Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,Women 25-34,15 days,0.11,19000.92,6.05,Seattle,Spanish,1803,8862,6,Health & Wellness,2023-07-15
NexGen Systems,Display,Women 35-44,15 days,0.08,14509.1,6.17,Los Angeles,Mandarin,1750,16156,10,Outdoor Adventurers,2023-07-10
DataTech Solutions,Display,Women 35-44,15 days,0.13,18775.25,3.05,Nueva Orleans,Mandarin,1795,11468,2,Fashionistas,2023-07-08
Innovate Industries,Display,Women 35-44,30 days,0.05,10416.2,6.79,Washington,French,666,14711,6,Fashionistas,2023-07-28
NexGen Systems,Social Media,Men 25-34,15 days,0.05,8586.19,4.25,Nueva Orleans,English,1968,11277,8,Outdoor Adventurers,2023-07-24
DataTech Solutions,Social Media,All Ages,60 days,0.11,9593.93,5.14,New York,Spanish,1499,11701,9,Health & Wellness,2023-07-10
NexGen Systems,Social Media,All Ages,30 days,0.02,14738.46,7.9,Las Vegas,French,506,14324,5,Tech Enthusiasts,2023-07-12
TechCorp,Influencer,All Ages,60 days,0.14,9740.29,2.81,Miami,English,343,16839,1,Foodies,2023-07-16
Innovate Industries,Email,Women 35-44,15 days,0.04,15048.25,6.21,Miami,English,339,11471,5,Fashionistas,2023-07-22
Alpha Innovations,Search,Women 25-34,15 days,0.06,13716.99,6.4,San Francisco,Mandarin,617,7145,9,Foodies,2023-07-09
TechCorp,Email,Women 25-34,60 days,0.03,19111.17,5.24,San Francisco,French,1936,11215,6,Health & Wellness,2023-07-14
DataTech Solutions,Social Media,Men 25-34,30 days,0.14,6026.24,5.22,New York,Spanish,259,17516,3,Tech Enthusiasts,2023-07-18
Innovate Industries,Social Media,Women 25-34,45 days,0.07,18748.4,6.7,Chicago,English,441,6416,6,Outdoor Adventurers,2023-07-24
TechCorp,Search,Women 25-34,30 days,0.15,17199.66,2.13,New York,English,661,8524,3,Fashionistas,2023-07-14
TechCorp,Influencer,Men 25-34,15 days,0.12,9073.04,3.86,Las Vegas,English,1882,16955,9,Health & Wellness,2023-07-30
NexGen Systems,Display,All Ages,45 days,0.09,12570.99,3.39,Chicago,Spanish,1206,8846,10,Foodies,2023-07-06
Innovate Industries,Email,Men 18-24,30 days,0.1,12214.58,7.32,San Francisco,Spanish,1722,1604,5,Foodies,2023-07-25
TechCorp,Social Media,Women 35-44,15 days,0.08,11914.16,4.72,Nueva Orleans,English,898,16811,5,Foodies,2023-07-29
NexGen Systems,Display,All Ages,45 days,0.03,5755.04,2.51,Las Vegas,Spanish,1902,15785,8,Tech Enthusiasts,2023-07-07
NexGen Systems,Email,Men 18-24,60 days,0.01,9011.09,7.27,Seattle,English,1206,9576,7,Foodies,2023-07-23
NexGen Systems,Email,Men 25-34,15 days,0.14,8675.44,7.23,Boston,English,1807,11743,9,Tech Enthusiasts,2023-07-08
NexGen Systems,Search,Men 25-34,30 days,0.03,11129.79,3.05,Boston,French,651,12086,8,Health & Wellness,2023-07-15
DataTech Solutions,Influencer,Men 18-24,45 days,0.12,12004.2,7.66,Chicago,French,186,14872,5,Tech Enthusiasts,2023-07-20
Alpha Innovations,Search,Women 35-44,45 days,0.14,12429.66,2.29,San Francisco,Spanish,414,15181,2,Foodies,2023-07-15
TechCorp,Search,Women 25-34,30 days,0.04,5483.54,7.42,Washington,German,1436,1755,9,Foodies,2023-07-11
Innovate Industries,Influencer,Men 18-24,45 days,0.07,15948.77,6.34,San Francisco,German,1584,14185,5,Health & Wellness,2023-07-20
Alpha Innovations,Email,Women 25-34,45 days,0.08,17655.6,4.1,Miami,Spanish,1893,15641,8,Fashionistas,2023-07-25
Alpha Innovations,Social Media,Men 18-24,30 days,0.02,14318.85,7.78,San Francisco,French,392,7722,5,Health & Wellness,2023-07-16
DataTech Solutions,Display,Men 25-34,30 days,0.01,16632.36,2.96,Las Vegas,English,233,10302,2,Health & Wellness,2023-07-08
DataTech Solutions,Display,Men 18-24,60 days,0.11,16248.88,6.2,Los Angeles,Mandarin,1036,3974,4,Foodies,2023-07-16
TechCorp,Social Media,Men 18-24,30 days,0.02,16343.83,6.83,Seattle,Mandarin,1219,19545,5,Fashionistas,2023-07-04
DataTech Solutions,Influencer,Women 35-44,15 days,0.04,7829.64,5.05,Nueva Orleans,Spanish,1881,3349,2,Tech Enthusiasts,2023-07-18
Innovate Industries,Email,Men 25-34,45 days,0.12,15777.1,7.67,Los Angeles,English,517,14555,6,Health & Wellness,2023-07-21
DataTech Solutions,Email,Men 18-24,60 days,0.02,11137.67,5.47,Las Vegas,Mandarin,798,3170,1,Fashionistas,2023-07-14
DataTech Solutions,Email,Women 35-44,30 days,0.11,8219.43,3.0,Los Angeles,Spanish,856,7471,8,Fashionistas,2023-07-25
Alpha Innovations,Search,All Ages,15 days,0.1,7144.43,2.41,Miami,French,891,1385,7,Outdoor Adventurers,2023-07-10
DataTech Solutions,Influencer,Women 35-44,30 days,0.07,6687.13,6.81,San Francisco,Mandarin,1606,16810,7,Foodies,2023-07-04
Innovate Industries,Search,Women 35-44,45 days,0.07,13701.77,3.81,San Francisco,Mandarin,1395,13231,5,Outdoor Adventurers,2023-07-22
TechCorp,Email,Women 25-34,60 days,0.08,6389.68,7.57,San Francisco,Mandarin,392,16158,4,Foodies,2023-07-20
