Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Men 25-34,15 days,0.07,10443.72,5.06,Nueva Orleans,French,850,13078,10,Tech Enthusiasts,2022-12-27
Innovate Industries,Email,Women 25-34,15 days,0.09,7295.27,5.48,Nueva Orleans,Spanish,113,9499,5,Tech Enthusiasts,2022-12-14
TechCorp,Influencer,Women 25-34,45 days,0.05,17282.17,6.84,Miami,French,800,11085,2,Fashionistas,2022-12-27
NexGen Systems,Search,Women 25-34,15 days,0.1,9188.96,2.83,San Francisco,German,1366,17578,4,Health & Wellness,2022-12-18
TechCorp,Social Media,Women 25-34,30 days,0.02,15503.73,6.52,San Francisco,Spanish,1887,1426,4,Tech Enthusiasts,2022-12-07
DataTech Solutions,Search,Men 18-24,30 days,0.11,7889.4,4.42,Nueva Orleans,Spanish,1905,6152,8,Outdoor Adventurers,2022-12-09
Innovate Industries,Social Media,Women 35-44,15 days,0.11,13958.2,4.67,New York,French,968,19450,10,Outdoor Adventurers,2022-12-15
NexGen Systems,Search,Men 18-24,45 days,0.06,11426.4,3.46,Nueva Orleans,French,929,5530,1,Outdoor Adventurers,2022-12-03
NexGen Systems,Display,Women 35-44,45 days,0.11,10776.49,5.78,San Francisco,Mandarin,959,1607,3,Tech Enthusiasts,2022-12-16
Innovate Industries,Influencer,All Ages,15 days,0.04,14376.1,3.72,San Francisco,Mandarin,313,16627,2,Outdoor Adventurers,2022-12-23
Alpha Innovations,Search,All Ages,30 days,0.08,16403.49,2.38,Boston,French,1328,7870,6,Fashionistas,2022-12-11
NexGen Systems,Influencer,Men 25-34,60 days,0.02,11352.77,6.31,Miami,Spanish,338,4273,8,Tech Enthusiasts,2022-12-08
NexGen Systems,Display,Women 25-34,15 days,0.03,18803.82,6.9,Chicago,Spanish,1044,1793,9,Outdoor Adventurers,2022-12-03
TechCorp,Social Media,Women 25-34,45 days,0.09,6086.91,7.32,Boston,Spanish,1410,9788,1,Tech Enthusiasts,2022-12-24
TechCorp,Email,All Ages,45 days,0.06,5944.42,2.57,Las Vegas,French,1893,9433,9,Fashionistas,2022-12-10
Alpha Innovations,Influencer,Men 18-24,45 days,0.06,15585.81,4.33,New York,German,407,12794,6,Outdoor Adventurers,2022-12-28
