Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Search,Men 25-34,60 days,0.09,11421.79,7.07,San Francisco,Spanish,531,19684,10,Fashionistas,2023-06-10
NexGen Systems,Display,Women 35-44,60 days,0.02,5168.48,2.76,Seattle,Spanish,1474,18235,1,Outdoor Adventurers,2023-06-08
NexGen Systems,Social Media,Women 25-34,45 days,0.14,10132.31,4.56,Las Vegas,German,1914,14290,4,Outdoor Adventurers,2023-06-09
DataTech Solutions,Email,Men 18-24,30 days,0.09,16583.84,5.95,Los Angeles,Mandarin,1496,13674,8,Fashionistas,2023-06-23
Innovate Industries,Social Media,All Ages,15 days,0.14,5088.02,4.06,New York,French,1197,12551,3,Foodies,2023-06-26
DataTech Solutions,Email,Men 18-24,15 days,0.13,9955.39,2.75,Miami,English,427,16386,8,Tech Enthusiasts,2023-06-24
Innovate Industries,Display,Women 35-44,60 days,0.1,12464.37,3.86,Boston,German,1766,15422,6,Tech Enthusiasts,2023-06-29
DataTech Solutions,Email,Men 25-34,15 days,0.01,12332.01,4.48,Nueva Orleans,French,448,15765,10,Fashionistas,2023-06-17
NexGen Systems,Influencer,Men 25-34,15 days,0.03,10877.4,6.0,New York,Spanish,1887,1580,8,Outdoor Adventurers,2023-06-22
Alpha Innovations,Search,All Ages,45 days,0.07,7411.4,5.7,Washington,German,1767,11328,9,Fashionistas,2023-06-13
NexGen Systems,Influencer,Men 25-34,60 days,0.15,14680.51,7.47,Seattle,Mandarin,208,9345,6,Fashionistas,2023-06-17
Alpha Innovations,Display,Women 35-44,45 days,0.12,18013.72,3.06,Nueva Orleans,German,508,13823,1,Health & Wellness,2023-06-16
NexGen Systems,Influencer,All Ages,60 days,0.02,6674.31,2.19,Chicago,English,1024,3635,5,Fashionistas,2023-06-04
TechCorp,Influencer,Women 25-34,30 days,0.05,5273.82,5.09,Boston,French,1429,7850,6,Tech Enthusiasts,2023-06-08
Innovate Industries,Search,Men 18-24,30 days,0.04,16119.17,6.45,Las Vegas,English,1630,6219,7,Tech Enthusiasts,2023-06-20
Innovate Industries,Influencer,Men 18-24,45 days,0.08,19616.98,3.55,Nueva Orleans,German,1878,18175,2,Fashionistas,2023-06-01
TechCorp,Influencer,Women 35-44,45 days,0.08,14807.96,6.74,Las Vegas,Spanish,454,9796,9,Outdoor Adventurers,2023-06-06
NexGen Systems,Social Media,Men 25-34,60 days,0.05,19226.72,5.32,Boston,French,1323,14047,10,Fashionistas,2023-06-15
Innovate Industries,Display,Women 35-44,30 days,0.06,9430.12,2.04,Miami,French,693,14295,3,Foodies,2023-06-04
TechCorp,Influencer,Women 25-34,15 days,0.08,14764.56,5.58,Seattle,Mandarin,157,11035,8,Health & Wellness,2023-06-16
DataTech Solutions,Display,Women 25-34,15 days,0.12,16681.11,3.33,Nueva Orleans,German,501,19485,8,Outdoor Adventurers,2023-06-10
NexGen Systems,Social Media,Women 25-34,45 days,0.06,10785.5,7.1,San Francisco,German,1492,4035,4,Foodies,2023-06-03
TechCorp,Email,Women 25-34,45 days,0.12,18431.97,5.24,New York,Mandarin,1902,7127,9,Outdoor Adventurers,2023-06-29
NexGen Systems,Social Media,Women 25-34,60 days,0.12,17129.66,4.5,Washington,French,579,3758,1,Fashionistas,2023-06-23
NexGen Systems,Social Media,Women 25-34,30 days,0.05,12221.59,2.63,Miami,Spanish,635,6588,5,Tech Enthusiasts,2023-06-14
DataTech Solutions,Influencer,Women 35-44,60 days,0.02,7001.57,5.05,Miami,Mandarin,698,7168,10,Outdoor Adventurers,2023-06-21
TechCorp,Social Media,All Ages,60 days,0.05,6289.15,3.05,San Francisco,German,561,12010,4,Fashionistas,2023-06-21
DataTech Solutions,Influencer,Women 25-34,45 days,0.05,6221.3,2.68,Seattle,English,527,12469,6,Foodies,2023-06-22
DataTech Solutions,Influencer,Women 35-44,45 days,0.07,14204.41,3.02,Boston,French,275,5596,9,Foodies,2023-06-14
Alpha Innovations,Social Media,Men 18-24,60 days,0.09,17278.08,7.44,New York,Spanish,1645,9753,8,Fashionistas,2023-06-01
Alpha Innovations,Display,Women 25-34,15 days,0.1,17540.64,3.21,Las Vegas,English,192,13333,3,Outdoor Adventurers,2023-06-28
NexGen Systems,Influencer,Men 25-34,45 days,0.03,12770.41,6.33,Chicago,Mandarin,1091,12833,7,Health & Wellness,2023-06-13
DataTech Solutions,Email,Women 25-34,60 days,0.15,10251.05,6.71,Nueva Orleans,English,1936,9699,4,Tech Enthusiasts,2023-06-20
DataTech Solutions,Influencer,Women 35-44,60 days,0.09,16610.01,2.36,Miami,French,942,16237,7,Foodies,2023-06-08
NexGen Systems,Email,Women 25-34,45 days,0.13,19519.55,3.51,San Francisco,Mandarin,520,3106,10,Health & Wellness,2023-06-23
NexGen Systems,Search,Men 18-24,60 days,0.03,17685.94,5.77,Boston,English,187,4827,2,Fashionistas,2023-06-04
Alpha Innovations,Email,Men 25-34,15 days,0.11,15860.84,5.89,Las Vegas,Spanish,777,4707,2,Foodies,2023-06-13
DataTech Solutions,Search,Men 25-34,30 days,0.04,14599.31,3.63,Chicago,German,1429,10778,8,Fashionistas,2023-06-14
NexGen Systems,Display,Men 25-34,60 days,0.1,18456.94,7.96,Boston,Spanish,1585,16588,7,Foodies,2023-06-01
NexGen Systems,Display,All Ages,45 days,0.07,15368.28,5.98,Seattle,English,459,10334,5,Fashionistas,2023-06-27
DataTech Solutions,Social Media,Women 35-44,60 days,0.13,15939.27,4.65,New York,German,185,11065,4,Tech Enthusiasts,2023-06-20
Innovate Industries,Influencer,All Ages,60 days,0.06,9554.51,2.33,Washington,Spanish,1144,9574,1,Health & Wellness,2023-06-14
TechCorp,Social Media,All Ages,45 days,0.13,8037.89,3.2,Los Angeles,Spanish,1910,10395,4,Tech Enthusiasts,2023-06-22
NexGen Systems,Display,Women 35-44,15 days,0.15,8680.65,3.97,Boston,English,649,12631,4,Health & Wellness,2023-06-27
NexGen Systems,Display,Men 25-34,30 days,0.15,19388.31,3.18,Seattle,Mandarin,808,3739,10,Foodies,2023-06-14
Alpha Innovations,Display,Women 35-44,15 days,0.14,17513.62,4.66,Seattle,German,475,13907,4,Fashionistas,2023-06-24
