Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,All Ages,30 days,0.03,15225.45,2.56,Miami,German,1374,5193,5,Tech Enthusiasts,2022-08-06
DataTech Solutions,Search,Women 25-34,60 days,0.02,15705.26,4.35,Washington,English,1391,4967,2,Tech Enthusiasts,2022-08-28
DataTech Solutions,Email,All Ages,60 days,0.05,15037.92,5.08,Miami,Spanish,1292,2725,6,Fashionistas,2022-08-13
NexGen Systems,Influencer,Women 25-34,30 days,0.13,13866.31,2.2,Las Vegas,English,618,8154,2,Health & Wellness,2022-08-12
TechCorp,Social Media,Men 25-34,45 days,0.13,6894.58,2.94,San Francisco,Spanish,709,6204,10,Tech Enthusiasts,2022-08-03
Alpha Innovations,Email,Women 25-34,30 days,0.11,12913.27,2.56,Chicago,Mandarin,1968,3195,5,Health & Wellness,2022-08-17
NexGen Systems,Display,All Ages,30 days,0.11,19855.13,3.89,Boston,English,1011,9184,8,Tech Enthusiasts,2022-08-29
Innovate Industries,Social Media,Men 18-24,15 days,0.1,13199.97,4.41,Chicago,German,1315,18391,8,Fashionistas,2022-08-14
Alpha Innovations,Email,Men 18-24,30 days,0.13,17920.06,6.82,Seattle,English,881,14978,3,Fashionistas,2022-08-11
Alpha Innovations,Email,Women 35-44,15 days,0.14,5000.39,2.32,Boston,German,873,7620,5,Fashionistas,2022-08-27
Innovate Industries,Search,Women 25-34,30 days,0.13,6016.92,3.39,Nueva Orleans,Mandarin,1958,18090,9,Fashionistas,2022-08-03
Innovate Industries,Email,Women 25-34,30 days,0.13,8513.98,6.41,Miami,Mandarin,664,16997,2,Fashionistas,2022-08-27
Innovate Industries,Email,Women 35-44,60 days,0.05,10033.57,2.97,San Francisco,French,248,5129,4,Health & Wellness,2022-08-28
Alpha Innovations,Email,Women 35-44,60 days,0.06,9406.39,5.37,Las Vegas,French,1176,5081,7,Fashionistas,2022-08-30
Alpha Innovations,Search,Women 25-34,30 days,0.15,10862.72,3.76,Miami,English,1120,7187,5,Tech Enthusiasts,2022-08-29
NexGen Systems,Search,Women 35-44,15 days,0.04,18172.11,2.74,Seattle,Spanish,364,5122,8,Health & Wellness,2022-08-15
Alpha Innovations,Influencer,Women 25-34,30 days,0.05,6132.23,2.08,Washington,English,1127,15346,1,Foodies,2022-08-25
Alpha Innovations,Display,Women 25-34,60 days,0.06,11888.67,2.52,New York,Spanish,1778,10038,2,Outdoor Adventurers,2022-08-26
TechCorp,Influencer,Men 18-24,45 days,0.1,14093.74,6.52,Chicago,French,1452,18031,8,Foodies,2022-08-01
Alpha Innovations,Display,Men 18-24,15 days,0.09,6048.61,5.15,Los Angeles,French,1279,16717,6,Outdoor Adventurers,2022-08-16
DataTech Solutions,Social Media,Men 25-34,15 days,0.02,8924.38,7.53,San Francisco,Spanish,1230,14185,7,Fashionistas,2022-08-14
Alpha Innovations,Display,Men 25-34,60 days,0.03,18360.37,5.25,Seattle,English,1236,6459,1,Tech Enthusiasts,2022-08-07
Alpha Innovations,Influencer,Women 25-34,60 days,0.1,9758.15,6.23,San Francisco,Mandarin,1734,9613,3,Foodies,2022-08-24
