Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 35-44,30 days,0.03,11551.43,3.17,Miami,Spanish,1490,18138,10,Fashionistas,2022-04-28
TechCorp,Display,Men 18-24,60 days,0.07,7718.91,7.84,Nueva Orleans,Spanish,776,10802,2,Outdoor Adventurers,2022-04-05
DataTech Solutions,Email,All Ages,30 days,0.12,12395.83,7.36,Miami,English,434,11081,6,Outdoor Adventurers,2022-04-18
DataTech Solutions,Email,Men 18-24,60 days,0.03,18851.8,3.63,Miami,English,1403,17096,8,Foodies,2022-04-05
Alpha Innovations,Email,Men 18-24,45 days,0.05,10268.98,6.41,San Francisco,French,1632,18513,1,Fashionistas,2022-04-29
TechCorp,Influencer,Women 35-44,30 days,0.09,18297.55,2.86,Chicago,Spanish,260,16326,3,Outdoor Adventurers,2022-04-10
DataTech Solutions,Display,Men 18-24,30 days,0.14,14708.65,2.63,Seattle,German,202,2427,7,Outdoor Adventurers,2022-04-13
DataTech Solutions,Email,Women 35-44,30 days,0.01,12180.76,4.42,Chicago,German,1059,5209,9,Tech Enthusiasts,2022-04-14
Alpha Innovations,Social Media,Women 25-34,45 days,0.14,7428.24,7.39,Las Vegas,Mandarin,904,11197,4,Health & Wellness,2022-04-22
Alpha Innovations,Display,Men 25-34,45 days,0.07,11048.56,3.02,Nueva Orleans,German,243,6416,1,Tech Enthusiasts,2022-04-13
Innovate Industries,Social Media,Men 18-24,15 days,0.09,7406.16,7.13,Boston,English,1896,7002,2,Fashionistas,2022-04-13
DataTech Solutions,Social Media,Men 18-24,30 days,0.12,10801.12,7.79,Washington,German,473,9399,5,Outdoor Adventurers,2022-04-15
NexGen Systems,Search,All Ages,30 days,0.07,11561.3,4.84,Washington,Spanish,1173,13891,5,Health & Wellness,2022-04-15
NexGen Systems,Email,Women 35-44,45 days,0.05,13842.33,6.27,Miami,French,1326,10068,8,Fashionistas,2022-04-19
Innovate Industries,Display,Women 25-34,60 days,0.11,19838.22,5.81,Boston,Spanish,1972,9561,8,Fashionistas,2022-04-20
NexGen Systems,Display,All Ages,45 days,0.05,6372.91,4.06,Las Vegas,German,1458,9094,8,Foodies,2022-04-15
Alpha Innovations,Search,Men 18-24,15 days,0.08,13521.36,3.04,Chicago,Spanish,1559,8387,2,Fashionistas,2022-04-22
TechCorp,Search,Women 35-44,45 days,0.09,18325.95,7.75,Los Angeles,English,1011,2077,9,Foodies,2022-04-25
Innovate Industries,Influencer,Women 25-34,60 days,0.11,6065.83,2.02,Seattle,English,175,6219,4,Foodies,2022-04-16
Innovate Industries,Search,Men 18-24,30 days,0.05,14859.92,4.51,Seattle,Mandarin,437,1494,10,Tech Enthusiasts,2022-04-25
TechCorp,Influencer,Men 18-24,15 days,0.04,5306.94,4.15,Seattle,French,1738,3994,4,Tech Enthusiasts,2022-04-01
NexGen Systems,Email,Men 25-34,30 days,0.08,16898.83,7.73,Chicago,Spanish,1810,16405,8,Foodies,2022-04-04
Innovate Industries,Email,Men 18-24,45 days,0.08,17155.47,5.77,Seattle,French,1240,18937,1,Health & Wellness,2022-04-16
NexGen Systems,Social Media,Women 35-44,15 days,0.08,6825.68,2.64,Boston,Mandarin,1272,3767,6,Fashionistas,2022-04-17
Innovate Industries,Influencer,Men 18-24,15 days,0.02,15844.41,2.1,Boston,English,271,2779,10,Outdoor Adventurers,2022-04-02
Innovate Industries,Search,Women 25-34,30 days,0.12,7719.85,2.46,Boston,Spanish,735,14034,3,Outdoor Adventurers,2022-04-06
DataTech Solutions,Display,Men 25-34,30 days,0.11,15560.13,4.75,Los Angeles,Mandarin,191,2723,9,Outdoor Adventurers,2022-04-23
Innovate Industries,Email,All Ages,15 days,0.09,17640.89,2.71,Miami,French,1194,11597,6,Tech Enthusiasts,2022-04-09
Alpha Innovations,Email,Women 35-44,30 days,0.13,6259.73,5.75,Miami,Spanish,1461,13239,7,Fashionistas,2022-04-28
NexGen Systems,Email,Women 35-44,60 days,0.06,13925.41,4.07,Boston,French,852,6004,4,Outdoor Adventurers,2022-04-09
DataTech Solutions,Display,All Ages,60 days,0.13,11561.51,6.12,Boston,Spanish,1159,2969,3,Foodies,2022-04-27
DataTech Solutions,Display,Men 25-34,60 days,0.11,7748.43,7.27,Seattle,Mandarin,1981,6598,3,Outdoor Adventurers,2022-04-19
DataTech Solutions,Display,Men 18-24,30 days,0.01,7049.67,6.4,Los Angeles,Mandarin,728,5602,4,Health & Wellness,2022-04-28
TechCorp,Influencer,All Ages,30 days,0.15,18791.85,4.26,Miami,French,1123,11439,8,Health & Wellness,2022-04-15
Innovate Industries,Email,Women 35-44,15 days,0.03,11981.8,3.03,Washington,English,669,11053,2,Outdoor Adventurers,2022-04-05
Innovate Industries,Influencer,Men 18-24,45 days,0.08,19833.9,6.48,Chicago,Spanish,591,12324,5,Outdoor Adventurers,2022-04-14
NexGen Systems,Display,Women 35-44,45 days,0.05,12650.41,2.67,Los Angeles,English,1716,7376,6,Foodies,2022-04-13
DataTech Solutions,Influencer,All Ages,60 days,0.12,18629.21,3.66,Nueva Orleans,French,1788,4257,2,Health & Wellness,2022-04-04
Alpha Innovations,Display,Women 35-44,15 days,0.09,8319.24,4.29,Boston,Mandarin,338,2880,9,Tech Enthusiasts,2022-04-11
Alpha Innovations,Search,Women 25-34,45 days,0.06,11418.08,6.77,Chicago,Mandarin,1235,15757,7,Foodies,2022-04-14
DataTech Solutions,Search,Men 18-24,60 days,0.04,9526.26,7.33,San Francisco,English,1237,5792,7,Outdoor Adventurers,2022-04-14
Alpha Innovations,Email,Women 25-34,15 days,0.13,15283.78,7.16,Chicago,Spanish,828,3442,10,Tech Enthusiasts,2022-04-21
Alpha Innovations,Social Media,All Ages,45 days,0.06,13678.09,3.62,Nueva Orleans,Spanish,535,13962,5,Tech Enthusiasts,2022-04-20
DataTech Solutions,Social Media,Men 25-34,45 days,0.01,16738.29,2.56,New York,French,1084,4320,10,Foodies,2022-04-24
TechCorp,Email,Women 35-44,30 days,0.04,18117.22,4.22,Los Angeles,Spanish,1707,11853,9,Outdoor Adventurers,2022-04-17
TechCorp,Search,Women 25-34,60 days,0.15,13383.33,3.57,Seattle,French,1399,19834,2,Outdoor Adventurers,2022-04-05
TechCorp,Display,Women 35-44,15 days,0.03,13978.5,2.9,New York,English,1529,6972,5,Fashionistas,2022-04-18
Alpha Innovations,Social Media,Women 25-34,60 days,0.11,12880.42,2.78,Los Angeles,German,1238,13971,1,Health & Wellness,2022-04-15
Innovate Industries,Search,Men 18-24,60 days,0.11,14951.62,3.63,Miami,English,1332,5151,10,Foodies,2022-04-16
NexGen Systems,Influencer,Men 18-24,30 days,0.08,16792.14,4.76,Los Angeles,Mandarin,303,5877,9,Health & Wellness,2022-04-14
Innovate Industries,Influencer,All Ages,60 days,0.04,17160.94,6.81,Seattle,German,1842,3857,7,Tech Enthusiasts,2022-04-06
NexGen Systems,Social Media,Men 18-24,15 days,0.08,13949.23,3.76,Miami,Mandarin,119,9286,10,Tech Enthusiasts,2022-04-17
DataTech Solutions,Influencer,Women 35-44,45 days,0.07,14286.07,3.87,Chicago,English,1398,6987,6,Fashionistas,2022-04-23
DataTech Solutions,Search,Men 18-24,45 days,0.07,5327.67,5.09,Chicago,English,909,9325,6,Tech Enthusiasts,2022-04-18
Alpha Innovations,Social Media,All Ages,45 days,0.02,16737.38,7.2,Boston,Spanish,1284,2282,3,Health & Wellness,2022-04-23
TechCorp,Influencer,Women 35-44,30 days,0.01,18990.78,4.15,Los Angeles,English,1185,4784,4,Health & Wellness,2022-04-07
NexGen Systems,Display,Women 25-34,30 days,0.01,9106.1,5.39,Seattle,English,1784,12566,10,Health & Wellness,2022-04-01
TechCorp,Social Media,All Ages,30 days,0.14,5661.91,2.76,Miami,English,1664,2428,2,Tech Enthusiasts,2022-04-06
Alpha Innovations,Influencer,Women 25-34,30 days,0.09,14606.93,5.6,Boston,French,1292,17332,10,Foodies,2022-04-25
TechCorp,Social Media,Women 35-44,60 days,0.04,13924.93,2.69,San Francisco,English,477,17680,3,Tech Enthusiasts,2022-04-06
Innovate Industries,Search,Women 35-44,45 days,0.11,12948.98,7.49,San Francisco,Mandarin,1103,7266,4,Fashionistas,2022-04-08
DataTech Solutions,Email,Women 25-34,45 days,0.02,11743.1,5.19,San Francisco,German,1221,6480,9,Health & Wellness,2022-04-10
TechCorp,Display,Women 35-44,30 days,0.02,9385.28,4.44,Miami,English,260,4009,1,Health & Wellness,2022-04-29
DataTech Solutions,Social Media,Men 25-34,60 days,0.1,16811.56,4.86,Chicago,English,1891,9792,9,Fashionistas,2022-04-09
DataTech Solutions,Search,Women 25-34,30 days,0.12,8046.45,7.51,Chicago,Mandarin,574,14222,4,Fashionistas,2022-04-26
TechCorp,Social Media,Men 18-24,30 days,0.13,19422.43,3.07,Seattle,English,491,19784,1,Foodies,2022-04-25
NexGen Systems,Email,Women 25-34,45 days,0.14,9012.51,5.79,Washington,French,1047,4188,5,Foodies,2022-04-22
Innovate Industries,Influencer,Women 25-34,30 days,0.06,19574.92,2.2,Seattle,English,792,11717,8,Fashionistas,2022-04-12
TechCorp,Influencer,Women 25-34,60 days,0.1,11093.21,3.51,Los Angeles,Mandarin,1712,12167,8,Tech Enthusiasts,2022-04-03
TechCorp,Influencer,Men 18-24,15 days,0.09,8226.23,3.47,Los Angeles,German,1220,16010,8,Tech Enthusiasts,2022-04-07
TechCorp,Influencer,Men 18-24,15 days,0.05,9464.91,3.63,Los Angeles,German,1214,6742,6,Fashionistas,2022-04-26
Alpha Innovations,Influencer,Women 25-34,60 days,0.12,5985.02,4.8,Los Angeles,French,755,4765,2,Foodies,2022-04-15
DataTech Solutions,Social Media,Men 25-34,45 days,0.11,19710.84,7.8,Nueva Orleans,German,218,15930,1,Health & Wellness,2022-04-13
NexGen Systems,Influencer,Women 25-34,15 days,0.13,19991.91,4.77,San Francisco,German,1887,11611,8,Fashionistas,2022-04-01
NexGen Systems,Search,Men 18-24,45 days,0.02,17472.75,5.07,New York,German,324,14622,10,Health & Wellness,2022-04-20
TechCorp,Social Media,Women 35-44,30 days,0.14,6188.65,3.12,Washington,English,145,15571,9,Health & Wellness,2022-04-20
NexGen Systems,Social Media,Men 25-34,30 days,0.02,16812.96,5.13,Washington,Mandarin,1792,17577,1,Fashionistas,2022-04-16
DataTech Solutions,Social Media,Men 25-34,60 days,0.14,17854.94,7.24,Miami,German,147,3318,9,Outdoor Adventurers,2022-04-23
Alpha Innovations,Email,Women 35-44,60 days,0.09,19525.74,7.73,Boston,French,1152,8640,6,Fashionistas,2022-04-02
Alpha Innovations,Social Media,Men 25-34,30 days,0.13,5403.91,7.77,Los Angeles,Mandarin,397,18668,2,Foodies,2022-04-02
NexGen Systems,Display,All Ages,45 days,0.14,7847.0,3.57,Las Vegas,French,506,15129,8,Foodies,2022-04-29
TechCorp,Search,Women 25-34,60 days,0.07,12487.12,5.85,Nueva Orleans,German,1937,16465,3,Tech Enthusiasts,2022-04-18
TechCorp,Social Media,Men 25-34,15 days,0.1,18303.77,6.38,Chicago,Spanish,928,7307,10,Outdoor Adventurers,2022-04-02
Alpha Innovations,Influencer,Women 25-34,15 days,0.02,11648.7,2.77,Seattle,German,1591,11584,3,Fashionistas,2022-04-05
NexGen Systems,Social Media,All Ages,30 days,0.1,13833.34,4.51,Nueva Orleans,English,1711,12112,9,Health & Wellness,2022-04-25
DataTech Solutions,Email,Women 35-44,60 days,0.04,18433.5,5.75,Washington,English,1019,4932,8,Fashionistas,2022-04-23
Innovate Industries,Social Media,Women 35-44,30 days,0.08,14728.0,6.61,Las Vegas,Spanish,318,8154,2,Fashionistas,2022-04-27
NexGen Systems,Social Media,Women 25-34,15 days,0.12,12508.73,6.22,San Francisco,Mandarin,1571,11190,5,Fashionistas,2022-04-05
DataTech Solutions,Search,Women 25-34,15 days,0.05,18155.54,4.26,Nueva Orleans,Spanish,417,9195,9,Foodies,2022-04-03
Innovate Industries,Email,Men 25-34,45 days,0.14,7795.56,7.59,Los Angeles,French,912,8839,9,Foodies,2022-04-18
DataTech Solutions,Display,Men 25-34,45 days,0.11,19820.88,4.91,Chicago,Spanish,227,11403,9,Foodies,2022-04-15
Innovate Industries,Influencer,Men 25-34,45 days,0.09,14064.66,6.15,San Francisco,English,310,18352,4,Fashionistas,2022-04-18
TechCorp,Social Media,Men 25-34,60 days,0.06,6512.39,6.23,New York,German,1288,14149,1,Outdoor Adventurers,2022-04-23
NexGen Systems,Email,Women 35-44,60 days,0.06,7481.01,3.24,New York,French,1879,4108,1,Tech Enthusiasts,2022-04-20
DataTech Solutions,Social Media,Men 18-24,15 days,0.06,5842.06,6.14,Chicago,French,1485,10177,5,Tech Enthusiasts,2022-04-16
