Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 25-34,60 days,0.15,17600.65,2.66,Chicago,Mandarin,815,17990,6,Outdoor Adventurers,2024-01-15
DataTech Solutions,Influencer,Women 25-34,45 days,0.03,15842.48,7.67,Chicago,Mandarin,439,14317,3,Tech Enthusiasts,2024-01-25
DataTech Solutions,Search,Men 25-34,60 days,0.06,14617.96,4.79,New York,English,632,11554,9,Tech Enthusiasts,2024-01-12
TechCorp,Search,Men 25-34,30 days,0.03,13252.67,3.95,San Francisco,Mandarin,296,4629,6,Foodies,2024-01-17
NexGen Systems,Influencer,Men 18-24,15 days,0.13,6469.1,7.48,Washington,French,1787,11809,9,Tech Enthusiasts,2024-01-26
Alpha Innovations,Email,Women 25-34,60 days,0.05,16957.67,6.84,New York,Mandarin,1443,7662,1,Outdoor Adventurers,2024-01-09
Alpha Innovations,Email,Men 18-24,45 days,0.08,18956.42,3.55,Las Vegas,French,1316,6244,3,Health & Wellness,2024-01-18
TechCorp,Display,Men 18-24,45 days,0.06,8924.1,5.65,Miami,English,275,13071,6,Tech Enthusiasts,2024-01-07
TechCorp,Social Media,Women 25-34,30 days,0.04,9561.22,2.09,Los Angeles,English,111,2958,5,Foodies,2024-01-14
NexGen Systems,Display,Men 18-24,30 days,0.05,8916.91,2.42,Boston,French,1680,8344,7,Health & Wellness,2024-01-07
TechCorp,Display,Men 18-24,45 days,0.03,8161.27,3.56,Boston,English,917,1146,1,Outdoor Adventurers,2024-01-26
DataTech Solutions,Search,Men 25-34,15 days,0.09,18721.53,3.9,Nueva Orleans,French,786,11840,5,Foodies,2024-01-18
TechCorp,Social Media,All Ages,45 days,0.08,7014.65,3.49,Washington,Spanish,425,14190,2,Foodies,2024-01-20
Alpha Innovations,Social Media,All Ages,45 days,0.09,11849.61,6.98,Las Vegas,Mandarin,1000,10621,6,Foodies,2024-01-10
Alpha Innovations,Social Media,Women 35-44,30 days,0.1,11281.46,6.55,Los Angeles,Mandarin,1125,8516,1,Foodies,2024-01-08
DataTech Solutions,Search,Men 18-24,30 days,0.14,7754.76,4.34,San Francisco,German,830,8943,9,Tech Enthusiasts,2024-01-16
Alpha Innovations,Email,Women 25-34,30 days,0.14,10602.92,2.38,New York,French,1594,16435,6,Tech Enthusiasts,2024-01-11
TechCorp,Display,Women 35-44,45 days,0.01,6094.96,4.21,Miami,Spanish,1687,16369,1,Fashionistas,2024-01-06
DataTech Solutions,Social Media,Men 25-34,45 days,0.14,5465.49,3.1,Washington,English,1226,4613,7,Outdoor Adventurers,2024-01-15
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,14341.38,2.43,Chicago,German,757,2023,9,Foodies,2024-01-07
Alpha Innovations,Influencer,Women 25-34,60 days,0.11,14380.46,5.88,New York,French,635,17100,6,Health & Wellness,2024-01-09
