Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Men 18-24,15 days,0.07,16344.61,5.03,Nueva Orleans,Spanish,1509,17488,9,Tech Enthusiasts,2024-01-05
Alpha Innovations,Social Media,All Ages,45 days,0.02,6305.64,4.97,Los Angeles,English,168,6647,10,Outdoor Adventurers,2024-01-05
DataTech Solutions,Display,All Ages,45 days,0.11,8560.48,5.32,San Francisco,Spanish,1678,18653,6,Health & Wellness,2024-01-28
DataTech Solutions,Social Media,All Ages,15 days,0.11,10946.74,6.99,Washington,Spanish,1822,7342,9,Fashionistas,2024-01-16
TechCorp,Display,Men 25-34,60 days,0.12,8081.35,5.33,New York,English,1695,7163,9,Health & Wellness,2024-01-14
NexGen Systems,Social Media,Women 35-44,30 days,0.11,7361.42,6.82,Chicago,English,214,17879,6,Foodies,2024-01-01
NexGen Systems,Influencer,Men 18-24,60 days,0.05,13799.79,5.87,Washington,Spanish,345,18283,6,Foodies,2024-01-10
NexGen Systems,Influencer,Women 25-34,60 days,0.09,19558.06,2.14,Miami,Spanish,302,17711,8,Outdoor Adventurers,2024-01-15
DataTech Solutions,Influencer,Women 25-34,30 days,0.01,18743.39,4.72,Nueva Orleans,Mandarin,429,9748,10,Foodies,2024-01-09
NexGen Systems,Search,Men 25-34,60 days,0.06,15311.12,5.27,Chicago,English,1395,12185,8,Fashionistas,2024-01-08
Innovate Industries,Display,Women 25-34,30 days,0.09,5584.79,3.15,Miami,German,1310,9373,5,Health & Wellness,2024-01-22
Innovate Industries,Influencer,Women 35-44,45 days,0.06,11192.39,7.85,Los Angeles,English,921,16484,6,Tech Enthusiasts,2024-01-16
TechCorp,Influencer,Women 35-44,45 days,0.1,16635.68,7.19,Las Vegas,French,1618,4281,1,Health & Wellness,2024-01-06
NexGen Systems,Search,Women 35-44,45 days,0.05,6182.79,7.25,Chicago,Mandarin,920,12057,5,Fashionistas,2024-01-08
Innovate Industries,Social Media,Women 25-34,60 days,0.1,14551.94,7.19,San Francisco,French,262,1368,10,Health & Wellness,2024-01-03
Alpha Innovations,Social Media,Women 25-34,30 days,0.1,11218.5,4.47,Miami,Mandarin,438,17651,9,Foodies,2024-01-04
Alpha Innovations,Search,Women 25-34,15 days,0.09,9283.93,2.88,Las Vegas,French,1490,11528,2,Foodies,2024-01-24
DataTech Solutions,Email,Women 25-34,15 days,0.13,16349.99,3.3,San Francisco,German,604,11899,4,Foodies,2024-01-19
NexGen Systems,Social Media,Women 25-34,15 days,0.13,7186.33,4.87,Boston,Spanish,496,15094,8,Fashionistas,2024-01-20
TechCorp,Influencer,Men 25-34,45 days,0.09,15947.59,7.36,Miami,French,637,14068,8,Outdoor Adventurers,2024-01-24
DataTech Solutions,Search,Women 35-44,45 days,0.09,13407.01,5.83,San Francisco,German,1649,8126,5,Health & Wellness,2024-01-01
DataTech Solutions,Influencer,Women 25-34,15 days,0.14,6958.56,2.95,Boston,Mandarin,115,3010,6,Outdoor Adventurers,2024-01-06
DataTech Solutions,Social Media,Women 35-44,30 days,0.04,17951.82,2.52,Las Vegas,Mandarin,518,13174,3,Health & Wellness,2024-01-14
Alpha Innovations,Email,Women 35-44,30 days,0.05,12787.2,5.95,Los Angeles,English,1966,17968,7,Tech Enthusiasts,2024-01-14
DataTech Solutions,Influencer,All Ages,30 days,0.03,6490.21,7.67,Boston,German,317,13928,6,Tech Enthusiasts,2024-01-06
NexGen Systems,Display,All Ages,30 days,0.06,18004.56,7.46,Seattle,German,613,8151,6,Fashionistas,2024-01-24
DataTech Solutions,Search,Women 25-34,45 days,0.08,7920.17,6.01,Washington,Spanish,222,8299,5,Health & Wellness,2024-01-15
Innovate Industries,Social Media,Men 18-24,45 days,0.07,15953.97,7.81,Miami,French,150,17761,4,Fashionistas,2024-01-20
DataTech Solutions,Display,Women 35-44,15 days,0.14,5914.44,2.8,Los Angeles,Spanish,1309,12380,3,Tech Enthusiasts,2024-01-28
Alpha Innovations,Email,Women 35-44,60 days,0.15,13444.47,4.17,Miami,German,473,15001,3,Tech Enthusiasts,2024-01-29
DataTech Solutions,Display,All Ages,45 days,0.02,9832.5,5.05,Las Vegas,German,318,10209,4,Tech Enthusiasts,2024-01-13
Innovate Industries,Display,Women 25-34,45 days,0.01,14092.36,5.29,Washington,Spanish,656,14031,2,Foodies,2024-01-09
TechCorp,Search,Men 18-24,15 days,0.13,7253.38,5.37,Miami,Spanish,809,17987,5,Tech Enthusiasts,2024-01-21
Alpha Innovations,Social Media,All Ages,60 days,0.09,14397.8,3.31,Las Vegas,German,944,9172,9,Tech Enthusiasts,2024-01-21
NexGen Systems,Email,Men 25-34,60 days,0.11,19789.14,2.69,Washington,Spanish,766,16101,7,Health & Wellness,2024-01-19
NexGen Systems,Influencer,Men 25-34,15 days,0.06,12305.34,2.43,New York,French,1764,15637,2,Fashionistas,2024-01-15
Alpha Innovations,Influencer,Men 18-24,15 days,0.05,15810.52,2.9,Nueva Orleans,English,382,12622,6,Fashionistas,2024-01-17
NexGen Systems,Social Media,Men 18-24,15 days,0.12,6240.54,6.18,Nueva Orleans,English,584,7698,8,Fashionistas,2024-01-25
Alpha Innovations,Influencer,Women 25-34,45 days,0.02,10527.9,4.16,Los Angeles,English,1138,14655,4,Health & Wellness,2024-01-23
DataTech Solutions,Email,Women 25-34,60 days,0.07,7064.11,2.35,Nueva Orleans,Mandarin,373,2836,7,Foodies,2024-01-27
Innovate Industries,Social Media,Women 25-34,15 days,0.07,15316.18,4.28,Nueva Orleans,German,272,14136,1,Outdoor Adventurers,2024-01-26
Innovate Industries,Display,Men 25-34,30 days,0.06,7433.31,7.16,New York,English,501,1167,2,Health & Wellness,2024-01-29
DataTech Solutions,Email,Women 25-34,60 days,0.11,8801.61,5.61,Miami,English,1412,4507,2,Fashionistas,2024-01-13
Innovate Industries,Search,Men 18-24,60 days,0.05,9287.32,4.92,Miami,French,1968,14713,4,Outdoor Adventurers,2024-01-23
DataTech Solutions,Search,Men 25-34,15 days,0.02,13335.93,3.64,Miami,Mandarin,1609,13453,1,Health & Wellness,2024-01-15
Alpha Innovations,Influencer,Men 18-24,30 days,0.1,19177.74,7.53,San Francisco,Spanish,670,18389,3,Health & Wellness,2024-01-18
Innovate Industries,Influencer,Men 25-34,45 days,0.03,13596.71,4.89,New York,Mandarin,1006,18420,4,Outdoor Adventurers,2024-01-17
Innovate Industries,Search,All Ages,45 days,0.07,9278.06,3.12,Los Angeles,French,1214,11944,6,Outdoor Adventurers,2024-01-29
NexGen Systems,Email,Men 18-24,45 days,0.13,17020.32,3.81,Seattle,German,784,4463,6,Outdoor Adventurers,2024-01-26
TechCorp,Display,All Ages,60 days,0.02,16730.3,4.64,Chicago,English,1983,10126,10,Outdoor Adventurers,2024-01-24
