Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Women 35-44,45 days,0.1,16562.5,4.49,Miami,French,1596,2941,9,Health & Wellness,2022-06-12
DataTech Solutions,Search,Women 25-34,60 days,0.15,13706.5,2.93,Nueva Orleans,Mandarin,1649,11470,3,Health & Wellness,2022-06-17
DataTech Solutions,Email,Men 18-24,30 days,0.13,5823.28,2.82,New York,English,1407,12501,6,Outdoor Adventurers,2022-06-02
DataTech Solutions,Email,Women 35-44,30 days,0.09,10715.53,3.72,Nueva Orleans,Spanish,860,9381,6,Health & Wellness,2022-06-18
Innovate Industries,Influencer,Women 35-44,60 days,0.11,16579.74,3.91,Chicago,English,537,2227,8,Health & Wellness,2022-06-01
DataTech Solutions,Search,Women 25-34,30 days,0.08,19257.25,5.65,Los Angeles,English,1336,16936,1,Fashionistas,2022-06-01
Innovate Industries,Email,Women 25-34,60 days,0.04,8728.51,4.88,Seattle,German,112,2348,2,Fashionistas,2022-06-22
TechCorp,Display,Women 25-34,30 days,0.14,10139.82,5.02,San Francisco,Spanish,1773,2651,9,Health & Wellness,2022-06-07
TechCorp,Display,Women 25-34,45 days,0.12,18296.24,3.69,Seattle,French,1426,13575,4,Foodies,2022-06-10
NexGen Systems,Display,Men 18-24,45 days,0.13,16064.64,2.2,Nueva Orleans,Spanish,1122,11848,2,Outdoor Adventurers,2022-06-13
TechCorp,Display,Women 35-44,15 days,0.12,12199.12,2.2,Washington,Spanish,225,17480,5,Outdoor Adventurers,2022-06-18
Innovate Industries,Display,All Ages,15 days,0.03,9573.73,3.41,New York,French,1401,6194,3,Tech Enthusiasts,2022-06-10
TechCorp,Display,Men 25-34,30 days,0.06,8465.74,3.56,San Francisco,English,485,1347,6,Fashionistas,2022-06-13
Innovate Industries,Search,All Ages,30 days,0.12,11453.97,7.95,New York,German,586,11245,8,Fashionistas,2022-06-15
Innovate Industries,Social Media,Men 18-24,45 days,0.13,8430.66,7.71,Los Angeles,French,962,4198,4,Tech Enthusiasts,2022-06-14
DataTech Solutions,Display,Men 25-34,15 days,0.06,8874.24,5.61,Las Vegas,English,1650,1730,8,Fashionistas,2022-06-26
Alpha Innovations,Social Media,All Ages,45 days,0.09,10216.8,7.44,San Francisco,English,812,14624,2,Tech Enthusiasts,2022-06-03
Innovate Industries,Display,Women 25-34,15 days,0.08,11669.77,6.04,Nueva Orleans,German,1167,15512,7,Tech Enthusiasts,2022-06-28
NexGen Systems,Social Media,Women 25-34,45 days,0.15,10497.17,4.33,Boston,Mandarin,1626,8877,9,Foodies,2022-06-14
TechCorp,Search,Men 25-34,45 days,0.11,12386.47,7.54,Seattle,English,984,18377,10,Outdoor Adventurers,2022-06-23
Innovate Industries,Influencer,Men 25-34,30 days,0.05,13114.93,5.85,San Francisco,German,1181,2075,2,Outdoor Adventurers,2022-06-25
TechCorp,Search,Women 35-44,45 days,0.13,13632.97,6.49,San Francisco,English,475,3073,7,Fashionistas,2022-06-11
Alpha Innovations,Influencer,Women 35-44,60 days,0.08,7502.94,2.73,Boston,German,1791,6440,1,Health & Wellness,2022-06-10
TechCorp,Email,Men 25-34,45 days,0.04,14854.73,5.22,Los Angeles,English,1357,5617,3,Tech Enthusiasts,2022-06-24
NexGen Systems,Email,Men 25-34,45 days,0.09,9610.99,4.4,Las Vegas,Mandarin,505,15869,7,Outdoor Adventurers,2022-06-05
NexGen Systems,Email,Men 25-34,15 days,0.05,17298.21,5.09,San Francisco,French,1384,5615,3,Fashionistas,2022-06-03
DataTech Solutions,Display,Women 35-44,45 days,0.08,9200.33,3.81,Miami,German,1767,14555,8,Health & Wellness,2022-06-28
NexGen Systems,Social Media,Men 18-24,60 days,0.08,14111.67,2.59,Washington,Mandarin,1559,11308,9,Outdoor Adventurers,2022-06-07
TechCorp,Display,Women 25-34,15 days,0.14,9567.93,5.29,Seattle,Spanish,212,12307,8,Foodies,2022-06-05
Innovate Industries,Influencer,All Ages,30 days,0.12,5965.76,5.68,Washington,Mandarin,573,10018,9,Outdoor Adventurers,2022-06-25
Innovate Industries,Influencer,Women 35-44,45 days,0.01,7039.77,6.56,Miami,French,292,12097,1,Health & Wellness,2022-06-26
DataTech Solutions,Influencer,Women 35-44,30 days,0.02,13316.96,3.17,Washington,Mandarin,1595,1227,6,Outdoor Adventurers,2022-06-23
Innovate Industries,Search,Men 18-24,45 days,0.11,7157.23,3.27,Las Vegas,French,1543,4973,3,Outdoor Adventurers,2022-06-04
DataTech Solutions,Influencer,Women 35-44,60 days,0.05,14288.66,3.36,Seattle,Spanish,1565,5049,5,Fashionistas,2022-06-20
Innovate Industries,Email,Men 18-24,30 days,0.02,15765.87,5.27,New York,German,803,4319,8,Foodies,2022-06-02
DataTech Solutions,Influencer,Men 25-34,15 days,0.1,15755.83,2.2,Miami,French,1263,17623,6,Foodies,2022-06-16
NexGen Systems,Email,All Ages,60 days,0.09,5867.84,7.25,New York,Mandarin,593,10413,8,Health & Wellness,2022-06-06
Innovate Industries,Search,Women 35-44,30 days,0.15,8857.16,7.24,Los Angeles,German,356,6186,3,Foodies,2022-06-04
Alpha Innovations,Influencer,Women 25-34,30 days,0.15,12070.17,5.2,Las Vegas,Mandarin,903,19820,2,Outdoor Adventurers,2022-06-05
Innovate Industries,Influencer,Women 35-44,15 days,0.06,19809.52,3.38,Miami,English,366,4138,4,Tech Enthusiasts,2022-06-15
DataTech Solutions,Influencer,All Ages,15 days,0.02,14339.86,5.73,Las Vegas,German,1247,1751,3,Health & Wellness,2022-06-28
TechCorp,Social Media,Men 18-24,60 days,0.02,16113.44,2.08,Las Vegas,Mandarin,1239,18028,2,Tech Enthusiasts,2022-06-10
Innovate Industries,Social Media,Women 25-34,60 days,0.06,17077.06,3.99,Los Angeles,Mandarin,1546,16112,4,Fashionistas,2022-06-14
DataTech Solutions,Influencer,Women 35-44,15 days,0.08,8558.56,2.08,Las Vegas,French,474,4796,10,Foodies,2022-06-22
NexGen Systems,Social Media,Women 35-44,60 days,0.06,19617.62,2.54,Los Angeles,Mandarin,549,4119,6,Fashionistas,2022-06-01
NexGen Systems,Search,Women 25-34,15 days,0.1,16314.69,3.72,San Francisco,Mandarin,228,3262,5,Foodies,2022-06-25
Innovate Industries,Influencer,Women 25-34,30 days,0.15,9715.0,2.08,New York,Spanish,1383,6316,3,Fashionistas,2022-06-08
Innovate Industries,Influencer,Women 35-44,60 days,0.05,9298.24,5.61,Nueva Orleans,English,1221,17173,7,Outdoor Adventurers,2022-06-04
Innovate Industries,Influencer,Men 25-34,15 days,0.08,15348.39,4.8,Seattle,German,1882,2254,9,Fashionistas,2022-06-01
NexGen Systems,Search,Men 25-34,60 days,0.1,15417.02,2.83,Nueva Orleans,Mandarin,1235,12351,5,Tech Enthusiasts,2022-06-22
Alpha Innovations,Influencer,Men 25-34,45 days,0.07,14737.33,5.37,Los Angeles,French,736,1978,2,Fashionistas,2022-06-01
NexGen Systems,Social Media,Men 25-34,45 days,0.13,9146.49,4.49,Miami,Mandarin,1204,8739,1,Outdoor Adventurers,2022-06-12
DataTech Solutions,Influencer,All Ages,60 days,0.12,10387.47,2.23,Nueva Orleans,Spanish,538,8716,8,Fashionistas,2022-06-01
NexGen Systems,Email,Women 25-34,45 days,0.04,10162.67,5.51,Washington,French,127,6927,3,Outdoor Adventurers,2022-06-05
TechCorp,Display,Women 35-44,15 days,0.06,9775.1,2.0,Nueva Orleans,English,142,3406,6,Foodies,2022-06-28
DataTech Solutions,Search,Women 35-44,45 days,0.02,5188.95,2.1,Seattle,French,1584,15801,3,Tech Enthusiasts,2022-06-22
NexGen Systems,Display,Women 35-44,30 days,0.09,10905.59,4.51,Washington,Spanish,585,13821,1,Outdoor Adventurers,2022-06-18
Innovate Industries,Influencer,Men 18-24,60 days,0.08,18272.62,7.13,Seattle,English,1989,14002,3,Fashionistas,2022-06-10
Innovate Industries,Influencer,Men 18-24,30 days,0.07,15562.75,7.15,Miami,English,793,6955,1,Foodies,2022-06-16
NexGen Systems,Email,Women 35-44,15 days,0.04,6937.53,7.81,Nueva Orleans,Spanish,119,16933,10,Tech Enthusiasts,2022-06-07
Innovate Industries,Email,Men 18-24,45 days,0.13,12558.0,2.73,New York,English,1645,19665,8,Outdoor Adventurers,2022-06-10
TechCorp,Social Media,Women 25-34,30 days,0.03,5414.62,2.44,Boston,English,391,1431,5,Fashionistas,2022-06-13
Innovate Industries,Social Media,Men 25-34,15 days,0.01,8994.25,3.83,Las Vegas,Mandarin,193,18933,4,Outdoor Adventurers,2022-06-12
NexGen Systems,Search,Men 25-34,45 days,0.15,19533.38,4.27,Chicago,French,1006,9488,10,Health & Wellness,2022-06-27
DataTech Solutions,Influencer,Men 18-24,15 days,0.13,12681.31,6.65,Miami,German,935,7165,10,Foodies,2022-06-08
DataTech Solutions,Social Media,Men 18-24,45 days,0.05,11286.91,7.24,Chicago,English,1981,3992,10,Fashionistas,2022-06-08
Alpha Innovations,Search,Women 35-44,60 days,0.07,5025.37,3.04,Las Vegas,Spanish,1476,17693,6,Tech Enthusiasts,2022-06-15
DataTech Solutions,Email,Men 25-34,60 days,0.09,11218.33,4.04,Washington,German,202,1214,3,Health & Wellness,2022-06-25
NexGen Systems,Social Media,All Ages,30 days,0.03,17731.38,3.22,Miami,German,1289,2212,10,Fashionistas,2022-06-03
Alpha Innovations,Email,All Ages,15 days,0.01,12591.78,2.89,Las Vegas,French,1775,9841,6,Health & Wellness,2022-06-24
