Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,All Ages,30 days,0.13,8247.37,5.95,San Francisco,German,1496,4673,6,Fashionistas,2022-01-03
DataTech Solutions,Social Media,Women 35-44,30 days,0.12,12382.46,5.21,New York,Spanish,1434,2701,4,Tech Enthusiasts,2022-01-07
Innovate Industries,Social Media,Women 35-44,60 days,0.15,5963.13,5.04,New York,French,1081,14612,4,Foodies,2022-01-05
DataTech Solutions,Influencer,Men 18-24,30 days,0.1,7978.67,5.56,New York,French,242,13356,6,Outdoor Adventurers,2022-01-27
Innovate Industries,Social Media,All Ages,15 days,0.07,16542.62,2.18,Boston,Mandarin,1215,17738,7,Outdoor Adventurers,2022-01-10
Alpha Innovations,Email,All Ages,60 days,0.04,11789.97,5.03,Miami,French,825,2422,10,Health & Wellness,2022-01-30
Innovate Industries,Display,Men 18-24,60 days,0.01,13985.97,5.47,Miami,French,1743,9669,2,Outdoor Adventurers,2022-01-09
NexGen Systems,Display,All Ages,60 days,0.14,15077.25,3.23,Las Vegas,Mandarin,1591,16965,2,Tech Enthusiasts,2022-01-18
NexGen Systems,Influencer,All Ages,60 days,0.07,7523.68,7.51,New York,French,159,8478,3,Foodies,2022-01-02
TechCorp,Social Media,Women 35-44,45 days,0.04,12372.75,5.45,Washington,German,198,9222,6,Fashionistas,2022-01-27
TechCorp,Display,Men 25-34,15 days,0.11,17761.42,3.48,Miami,Spanish,1829,15845,9,Fashionistas,2022-01-16
Alpha Innovations,Search,All Ages,45 days,0.05,16472.91,5.7,Miami,Mandarin,1797,18585,2,Health & Wellness,2022-01-09
TechCorp,Search,Men 18-24,15 days,0.1,19761.39,7.79,Las Vegas,French,444,18421,2,Fashionistas,2022-01-05
TechCorp,Influencer,All Ages,45 days,0.02,16351.78,7.85,Nueva Orleans,Mandarin,1739,15667,5,Fashionistas,2022-01-17
DataTech Solutions,Email,Men 25-34,15 days,0.08,15673.12,7.36,Chicago,English,536,14561,1,Tech Enthusiasts,2022-01-30
Alpha Innovations,Search,Men 18-24,15 days,0.02,11452.06,2.55,San Francisco,English,632,11748,6,Outdoor Adventurers,2022-01-29
DataTech Solutions,Influencer,Women 25-34,15 days,0.14,12581.07,7.8,San Francisco,French,1355,18933,1,Outdoor Adventurers,2022-01-08
DataTech Solutions,Display,Men 18-24,45 days,0.13,11068.76,5.85,Miami,French,695,19909,2,Outdoor Adventurers,2022-01-27
NexGen Systems,Email,Men 18-24,60 days,0.11,18270.38,4.1,New York,French,1892,19456,8,Foodies,2022-01-18
TechCorp,Search,Women 25-34,30 days,0.06,6328.48,3.34,San Francisco,Mandarin,1278,12274,1,Foodies,2022-01-05
Innovate Industries,Influencer,Men 18-24,60 days,0.06,15890.64,4.72,Nueva Orleans,German,751,15830,2,Foodies,2022-01-21
NexGen Systems,Social Media,All Ages,45 days,0.07,18708.67,5.83,New York,Spanish,1369,8025,3,Health & Wellness,2022-01-29
Alpha Innovations,Search,Men 25-34,30 days,0.1,8932.17,3.33,Washington,Spanish,684,4287,2,Fashionistas,2022-01-17
TechCorp,Social Media,Women 25-34,60 days,0.09,10180.99,7.15,Las Vegas,Mandarin,837,9240,6,Outdoor Adventurers,2022-01-27
TechCorp,Display,All Ages,15 days,0.03,14367.17,3.58,Las Vegas,Spanish,1384,6811,9,Foodies,2022-01-23
Innovate Industries,Display,All Ages,15 days,0.07,18824.93,3.28,Los Angeles,Spanish,319,14614,4,Health & Wellness,2022-01-07
NexGen Systems,Display,Women 25-34,60 days,0.02,15645.43,6.73,Washington,Spanish,448,18403,3,Tech Enthusiasts,2022-01-24
DataTech Solutions,Influencer,Women 25-34,60 days,0.08,10883.77,4.92,San Francisco,English,1038,1968,8,Health & Wellness,2022-01-08
NexGen Systems,Search,Women 25-34,45 days,0.14,16001.86,5.08,San Francisco,Spanish,547,18257,8,Outdoor Adventurers,2022-01-07
NexGen Systems,Influencer,Women 25-34,30 days,0.15,17837.3,5.1,Las Vegas,English,1064,6026,8,Health & Wellness,2022-01-09
NexGen Systems,Influencer,Men 25-34,45 days,0.06,17748.87,5.37,Miami,German,1083,3406,7,Fashionistas,2022-01-18
NexGen Systems,Influencer,Men 18-24,60 days,0.14,13539.29,7.68,Washington,French,1384,17124,3,Health & Wellness,2022-01-17
NexGen Systems,Influencer,Women 35-44,30 days,0.13,10842.69,2.22,Washington,German,985,13086,7,Health & Wellness,2022-01-27
Alpha Innovations,Search,Men 25-34,45 days,0.11,7686.1,6.19,Los Angeles,Spanish,506,4797,5,Health & Wellness,2022-01-19
Innovate Industries,Email,Men 25-34,30 days,0.1,11132.82,2.98,Las Vegas,French,1495,13240,7,Fashionistas,2022-01-28
Innovate Industries,Email,Men 18-24,15 days,0.05,15739.59,3.53,Miami,Mandarin,297,9557,6,Fashionistas,2022-01-05
DataTech Solutions,Search,Men 18-24,30 days,0.05,19271.92,4.41,Seattle,Spanish,1072,2591,4,Tech Enthusiasts,2022-01-01
NexGen Systems,Search,Women 25-34,15 days,0.08,6260.43,5.74,Las Vegas,French,699,9995,9,Fashionistas,2022-01-04
DataTech Solutions,Influencer,Men 25-34,45 days,0.02,8644.0,7.58,Las Vegas,English,355,5396,3,Outdoor Adventurers,2022-01-24
TechCorp,Search,Women 35-44,60 days,0.13,10760.48,6.93,Nueva Orleans,Mandarin,196,9199,4,Tech Enthusiasts,2022-01-23
NexGen Systems,Social Media,Women 25-34,15 days,0.03,13476.33,6.9,Nueva Orleans,German,827,9723,7,Tech Enthusiasts,2022-01-25
NexGen Systems,Search,Men 25-34,60 days,0.01,19387.4,6.51,San Francisco,Mandarin,774,12914,1,Foodies,2022-01-24
NexGen Systems,Display,Men 25-34,15 days,0.12,15970.37,5.71,Nueva Orleans,English,375,3786,7,Outdoor Adventurers,2022-01-27
TechCorp,Email,Men 25-34,15 days,0.07,15505.26,3.05,Nueva Orleans,Spanish,1731,3520,5,Health & Wellness,2022-01-01
NexGen Systems,Display,All Ages,15 days,0.04,12471.97,4.45,Boston,German,1851,19619,9,Tech Enthusiasts,2022-01-17
Alpha Innovations,Influencer,Women 25-34,60 days,0.09,15110.91,7.4,Los Angeles,Spanish,989,13849,4,Tech Enthusiasts,2022-01-18
TechCorp,Influencer,Women 25-34,30 days,0.06,8975.73,2.36,Las Vegas,Mandarin,695,5250,1,Fashionistas,2022-01-10
DataTech Solutions,Influencer,Men 25-34,30 days,0.08,9763.98,2.77,San Francisco,English,427,17813,1,Outdoor Adventurers,2022-01-23
NexGen Systems,Display,Men 18-24,15 days,0.12,13275.37,6.86,San Francisco,French,1727,14043,10,Foodies,2022-01-25
NexGen Systems,Display,Men 18-24,45 days,0.08,5042.2,2.41,Washington,Spanish,1318,4732,5,Tech Enthusiasts,2022-01-16
NexGen Systems,Display,Women 35-44,45 days,0.03,13412.0,2.64,Washington,Spanish,1404,4892,6,Tech Enthusiasts,2022-01-11
Innovate Industries,Social Media,Women 35-44,60 days,0.15,12205.31,6.28,Nueva Orleans,Spanish,1750,4472,3,Tech Enthusiasts,2022-01-27
Alpha Innovations,Influencer,Women 35-44,30 days,0.08,17356.51,2.04,Seattle,English,1931,5730,8,Foodies,2022-01-05
TechCorp,Email,Women 35-44,30 days,0.05,15927.13,4.1,Los Angeles,German,1420,6067,5,Outdoor Adventurers,2022-01-20
Innovate Industries,Search,All Ages,45 days,0.08,14753.1,2.97,New York,French,1658,15970,4,Health & Wellness,2022-01-25
Innovate Industries,Display,Women 35-44,60 days,0.01,7890.18,6.04,Las Vegas,German,1467,13097,4,Outdoor Adventurers,2022-01-05
Alpha Innovations,Social Media,Men 25-34,15 days,0.07,16635.92,3.19,Seattle,Spanish,1421,5714,9,Fashionistas,2022-01-13
NexGen Systems,Influencer,Men 18-24,15 days,0.02,5069.36,5.7,Boston,Spanish,428,8467,5,Foodies,2022-01-06
TechCorp,Social Media,Men 25-34,30 days,0.03,19601.62,7.27,Las Vegas,English,178,5179,9,Fashionistas,2022-01-24
TechCorp,Search,All Ages,45 days,0.03,7938.46,2.14,Miami,English,1764,1535,3,Foodies,2022-01-02
NexGen Systems,Email,Men 25-34,30 days,0.05,11053.2,3.96,Boston,English,1828,12137,4,Fashionistas,2022-01-21
TechCorp,Social Media,All Ages,15 days,0.11,5494.34,6.98,Seattle,English,1303,8081,3,Health & Wellness,2022-01-08
Innovate Industries,Email,Women 35-44,15 days,0.15,11506.68,2.27,Nueva Orleans,German,887,1831,1,Tech Enthusiasts,2022-01-21
Innovate Industries,Influencer,All Ages,30 days,0.04,11723.52,7.11,Washington,Mandarin,836,12097,10,Tech Enthusiasts,2022-01-21
Alpha Innovations,Search,Women 35-44,15 days,0.13,13204.33,2.34,Seattle,English,783,10750,1,Fashionistas,2022-01-16
NexGen Systems,Search,Men 25-34,30 days,0.08,17816.15,3.56,Los Angeles,English,756,15300,4,Outdoor Adventurers,2022-01-19
NexGen Systems,Search,Women 25-34,30 days,0.02,10830.24,6.83,Miami,English,105,15568,10,Tech Enthusiasts,2022-01-03
TechCorp,Social Media,Men 25-34,60 days,0.05,14665.31,7.57,New York,Spanish,1134,11050,10,Fashionistas,2022-01-18
DataTech Solutions,Email,All Ages,30 days,0.1,12264.24,3.99,Nueva Orleans,German,1986,6272,5,Fashionistas,2022-01-16
NexGen Systems,Influencer,Women 25-34,60 days,0.09,15723.2,6.95,Las Vegas,Spanish,1237,15942,3,Outdoor Adventurers,2022-01-04
DataTech Solutions,Email,Women 25-34,60 days,0.06,18878.99,5.8,Miami,German,1771,1172,10,Health & Wellness,2022-01-30
DataTech Solutions,Email,Men 25-34,15 days,0.13,18440.77,2.22,San Francisco,Spanish,1918,12607,4,Tech Enthusiasts,2022-01-06
Innovate Industries,Social Media,Men 18-24,60 days,0.11,8148.3,3.72,Seattle,English,1956,6604,5,Fashionistas,2022-01-14
Alpha Innovations,Search,Women 25-34,15 days,0.11,10716.66,2.8,Washington,Mandarin,241,15628,4,Tech Enthusiasts,2022-01-15
Alpha Innovations,Email,Men 25-34,15 days,0.07,17647.68,5.59,Chicago,French,1222,10724,10,Fashionistas,2022-01-22
Innovate Industries,Social Media,Women 35-44,45 days,0.07,9580.75,3.53,Seattle,Mandarin,785,17667,1,Foodies,2022-01-19
NexGen Systems,Influencer,Men 25-34,45 days,0.06,14960.2,7.07,Boston,Mandarin,918,19629,1,Outdoor Adventurers,2022-01-13
TechCorp,Email,Men 18-24,60 days,0.02,12876.9,7.31,Seattle,English,1543,1918,3,Foodies,2022-01-25
Alpha Innovations,Email,Men 18-24,30 days,0.08,7370.06,4.63,New York,Spanish,239,13005,6,Health & Wellness,2022-01-20
DataTech Solutions,Influencer,Women 25-34,45 days,0.04,14508.21,2.05,San Francisco,Mandarin,918,7297,2,Outdoor Adventurers,2022-01-30
Innovate Industries,Email,Women 35-44,15 days,0.13,5953.85,4.54,Seattle,German,136,12734,5,Tech Enthusiasts,2022-01-27
Alpha Innovations,Social Media,Men 25-34,60 days,0.09,9880.3,3.41,Los Angeles,German,1061,13397,10,Foodies,2022-01-15
Alpha Innovations,Email,Women 25-34,30 days,0.13,12280.89,6.86,Miami,English,849,16189,3,Outdoor Adventurers,2022-01-22
Alpha Innovations,Display,All Ages,30 days,0.05,10610.3,6.55,Washington,English,604,5428,9,Tech Enthusiasts,2022-01-25
TechCorp,Search,All Ages,45 days,0.06,7853.31,5.94,Los Angeles,French,1015,3529,5,Outdoor Adventurers,2022-01-06
NexGen Systems,Social Media,Women 25-34,30 days,0.05,15712.07,4.57,Miami,French,162,4572,1,Outdoor Adventurers,2022-01-17
DataTech Solutions,Search,Men 25-34,30 days,0.09,9190.88,6.58,Seattle,Mandarin,835,9965,4,Health & Wellness,2022-01-16
DataTech Solutions,Search,Men 25-34,15 days,0.02,16284.82,7.48,San Francisco,Mandarin,1407,2955,7,Fashionistas,2022-01-22
DataTech Solutions,Social Media,Women 25-34,60 days,0.07,6015.03,5.1,Boston,Spanish,1908,1793,3,Fashionistas,2022-01-14
DataTech Solutions,Display,Men 18-24,60 days,0.13,15366.49,2.72,Washington,English,804,11424,1,Health & Wellness,2022-01-07
Alpha Innovations,Search,Men 18-24,15 days,0.09,18591.56,3.2,New York,English,1110,16836,2,Foodies,2022-01-14
NexGen Systems,Influencer,Women 35-44,30 days,0.05,12050.44,6.51,New York,French,863,8194,8,Fashionistas,2022-01-06
NexGen Systems,Search,Men 18-24,15 days,0.08,14484.9,6.94,New York,English,942,10926,5,Outdoor Adventurers,2022-01-16
Innovate Industries,Influencer,Women 25-34,15 days,0.12,17775.64,2.45,Seattle,French,423,10176,3,Tech Enthusiasts,2022-01-16
Alpha Innovations,Search,All Ages,45 days,0.03,8040.86,6.9,Nueva Orleans,English,325,10428,1,Outdoor Adventurers,2022-01-23
Alpha Innovations,Social Media,Men 18-24,45 days,0.1,8471.01,5.61,Boston,French,1429,19574,2,Health & Wellness,2022-01-26
NexGen Systems,Email,All Ages,15 days,0.09,5707.62,2.81,Chicago,Mandarin,353,6496,1,Health & Wellness,2022-01-27
DataTech Solutions,Social Media,Women 25-34,45 days,0.05,10873.79,3.94,Los Angeles,Spanish,1624,2613,2,Tech Enthusiasts,2022-01-13
NexGen Systems,Social Media,Women 25-34,30 days,0.03,12024.77,2.51,Washington,German,1529,10363,7,Health & Wellness,2022-01-24
Innovate Industries,Display,Women 25-34,60 days,0.13,18758.42,5.26,Las Vegas,Mandarin,949,15358,4,Fashionistas,2022-01-16
DataTech Solutions,Search,Women 25-34,30 days,0.13,13564.72,4.1,New York,French,1098,17593,8,Fashionistas,2022-01-11
DataTech Solutions,Influencer,Men 25-34,30 days,0.05,14769.59,7.41,Chicago,English,1359,18721,8,Fashionistas,2022-01-15
DataTech Solutions,Display,Men 25-34,60 days,0.13,6193.61,3.58,New York,French,1398,1887,2,Health & Wellness,2022-01-01
DataTech Solutions,Email,Women 35-44,15 days,0.09,16559.59,7.51,Boston,German,641,7375,5,Health & Wellness,2022-01-06
Alpha Innovations,Social Media,Men 18-24,60 days,0.04,18951.79,6.63,Seattle,Mandarin,674,13032,4,Outdoor Adventurers,2022-01-04
Alpha Innovations,Search,Men 25-34,15 days,0.13,12218.37,2.89,San Francisco,French,236,13456,10,Foodies,2022-01-04
NexGen Systems,Influencer,Women 25-34,60 days,0.14,11521.08,6.32,Washington,French,1015,16786,8,Health & Wellness,2022-01-08
NexGen Systems,Influencer,Men 25-34,30 days,0.04,6796.62,4.81,Boston,English,1606,1852,4,Fashionistas,2022-01-10
DataTech Solutions,Influencer,Women 35-44,60 days,0.13,5587.11,6.15,Las Vegas,Spanish,845,18329,2,Tech Enthusiasts,2022-01-24
TechCorp,Social Media,Men 25-34,45 days,0.14,15027.91,6.66,Miami,French,100,2879,9,Foodies,2022-01-28
Innovate Industries,Email,Women 35-44,60 days,0.1,18721.7,6.83,New York,English,753,1812,1,Health & Wellness,2022-01-11
Innovate Industries,Influencer,All Ages,30 days,0.05,11488.62,6.81,Las Vegas,English,862,19301,10,Health & Wellness,2022-01-13
NexGen Systems,Social Media,Men 18-24,15 days,0.02,18953.27,3.2,New York,Spanish,935,8027,7,Health & Wellness,2022-01-19
DataTech Solutions,Social Media,Men 25-34,30 days,0.07,5423.53,2.07,New York,French,1254,14321,4,Health & Wellness,2022-01-25
NexGen Systems,Influencer,Women 25-34,30 days,0.09,8282.41,6.42,Washington,Mandarin,1814,11746,9,Fashionistas,2022-01-16
Innovate Industries,Email,Men 18-24,15 days,0.09,13035.9,6.29,Nueva Orleans,French,1763,10468,7,Health & Wellness,2022-01-04
TechCorp,Display,All Ages,45 days,0.14,8561.2,7.17,San Francisco,Mandarin,713,9690,5,Outdoor Adventurers,2022-01-10
NexGen Systems,Social Media,Men 25-34,15 days,0.07,9803.56,4.39,Nueva Orleans,Spanish,1791,19857,8,Health & Wellness,2022-01-01
DataTech Solutions,Search,Women 35-44,60 days,0.11,17901.94,2.09,Seattle,Mandarin,1681,16244,9,Outdoor Adventurers,2022-01-06
TechCorp,Search,Men 25-34,30 days,0.02,9614.32,4.02,Las Vegas,French,1052,10373,7,Tech Enthusiasts,2022-01-15
DataTech Solutions,Social Media,Women 35-44,30 days,0.07,6244.35,5.49,Chicago,Spanish,788,11456,5,Outdoor Adventurers,2022-01-14
TechCorp,Search,All Ages,30 days,0.07,13241.72,3.33,Chicago,English,102,16189,6,Tech Enthusiasts,2022-01-29
Innovate Industries,Display,Women 25-34,30 days,0.04,19287.96,4.32,Boston,Spanish,467,9659,5,Outdoor Adventurers,2022-01-28
NexGen Systems,Social Media,Men 25-34,15 days,0.14,11856.11,3.17,Las Vegas,French,1191,9491,8,Health & Wellness,2022-01-15
Alpha Innovations,Search,Women 35-44,30 days,0.07,16398.84,6.46,Boston,French,278,3994,10,Outdoor Adventurers,2022-01-28
Innovate Industries,Influencer,Women 25-34,30 days,0.01,11008.58,7.13,San Francisco,French,870,5891,2,Outdoor Adventurers,2022-01-06
TechCorp,Email,Men 18-24,60 days,0.12,9076.09,4.03,Nueva Orleans,French,1419,10069,8,Foodies,2022-01-28
DataTech Solutions,Influencer,Women 25-34,60 days,0.13,10000.15,2.25,New York,Mandarin,1373,3292,8,Foodies,2022-01-24
TechCorp,Search,All Ages,30 days,0.15,12942.69,4.25,Washington,Spanish,1185,3404,8,Fashionistas,2022-01-04
Alpha Innovations,Email,Women 25-34,30 days,0.13,11648.73,4.96,Nueva Orleans,German,1190,6485,10,Health & Wellness,2022-01-08
DataTech Solutions,Search,Women 35-44,30 days,0.03,7448.11,4.38,Miami,French,1673,6453,1,Health & Wellness,2022-01-04
Innovate Industries,Search,Women 35-44,60 days,0.01,13405.55,3.61,Chicago,French,1520,15027,3,Tech Enthusiasts,2022-01-29
Innovate Industries,Email,Women 25-34,15 days,0.14,16006.34,7.05,Washington,French,1086,19645,5,Outdoor Adventurers,2022-01-03
Innovate Industries,Search,Men 18-24,15 days,0.07,15453.87,2.26,Washington,Spanish,1039,5349,8,Foodies,2022-01-05
Innovate Industries,Display,Women 35-44,30 days,0.04,5787.63,4.77,Las Vegas,French,362,12375,9,Outdoor Adventurers,2022-01-07
Alpha Innovations,Influencer,Women 25-34,45 days,0.02,12009.21,6.95,Miami,French,998,16453,8,Outdoor Adventurers,2022-01-25
Innovate Industries,Email,All Ages,60 days,0.04,10502.04,6.68,San Francisco,English,985,2814,1,Health & Wellness,2022-01-06
DataTech Solutions,Social Media,Women 25-34,15 days,0.09,12254.22,3.91,Las Vegas,German,1322,17514,9,Tech Enthusiasts,2022-01-29
Alpha Innovations,Display,Women 25-34,45 days,0.12,11527.04,4.08,Nueva Orleans,Mandarin,753,19905,5,Fashionistas,2022-01-09
Innovate Industries,Email,All Ages,15 days,0.06,9002.73,6.52,Los Angeles,German,725,5196,5,Tech Enthusiasts,2022-01-15
DataTech Solutions,Social Media,All Ages,30 days,0.14,19791.76,4.49,Boston,German,103,2864,2,Foodies,2022-01-20
NexGen Systems,Search,Women 35-44,45 days,0.09,19735.9,4.37,San Francisco,German,1636,9619,7,Outdoor Adventurers,2022-01-20
Alpha Innovations,Social Media,Men 18-24,45 days,0.15,7454.48,6.68,Miami,German,1584,15801,2,Fashionistas,2022-01-25
Innovate Industries,Display,Women 25-34,60 days,0.09,11452.42,6.51,Miami,Mandarin,1299,4835,5,Fashionistas,2022-01-05
DataTech Solutions,Email,Women 25-34,15 days,0.03,10251.41,4.64,New York,Mandarin,1034,15977,6,Tech Enthusiasts,2022-01-19
NexGen Systems,Search,Women 25-34,15 days,0.1,17453.12,3.08,San Francisco,Spanish,1543,14393,6,Tech Enthusiasts,2022-01-21
DataTech Solutions,Influencer,Women 25-34,30 days,0.03,6756.35,2.67,Boston,English,1906,18370,6,Fashionistas,2022-01-15
Innovate Industries,Influencer,All Ages,30 days,0.01,9626.44,2.31,New York,English,122,5238,6,Fashionistas,2022-01-19
Innovate Industries,Social Media,Men 18-24,30 days,0.09,5541.29,3.74,New York,English,210,12052,7,Health & Wellness,2022-01-13
DataTech Solutions,Search,Women 25-34,45 days,0.03,7753.0,3.99,Seattle,Mandarin,1070,9938,8,Outdoor Adventurers,2022-01-06
TechCorp,Email,Men 25-34,15 days,0.03,9886.33,5.63,Nueva Orleans,Spanish,1956,5250,4,Fashionistas,2022-01-23
Alpha Innovations,Social Media,Women 35-44,60 days,0.05,17098.18,6.35,Washington,Spanish,1310,9202,5,Foodies,2022-01-18
TechCorp,Social Media,Women 25-34,15 days,0.13,17422.5,3.77,Chicago,German,1933,10716,5,Health & Wellness,2022-01-06
Innovate Industries,Search,Men 18-24,45 days,0.1,12960.17,6.08,Boston,Mandarin,581,4972,8,Foodies,2022-01-16
Innovate Industries,Email,All Ages,30 days,0.05,7884.76,7.14,Nueva Orleans,English,409,6915,4,Fashionistas,2022-01-01
Alpha Innovations,Email,Women 25-34,45 days,0.07,5461.12,7.18,Chicago,Spanish,640,11110,6,Outdoor Adventurers,2022-01-11
NexGen Systems,Email,Women 35-44,45 days,0.09,15698.34,5.55,Seattle,Spanish,1959,6396,7,Foodies,2022-01-27
DataTech Solutions,Search,Women 25-34,45 days,0.13,15963.19,5.6,New York,English,880,13910,7,Outdoor Adventurers,2022-01-13
DataTech Solutions,Social Media,Men 25-34,15 days,0.04,6122.74,5.24,New York,French,657,8173,9,Outdoor Adventurers,2022-01-02
TechCorp,Display,Men 18-24,30 days,0.12,18836.1,3.55,Chicago,French,904,2667,8,Health & Wellness,2022-01-16
TechCorp,Display,All Ages,45 days,0.04,19753.21,4.16,Washington,German,141,16233,3,Tech Enthusiasts,2022-01-26
DataTech Solutions,Social Media,Men 25-34,15 days,0.06,18258.67,7.71,Boston,French,995,4831,6,Tech Enthusiasts,2022-01-19
DataTech Solutions,Display,Men 18-24,60 days,0.09,7986.26,7.54,Washington,Mandarin,1316,9774,3,Health & Wellness,2022-01-09
