Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Search,Women 25-34,30 days,0.09,15933.68,6.27,Las Vegas,German,163,18559,8,Health & Wellness,2022-06-03
TechCorp,Social Media,Men 25-34,15 days,0.14,14132.72,3.61,Nueva Orleans,English,387,6042,9,Outdoor Adventurers,2022-06-24
DataTech Solutions,Email,Women 25-34,60 days,0.11,15624.58,7.89,Chicago,Mandarin,659,6100,10,Health & Wellness,2022-06-14
Alpha Innovations,Display,Men 18-24,30 days,0.04,9370.35,4.48,Boston,Mandarin,819,1261,4,Health & Wellness,2022-06-25
Alpha Innovations,Social Media,Women 35-44,60 days,0.12,13982.79,4.32,Nueva Orleans,English,1789,6076,1,Health & Wellness,2022-06-12
TechCorp,Influencer,Men 18-24,60 days,0.11,5041.26,7.54,Los Angeles,German,729,18322,7,Foodies,2022-06-26
DataTech Solutions,Email,Men 18-24,45 days,0.06,5086.63,4.23,Seattle,Spanish,1171,9286,2,Outdoor Adventurers,2022-06-10
TechCorp,Email,Women 25-34,30 days,0.14,8413.42,3.16,Nueva Orleans,Spanish,363,1363,5,Fashionistas,2022-06-07
NexGen Systems,Social Media,Men 25-34,30 days,0.06,7693.38,5.96,Miami,Mandarin,567,8891,4,Fashionistas,2022-06-12
Alpha Innovations,Search,Women 25-34,45 days,0.1,10836.4,5.06,Miami,Spanish,112,14376,3,Foodies,2022-06-17
Alpha Innovations,Email,Women 25-34,15 days,0.05,5182.25,5.35,Las Vegas,English,1697,4763,8,Outdoor Adventurers,2022-06-22
TechCorp,Display,Men 25-34,30 days,0.13,10471.62,6.15,Chicago,Spanish,1446,11693,8,Outdoor Adventurers,2022-06-25
Alpha Innovations,Email,Men 25-34,30 days,0.04,16725.02,2.97,Los Angeles,Spanish,294,8251,5,Tech Enthusiasts,2022-06-17
NexGen Systems,Influencer,Men 18-24,15 days,0.15,11626.79,4.33,Chicago,French,1822,12476,8,Outdoor Adventurers,2022-06-01
DataTech Solutions,Influencer,Men 25-34,15 days,0.09,9163.47,6.14,Boston,German,1857,17201,2,Tech Enthusiasts,2022-06-25
Alpha Innovations,Influencer,Men 18-24,45 days,0.08,14493.36,5.66,Boston,French,1665,19442,7,Health & Wellness,2022-06-29
Alpha Innovations,Social Media,Women 25-34,60 days,0.09,12256.19,2.31,Boston,French,1841,12314,1,Fashionistas,2022-06-01
Innovate Industries,Social Media,Women 25-34,15 days,0.07,11330.8,2.77,Seattle,French,932,9956,9,Health & Wellness,2022-06-23
