Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Men 18-24,30 days,0.05,19025.71,7.68,San Francisco,Mandarin,1596,19949,7,Tech Enthusiasts,2023-03-20
Innovate Industries,Influencer,All Ages,15 days,0.1,9714.55,4.79,Los Angeles,Spanish,1336,14701,2,Foodies,2023-03-30
DataTech Solutions,Email,Men 25-34,60 days,0.06,14884.1,6.92,Washington,German,457,5472,10,Health & Wellness,2023-03-24
Innovate Industries,Search,Men 18-24,15 days,0.13,9991.92,2.37,New York,Spanish,454,2770,6,Health & Wellness,2023-03-27
NexGen Systems,Search,Women 35-44,60 days,0.07,8378.54,4.98,Nueva Orleans,German,249,16996,2,Tech Enthusiasts,2023-03-17
NexGen Systems,Search,Women 35-44,45 days,0.03,5209.18,3.67,Miami,Spanish,643,19583,9,Health & Wellness,2023-03-26
Alpha Innovations,Email,All Ages,15 days,0.1,9837.99,7.23,New York,Spanish,962,5135,10,Fashionistas,2023-03-17
DataTech Solutions,Influencer,Men 18-24,30 days,0.08,18948.67,7.75,Washington,Spanish,1932,15240,5,Fashionistas,2023-03-28
Alpha Innovations,Email,All Ages,15 days,0.02,10225.34,6.37,Seattle,Spanish,715,19973,6,Tech Enthusiasts,2023-03-15
Alpha Innovations,Display,Men 25-34,45 days,0.08,18470.16,5.28,San Francisco,Spanish,617,12651,1,Fashionistas,2023-03-28
Alpha Innovations,Search,Women 25-34,30 days,0.07,9706.57,3.5,Washington,English,817,10246,4,Health & Wellness,2023-03-01
Innovate Industries,Influencer,Men 18-24,60 days,0.11,13132.67,2.52,Boston,German,549,3602,2,Fashionistas,2023-03-22
DataTech Solutions,Influencer,All Ages,15 days,0.1,8942.71,3.66,Los Angeles,French,1730,1774,2,Outdoor Adventurers,2023-03-06
Innovate Industries,Social Media,Men 25-34,15 days,0.1,14082.74,5.86,San Francisco,English,1221,8249,9,Tech Enthusiasts,2023-03-05
TechCorp,Search,All Ages,30 days,0.14,17134.63,7.01,Miami,English,1204,4263,5,Fashionistas,2023-03-12
DataTech Solutions,Display,Women 35-44,15 days,0.11,6158.21,5.71,San Francisco,Spanish,1370,5106,5,Foodies,2023-03-02
NexGen Systems,Influencer,Men 25-34,30 days,0.09,18891.35,2.98,Boston,Mandarin,930,4990,7,Foodies,2023-03-28
NexGen Systems,Influencer,All Ages,30 days,0.07,5083.62,7.23,Seattle,German,1383,10703,1,Tech Enthusiasts,2023-03-03
Alpha Innovations,Display,All Ages,45 days,0.03,5028.02,2.88,Washington,German,1307,6565,7,Foodies,2023-03-04
TechCorp,Social Media,Men 25-34,45 days,0.12,15191.65,2.87,Boston,German,717,11776,7,Foodies,2023-03-12
NexGen Systems,Search,Women 35-44,45 days,0.1,15141.58,2.98,Boston,Spanish,463,8776,5,Tech Enthusiasts,2023-03-08
NexGen Systems,Search,Men 25-34,30 days,0.12,13433.11,4.72,Miami,German,1684,5166,10,Health & Wellness,2023-03-27
Innovate Industries,Search,Men 18-24,30 days,0.14,13649.23,3.92,Boston,German,668,12155,4,Foodies,2023-03-29
NexGen Systems,Display,Women 35-44,15 days,0.12,10469.57,4.63,Miami,Spanish,569,10424,4,Foodies,2023-03-13
Alpha Innovations,Email,All Ages,15 days,0.02,5684.69,5.81,New York,French,485,15490,6,Outdoor Adventurers,2023-03-10
Innovate Industries,Search,All Ages,45 days,0.13,7936.2,7.33,Las Vegas,Mandarin,1898,12034,6,Foodies,2023-03-19
TechCorp,Display,Women 35-44,60 days,0.15,7032.2,4.1,Washington,English,540,7834,3,Fashionistas,2023-03-30
TechCorp,Email,Men 18-24,15 days,0.09,17970.64,3.9,Los Angeles,Mandarin,238,3524,6,Tech Enthusiasts,2023-03-26
Alpha Innovations,Display,Men 18-24,60 days,0.15,9149.25,6.22,Chicago,German,1924,14972,3,Foodies,2023-03-03
Innovate Industries,Display,Men 25-34,45 days,0.13,16057.23,7.39,Nueva Orleans,English,1978,19748,8,Health & Wellness,2023-03-08
Alpha Innovations,Social Media,Men 25-34,60 days,0.13,5039.32,6.34,Washington,Spanish,1719,9343,3,Tech Enthusiasts,2023-03-14
