Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Women 25-34,30 days,0.08,7616.03,5.98,Boston,French,470,16414,2,Outdoor Adventurers,2023-03-04
TechCorp,Influencer,Men 18-24,15 days,0.14,19757.43,7.97,Boston,German,754,9832,3,Health & Wellness,2023-03-18
DataTech Solutions,Search,All Ages,60 days,0.06,14730.36,2.58,Miami,Spanish,369,5537,5,Foodies,2023-03-29
DataTech Solutions,Influencer,All Ages,60 days,0.05,10228.53,3.46,Boston,English,1423,11207,4,Foodies,2023-03-13
DataTech Solutions,Influencer,Women 25-34,60 days,0.13,9846.49,7.3,Washington,German,1382,17180,8,Fashionistas,2023-03-16
Alpha Innovations,Influencer,Men 25-34,60 days,0.09,16152.5,4.24,New York,Spanish,318,17653,6,Foodies,2023-03-10
TechCorp,Email,All Ages,60 days,0.13,16654.17,2.49,New York,French,1524,12774,1,Tech Enthusiasts,2023-03-21
Alpha Innovations,Social Media,Men 18-24,30 days,0.04,6347.81,4.5,Boston,French,944,18265,2,Foodies,2023-03-07
DataTech Solutions,Social Media,Women 35-44,60 days,0.1,17274.24,4.38,Seattle,Spanish,1450,17344,3,Health & Wellness,2023-03-08
NexGen Systems,Search,Men 25-34,30 days,0.1,16919.3,5.25,Miami,Mandarin,1407,1886,6,Outdoor Adventurers,2023-03-22
Innovate Industries,Email,Men 18-24,45 days,0.06,14019.45,4.54,New York,Mandarin,369,7204,10,Tech Enthusiasts,2023-03-28
Innovate Industries,Social Media,All Ages,30 days,0.07,18229.38,7.77,Las Vegas,French,335,17415,9,Foodies,2023-03-30
NexGen Systems,Influencer,Women 35-44,45 days,0.09,16735.94,3.07,Seattle,German,1178,8241,3,Outdoor Adventurers,2023-03-29
NexGen Systems,Display,Men 18-24,45 days,0.04,16663.16,4.22,Nueva Orleans,French,178,19358,2,Fashionistas,2023-03-07
Innovate Industries,Display,Women 25-34,15 days,0.09,6286.22,2.54,Seattle,Mandarin,1050,12423,9,Fashionistas,2023-03-05
Innovate Industries,Social Media,Men 18-24,15 days,0.11,15975.47,3.86,Los Angeles,German,178,13330,6,Foodies,2023-03-03
TechCorp,Search,All Ages,15 days,0.13,15462.73,4.24,Las Vegas,Spanish,1230,16268,2,Health & Wellness,2023-03-15
DataTech Solutions,Display,Women 25-34,45 days,0.14,13739.53,4.78,San Francisco,Mandarin,1404,3083,7,Foodies,2023-03-28
DataTech Solutions,Display,Men 18-24,45 days,0.13,5262.34,4.8,San Francisco,German,385,14612,6,Health & Wellness,2023-03-23
TechCorp,Display,Women 35-44,30 days,0.04,18063.72,7.84,Miami,German,1810,12625,4,Fashionistas,2023-03-07
Alpha Innovations,Search,All Ages,60 days,0.03,18966.29,7.21,Las Vegas,English,1626,9090,6,Fashionistas,2023-03-03
Innovate Industries,Search,Men 25-34,15 days,0.06,12386.1,4.2,Washington,Spanish,1991,6267,7,Fashionistas,2023-03-10
DataTech Solutions,Search,Women 35-44,45 days,0.04,14897.52,6.5,Chicago,French,406,16825,8,Foodies,2023-03-16
DataTech Solutions,Email,All Ages,60 days,0.03,16795.96,2.53,Seattle,Spanish,328,1079,7,Fashionistas,2023-03-11
Alpha Innovations,Search,Women 35-44,45 days,0.07,7936.84,5.88,Miami,German,1728,13418,3,Foodies,2023-03-24
Alpha Innovations,Search,Men 25-34,15 days,0.11,8901.88,5.89,Washington,English,1129,4090,4,Tech Enthusiasts,2023-03-03
NexGen Systems,Display,Women 35-44,15 days,0.08,15931.79,6.61,Washington,Spanish,1678,18388,5,Foodies,2023-03-09
NexGen Systems,Social Media,All Ages,60 days,0.01,7140.0,3.07,New York,English,1347,9324,9,Outdoor Adventurers,2023-03-12
DataTech Solutions,Search,All Ages,45 days,0.12,18136.24,7.68,New York,Mandarin,471,8982,5,Foodies,2023-03-17
Alpha Innovations,Display,Women 25-34,15 days,0.09,5732.64,4.28,Las Vegas,Spanish,1565,3721,4,Health & Wellness,2023-03-14
Innovate Industries,Email,Men 18-24,15 days,0.09,5615.52,6.27,Miami,French,1151,1608,1,Fashionistas,2023-03-07
Innovate Industries,Email,Men 18-24,45 days,0.07,6464.61,2.21,Los Angeles,German,1074,13988,4,Foodies,2023-03-27
DataTech Solutions,Search,Women 35-44,15 days,0.12,18235.72,4.72,Los Angeles,French,1572,17655,10,Tech Enthusiasts,2023-03-22
