Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Display,All Ages,15 days,0.11,7353.57,6.35,Miami,German,746,9045,6,Outdoor Adventurers,2022-09-12
DataTech Solutions,Search,Men 18-24,45 days,0.02,5895.17,6.72,Washington,Spanish,313,13450,9,Outdoor Adventurers,2022-09-01
Innovate Industries,Display,All Ages,15 days,0.07,12265.48,4.36,Chicago,English,616,6201,7,Health & Wellness,2022-09-09
DataTech Solutions,Display,Women 35-44,60 days,0.12,12708.13,5.46,Seattle,English,981,14588,4,Foodies,2022-09-14
NexGen Systems,Display,All Ages,30 days,0.04,12129.93,5.29,Nueva Orleans,German,1429,3518,2,Tech Enthusiasts,2022-09-14
DataTech Solutions,Search,Men 25-34,60 days,0.05,19046.12,4.37,San Francisco,French,552,12565,6,Fashionistas,2022-09-14
Alpha Innovations,Search,Women 35-44,45 days,0.09,17256.47,5.77,Miami,French,309,4957,9,Outdoor Adventurers,2022-09-23
Innovate Industries,Influencer,All Ages,60 days,0.13,12498.34,4.11,Washington,German,605,4387,5,Health & Wellness,2022-09-25
Innovate Industries,Influencer,Women 25-34,60 days,0.09,19105.07,3.02,Las Vegas,French,1206,10111,10,Foodies,2022-09-28
Alpha Innovations,Influencer,All Ages,15 days,0.15,10156.9,4.81,Washington,Spanish,1899,15919,10,Foodies,2022-09-28
NexGen Systems,Display,Women 25-34,15 days,0.02,16593.09,5.51,Washington,German,1010,4612,4,Health & Wellness,2022-09-27
Alpha Innovations,Search,All Ages,15 days,0.07,13287.38,5.03,New York,Mandarin,364,11629,5,Foodies,2022-09-10
Innovate Industries,Search,All Ages,15 days,0.09,6318.89,7.16,Boston,German,1906,18971,10,Foodies,2022-09-20
Alpha Innovations,Display,Women 25-34,30 days,0.06,9333.81,4.16,San Francisco,German,1727,10063,1,Outdoor Adventurers,2022-09-04
DataTech Solutions,Social Media,Men 18-24,60 days,0.04,8047.57,5.22,New York,French,663,9431,1,Foodies,2022-09-18
Innovate Industries,Display,All Ages,60 days,0.15,15105.34,2.65,Seattle,Mandarin,1619,11788,10,Outdoor Adventurers,2022-09-04
TechCorp,Social Media,Women 25-34,30 days,0.06,12663.71,2.52,Las Vegas,German,1343,19707,4,Foodies,2022-09-29
Alpha Innovations,Display,Men 18-24,30 days,0.08,6516.34,2.02,Washington,English,1184,16183,1,Health & Wellness,2022-09-21
TechCorp,Influencer,Men 25-34,45 days,0.05,14097.08,2.72,San Francisco,English,220,17381,7,Outdoor Adventurers,2022-09-03
TechCorp,Social Media,Men 25-34,60 days,0.07,8008.01,4.92,Seattle,English,227,3540,8,Outdoor Adventurers,2022-09-10
DataTech Solutions,Search,Women 25-34,30 days,0.02,17317.14,5.02,Seattle,French,815,9184,9,Outdoor Adventurers,2022-09-12
Alpha Innovations,Social Media,Men 18-24,45 days,0.09,11251.54,2.69,Boston,English,697,15460,9,Outdoor Adventurers,2022-09-16
TechCorp,Email,Women 35-44,30 days,0.08,11313.18,5.03,San Francisco,German,171,15008,8,Foodies,2022-09-06
Alpha Innovations,Influencer,Women 35-44,30 days,0.09,9124.67,2.19,Las Vegas,English,1220,1154,8,Foodies,2022-09-25
TechCorp,Email,Women 35-44,30 days,0.05,7084.65,5.85,Las Vegas,English,851,17205,8,Tech Enthusiasts,2022-09-06
Innovate Industries,Social Media,All Ages,45 days,0.15,18450.04,2.8,Washington,Mandarin,588,17383,6,Outdoor Adventurers,2022-09-04
TechCorp,Email,All Ages,60 days,0.1,13913.92,2.9,Chicago,Spanish,742,7246,4,Fashionistas,2022-09-11
TechCorp,Influencer,Men 18-24,60 days,0.05,16041.1,2.5,Boston,English,1772,9376,3,Health & Wellness,2022-09-25
NexGen Systems,Social Media,All Ages,60 days,0.04,9424.73,5.6,Los Angeles,Mandarin,1435,7013,1,Foodies,2022-09-22
DataTech Solutions,Influencer,Men 18-24,15 days,0.03,17304.48,2.06,Seattle,Spanish,903,6480,6,Foodies,2022-09-14
Innovate Industries,Email,Women 25-34,45 days,0.06,10563.69,7.72,Boston,Mandarin,986,7548,3,Fashionistas,2022-09-14
Innovate Industries,Influencer,Men 25-34,60 days,0.08,17690.39,4.4,Boston,Mandarin,368,2529,1,Fashionistas,2022-09-04
Innovate Industries,Influencer,Men 18-24,15 days,0.04,14493.09,5.03,Chicago,Spanish,235,3100,8,Fashionistas,2022-09-01
DataTech Solutions,Social Media,All Ages,30 days,0.08,9400.49,2.98,Seattle,French,496,16914,8,Foodies,2022-09-03
