Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 18-24,15 days,0.1,8927.85,4.61,New York,Mandarin,1191,10429,4,Tech Enthusiasts,2022-02-07
Innovate Industries,Social Media,Women 25-34,30 days,0.04,15542.98,6.71,Washington,Spanish,1789,7131,1,Fashionistas,2022-02-23
NexGen Systems,Social Media,Women 35-44,45 days,0.13,9556.49,5.96,San Francisco,English,872,11656,6,Health & Wellness,2022-02-11
Alpha Innovations,Influencer,Men 25-34,45 days,0.08,8549.67,2.68,Boston,German,1980,6466,10,Tech Enthusiasts,2022-02-06
TechCorp,Influencer,Men 18-24,30 days,0.06,16454.0,5.9,Miami,Spanish,443,2306,6,Fashionistas,2022-02-23
TechCorp,Display,Women 35-44,30 days,0.01,17922.48,5.59,New York,German,352,15480,3,Fashionistas,2022-02-20
TechCorp,Display,All Ages,30 days,0.03,8467.95,7.23,Washington,Mandarin,1920,17240,9,Tech Enthusiasts,2022-02-07
Innovate Industries,Display,Men 25-34,15 days,0.03,14673.44,5.44,Chicago,English,543,12025,4,Tech Enthusiasts,2022-02-03
NexGen Systems,Search,Men 18-24,60 days,0.09,16879.85,2.09,Los Angeles,German,278,3839,6,Tech Enthusiasts,2022-02-04
Alpha Innovations,Social Media,Women 35-44,45 days,0.05,7927.94,3.53,Boston,French,1045,16303,9,Health & Wellness,2022-02-07
TechCorp,Search,Women 25-34,60 days,0.02,8734.7,2.43,Washington,English,889,15145,9,Outdoor Adventurers,2022-02-17
Alpha Innovations,Influencer,All Ages,45 days,0.02,9093.41,5.65,Washington,German,390,5485,6,Health & Wellness,2022-02-03
NexGen Systems,Social Media,Men 25-34,30 days,0.03,19986.01,6.57,Los Angeles,English,701,13994,7,Outdoor Adventurers,2022-02-14
NexGen Systems,Social Media,Men 25-34,30 days,0.02,9076.66,5.72,Chicago,French,1316,1869,3,Fashionistas,2022-02-02
DataTech Solutions,Email,All Ages,60 days,0.1,7468.81,6.17,Los Angeles,French,1542,9016,9,Foodies,2022-02-20
Alpha Innovations,Display,Women 35-44,45 days,0.12,6436.57,2.07,Las Vegas,French,994,17041,5,Tech Enthusiasts,2022-02-22
TechCorp,Influencer,All Ages,30 days,0.13,9872.52,2.81,Miami,English,842,12471,8,Tech Enthusiasts,2022-02-05
Innovate Industries,Email,Women 25-34,45 days,0.15,15603.22,6.81,Miami,French,1016,17526,4,Outdoor Adventurers,2022-02-14
DataTech Solutions,Influencer,Women 35-44,30 days,0.07,13269.39,2.07,Seattle,English,305,7845,7,Tech Enthusiasts,2022-02-12
Alpha Innovations,Display,Women 25-34,45 days,0.06,5953.94,5.07,Las Vegas,French,573,2029,6,Health & Wellness,2022-02-26
Innovate Industries,Search,Men 18-24,15 days,0.03,13349.03,5.46,Nueva Orleans,Mandarin,255,1890,7,Foodies,2022-02-15
Innovate Industries,Social Media,All Ages,30 days,0.11,16067.5,5.05,San Francisco,German,263,16211,8,Fashionistas,2022-02-02
TechCorp,Social Media,All Ages,45 days,0.1,16388.66,3.74,New York,English,908,7238,10,Fashionistas,2022-02-16
Alpha Innovations,Social Media,Women 35-44,15 days,0.08,6912.31,7.64,Miami,French,1859,6614,4,Foodies,2022-02-04
NexGen Systems,Influencer,Men 25-34,60 days,0.1,16558.65,3.24,Nueva Orleans,German,1215,8300,4,Foodies,2022-02-07
Innovate Industries,Email,Men 25-34,30 days,0.02,19136.06,4.69,Seattle,French,779,15725,9,Fashionistas,2022-02-01
TechCorp,Social Media,Men 18-24,15 days,0.14,9419.34,6.52,Miami,English,413,11230,3,Tech Enthusiasts,2022-02-26
Alpha Innovations,Email,Men 18-24,60 days,0.06,17970.56,6.33,Boston,Mandarin,361,2054,3,Foodies,2022-02-17
Alpha Innovations,Influencer,Men 18-24,60 days,0.11,12906.16,3.1,San Francisco,German,981,11127,9,Outdoor Adventurers,2022-02-02
Alpha Innovations,Display,Men 18-24,30 days,0.1,10143.28,4.1,Miami,German,1773,10775,7,Tech Enthusiasts,2022-02-03
TechCorp,Display,Women 35-44,60 days,0.1,17015.57,7.96,Seattle,German,1896,17486,2,Tech Enthusiasts,2022-02-12
NexGen Systems,Influencer,Women 35-44,60 days,0.03,13705.85,7.01,Boston,French,1311,13906,7,Foodies,2022-02-21
Alpha Innovations,Display,Men 18-24,60 days,0.14,9558.12,4.84,Los Angeles,German,1841,5135,6,Health & Wellness,2022-02-01
TechCorp,Social Media,Men 25-34,30 days,0.02,18932.06,6.99,New York,German,1190,11147,1,Fashionistas,2022-02-21
