Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Influencer,All Ages,60 days,0.14,8285.35,6.75,San Francisco,Mandarin,590,13319,9,Outdoor Adventurers,2022-09-22
Alpha Innovations,Email,Men 18-24,30 days,0.02,18450.47,7.97,Seattle,German,1205,6904,3,Foodies,2022-09-15
Innovate Industries,Social Media,Men 25-34,30 days,0.12,17266.12,4.68,Boston,English,1474,11280,1,Health & Wellness,2022-09-07
Innovate Industries,Influencer,Women 25-34,45 days,0.03,9697.6,4.23,Seattle,Mandarin,1253,1201,10,Outdoor Adventurers,2022-09-16
NexGen Systems,Influencer,Women 25-34,15 days,0.04,19138.62,3.16,New York,French,377,10938,3,Outdoor Adventurers,2022-09-15
Alpha Innovations,Search,Women 25-34,15 days,0.11,7025.48,6.08,San Francisco,French,617,16616,2,Health & Wellness,2022-09-13
TechCorp,Email,Women 25-34,15 days,0.02,8324.55,2.14,Los Angeles,German,115,9245,2,Health & Wellness,2022-09-23
NexGen Systems,Search,Men 25-34,60 days,0.06,11016.17,3.85,Chicago,German,1694,16167,6,Fashionistas,2022-09-15
Innovate Industries,Display,Women 25-34,30 days,0.08,6001.41,3.92,Las Vegas,Mandarin,1927,16746,9,Foodies,2022-09-20
NexGen Systems,Social Media,Men 18-24,30 days,0.07,18230.83,3.75,Boston,German,558,6092,5,Fashionistas,2022-09-05
TechCorp,Social Media,Men 25-34,45 days,0.02,19649.01,7.75,Miami,Spanish,1474,16154,6,Outdoor Adventurers,2022-09-13
NexGen Systems,Email,Men 18-24,30 days,0.08,7858.14,6.72,Las Vegas,English,321,6240,7,Tech Enthusiasts,2022-09-07
DataTech Solutions,Social Media,Men 25-34,15 days,0.1,16112.72,6.28,Boston,Mandarin,726,9897,5,Fashionistas,2022-09-21
Innovate Industries,Search,Men 18-24,60 days,0.08,18650.34,7.35,Boston,English,1384,7898,5,Tech Enthusiasts,2022-09-12
Alpha Innovations,Display,Women 25-34,45 days,0.08,5904.85,4.45,Boston,French,989,13297,1,Tech Enthusiasts,2022-09-19
