Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Men 25-34,60 days,0.06,18216.91,6.48,Seattle,Spanish,1545,14747,3,Fashionistas,2022-10-24
Alpha Innovations,Email,Women 35-44,45 days,0.06,13919.08,3.52,Las Vegas,Mandarin,845,1909,7,Foodies,2022-10-06
Innovate Industries,Email,Women 25-34,15 days,0.07,8634.26,6.39,Miami,English,665,17728,2,Fashionistas,2022-10-08
NexGen Systems,Display,Women 25-34,60 days,0.06,7055.3,5.25,Los Angeles,Mandarin,1109,4365,3,Foodies,2022-10-21
Alpha Innovations,Display,Men 25-34,45 days,0.02,16306.22,3.29,Washington,French,1746,10501,2,Foodies,2022-10-10
DataTech Solutions,Influencer,Women 25-34,15 days,0.01,17734.56,7.71,Seattle,Spanish,1574,7014,9,Tech Enthusiasts,2022-10-05
DataTech Solutions,Search,Men 25-34,15 days,0.08,9994.39,4.86,Boston,Mandarin,816,15975,9,Fashionistas,2022-10-15
TechCorp,Social Media,Women 35-44,30 days,0.02,13008.64,7.93,Las Vegas,Spanish,877,18412,10,Tech Enthusiasts,2022-10-16
DataTech Solutions,Email,Women 35-44,45 days,0.12,14887.78,5.84,Miami,English,1403,6745,9,Health & Wellness,2022-10-18
NexGen Systems,Influencer,Women 25-34,45 days,0.06,19213.36,7.95,Los Angeles,French,303,18671,1,Outdoor Adventurers,2022-10-30
DataTech Solutions,Email,Women 25-34,15 days,0.08,11421.05,3.02,Boston,Spanish,838,16828,2,Health & Wellness,2022-10-20
TechCorp,Email,Women 25-34,15 days,0.1,17250.37,5.18,Miami,Spanish,346,19050,7,Fashionistas,2022-10-21
NexGen Systems,Email,Men 18-24,60 days,0.11,14914.75,7.6,Miami,French,1447,2911,8,Tech Enthusiasts,2022-10-03
Innovate Industries,Email,All Ages,30 days,0.05,8595.77,7.92,Miami,German,1344,7278,8,Health & Wellness,2022-10-05
NexGen Systems,Influencer,Women 35-44,60 days,0.08,10084.86,4.07,Boston,English,1915,10419,3,Foodies,2022-10-25
NexGen Systems,Influencer,Men 25-34,30 days,0.13,17440.04,2.72,Las Vegas,Spanish,1459,17696,4,Health & Wellness,2022-10-02
Alpha Innovations,Email,All Ages,45 days,0.02,6607.11,2.38,Washington,German,452,6390,8,Health & Wellness,2022-10-22
NexGen Systems,Search,Men 18-24,60 days,0.14,6529.65,4.98,Miami,English,227,12209,1,Tech Enthusiasts,2022-10-22
NexGen Systems,Display,Women 25-34,60 days,0.13,16164.85,5.3,Miami,English,1983,5932,9,Outdoor Adventurers,2022-10-21
Alpha Innovations,Social Media,All Ages,15 days,0.04,13860.38,6.2,Seattle,Mandarin,1652,15222,2,Fashionistas,2022-10-21
TechCorp,Display,Women 35-44,45 days,0.14,16205.71,7.67,New York,French,1619,2469,2,Fashionistas,2022-10-14
DataTech Solutions,Email,Women 25-34,15 days,0.04,16287.1,5.44,Nueva Orleans,Spanish,1717,11952,9,Foodies,2022-10-20
Innovate Industries,Influencer,Men 25-34,30 days,0.06,16461.29,6.45,Boston,Spanish,448,1723,1,Fashionistas,2022-10-30
TechCorp,Social Media,Men 18-24,30 days,0.01,17671.3,2.63,Seattle,English,891,6599,6,Tech Enthusiasts,2022-10-11
DataTech Solutions,Influencer,Men 18-24,45 days,0.12,13066.83,4.3,Nueva Orleans,French,444,7805,5,Tech Enthusiasts,2022-10-10
Alpha Innovations,Social Media,Men 18-24,60 days,0.12,5174.8,5.35,Nueva Orleans,French,1079,14303,1,Fashionistas,2022-10-14
DataTech Solutions,Social Media,Women 35-44,15 days,0.03,9929.29,7.95,Miami,English,787,6787,7,Tech Enthusiasts,2022-10-16
Alpha Innovations,Influencer,All Ages,15 days,0.03,12016.1,3.83,Boston,Mandarin,383,15492,6,Tech Enthusiasts,2022-10-15
TechCorp,Influencer,Women 35-44,30 days,0.08,11668.82,7.94,Las Vegas,Spanish,962,19129,6,Health & Wellness,2022-10-20
NexGen Systems,Display,Men 18-24,15 days,0.12,19643.7,2.3,Washington,French,310,6641,1,Tech Enthusiasts,2022-10-22
NexGen Systems,Search,Women 25-34,45 days,0.08,5542.39,3.04,Miami,Spanish,1486,14588,1,Fashionistas,2022-10-17
