Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Social Media,Women 25-34,30 days,0.13,14797.18,2.08,Los Angeles,English,647,5697,7,Foodies,2024-03-16
DataTech Solutions,Display,Women 25-34,30 days,0.14,10168.06,6.33,Chicago,Mandarin,846,18259,2,Foodies,2024-03-20
DataTech Solutions,Social Media,Women 25-34,15 days,0.12,10011.52,3.69,Miami,Spanish,672,16296,10,Health & Wellness,2024-03-03
DataTech Solutions,Search,All Ages,30 days,0.02,6372.84,7.92,Nueva Orleans,Mandarin,500,9112,2,Tech Enthusiasts,2024-03-15
Innovate Industries,Search,Women 35-44,45 days,0.13,16805.02,7.36,Chicago,German,1647,7457,8,Tech Enthusiasts,2024-03-12
DataTech Solutions,Social Media,Women 25-34,45 days,0.02,14789.53,2.81,Chicago,English,579,7468,10,Health & Wellness,2024-03-22
NexGen Systems,Influencer,Women 35-44,60 days,0.1,15936.79,7.82,Miami,German,292,9138,1,Tech Enthusiasts,2024-03-13
NexGen Systems,Search,Women 25-34,30 days,0.1,13071.06,7.87,Los Angeles,English,884,11763,5,Health & Wellness,2024-03-17
Innovate Industries,Email,Men 25-34,15 days,0.07,10567.57,6.5,Miami,French,1579,5102,1,Fashionistas,2024-03-09
NexGen Systems,Email,Women 25-34,45 days,0.13,14105.65,6.25,Los Angeles,French,571,6367,3,Outdoor Adventurers,2024-03-03
TechCorp,Influencer,Men 18-24,15 days,0.07,16262.62,6.25,New York,English,1121,1692,5,Outdoor Adventurers,2024-03-01
Alpha Innovations,Influencer,All Ages,60 days,0.02,7334.35,3.95,Las Vegas,Mandarin,1691,18227,6,Tech Enthusiasts,2024-03-21
Innovate Industries,Influencer,Men 25-34,15 days,0.1,6156.23,3.04,San Francisco,French,734,15708,9,Foodies,2024-03-26
DataTech Solutions,Display,Women 35-44,60 days,0.04,16929.24,6.43,New York,Mandarin,1545,9456,2,Health & Wellness,2024-03-10
TechCorp,Email,Men 18-24,60 days,0.1,7113.47,5.76,New York,Spanish,324,12300,5,Outdoor Adventurers,2024-03-26
NexGen Systems,Social Media,Men 18-24,15 days,0.01,15225.29,7.64,San Francisco,Spanish,860,11916,3,Outdoor Adventurers,2024-03-13
Alpha Innovations,Social Media,Men 25-34,60 days,0.08,11694.54,3.66,Chicago,Spanish,1512,3288,3,Tech Enthusiasts,2024-03-23
NexGen Systems,Influencer,Men 18-24,45 days,0.13,18115.58,5.55,Boston,French,1747,19124,7,Outdoor Adventurers,2024-03-07
Innovate Industries,Social Media,Men 25-34,30 days,0.08,10599.51,4.32,Los Angeles,French,616,11722,7,Outdoor Adventurers,2024-03-22
NexGen Systems,Social Media,All Ages,15 days,0.11,14743.39,7.48,Nueva Orleans,Spanish,296,6719,2,Foodies,2024-03-29
DataTech Solutions,Influencer,All Ages,30 days,0.03,14089.46,5.31,Boston,Spanish,1124,9599,4,Foodies,2024-03-09
NexGen Systems,Influencer,Men 18-24,15 days,0.15,10942.96,2.67,Las Vegas,Spanish,1207,11791,9,Foodies,2024-03-12
Alpha Innovations,Influencer,Men 25-34,45 days,0.01,18418.83,7.14,Las Vegas,English,1411,16309,9,Tech Enthusiasts,2024-03-20
DataTech Solutions,Social Media,Men 25-34,30 days,0.11,12921.19,7.6,San Francisco,English,787,11474,2,Fashionistas,2024-03-11
Innovate Industries,Email,Men 25-34,15 days,0.03,18691.83,3.55,Nueva Orleans,Mandarin,1895,15162,5,Fashionistas,2024-03-06
NexGen Systems,Social Media,All Ages,60 days,0.14,18939.34,3.37,Las Vegas,German,1807,6226,3,Foodies,2024-03-20
DataTech Solutions,Search,Women 35-44,45 days,0.09,16911.81,7.21,Washington,Mandarin,725,15902,2,Fashionistas,2024-03-25
Alpha Innovations,Email,Women 25-34,60 days,0.13,12216.67,6.49,Miami,German,320,8604,3,Foodies,2024-03-16
TechCorp,Social Media,All Ages,15 days,0.14,19308.91,2.5,Nueva Orleans,English,1824,7617,5,Tech Enthusiasts,2024-03-30
Innovate Industries,Search,Men 25-34,60 days,0.05,16958.75,6.07,Las Vegas,Spanish,1468,8836,8,Outdoor Adventurers,2024-03-18
Innovate Industries,Search,Men 18-24,45 days,0.14,5249.6,3.77,Chicago,German,236,2885,9,Outdoor Adventurers,2024-03-24
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,15669.39,3.16,Miami,English,207,11582,10,Fashionistas,2024-03-07
NexGen Systems,Influencer,Women 25-34,30 days,0.09,18265.53,2.84,Nueva Orleans,French,1759,3608,6,Fashionistas,2024-03-24
Innovate Industries,Email,Men 18-24,15 days,0.05,7685.69,2.32,Nueva Orleans,English,1237,1125,10,Health & Wellness,2024-03-30
Innovate Industries,Display,All Ages,60 days,0.01,12293.01,7.59,Washington,English,827,9448,4,Foodies,2024-03-26
TechCorp,Display,Men 25-34,45 days,0.12,9388.95,3.64,Chicago,English,1526,10624,1,Health & Wellness,2024-03-25
Innovate Industries,Email,Women 25-34,45 days,0.02,12659.4,5.31,Las Vegas,Mandarin,629,18490,9,Fashionistas,2024-03-05
NexGen Systems,Email,Men 25-34,60 days,0.06,18433.17,2.29,Miami,Mandarin,1628,18116,2,Foodies,2024-03-25
Alpha Innovations,Influencer,Women 35-44,30 days,0.09,12108.13,4.0,Seattle,English,523,3896,7,Foodies,2024-03-15
TechCorp,Influencer,Women 25-34,15 days,0.07,8424.8,3.85,Los Angeles,Mandarin,480,4089,8,Health & Wellness,2024-03-12
TechCorp,Influencer,Women 35-44,30 days,0.09,6245.63,3.37,Miami,English,1936,2400,3,Tech Enthusiasts,2024-03-22
Innovate Industries,Email,Women 35-44,60 days,0.13,15793.55,7.48,Boston,French,1222,9865,10,Outdoor Adventurers,2024-03-08
NexGen Systems,Social Media,Men 25-34,60 days,0.06,17074.53,4.13,New York,Mandarin,917,1456,7,Foodies,2024-03-10
TechCorp,Influencer,Men 18-24,15 days,0.08,15656.83,2.56,San Francisco,German,1433,16021,3,Health & Wellness,2024-03-13
DataTech Solutions,Display,Men 18-24,45 days,0.1,19356.79,2.44,Seattle,French,512,19611,4,Outdoor Adventurers,2024-03-01
NexGen Systems,Social Media,Men 18-24,45 days,0.15,8296.03,2.84,Seattle,French,1324,7895,6,Outdoor Adventurers,2024-03-18
DataTech Solutions,Influencer,Men 18-24,45 days,0.13,9415.24,5.6,Boston,Mandarin,1270,9578,2,Foodies,2024-03-11
TechCorp,Display,Men 25-34,30 days,0.02,15945.07,4.38,Boston,German,1521,8857,5,Tech Enthusiasts,2024-03-06
TechCorp,Influencer,Women 35-44,30 days,0.03,10754.8,3.26,Nueva Orleans,Spanish,268,8528,8,Foodies,2024-03-03
Alpha Innovations,Search,Women 35-44,60 days,0.05,10997.44,2.97,New York,English,1620,3768,9,Health & Wellness,2024-03-28
TechCorp,Social Media,Men 18-24,30 days,0.14,19389.92,6.88,Boston,French,799,8531,2,Health & Wellness,2024-03-04
Alpha Innovations,Search,Women 25-34,45 days,0.04,14839.24,3.96,Chicago,English,483,19391,3,Fashionistas,2024-03-30
TechCorp,Email,Women 35-44,60 days,0.03,6200.16,7.99,Los Angeles,Spanish,1784,7822,6,Health & Wellness,2024-03-29
TechCorp,Social Media,Women 35-44,60 days,0.04,10072.25,3.96,Miami,Spanish,616,6274,7,Health & Wellness,2024-03-11
Alpha Innovations,Search,Men 18-24,60 days,0.11,17566.74,3.63,San Francisco,Mandarin,1007,4423,8,Foodies,2024-03-26
Innovate Industries,Social Media,Women 35-44,30 days,0.13,19780.78,5.75,Miami,Spanish,690,18446,6,Foodies,2024-03-25
Alpha Innovations,Search,Men 25-34,60 days,0.02,16051.43,7.26,Seattle,English,1962,7377,1,Fashionistas,2024-03-08
NexGen Systems,Email,Men 18-24,45 days,0.04,14867.07,3.97,Seattle,Mandarin,1203,14617,5,Health & Wellness,2024-03-23
TechCorp,Social Media,Women 25-34,60 days,0.05,13111.46,2.9,Chicago,English,168,6975,8,Fashionistas,2024-03-21
Alpha Innovations,Search,Men 18-24,15 days,0.01,12716.22,7.76,San Francisco,Spanish,1661,16547,10,Health & Wellness,2024-03-12
NexGen Systems,Search,Women 25-34,45 days,0.01,9991.94,4.34,Las Vegas,German,1843,4912,1,Tech Enthusiasts,2024-03-28
DataTech Solutions,Social Media,Women 25-34,15 days,0.02,16377.16,5.82,Boston,German,510,1706,7,Foodies,2024-03-16
