Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Influencer,All Ages,60 days,0.07,19244.1,3.17,Los Angeles,French,1978,11008,7,Outdoor Adventurers,2023-09-05
Alpha Innovations,Influencer,Men 18-24,45 days,0.07,6399.33,4.03,Los Angeles,Spanish,1126,17492,9,Tech Enthusiasts,2023-09-12
NexGen Systems,Social Media,Men 18-24,60 days,0.07,7569.72,6.29,San Francisco,French,289,8516,10,Health & Wellness,2023-09-18
Innovate Industries,Social Media,Men 18-24,30 days,0.1,11030.57,4.79,New York,German,1295,10194,5,Health & Wellness,2023-09-15
Innovate Industries,Email,Men 18-24,45 days,0.03,11695.49,2.61,Nueva Orleans,French,359,15008,3,Health & Wellness,2023-09-17
NexGen Systems,Email,Men 18-24,60 days,0.12,10931.27,6.26,Boston,French,252,14301,2,Fashionistas,2023-09-29
DataTech Solutions,Influencer,Men 18-24,15 days,0.15,7156.22,2.42,Seattle,English,1188,16122,6,Outdoor Adventurers,2023-09-17
Innovate Industries,Display,Women 35-44,30 days,0.14,8695.37,3.04,Los Angeles,English,1469,14284,3,Health & Wellness,2023-09-27
TechCorp,Display,Women 35-44,15 days,0.11,18241.86,7.6,Las Vegas,English,810,4058,2,Outdoor Adventurers,2023-09-06
TechCorp,Email,Women 35-44,30 days,0.09,5367.55,5.52,San Francisco,Spanish,623,4878,10,Tech Enthusiasts,2023-09-19
TechCorp,Display,All Ages,15 days,0.06,19291.95,4.39,Los Angeles,German,1066,16895,1,Health & Wellness,2023-09-05
NexGen Systems,Display,Men 25-34,45 days,0.09,18398.65,5.16,Los Angeles,Spanish,1949,18305,7,Tech Enthusiasts,2023-09-08
DataTech Solutions,Social Media,Women 25-34,30 days,0.13,7284.33,5.94,Washington,Mandarin,1562,8487,4,Outdoor Adventurers,2023-09-16
TechCorp,Social Media,Men 25-34,60 days,0.02,6130.29,7.51,Miami,French,1786,6819,5,Tech Enthusiasts,2023-09-05
Alpha Innovations,Email,Women 35-44,30 days,0.11,15796.61,7.39,Miami,French,1067,8550,1,Outdoor Adventurers,2023-09-09
Alpha Innovations,Influencer,Men 25-34,45 days,0.12,16883.21,2.62,New York,French,1007,1952,5,Fashionistas,2023-09-12
DataTech Solutions,Influencer,Men 25-34,15 days,0.07,5315.75,2.14,Nueva Orleans,Mandarin,1763,14939,3,Foodies,2023-09-29
NexGen Systems,Influencer,Women 25-34,30 days,0.04,6849.95,3.69,Boston,Mandarin,1294,4232,7,Outdoor Adventurers,2023-09-07
Innovate Industries,Display,Men 25-34,60 days,0.09,8539.37,3.0,San Francisco,English,357,15855,10,Tech Enthusiasts,2023-09-11
NexGen Systems,Social Media,Women 25-34,30 days,0.03,10971.58,4.31,Nueva Orleans,Spanish,1059,19848,2,Health & Wellness,2023-09-02
TechCorp,Display,Women 35-44,60 days,0.01,15253.67,4.3,San Francisco,Mandarin,1227,19168,10,Outdoor Adventurers,2023-09-13
TechCorp,Social Media,Men 25-34,30 days,0.06,11596.84,3.1,Chicago,English,1679,2597,8,Foodies,2023-09-05
TechCorp,Search,All Ages,30 days,0.04,19342.34,6.88,San Francisco,French,1941,3311,10,Health & Wellness,2023-09-21
NexGen Systems,Influencer,Men 25-34,30 days,0.02,8731.58,6.87,Boston,Spanish,1840,17190,8,Fashionistas,2023-09-20
TechCorp,Search,Women 35-44,15 days,0.14,13597.99,2.65,Seattle,Spanish,1667,12523,8,Health & Wellness,2023-09-03
NexGen Systems,Influencer,Women 25-34,15 days,0.07,9846.57,5.7,Miami,French,943,1599,7,Tech Enthusiasts,2023-09-19
Innovate Industries,Influencer,Men 25-34,15 days,0.08,5448.54,6.84,Los Angeles,English,479,1028,5,Outdoor Adventurers,2023-09-08
TechCorp,Social Media,Men 18-24,60 days,0.04,18487.75,7.96,Seattle,French,1125,11599,5,Tech Enthusiasts,2023-09-17
TechCorp,Email,All Ages,60 days,0.03,11579.41,3.59,Nueva Orleans,English,117,10709,3,Outdoor Adventurers,2023-09-25
NexGen Systems,Search,Men 18-24,30 days,0.04,14255.94,5.43,San Francisco,German,1202,19668,8,Outdoor Adventurers,2023-09-04
DataTech Solutions,Influencer,Women 25-34,45 days,0.08,14146.65,2.65,Los Angeles,German,468,13580,1,Fashionistas,2023-09-01
NexGen Systems,Influencer,All Ages,45 days,0.02,17039.47,4.07,Miami,German,119,17084,10,Tech Enthusiasts,2023-09-20
DataTech Solutions,Display,Women 25-34,15 days,0.06,6215.37,5.89,Seattle,Mandarin,1962,9148,3,Outdoor Adventurers,2023-09-26
NexGen Systems,Email,Men 18-24,15 days,0.09,16117.11,5.21,Los Angeles,German,450,2946,6,Tech Enthusiasts,2023-09-09
TechCorp,Search,Women 25-34,60 days,0.03,12415.73,4.3,New York,Spanish,932,17374,4,Fashionistas,2023-09-16
TechCorp,Social Media,Men 18-24,60 days,0.03,7352.76,2.99,New York,German,509,19014,1,Tech Enthusiasts,2023-09-19
NexGen Systems,Search,Women 35-44,15 days,0.09,10538.75,2.97,Nueva Orleans,Spanish,582,8799,1,Outdoor Adventurers,2023-09-01
DataTech Solutions,Email,Men 18-24,60 days,0.07,13248.66,5.62,Seattle,Mandarin,1770,18185,4,Outdoor Adventurers,2023-09-02
TechCorp,Email,Women 25-34,45 days,0.15,5883.22,4.15,San Francisco,French,1526,4659,8,Fashionistas,2023-09-05
Innovate Industries,Display,All Ages,30 days,0.15,12534.86,2.35,Seattle,Mandarin,1899,14883,7,Outdoor Adventurers,2023-09-27
DataTech Solutions,Search,Men 18-24,30 days,0.14,19104.65,5.22,Miami,English,1957,3752,4,Outdoor Adventurers,2023-09-16
Innovate Industries,Email,Men 25-34,30 days,0.06,12373.14,3.25,Las Vegas,English,1004,12169,8,Foodies,2023-09-23
Innovate Industries,Email,Women 35-44,15 days,0.14,18357.63,5.36,New York,English,476,8896,3,Fashionistas,2023-09-08
Alpha Innovations,Influencer,Men 18-24,60 days,0.08,14311.65,4.28,Chicago,Mandarin,653,10483,9,Tech Enthusiasts,2023-09-06
Innovate Industries,Display,Men 18-24,30 days,0.04,19824.67,5.34,New York,German,636,19537,3,Fashionistas,2023-09-11
NexGen Systems,Search,All Ages,45 days,0.1,9422.57,6.34,Seattle,Mandarin,661,18344,2,Fashionistas,2023-09-29
Alpha Innovations,Search,All Ages,30 days,0.09,13508.61,6.41,Las Vegas,German,1051,6232,6,Health & Wellness,2023-09-10
