Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 35-44,60 days,0.07,8227.38,7.19,Washington,French,1961,17858,7,Health & Wellness,2023-11-06
NexGen Systems,Search,Men 25-34,45 days,0.14,18847.41,6.19,Boston,English,1598,15581,5,Health & Wellness,2023-11-12
Innovate Industries,Search,All Ages,15 days,0.02,15034.79,2.64,San Francisco,French,218,3911,8,Fashionistas,2023-11-02
Alpha Innovations,Display,Men 18-24,45 days,0.12,6642.13,7.88,Las Vegas,Mandarin,1823,13592,7,Health & Wellness,2023-11-08
DataTech Solutions,Email,Women 25-34,30 days,0.12,13611.12,5.21,Nueva Orleans,Mandarin,1778,1972,4,Fashionistas,2023-11-29
Innovate Industries,Search,All Ages,45 days,0.12,19265.13,4.19,Chicago,German,1672,12978,10,Outdoor Adventurers,2023-11-03
DataTech Solutions,Influencer,Women 35-44,30 days,0.09,6511.43,6.0,Seattle,Mandarin,283,14631,7,Outdoor Adventurers,2023-11-07
NexGen Systems,Display,Men 25-34,60 days,0.07,14187.09,5.04,San Francisco,Mandarin,1819,1516,2,Foodies,2023-11-10
Innovate Industries,Display,Men 18-24,60 days,0.14,6967.41,6.2,Seattle,Spanish,1309,14422,5,Foodies,2023-11-12
DataTech Solutions,Social Media,Men 18-24,60 days,0.03,6993.77,3.51,Boston,English,1932,17549,1,Health & Wellness,2023-11-29
NexGen Systems,Search,Men 18-24,15 days,0.06,12413.87,6.66,Los Angeles,Mandarin,1999,14176,1,Foodies,2023-11-28
Innovate Industries,Search,Women 25-34,30 days,0.12,18958.19,3.93,Las Vegas,German,1423,14508,3,Outdoor Adventurers,2023-11-09
DataTech Solutions,Display,Women 35-44,60 days,0.12,13639.5,6.03,Las Vegas,German,408,10837,6,Foodies,2023-11-19
TechCorp,Social Media,Women 35-44,60 days,0.03,10004.99,7.73,Nueva Orleans,English,1382,1603,8,Fashionistas,2023-11-10
NexGen Systems,Email,All Ages,30 days,0.09,17941.96,5.67,Boston,Spanish,1864,6630,7,Foodies,2023-11-22
Alpha Innovations,Search,Men 25-34,60 days,0.11,11531.39,4.2,Boston,French,315,8025,1,Tech Enthusiasts,2023-11-21
DataTech Solutions,Search,Men 25-34,45 days,0.05,13250.43,5.71,Chicago,French,126,6013,5,Foodies,2023-11-25
TechCorp,Email,Women 35-44,45 days,0.08,15150.62,2.91,Washington,Mandarin,1417,8213,6,Tech Enthusiasts,2023-11-21
Alpha Innovations,Display,Men 18-24,15 days,0.13,18602.46,2.03,Nueva Orleans,French,1526,5910,6,Tech Enthusiasts,2023-11-04
NexGen Systems,Influencer,Women 25-34,60 days,0.06,7554.71,6.59,New York,Mandarin,655,13648,4,Outdoor Adventurers,2023-11-27
NexGen Systems,Social Media,All Ages,45 days,0.02,19296.09,4.49,New York,Spanish,853,11225,4,Health & Wellness,2023-11-12
Innovate Industries,Social Media,Men 18-24,15 days,0.12,6582.28,6.04,Boston,Mandarin,742,10726,5,Fashionistas,2023-11-14
NexGen Systems,Display,Women 25-34,15 days,0.08,8558.64,5.54,Nueva Orleans,French,1718,12659,9,Foodies,2023-11-06
DataTech Solutions,Display,Men 25-34,60 days,0.07,8287.94,7.38,Los Angeles,German,1216,9647,9,Tech Enthusiasts,2023-11-12
Innovate Industries,Display,Men 18-24,30 days,0.04,9300.77,5.87,San Francisco,Mandarin,1157,12397,1,Outdoor Adventurers,2023-11-12
TechCorp,Influencer,Men 25-34,60 days,0.14,13382.62,7.55,Seattle,French,1505,4684,3,Outdoor Adventurers,2023-11-16
TechCorp,Search,Men 18-24,15 days,0.09,8842.5,7.07,Seattle,German,1371,3621,7,Fashionistas,2023-11-24
NexGen Systems,Email,Women 35-44,45 days,0.1,16545.56,4.71,Washington,French,428,3994,1,Foodies,2023-11-29
DataTech Solutions,Display,Men 18-24,60 days,0.1,11052.15,5.48,Washington,Mandarin,290,11396,2,Health & Wellness,2023-11-22
TechCorp,Email,Men 25-34,45 days,0.09,7310.67,4.98,Las Vegas,Mandarin,342,13686,2,Fashionistas,2023-11-20
Innovate Industries,Search,All Ages,15 days,0.1,5203.66,7.09,Los Angeles,Spanish,1975,3300,2,Health & Wellness,2023-11-16
NexGen Systems,Influencer,Women 35-44,30 days,0.1,7271.22,4.84,Las Vegas,English,1838,12157,7,Outdoor Adventurers,2023-11-29
NexGen Systems,Email,Men 25-34,45 days,0.03,15751.28,3.17,Las Vegas,English,1855,11983,10,Fashionistas,2023-11-19
NexGen Systems,Search,Women 25-34,45 days,0.1,6939.06,2.58,New York,Mandarin,1874,7949,8,Fashionistas,2023-11-16
NexGen Systems,Search,Men 25-34,45 days,0.03,7339.95,6.85,San Francisco,English,1551,13798,2,Outdoor Adventurers,2023-11-25
Innovate Industries,Search,All Ages,30 days,0.05,9323.09,7.51,Miami,French,1167,10446,1,Tech Enthusiasts,2023-11-26
Innovate Industries,Display,Women 25-34,30 days,0.13,5067.65,4.82,Miami,English,1196,19205,8,Health & Wellness,2023-11-29
Alpha Innovations,Social Media,All Ages,60 days,0.14,14736.21,6.84,Los Angeles,Mandarin,126,7513,3,Outdoor Adventurers,2023-11-11
TechCorp,Search,Women 25-34,60 days,0.09,11392.94,6.47,Chicago,Spanish,192,18023,4,Health & Wellness,2023-11-21
NexGen Systems,Display,Women 25-34,45 days,0.13,10392.44,7.16,Boston,Mandarin,743,15186,6,Health & Wellness,2023-11-06
NexGen Systems,Email,Men 25-34,30 days,0.12,13586.81,2.62,Las Vegas,Mandarin,660,10155,10,Foodies,2023-11-22
Alpha Innovations,Search,Men 25-34,15 days,0.04,5675.64,5.46,Los Angeles,Mandarin,948,13037,6,Foodies,2023-11-24
NexGen Systems,Social Media,All Ages,15 days,0.15,14888.77,6.21,Miami,English,1677,2222,5,Foodies,2023-11-14
DataTech Solutions,Search,Women 25-34,15 days,0.11,14429.87,4.37,Seattle,Spanish,1558,5619,10,Foodies,2023-11-29
Innovate Industries,Influencer,Women 25-34,45 days,0.02,19832.87,6.22,Chicago,Mandarin,1249,1413,9,Tech Enthusiasts,2023-11-17
TechCorp,Email,Men 18-24,15 days,0.05,17399.92,7.32,Seattle,French,1385,8737,6,Foodies,2023-11-12
DataTech Solutions,Influencer,Women 25-34,60 days,0.1,17282.53,2.41,Miami,French,649,11457,7,Health & Wellness,2023-11-26
Alpha Innovations,Social Media,Men 25-34,45 days,0.13,9714.37,3.55,Washington,Spanish,1839,16700,3,Health & Wellness,2023-11-12
TechCorp,Search,All Ages,15 days,0.03,9516.47,3.88,Chicago,English,1157,4735,5,Fashionistas,2023-11-16
DataTech Solutions,Search,Men 18-24,60 days,0.12,12431.08,3.2,Los Angeles,English,1542,17002,4,Foodies,2023-11-27
NexGen Systems,Display,Men 25-34,45 days,0.05,14247.21,6.68,Washington,French,348,5080,6,Foodies,2023-11-27
Alpha Innovations,Search,Men 25-34,45 days,0.01,16970.75,7.4,Boston,German,1179,4833,4,Fashionistas,2023-11-27
NexGen Systems,Influencer,Men 18-24,30 days,0.07,9556.46,4.47,Nueva Orleans,German,105,15744,6,Fashionistas,2023-11-12
Alpha Innovations,Influencer,All Ages,15 days,0.11,13952.57,3.2,New York,English,409,11140,8,Foodies,2023-11-26
DataTech Solutions,Social Media,All Ages,60 days,0.12,6854.99,7.16,Miami,Spanish,1367,1536,3,Tech Enthusiasts,2023-11-08
Alpha Innovations,Social Media,Men 25-34,60 days,0.09,7572.47,4.46,Seattle,German,1252,6677,7,Foodies,2023-11-28
NexGen Systems,Search,Men 25-34,60 days,0.14,14296.47,4.5,Chicago,German,1666,4354,6,Tech Enthusiasts,2023-11-13
Alpha Innovations,Social Media,All Ages,60 days,0.13,7253.68,6.62,Washington,Mandarin,808,19715,7,Tech Enthusiasts,2023-11-10
Alpha Innovations,Search,All Ages,15 days,0.05,8627.45,5.6,Los Angeles,German,172,2595,1,Fashionistas,2023-11-17
Innovate Industries,Email,Men 18-24,45 days,0.06,17887.99,3.32,Washington,English,1763,1594,6,Tech Enthusiasts,2023-11-07
TechCorp,Search,Men 18-24,15 days,0.06,8384.45,6.85,Las Vegas,French,1100,11912,10,Fashionistas,2023-11-21
DataTech Solutions,Display,All Ages,15 days,0.04,19624.19,6.61,San Francisco,English,558,13203,6,Outdoor Adventurers,2023-11-13
Innovate Industries,Email,All Ages,60 days,0.08,17691.91,5.79,Chicago,German,1643,16269,3,Tech Enthusiasts,2023-11-21
Innovate Industries,Search,All Ages,60 days,0.03,16904.16,6.69,Nueva Orleans,French,613,4043,6,Fashionistas,2023-11-18
DataTech Solutions,Search,Women 25-34,15 days,0.06,7845.07,4.92,New York,English,1564,5188,6,Outdoor Adventurers,2023-11-01
TechCorp,Influencer,Women 25-34,15 days,0.12,8920.89,5.7,Chicago,Mandarin,1883,11818,10,Fashionistas,2023-11-25
NexGen Systems,Search,Women 35-44,45 days,0.1,8178.47,7.71,New York,Mandarin,1094,6607,1,Health & Wellness,2023-11-08
Alpha Innovations,Influencer,Men 18-24,30 days,0.14,18760.55,5.36,Chicago,German,1191,18959,4,Tech Enthusiasts,2023-11-25
Innovate Industries,Social Media,Men 25-34,30 days,0.11,19242.51,2.89,Seattle,French,1431,4523,5,Outdoor Adventurers,2023-11-03
NexGen Systems,Display,All Ages,15 days,0.1,13894.63,3.96,Washington,Mandarin,594,18187,7,Tech Enthusiasts,2023-11-25
Innovate Industries,Influencer,Women 35-44,15 days,0.12,14796.12,5.41,Las Vegas,German,1203,6404,3,Foodies,2023-11-29
NexGen Systems,Email,All Ages,60 days,0.08,19362.33,2.43,San Francisco,Spanish,1027,5842,10,Fashionistas,2023-11-04
NexGen Systems,Display,Women 25-34,15 days,0.08,11229.79,2.84,Nueva Orleans,Spanish,172,7296,2,Foodies,2023-11-24
Innovate Industries,Display,Men 25-34,15 days,0.08,9579.58,6.75,Los Angeles,Mandarin,1782,14403,8,Fashionistas,2023-11-16
Innovate Industries,Display,All Ages,60 days,0.02,5692.65,6.73,Miami,German,1307,7809,5,Outdoor Adventurers,2023-11-01
NexGen Systems,Influencer,All Ages,15 days,0.08,15717.85,3.42,Miami,French,259,7870,9,Foodies,2023-11-12
DataTech Solutions,Search,Men 18-24,15 days,0.08,12584.89,3.33,San Francisco,French,1178,14592,5,Foodies,2023-11-25
DataTech Solutions,Email,All Ages,45 days,0.07,8745.11,6.17,Boston,French,1429,5604,2,Tech Enthusiasts,2023-11-27
DataTech Solutions,Search,Men 25-34,30 days,0.1,11314.54,7.15,New York,French,1238,2706,8,Foodies,2023-11-02
NexGen Systems,Social Media,All Ages,30 days,0.06,13311.65,3.94,Boston,Mandarin,284,11020,9,Foodies,2023-11-09
NexGen Systems,Display,Men 18-24,45 days,0.1,5325.86,4.28,Washington,German,363,12849,2,Fashionistas,2023-11-10
Alpha Innovations,Email,Men 18-24,30 days,0.13,7006.71,6.41,Nueva Orleans,German,334,10965,1,Health & Wellness,2023-11-10
DataTech Solutions,Influencer,Men 25-34,45 days,0.09,5325.51,6.97,San Francisco,English,1719,3371,7,Health & Wellness,2023-11-15
NexGen Systems,Influencer,Women 35-44,15 days,0.12,17422.41,6.57,Miami,English,248,1971,2,Fashionistas,2023-11-13
Innovate Industries,Influencer,Women 25-34,30 days,0.05,12045.14,2.14,Boston,Mandarin,1206,19770,6,Health & Wellness,2023-11-01
DataTech Solutions,Social Media,All Ages,60 days,0.11,12851.18,2.58,New York,French,1989,10170,10,Tech Enthusiasts,2023-11-24
NexGen Systems,Email,All Ages,30 days,0.1,10250.84,3.1,Nueva Orleans,French,951,3197,1,Outdoor Adventurers,2023-11-03
Innovate Industries,Display,Men 25-34,45 days,0.11,17890.83,7.98,New York,Mandarin,269,16795,10,Fashionistas,2023-11-01
Alpha Innovations,Social Media,Women 25-34,30 days,0.14,7149.12,4.98,Seattle,French,1837,6631,6,Tech Enthusiasts,2023-11-06
NexGen Systems,Email,Women 25-34,60 days,0.04,7272.73,7.96,New York,Spanish,708,7881,7,Foodies,2023-11-23
Alpha Innovations,Search,Men 18-24,15 days,0.12,6550.33,6.22,Washington,French,966,13911,10,Tech Enthusiasts,2023-11-18
Innovate Industries,Social Media,All Ages,30 days,0.15,17330.76,6.22,Boston,French,664,5051,2,Outdoor Adventurers,2023-11-07
DataTech Solutions,Search,All Ages,60 days,0.12,7020.89,3.22,Washington,German,109,16219,9,Tech Enthusiasts,2023-11-24
TechCorp,Social Media,Men 25-34,15 days,0.03,6781.17,6.5,New York,German,1770,2569,8,Outdoor Adventurers,2023-11-26
DataTech Solutions,Social Media,Women 35-44,15 days,0.12,14368.83,5.31,New York,French,502,17718,7,Tech Enthusiasts,2023-11-01
TechCorp,Display,Women 25-34,15 days,0.04,14550.94,6.57,Las Vegas,Spanish,1151,11501,8,Fashionistas,2023-11-03
DataTech Solutions,Display,All Ages,60 days,0.07,6412.93,6.51,Las Vegas,English,618,9169,10,Tech Enthusiasts,2023-11-07
NexGen Systems,Display,Women 35-44,30 days,0.1,7972.91,4.42,San Francisco,English,1669,12173,9,Foodies,2023-11-21
NexGen Systems,Display,Men 18-24,15 days,0.12,10665.57,4.13,Los Angeles,Mandarin,710,19566,1,Outdoor Adventurers,2023-11-11
NexGen Systems,Search,All Ages,30 days,0.01,9826.83,3.56,San Francisco,German,1377,8609,2,Outdoor Adventurers,2023-11-26
Alpha Innovations,Influencer,Women 25-34,60 days,0.02,12668.27,2.21,Las Vegas,Mandarin,1766,16542,5,Foodies,2023-11-13
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,9678.38,5.16,New York,Mandarin,950,13213,6,Health & Wellness,2023-11-01
DataTech Solutions,Display,Men 25-34,15 days,0.07,7136.26,3.29,Seattle,English,1955,5671,8,Fashionistas,2023-11-08
Innovate Industries,Social Media,All Ages,60 days,0.14,8885.38,6.7,Washington,French,581,4871,10,Foodies,2023-11-02
DataTech Solutions,Search,Women 25-34,45 days,0.12,6938.31,2.75,Los Angeles,Mandarin,249,7256,9,Fashionistas,2023-11-14
Alpha Innovations,Email,Women 35-44,30 days,0.07,14584.92,4.86,Seattle,Mandarin,558,5061,6,Health & Wellness,2023-11-11
Alpha Innovations,Search,Men 25-34,15 days,0.06,14333.02,2.28,Washington,Spanish,1542,13486,2,Foodies,2023-11-04
Alpha Innovations,Display,Women 25-34,15 days,0.04,9371.8,5.98,Las Vegas,Mandarin,1672,12924,4,Fashionistas,2023-11-16
TechCorp,Influencer,Men 18-24,45 days,0.09,14913.71,2.84,Washington,Mandarin,1525,12548,5,Outdoor Adventurers,2023-11-11
NexGen Systems,Search,Women 35-44,60 days,0.05,19083.04,7.38,Miami,French,1470,13925,4,Fashionistas,2023-11-10
Alpha Innovations,Display,Men 25-34,15 days,0.07,16144.71,4.8,Las Vegas,English,666,19252,7,Tech Enthusiasts,2023-11-15
NexGen Systems,Social Media,All Ages,15 days,0.13,15044.18,2.83,Boston,German,1684,16285,9,Health & Wellness,2023-11-19
DataTech Solutions,Social Media,All Ages,15 days,0.11,11078.91,2.74,Las Vegas,French,266,17192,6,Foodies,2023-11-23
DataTech Solutions,Social Media,Women 25-34,45 days,0.13,16797.26,7.54,Boston,German,799,1587,10,Foodies,2023-11-07
Alpha Innovations,Search,All Ages,60 days,0.13,11483.97,6.32,Nueva Orleans,German,460,12095,7,Fashionistas,2023-11-24
Innovate Industries,Search,Men 18-24,15 days,0.09,6798.32,6.95,Miami,Spanish,1748,9576,7,Outdoor Adventurers,2023-11-23
Innovate Industries,Influencer,Men 25-34,45 days,0.11,6161.15,7.46,Washington,Spanish,1024,2349,10,Health & Wellness,2023-11-10
DataTech Solutions,Social Media,Men 25-34,15 days,0.03,18715.13,5.6,Miami,English,1611,19643,1,Tech Enthusiasts,2023-11-02
TechCorp,Search,Women 35-44,45 days,0.11,15315.72,7.47,Los Angeles,English,521,16803,1,Health & Wellness,2023-11-20
Alpha Innovations,Display,Women 35-44,45 days,0.1,5870.14,7.7,Washington,Mandarin,833,3400,7,Outdoor Adventurers,2023-11-11
Innovate Industries,Display,Women 35-44,60 days,0.08,14938.54,5.97,New York,German,1657,18564,1,Outdoor Adventurers,2023-11-05
TechCorp,Influencer,Men 18-24,60 days,0.03,15761.89,6.38,Los Angeles,Mandarin,517,5587,4,Foodies,2023-11-08
NexGen Systems,Social Media,Women 25-34,30 days,0.09,19104.88,4.96,Washington,French,1760,1273,3,Fashionistas,2023-11-19
NexGen Systems,Email,All Ages,45 days,0.05,10408.54,2.44,Las Vegas,English,1534,3394,8,Fashionistas,2023-11-12
Alpha Innovations,Search,Men 18-24,60 days,0.13,9784.03,6.89,Los Angeles,German,867,1928,1,Foodies,2023-11-28
DataTech Solutions,Display,Men 18-24,60 days,0.01,18649.58,4.76,Nueva Orleans,German,647,1080,8,Outdoor Adventurers,2023-11-08
TechCorp,Search,All Ages,30 days,0.01,14770.26,4.26,Miami,German,515,2798,10,Tech Enthusiasts,2023-11-28
DataTech Solutions,Social Media,Men 25-34,60 days,0.04,8258.48,3.81,Nueva Orleans,Mandarin,1815,9411,5,Health & Wellness,2023-11-20
Alpha Innovations,Search,Men 25-34,60 days,0.11,17257.22,6.84,Chicago,Mandarin,1136,15083,7,Fashionistas,2023-11-20
Innovate Industries,Influencer,All Ages,30 days,0.11,14745.56,5.17,Miami,German,1202,17544,9,Tech Enthusiasts,2023-11-17
NexGen Systems,Search,Men 18-24,30 days,0.09,10592.7,3.96,Las Vegas,German,1942,12393,9,Foodies,2023-11-29
NexGen Systems,Influencer,Men 18-24,60 days,0.06,7065.91,6.27,San Francisco,English,1927,7844,7,Foodies,2023-11-01
Alpha Innovations,Display,Men 25-34,45 days,0.08,13633.08,7.15,Washington,Mandarin,637,3506,9,Foodies,2023-11-21
Alpha Innovations,Social Media,Women 35-44,60 days,0.11,6932.66,2.72,Seattle,German,1736,14902,10,Fashionistas,2023-11-24
DataTech Solutions,Social Media,Men 18-24,60 days,0.08,15323.24,3.78,New York,German,1836,10000,7,Tech Enthusiasts,2023-11-21
Alpha Innovations,Influencer,Women 35-44,60 days,0.09,17935.67,6.0,Boston,French,853,4795,9,Health & Wellness,2023-11-02
DataTech Solutions,Social Media,All Ages,60 days,0.01,12871.73,5.28,New York,Spanish,1546,5412,5,Outdoor Adventurers,2023-11-25
Innovate Industries,Display,Men 18-24,60 days,0.14,15909.03,3.9,Boston,English,1124,6802,2,Health & Wellness,2023-11-29
TechCorp,Display,All Ages,60 days,0.12,19375.45,4.84,Los Angeles,French,1850,16856,9,Foodies,2023-11-25
DataTech Solutions,Display,Men 25-34,60 days,0.1,14197.48,7.13,Chicago,French,1632,10344,8,Outdoor Adventurers,2023-11-24
DataTech Solutions,Social Media,Men 25-34,30 days,0.12,16086.41,4.99,Boston,Mandarin,948,11337,2,Tech Enthusiasts,2023-11-20
TechCorp,Influencer,Men 25-34,45 days,0.1,18469.69,7.31,San Francisco,Spanish,789,18823,7,Outdoor Adventurers,2023-11-15
NexGen Systems,Search,Women 25-34,30 days,0.13,19375.88,5.54,New York,German,554,6451,4,Foodies,2023-11-22
TechCorp,Search,Men 25-34,15 days,0.07,17939.53,5.57,Seattle,German,1058,3999,3,Foodies,2023-11-21
Innovate Industries,Search,All Ages,45 days,0.13,8593.42,3.57,Washington,English,1685,3048,8,Foodies,2023-11-02
NexGen Systems,Search,Women 25-34,30 days,0.1,14347.91,7.3,Nueva Orleans,Mandarin,616,5441,4,Fashionistas,2023-11-04
Innovate Industries,Search,Men 25-34,60 days,0.04,7061.48,4.11,New York,French,936,4910,5,Outdoor Adventurers,2023-11-20
NexGen Systems,Social Media,Women 35-44,30 days,0.1,19443.05,2.87,Miami,French,1276,6184,6,Tech Enthusiasts,2023-11-10
Innovate Industries,Display,All Ages,60 days,0.04,8833.37,6.93,New York,German,1432,17275,2,Outdoor Adventurers,2023-11-16
Innovate Industries,Display,Women 25-34,30 days,0.07,7332.66,7.78,Chicago,English,200,7219,1,Outdoor Adventurers,2023-11-15
NexGen Systems,Social Media,Women 35-44,60 days,0.02,15936.96,4.74,Nueva Orleans,German,1184,11266,4,Foodies,2023-11-04
DataTech Solutions,Search,All Ages,15 days,0.04,17121.69,3.14,Seattle,French,914,8667,4,Outdoor Adventurers,2023-11-01
TechCorp,Influencer,Women 35-44,30 days,0.01,15383.41,5.59,Chicago,English,1463,18793,2,Tech Enthusiasts,2023-11-20
TechCorp,Display,Men 25-34,15 days,0.08,13335.69,6.24,New York,Spanish,1214,7910,9,Foodies,2023-11-25
TechCorp,Social Media,All Ages,45 days,0.14,10523.86,2.83,Washington,German,816,5909,7,Health & Wellness,2023-11-04
Innovate Industries,Search,Men 25-34,30 days,0.14,7617.87,5.24,Las Vegas,French,675,19331,10,Outdoor Adventurers,2023-11-02
TechCorp,Display,Men 25-34,45 days,0.07,12410.67,2.63,Chicago,French,107,3368,8,Foodies,2023-11-10
Innovate Industries,Email,Men 25-34,60 days,0.04,18594.07,7.06,Miami,Mandarin,1061,19540,9,Tech Enthusiasts,2023-11-18
Innovate Industries,Display,Men 25-34,30 days,0.11,5816.59,4.43,Seattle,German,1611,8146,7,Outdoor Adventurers,2023-11-03
TechCorp,Influencer,Men 25-34,15 days,0.11,11533.29,7.58,Chicago,English,1182,1824,1,Tech Enthusiasts,2023-11-28
NexGen Systems,Display,Women 25-34,15 days,0.08,8742.58,5.56,Seattle,Mandarin,222,4097,6,Health & Wellness,2023-11-06
NexGen Systems,Influencer,Men 18-24,60 days,0.02,12581.34,2.64,Los Angeles,French,1078,1326,8,Tech Enthusiasts,2023-11-13
Innovate Industries,Search,Men 25-34,60 days,0.09,14110.53,4.76,New York,Spanish,1148,2035,10,Outdoor Adventurers,2023-11-20
DataTech Solutions,Social Media,All Ages,60 days,0.12,13884.13,2.65,Washington,German,495,2914,3,Health & Wellness,2023-11-23
Alpha Innovations,Email,All Ages,30 days,0.09,18907.71,6.18,Seattle,French,995,7130,10,Foodies,2023-11-27
TechCorp,Social Media,Women 25-34,30 days,0.07,11513.11,6.33,Chicago,German,891,10456,5,Foodies,2023-11-04
NexGen Systems,Influencer,Men 18-24,15 days,0.04,16428.28,7.53,Chicago,German,1701,9623,6,Foodies,2023-11-22
NexGen Systems,Email,All Ages,15 days,0.1,13878.09,6.33,Los Angeles,Mandarin,1896,2685,7,Outdoor Adventurers,2023-11-28
DataTech Solutions,Influencer,Women 25-34,60 days,0.14,19931.55,3.02,Las Vegas,Spanish,1088,12413,3,Fashionistas,2023-11-10
Innovate Industries,Display,All Ages,15 days,0.13,15564.55,6.82,Las Vegas,Spanish,1263,15017,10,Fashionistas,2023-11-03
TechCorp,Email,Women 35-44,45 days,0.13,18032.93,4.41,Washington,Spanish,206,15883,3,Tech Enthusiasts,2023-11-10
NexGen Systems,Display,Men 18-24,30 days,0.14,18512.44,5.48,Las Vegas,German,1995,12874,6,Outdoor Adventurers,2023-11-21
Innovate Industries,Display,Women 25-34,60 days,0.07,7201.11,3.52,Miami,English,1990,1824,7,Tech Enthusiasts,2023-11-17
NexGen Systems,Search,All Ages,60 days,0.09,9582.81,2.48,Chicago,French,1776,18318,3,Health & Wellness,2023-11-24
Innovate Industries,Display,All Ages,60 days,0.12,18400.39,7.88,New York,French,627,3365,2,Tech Enthusiasts,2023-11-09
DataTech Solutions,Influencer,All Ages,30 days,0.13,6312.29,2.2,Boston,Spanish,836,5858,10,Tech Enthusiasts,2023-11-16
DataTech Solutions,Social Media,All Ages,15 days,0.09,11431.1,5.2,Los Angeles,English,1551,7299,10,Fashionistas,2023-11-15
Innovate Industries,Search,All Ages,15 days,0.1,8462.25,4.2,Nueva Orleans,Spanish,438,7187,5,Fashionistas,2023-11-18
