Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Women 25-34,60 days,0.05,5917.6,6.42,Los Angeles,Spanish,1238,13135,5,Health & Wellness,2023-06-25
Innovate Industries,Influencer,Men 25-34,45 days,0.09,7730.9,6.3,Washington,French,1765,15617,3,Fashionistas,2023-06-29
NexGen Systems,Influencer,Men 18-24,30 days,0.11,12382.06,3.56,Chicago,German,1892,1303,7,Foodies,2023-06-27
DataTech Solutions,Influencer,Women 25-34,45 days,0.02,16957.16,4.55,Los Angeles,English,1493,5978,6,Fashionistas,2023-06-06
DataTech Solutions,Social Media,Women 25-34,60 days,0.04,15742.76,6.02,Los Angeles,English,1775,18112,8,Tech Enthusiasts,2023-06-19
TechCorp,Display,Women 35-44,15 days,0.09,8902.08,3.53,Seattle,Mandarin,994,15681,1,Fashionistas,2023-06-13
TechCorp,Email,Men 18-24,60 days,0.12,17413.04,7.4,New York,Spanish,821,17241,5,Foodies,2023-06-08
Alpha Innovations,Search,All Ages,15 days,0.06,9911.73,7.19,Miami,English,121,3489,7,Fashionistas,2023-06-24
TechCorp,Influencer,All Ages,45 days,0.13,9847.78,3.81,Seattle,English,249,8837,8,Fashionistas,2023-06-11
TechCorp,Email,Men 18-24,30 days,0.04,10235.77,5.74,Los Angeles,English,838,5108,7,Outdoor Adventurers,2023-06-01
Alpha Innovations,Social Media,All Ages,45 days,0.02,9456.53,2.75,New York,Mandarin,456,7226,2,Outdoor Adventurers,2023-06-13
NexGen Systems,Influencer,Men 25-34,60 days,0.12,15622.64,2.7,Miami,Spanish,627,1677,3,Foodies,2023-06-20
DataTech Solutions,Influencer,All Ages,15 days,0.1,13506.76,2.02,Seattle,Mandarin,201,8706,1,Foodies,2023-06-03
Innovate Industries,Display,Women 35-44,15 days,0.11,9803.83,7.64,Seattle,English,743,8313,10,Outdoor Adventurers,2023-06-16
TechCorp,Search,All Ages,45 days,0.02,6586.48,5.05,Chicago,German,1276,5661,3,Fashionistas,2023-06-08
