Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,Women 35-44,30 days,0.06,10357.92,6.37,Las Vegas,French,1488,19262,4,Foodies,2023-01-06
Innovate Industries,Influencer,Men 18-24,30 days,0.13,12601.25,2.28,Washington,Mandarin,1080,18646,5,Tech Enthusiasts,2023-01-08
Alpha Innovations,Influencer,Men 18-24,45 days,0.13,9528.09,6.78,Nueva Orleans,Mandarin,1415,7859,5,Foodies,2023-01-14
Alpha Innovations,Email,Men 25-34,30 days,0.12,8378.47,7.82,Chicago,Mandarin,775,10075,2,Outdoor Adventurers,2023-01-29
Alpha Innovations,Search,Men 25-34,60 days,0.04,9067.83,4.2,New York,Mandarin,345,15592,2,Tech Enthusiasts,2023-01-28
Innovate Industries,Search,All Ages,30 days,0.01,17369.65,2.94,Miami,French,408,5641,5,Outdoor Adventurers,2023-01-03
Alpha Innovations,Social Media,Women 35-44,45 days,0.04,8039.58,5.59,Las Vegas,Mandarin,1657,1379,6,Tech Enthusiasts,2023-01-29
NexGen Systems,Social Media,Men 18-24,15 days,0.08,9750.76,3.87,Nueva Orleans,Spanish,1519,11579,4,Fashionistas,2023-01-26
Alpha Innovations,Email,Men 25-34,60 days,0.1,17526.95,2.47,San Francisco,English,943,9405,8,Tech Enthusiasts,2023-01-06
DataTech Solutions,Search,Women 25-34,30 days,0.12,5908.35,2.52,Boston,Mandarin,1883,4527,2,Health & Wellness,2023-01-29
Alpha Innovations,Influencer,Women 25-34,30 days,0.1,18995.1,5.75,Miami,Spanish,1914,8230,1,Foodies,2023-01-24
Innovate Industries,Influencer,Women 25-34,30 days,0.14,16424.1,7.78,Las Vegas,English,620,10960,1,Outdoor Adventurers,2023-01-28
DataTech Solutions,Search,Men 25-34,45 days,0.12,10693.8,5.81,Seattle,French,521,17741,4,Tech Enthusiasts,2023-01-29
NexGen Systems,Email,Men 25-34,60 days,0.12,18634.36,4.12,Nueva Orleans,French,1150,7231,7,Health & Wellness,2023-01-04
Innovate Industries,Social Media,Men 25-34,15 days,0.08,19598.13,2.35,Boston,German,1390,1430,1,Outdoor Adventurers,2023-01-06
DataTech Solutions,Social Media,Women 25-34,60 days,0.12,17454.97,7.07,Las Vegas,German,1980,19144,7,Foodies,2023-01-19
NexGen Systems,Influencer,All Ages,30 days,0.06,6358.2,3.91,Washington,Spanish,1008,18879,9,Tech Enthusiasts,2023-01-06
TechCorp,Display,Men 25-34,45 days,0.09,19748.02,5.88,San Francisco,Mandarin,993,19012,2,Fashionistas,2023-01-18
TechCorp,Display,Women 25-34,30 days,0.13,18811.33,2.92,Washington,Mandarin,1247,9317,4,Fashionistas,2023-01-29
TechCorp,Search,All Ages,15 days,0.11,18833.58,4.29,Boston,Spanish,1060,5289,10,Outdoor Adventurers,2023-01-18
TechCorp,Search,Women 25-34,30 days,0.09,6328.4,4.46,Washington,Mandarin,1337,18832,9,Tech Enthusiasts,2023-01-04
Alpha Innovations,Email,Men 25-34,60 days,0.14,12353.01,4.08,Los Angeles,English,531,16625,3,Tech Enthusiasts,2023-01-10
TechCorp,Email,Men 18-24,60 days,0.06,17875.24,2.39,New York,French,940,12931,7,Health & Wellness,2023-01-05
NexGen Systems,Influencer,All Ages,60 days,0.02,16677.11,6.75,Boston,German,1065,15417,2,Fashionistas,2023-01-11
Innovate Industries,Influencer,Women 35-44,60 days,0.06,5307.18,4.35,New York,French,1625,11917,6,Foodies,2023-01-09
TechCorp,Influencer,All Ages,15 days,0.1,5535.65,2.62,Boston,Spanish,564,15441,9,Tech Enthusiasts,2023-01-17
NexGen Systems,Email,Women 35-44,45 days,0.07,16562.91,6.0,Boston,English,1491,4722,7,Outdoor Adventurers,2023-01-22
TechCorp,Email,Men 18-24,15 days,0.14,15724.72,2.98,Los Angeles,English,178,15386,4,Tech Enthusiasts,2023-01-03
Innovate Industries,Search,Women 35-44,45 days,0.14,10844.57,5.82,Chicago,Mandarin,920,7813,6,Tech Enthusiasts,2023-01-26
TechCorp,Email,All Ages,30 days,0.06,5645.51,6.78,San Francisco,English,1286,10491,10,Tech Enthusiasts,2023-01-04
DataTech Solutions,Social Media,All Ages,60 days,0.03,17650.5,7.11,Washington,German,1079,13613,2,Fashionistas,2023-01-09
DataTech Solutions,Social Media,Women 35-44,60 days,0.07,17521.71,5.64,Boston,Spanish,387,17099,9,Tech Enthusiasts,2023-01-14
Alpha Innovations,Display,Women 35-44,30 days,0.13,15059.31,6.19,San Francisco,Mandarin,150,4252,3,Health & Wellness,2023-01-28
Alpha Innovations,Display,Men 18-24,45 days,0.04,9122.12,2.1,Chicago,French,1292,5272,1,Tech Enthusiasts,2023-01-28
Innovate Industries,Search,Men 25-34,15 days,0.14,19487.68,4.97,Chicago,Mandarin,1660,4682,9,Fashionistas,2023-01-11
Innovate Industries,Social Media,Women 25-34,60 days,0.08,5558.06,6.2,Nueva Orleans,Mandarin,1431,19851,1,Tech Enthusiasts,2023-01-20
Innovate Industries,Social Media,Men 25-34,60 days,0.05,16244.76,5.41,New York,Spanish,949,11777,3,Fashionistas,2023-01-20
TechCorp,Influencer,Women 25-34,60 days,0.11,17743.54,7.55,New York,Mandarin,495,8941,4,Outdoor Adventurers,2023-01-17
DataTech Solutions,Display,Women 25-34,60 days,0.04,18975.17,2.51,Las Vegas,French,1192,16495,10,Foodies,2023-01-18
NexGen Systems,Display,Men 18-24,15 days,0.05,19051.37,2.52,Chicago,German,904,5525,5,Tech Enthusiasts,2023-01-18
NexGen Systems,Social Media,Men 18-24,30 days,0.07,18457.74,7.22,Seattle,English,1870,2958,2,Fashionistas,2023-01-09
Innovate Industries,Search,All Ages,45 days,0.09,18764.95,4.97,New York,French,260,3219,7,Tech Enthusiasts,2023-01-20
NexGen Systems,Search,Women 25-34,30 days,0.03,11152.26,3.21,Las Vegas,French,896,6998,9,Outdoor Adventurers,2023-01-01
TechCorp,Display,Men 25-34,30 days,0.02,5861.94,2.28,Los Angeles,French,206,16709,2,Health & Wellness,2023-01-09
Alpha Innovations,Email,Women 25-34,60 days,0.01,13393.48,7.9,Chicago,German,443,11106,6,Tech Enthusiasts,2023-01-23
Alpha Innovations,Display,Women 25-34,15 days,0.03,16863.14,2.31,Boston,Spanish,370,7673,7,Health & Wellness,2023-01-07
DataTech Solutions,Search,Men 18-24,15 days,0.11,7536.5,2.57,Los Angeles,Mandarin,659,12014,5,Foodies,2023-01-28
DataTech Solutions,Social Media,Women 35-44,45 days,0.08,15454.47,4.74,Washington,Spanish,995,5625,8,Foodies,2023-01-05
Innovate Industries,Search,All Ages,15 days,0.09,13609.07,6.14,Washington,English,1520,5124,10,Outdoor Adventurers,2023-01-10
Innovate Industries,Social Media,All Ages,15 days,0.1,6173.36,3.07,Washington,French,1910,12584,4,Outdoor Adventurers,2023-01-13
DataTech Solutions,Display,Women 35-44,30 days,0.02,15706.64,2.88,Nueva Orleans,English,119,4355,7,Tech Enthusiasts,2023-01-21
TechCorp,Social Media,Men 18-24,45 days,0.15,9507.35,3.53,Boston,German,229,17191,1,Fashionistas,2023-01-03
Innovate Industries,Influencer,Women 35-44,60 days,0.04,11201.17,5.94,Nueva Orleans,English,1162,7267,9,Tech Enthusiasts,2023-01-27
Innovate Industries,Display,All Ages,30 days,0.03,15068.19,7.61,San Francisco,French,270,3867,4,Tech Enthusiasts,2023-01-25
DataTech Solutions,Social Media,Women 25-34,60 days,0.14,15532.76,7.8,Nueva Orleans,French,1318,7532,2,Tech Enthusiasts,2023-01-23
Innovate Industries,Email,Women 35-44,15 days,0.03,14693.28,3.27,Las Vegas,English,1171,1657,3,Fashionistas,2023-01-05
DataTech Solutions,Influencer,Men 18-24,45 days,0.01,14497.06,2.17,Miami,English,1607,4899,1,Outdoor Adventurers,2023-01-11
Innovate Industries,Search,All Ages,60 days,0.1,19636.74,5.42,Seattle,Mandarin,239,5326,7,Foodies,2023-01-05
Alpha Innovations,Display,Women 35-44,30 days,0.12,10136.01,3.16,San Francisco,French,1170,10890,5,Health & Wellness,2023-01-01
NexGen Systems,Social Media,Men 25-34,45 days,0.15,16371.42,2.14,Seattle,French,1499,9897,3,Foodies,2023-01-24
NexGen Systems,Social Media,Women 25-34,60 days,0.11,14727.56,4.04,San Francisco,Mandarin,515,6824,6,Fashionistas,2023-01-09
Alpha Innovations,Email,All Ages,30 days,0.11,14227.8,2.78,Nueva Orleans,Spanish,1917,13996,9,Health & Wellness,2023-01-14
DataTech Solutions,Display,Men 25-34,60 days,0.04,10862.74,2.72,Las Vegas,Mandarin,697,6616,2,Fashionistas,2023-01-29
TechCorp,Search,Women 25-34,45 days,0.12,8467.91,7.33,Nueva Orleans,Mandarin,722,11344,3,Outdoor Adventurers,2023-01-22
TechCorp,Search,Men 25-34,30 days,0.08,19663.81,7.09,Las Vegas,Spanish,1955,6819,8,Health & Wellness,2023-01-29
Innovate Industries,Influencer,Men 18-24,30 days,0.14,15921.07,5.92,Los Angeles,Mandarin,983,8121,6,Fashionistas,2023-01-16
NexGen Systems,Display,Men 25-34,45 days,0.03,10638.93,2.72,Miami,Mandarin,628,15575,3,Fashionistas,2023-01-24
TechCorp,Social Media,Men 18-24,45 days,0.15,11499.96,7.57,Nueva Orleans,Spanish,1212,16420,9,Fashionistas,2023-01-22
