Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Men 18-24,60 days,0.04,8297.63,6.21,Chicago,English,1634,16550,6,Foodies,2022-01-16
NexGen Systems,Influencer,Men 18-24,15 days,0.07,16917.2,3.18,New York,Mandarin,293,5534,3,Health & Wellness,2022-01-30
Innovate Industries,Email,Women 25-34,45 days,0.14,12629.67,6.39,Chicago,Spanish,1879,17739,8,Foodies,2022-01-08
TechCorp,Display,Men 25-34,15 days,0.06,7441.77,6.73,Los Angeles,Spanish,1046,18616,6,Outdoor Adventurers,2022-01-08
DataTech Solutions,Search,Women 35-44,60 days,0.07,18691.95,5.84,Chicago,French,615,11682,2,Fashionistas,2022-01-09
NexGen Systems,Influencer,Women 35-44,30 days,0.02,8278.33,4.87,Seattle,English,648,7587,3,Tech Enthusiasts,2022-01-24
NexGen Systems,Social Media,Men 25-34,45 days,0.07,14634.49,6.28,Nueva Orleans,English,1533,8816,4,Outdoor Adventurers,2022-01-06
NexGen Systems,Search,Men 25-34,30 days,0.08,18822.67,5.84,San Francisco,German,1060,6199,2,Foodies,2022-01-14
NexGen Systems,Display,Women 35-44,45 days,0.13,12363.04,6.43,Seattle,Mandarin,1742,15841,4,Tech Enthusiasts,2022-01-04
Alpha Innovations,Search,All Ages,30 days,0.06,15198.31,4.69,Miami,Mandarin,720,14286,9,Fashionistas,2022-01-19
Alpha Innovations,Search,Women 25-34,60 days,0.12,9942.61,5.15,Chicago,German,1777,8935,3,Outdoor Adventurers,2022-01-29
Innovate Industries,Display,Women 25-34,30 days,0.05,9089.17,2.59,Chicago,English,283,12313,6,Outdoor Adventurers,2022-01-19
Innovate Industries,Email,Women 35-44,30 days,0.03,5193.21,2.42,Los Angeles,French,1491,12989,1,Outdoor Adventurers,2022-01-22
TechCorp,Display,Men 25-34,60 days,0.03,17621.99,4.24,Los Angeles,French,608,9418,3,Health & Wellness,2022-01-27
Alpha Innovations,Social Media,All Ages,15 days,0.13,15635.92,7.77,Boston,German,1476,1682,1,Fashionistas,2022-01-10
TechCorp,Search,Men 18-24,60 days,0.11,10974.06,5.36,Nueva Orleans,Mandarin,1739,19825,4,Health & Wellness,2022-01-24
Alpha Innovations,Email,Women 25-34,60 days,0.13,6213.8,4.51,Los Angeles,Spanish,393,12499,9,Fashionistas,2022-01-23
DataTech Solutions,Search,All Ages,60 days,0.07,18776.25,7.72,Boston,French,1979,9269,9,Tech Enthusiasts,2022-01-07
NexGen Systems,Email,Women 35-44,45 days,0.04,17249.64,5.98,Los Angeles,Spanish,1953,14675,1,Foodies,2022-01-13
Innovate Industries,Display,Men 18-24,30 days,0.14,6105.03,5.98,Miami,German,119,12003,2,Foodies,2022-01-05
NexGen Systems,Influencer,Women 35-44,60 days,0.04,17536.2,3.42,Washington,Mandarin,1090,16393,10,Tech Enthusiasts,2022-01-16
Alpha Innovations,Search,Women 25-34,60 days,0.1,17376.38,5.89,Las Vegas,Spanish,1599,13343,8,Foodies,2022-01-21
NexGen Systems,Social Media,Women 35-44,15 days,0.03,5228.88,5.59,Los Angeles,German,1209,5888,4,Foodies,2022-01-11
TechCorp,Display,Women 25-34,30 days,0.07,8723.16,3.42,Los Angeles,English,1408,11148,2,Fashionistas,2022-01-25
TechCorp,Search,Men 18-24,15 days,0.07,5096.43,6.14,New York,Spanish,1331,17346,7,Fashionistas,2022-01-01
NexGen Systems,Social Media,Men 18-24,45 days,0.02,9809.41,2.39,Las Vegas,German,1719,12643,3,Tech Enthusiasts,2022-01-27
Alpha Innovations,Email,Men 18-24,15 days,0.06,14428.07,2.58,Washington,French,1322,9003,9,Outdoor Adventurers,2022-01-01
Alpha Innovations,Search,Men 18-24,15 days,0.1,17809.52,6.42,Washington,German,712,6975,10,Tech Enthusiasts,2022-01-25
Innovate Industries,Influencer,Women 35-44,15 days,0.11,12449.21,7.61,San Francisco,German,324,10768,7,Outdoor Adventurers,2022-01-17
TechCorp,Email,Men 18-24,45 days,0.01,7659.48,3.45,Washington,English,513,15785,1,Foodies,2022-01-04
DataTech Solutions,Email,Men 25-34,60 days,0.01,5150.98,4.85,Chicago,Spanish,399,13222,1,Fashionistas,2022-01-24
Alpha Innovations,Email,Men 25-34,60 days,0.05,13185.82,7.94,Nueva Orleans,French,1563,15220,6,Foodies,2022-01-09
TechCorp,Search,All Ages,30 days,0.1,8106.34,5.48,Las Vegas,Spanish,537,17767,5,Tech Enthusiasts,2022-01-22
TechCorp,Display,Men 25-34,60 days,0.11,7506.86,2.7,Nueva Orleans,Spanish,343,1701,2,Fashionistas,2022-01-20
DataTech Solutions,Display,Men 25-34,60 days,0.09,6732.02,3.43,San Francisco,Spanish,643,8773,1,Foodies,2022-01-05
Alpha Innovations,Social Media,Women 25-34,15 days,0.09,18337.66,5.34,Washington,English,756,13489,8,Foodies,2022-01-10
Innovate Industries,Email,Women 35-44,45 days,0.04,15936.95,7.77,Miami,Spanish,1392,13451,10,Health & Wellness,2022-01-09
NexGen Systems,Search,Men 25-34,45 days,0.06,14866.48,5.89,Los Angeles,French,1243,13071,8,Foodies,2022-01-05
NexGen Systems,Display,Men 25-34,45 days,0.14,10514.52,4.26,Washington,Mandarin,134,4405,4,Tech Enthusiasts,2022-01-11
Alpha Innovations,Social Media,Women 25-34,15 days,0.01,11407.47,3.48,Washington,German,147,10135,6,Foodies,2022-01-03
TechCorp,Email,Women 35-44,15 days,0.03,14414.46,5.89,New York,English,559,13185,4,Fashionistas,2022-01-19
DataTech Solutions,Display,Women 35-44,30 days,0.13,7331.63,2.69,Las Vegas,English,431,5108,4,Outdoor Adventurers,2022-01-15
NexGen Systems,Display,Men 18-24,30 days,0.06,13324.69,5.28,Boston,Spanish,1603,1392,1,Fashionistas,2022-01-19
NexGen Systems,Social Media,Women 35-44,30 days,0.04,17896.82,4.01,New York,English,1244,8297,2,Fashionistas,2022-01-18
TechCorp,Social Media,Women 25-34,15 days,0.01,5877.71,7.57,San Francisco,French,173,1836,5,Fashionistas,2022-01-28
NexGen Systems,Display,Women 35-44,60 days,0.07,6989.58,4.98,New York,Mandarin,1085,4105,3,Foodies,2022-01-08
DataTech Solutions,Influencer,Men 25-34,30 days,0.08,16476.64,4.94,San Francisco,German,541,15773,8,Tech Enthusiasts,2022-01-20
