Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 18-24,45 days,0.05,17716.56,5.6,Chicago,French,1390,10535,5,Foodies,2023-04-21
DataTech Solutions,Display,Men 25-34,45 days,0.13,10424.94,3.52,Boston,German,296,10087,9,Foodies,2023-04-29
TechCorp,Email,All Ages,60 days,0.1,17399.5,7.48,Las Vegas,English,1765,19372,9,Fashionistas,2023-04-22
DataTech Solutions,Display,Women 25-34,15 days,0.14,8240.06,5.21,New York,Mandarin,1604,15720,9,Foodies,2023-04-04
NexGen Systems,Display,Women 35-44,60 days,0.04,13900.76,5.03,Miami,English,1903,13220,6,Health & Wellness,2023-04-26
Innovate Industries,Influencer,All Ages,60 days,0.13,10025.3,4.58,San Francisco,German,885,8906,3,Tech Enthusiasts,2023-04-13
Innovate Industries,Email,All Ages,60 days,0.04,8164.61,6.91,Seattle,Spanish,1668,2867,1,Tech Enthusiasts,2023-04-16
NexGen Systems,Search,Women 35-44,45 days,0.07,8881.66,3.12,Seattle,Mandarin,1563,19796,3,Fashionistas,2023-04-04
NexGen Systems,Display,All Ages,30 days,0.03,17788.58,7.02,Chicago,Mandarin,1032,6488,9,Outdoor Adventurers,2023-04-22
TechCorp,Email,Men 25-34,45 days,0.03,7634.34,4.13,New York,Spanish,1820,17633,9,Outdoor Adventurers,2023-04-01
Innovate Industries,Search,Women 25-34,30 days,0.01,16807.49,6.29,Las Vegas,French,1585,2835,5,Health & Wellness,2023-04-25
Alpha Innovations,Search,All Ages,60 days,0.11,6882.93,5.52,Las Vegas,French,1441,12473,2,Outdoor Adventurers,2023-04-24
DataTech Solutions,Social Media,All Ages,45 days,0.11,11523.45,2.65,Seattle,Mandarin,1191,17293,4,Foodies,2023-04-14
NexGen Systems,Display,Men 25-34,45 days,0.05,10899.42,7.84,San Francisco,German,1360,8393,7,Outdoor Adventurers,2023-04-13
TechCorp,Influencer,Women 35-44,15 days,0.13,13859.44,5.65,Chicago,English,1358,11608,4,Outdoor Adventurers,2023-04-09
Innovate Industries,Display,Men 18-24,45 days,0.13,10717.22,4.04,Las Vegas,English,301,14085,9,Foodies,2023-04-01
Innovate Industries,Search,Women 25-34,60 days,0.01,12449.68,2.68,Boston,French,1950,16036,2,Outdoor Adventurers,2023-04-06
TechCorp,Social Media,Women 35-44,30 days,0.06,15045.95,7.84,Seattle,French,1555,4578,1,Tech Enthusiasts,2023-04-02
DataTech Solutions,Display,Men 18-24,15 days,0.14,7671.21,2.8,Los Angeles,German,125,7349,4,Foodies,2023-04-20
DataTech Solutions,Display,All Ages,15 days,0.1,12372.93,7.46,Nueva Orleans,German,1284,12897,1,Tech Enthusiasts,2023-04-20
Innovate Industries,Display,Men 25-34,45 days,0.04,15729.09,5.36,Washington,Spanish,1118,9388,2,Health & Wellness,2023-04-16
Alpha Innovations,Social Media,All Ages,45 days,0.01,18914.91,4.52,Las Vegas,English,1677,11442,4,Outdoor Adventurers,2023-04-06
TechCorp,Social Media,Women 25-34,30 days,0.14,11824.23,2.48,Los Angeles,Mandarin,1225,19830,5,Health & Wellness,2023-04-21
NexGen Systems,Influencer,Men 18-24,30 days,0.1,9667.19,4.83,Los Angeles,Spanish,1687,12368,4,Outdoor Adventurers,2023-04-26
Alpha Innovations,Influencer,Men 25-34,45 days,0.06,19433.14,5.72,Washington,English,596,12248,4,Fashionistas,2023-04-16
Innovate Industries,Influencer,Men 18-24,15 days,0.02,19263.74,6.07,Nueva Orleans,Mandarin,1247,13647,3,Foodies,2023-04-27
Alpha Innovations,Influencer,All Ages,30 days,0.1,8129.02,3.64,Chicago,English,704,13694,8,Health & Wellness,2023-04-28
NexGen Systems,Social Media,All Ages,15 days,0.07,9882.81,5.27,Miami,English,851,4868,3,Tech Enthusiasts,2023-04-20
NexGen Systems,Email,All Ages,45 days,0.13,7634.34,7.19,Washington,French,1476,7934,4,Fashionistas,2023-04-08
TechCorp,Search,Men 25-34,15 days,0.09,16757.78,3.41,Los Angeles,French,1973,6073,2,Outdoor Adventurers,2023-04-12
Alpha Innovations,Search,Women 35-44,45 days,0.13,7043.92,4.77,Boston,French,885,12946,8,Fashionistas,2023-04-29
Innovate Industries,Search,Women 35-44,45 days,0.12,17238.12,6.41,Nueva Orleans,Mandarin,358,2608,4,Health & Wellness,2023-04-23
NexGen Systems,Search,All Ages,15 days,0.04,18058.66,7.38,Washington,English,1243,3834,4,Fashionistas,2023-04-18
Innovate Industries,Influencer,Men 18-24,15 days,0.09,14442.8,2.72,Washington,Mandarin,309,4499,7,Health & Wellness,2023-04-14
TechCorp,Display,Women 25-34,60 days,0.09,12509.16,2.11,New York,Spanish,205,1952,4,Tech Enthusiasts,2023-04-14
TechCorp,Display,Women 35-44,60 days,0.14,5991.97,3.12,Chicago,German,1236,4091,1,Fashionistas,2023-04-16
TechCorp,Display,Men 18-24,45 days,0.02,16666.7,3.22,Boston,German,1822,6797,3,Fashionistas,2023-04-13
DataTech Solutions,Influencer,Men 25-34,45 days,0.15,17012.58,5.56,Los Angeles,Spanish,1382,11149,2,Outdoor Adventurers,2023-04-20
DataTech Solutions,Influencer,Men 18-24,30 days,0.15,12631.42,2.31,Boston,English,1549,18247,9,Health & Wellness,2023-04-18
NexGen Systems,Social Media,Men 18-24,45 days,0.09,13322.62,2.98,Nueva Orleans,English,1759,14677,7,Fashionistas,2023-04-23
TechCorp,Search,Women 25-34,15 days,0.04,17090.46,6.61,Washington,Spanish,205,14615,6,Fashionistas,2023-04-03
Innovate Industries,Display,Men 18-24,60 days,0.07,8088.91,5.5,San Francisco,Spanish,167,15692,6,Fashionistas,2023-04-29
NexGen Systems,Display,Men 18-24,45 days,0.06,18423.79,6.63,Washington,German,146,1103,2,Foodies,2023-04-19
NexGen Systems,Email,All Ages,45 days,0.13,6638.89,6.88,Washington,English,1687,2318,10,Outdoor Adventurers,2023-04-12
NexGen Systems,Influencer,All Ages,15 days,0.06,9323.81,6.25,Miami,German,1356,4447,5,Foodies,2023-04-11
TechCorp,Display,Women 35-44,15 days,0.05,13957.39,5.8,Chicago,Spanish,177,13806,8,Fashionistas,2023-04-25
NexGen Systems,Display,Men 25-34,60 days,0.05,7296.37,7.99,San Francisco,Mandarin,965,16090,7,Health & Wellness,2023-04-05
TechCorp,Social Media,Women 35-44,30 days,0.05,11722.97,7.02,New York,German,1563,17709,6,Fashionistas,2023-04-02
Innovate Industries,Display,Men 18-24,45 days,0.06,17315.63,3.95,New York,English,1396,18683,5,Tech Enthusiasts,2023-04-28
NexGen Systems,Search,Women 25-34,60 days,0.12,9061.58,2.53,Washington,Spanish,1370,19342,1,Outdoor Adventurers,2023-04-15
NexGen Systems,Email,Women 35-44,60 days,0.09,14724.78,5.23,New York,German,1569,6709,3,Tech Enthusiasts,2023-04-02
DataTech Solutions,Influencer,Men 18-24,60 days,0.08,6002.92,5.38,Chicago,Spanish,741,18897,7,Health & Wellness,2023-04-08
TechCorp,Email,Women 35-44,30 days,0.03,12199.13,2.01,Chicago,Mandarin,707,7287,8,Foodies,2023-04-20
Alpha Innovations,Influencer,Men 18-24,30 days,0.12,17503.66,5.09,Nueva Orleans,Spanish,313,16705,5,Foodies,2023-04-03
NexGen Systems,Email,All Ages,60 days,0.08,15822.07,5.66,Las Vegas,German,1634,14211,8,Outdoor Adventurers,2023-04-16
Innovate Industries,Email,Men 25-34,60 days,0.04,11377.61,5.37,Nueva Orleans,Mandarin,568,3554,8,Foodies,2023-04-03
NexGen Systems,Social Media,Women 35-44,45 days,0.09,18659.39,2.3,Miami,Spanish,1352,6308,4,Tech Enthusiasts,2023-04-18
DataTech Solutions,Social Media,All Ages,45 days,0.12,15003.18,7.68,Washington,Mandarin,755,19456,4,Outdoor Adventurers,2023-04-21
TechCorp,Influencer,Women 25-34,15 days,0.06,16600.68,4.63,Las Vegas,French,1442,1044,3,Tech Enthusiasts,2023-04-02
Innovate Industries,Search,Women 35-44,15 days,0.12,10657.69,3.59,Boston,German,208,1065,2,Fashionistas,2023-04-19
NexGen Systems,Display,Women 25-34,60 days,0.15,11856.0,3.57,Miami,Spanish,1600,10257,5,Outdoor Adventurers,2023-04-19
DataTech Solutions,Email,Men 25-34,15 days,0.03,12287.84,6.56,Chicago,German,415,18144,4,Foodies,2023-04-03
Alpha Innovations,Email,Men 25-34,45 days,0.13,8182.44,3.47,Boston,French,1439,9805,5,Tech Enthusiasts,2023-04-14
NexGen Systems,Influencer,Men 25-34,15 days,0.14,8102.79,3.63,Seattle,French,958,7549,7,Tech Enthusiasts,2023-04-25
TechCorp,Search,All Ages,60 days,0.07,13650.31,6.84,Chicago,French,108,12217,1,Fashionistas,2023-04-04
Innovate Industries,Search,Women 35-44,45 days,0.03,18265.75,4.74,San Francisco,Mandarin,683,14259,4,Fashionistas,2023-04-01
TechCorp,Search,Men 25-34,60 days,0.05,15077.76,3.67,Nueva Orleans,Spanish,394,19358,5,Tech Enthusiasts,2023-04-29
NexGen Systems,Email,Women 25-34,45 days,0.13,14863.4,6.25,Seattle,French,264,7683,3,Foodies,2023-04-20
Innovate Industries,Email,All Ages,15 days,0.02,9250.26,7.04,Nueva Orleans,Mandarin,1439,12317,9,Foodies,2023-04-26
Innovate Industries,Social Media,Men 25-34,45 days,0.11,8558.7,6.27,San Francisco,Spanish,816,15750,5,Health & Wellness,2023-04-24
NexGen Systems,Display,Men 18-24,45 days,0.03,8868.38,6.35,Miami,German,246,19081,10,Outdoor Adventurers,2023-04-19
TechCorp,Email,All Ages,60 days,0.07,14908.37,4.92,Miami,French,106,5596,10,Foodies,2023-04-01
Alpha Innovations,Display,Women 25-34,60 days,0.06,5590.16,6.84,Washington,Mandarin,1799,16474,8,Outdoor Adventurers,2023-04-12
DataTech Solutions,Email,Women 25-34,45 days,0.13,18358.98,4.55,Chicago,Mandarin,1107,7557,4,Outdoor Adventurers,2023-04-25
TechCorp,Display,All Ages,60 days,0.1,11787.47,7.2,Las Vegas,Spanish,960,13132,10,Fashionistas,2023-04-02
Innovate Industries,Search,Men 25-34,45 days,0.06,8287.63,2.4,San Francisco,English,1420,3692,9,Health & Wellness,2023-04-06
NexGen Systems,Social Media,Men 25-34,15 days,0.04,6467.15,6.74,Washington,Spanish,1900,16681,3,Outdoor Adventurers,2023-04-15
TechCorp,Email,Women 35-44,45 days,0.08,19162.97,4.34,Los Angeles,Spanish,692,15424,4,Foodies,2023-04-21
TechCorp,Email,All Ages,15 days,0.08,18855.59,6.01,Miami,German,529,6824,7,Tech Enthusiasts,2023-04-16
Innovate Industries,Display,Men 18-24,45 days,0.06,12004.98,4.51,Los Angeles,German,296,14877,6,Health & Wellness,2023-04-14
DataTech Solutions,Influencer,Women 25-34,45 days,0.02,18230.16,6.11,Los Angeles,Mandarin,445,9379,9,Tech Enthusiasts,2023-04-05
Alpha Innovations,Display,All Ages,15 days,0.06,10674.24,2.78,Chicago,French,419,4439,10,Tech Enthusiasts,2023-04-13
NexGen Systems,Display,Men 25-34,45 days,0.1,13048.01,3.16,San Francisco,German,1512,19397,1,Outdoor Adventurers,2023-04-05
DataTech Solutions,Influencer,Men 18-24,15 days,0.09,10585.75,5.1,Miami,English,659,1907,2,Health & Wellness,2023-04-06
DataTech Solutions,Email,All Ages,30 days,0.04,8484.12,3.75,Chicago,German,1034,9596,4,Health & Wellness,2023-04-26
Alpha Innovations,Display,Men 18-24,60 days,0.05,10997.65,4.35,New York,German,236,16649,9,Tech Enthusiasts,2023-04-03
DataTech Solutions,Social Media,Men 18-24,60 days,0.1,16524.33,2.54,Boston,English,562,11589,8,Fashionistas,2023-04-19
NexGen Systems,Influencer,Men 18-24,60 days,0.07,5053.62,3.99,Las Vegas,German,887,16011,3,Foodies,2023-04-27
DataTech Solutions,Display,All Ages,30 days,0.13,9309.9,4.92,Los Angeles,English,273,3316,8,Tech Enthusiasts,2023-04-01
TechCorp,Social Media,Women 35-44,60 days,0.15,17976.83,6.96,Washington,French,1387,7992,10,Health & Wellness,2023-04-26
NexGen Systems,Search,Women 25-34,45 days,0.03,5603.42,7.0,Nueva Orleans,French,718,12876,5,Foodies,2023-04-13
NexGen Systems,Search,Men 25-34,45 days,0.04,14195.21,4.28,Washington,English,913,1111,5,Tech Enthusiasts,2023-04-09
Innovate Industries,Social Media,Men 25-34,60 days,0.14,17437.05,2.25,Seattle,English,449,2405,3,Health & Wellness,2023-04-05
NexGen Systems,Social Media,Men 18-24,60 days,0.1,8340.41,4.93,Boston,German,1760,7191,2,Foodies,2023-04-09
TechCorp,Social Media,All Ages,45 days,0.1,5361.24,4.61,New York,Mandarin,884,14874,6,Health & Wellness,2023-04-29
Alpha Innovations,Search,Men 18-24,30 days,0.12,17365.66,6.35,Washington,French,672,10064,9,Outdoor Adventurers,2023-04-02
Innovate Industries,Display,Men 25-34,60 days,0.11,10935.49,4.88,Miami,German,723,7833,3,Health & Wellness,2023-04-25
NexGen Systems,Email,All Ages,45 days,0.07,13121.5,4.49,Nueva Orleans,German,1606,19137,9,Foodies,2023-04-13
Alpha Innovations,Display,Men 25-34,45 days,0.12,7093.49,4.83,Miami,German,415,6575,9,Foodies,2023-04-17
DataTech Solutions,Social Media,Women 25-34,60 days,0.05,11656.95,6.99,Boston,English,1991,11043,8,Health & Wellness,2023-04-06
NexGen Systems,Search,Men 25-34,60 days,0.14,10144.09,2.64,Chicago,Spanish,1892,13392,10,Tech Enthusiasts,2023-04-14
Innovate Industries,Display,Women 25-34,15 days,0.13,6738.97,6.25,New York,French,566,18291,5,Fashionistas,2023-04-22
DataTech Solutions,Social Media,Women 25-34,45 days,0.12,5160.56,3.73,Chicago,German,627,3842,8,Tech Enthusiasts,2023-04-11
Innovate Industries,Display,Women 25-34,45 days,0.08,18342.65,7.76,Las Vegas,German,1256,3275,4,Foodies,2023-04-22
TechCorp,Email,Women 25-34,15 days,0.02,10287.64,2.61,Washington,French,996,13263,6,Tech Enthusiasts,2023-04-29
Alpha Innovations,Display,Men 18-24,45 days,0.03,10598.32,6.97,Boston,German,492,16601,1,Health & Wellness,2023-04-25
TechCorp,Social Media,Men 25-34,60 days,0.12,14138.93,6.54,Las Vegas,French,1897,16899,10,Outdoor Adventurers,2023-04-26
Innovate Industries,Influencer,Women 25-34,15 days,0.06,17217.57,2.69,Las Vegas,English,1953,5626,3,Fashionistas,2023-04-24
NexGen Systems,Social Media,Women 25-34,30 days,0.04,13991.11,7.91,Boston,German,1527,17801,9,Outdoor Adventurers,2023-04-01
NexGen Systems,Influencer,Men 18-24,45 days,0.14,18202.09,2.54,Boston,Mandarin,1632,7518,1,Outdoor Adventurers,2023-04-29
TechCorp,Influencer,All Ages,30 days,0.13,17895.89,6.48,San Francisco,Spanish,495,12270,2,Foodies,2023-04-01
Innovate Industries,Display,Men 25-34,60 days,0.01,6915.4,2.5,Miami,English,1750,19773,10,Outdoor Adventurers,2023-04-24
DataTech Solutions,Social Media,All Ages,30 days,0.02,9215.22,5.16,Nueva Orleans,Spanish,740,4624,1,Tech Enthusiasts,2023-04-12
DataTech Solutions,Social Media,Women 35-44,30 days,0.03,13429.23,4.08,Las Vegas,German,1278,6126,7,Fashionistas,2023-04-28
DataTech Solutions,Influencer,Women 35-44,45 days,0.09,16429.65,6.48,Washington,Spanish,914,5862,2,Tech Enthusiasts,2023-04-02
DataTech Solutions,Display,Women 25-34,45 days,0.1,13934.8,6.16,Miami,Mandarin,1267,17080,9,Outdoor Adventurers,2023-04-13
Innovate Industries,Display,Men 18-24,60 days,0.03,12612.19,3.88,Las Vegas,English,492,4290,5,Tech Enthusiasts,2023-04-23
Alpha Innovations,Influencer,All Ages,60 days,0.12,10770.33,3.59,Los Angeles,Spanish,1381,6081,2,Health & Wellness,2023-04-27
DataTech Solutions,Display,Women 25-34,30 days,0.11,6095.77,6.5,New York,Mandarin,398,17319,9,Health & Wellness,2023-04-23
TechCorp,Search,Men 25-34,15 days,0.05,8581.41,7.83,Chicago,German,949,16329,2,Outdoor Adventurers,2023-04-03
TechCorp,Display,Women 35-44,45 days,0.12,6535.35,2.09,Boston,Mandarin,1342,15120,6,Foodies,2023-04-14
Alpha Innovations,Social Media,Men 25-34,30 days,0.01,16118.9,6.45,Miami,French,435,17297,2,Foodies,2023-04-12
Innovate Industries,Email,Women 25-34,45 days,0.13,18901.94,5.75,Chicago,Spanish,1938,1007,1,Foodies,2023-04-10
Alpha Innovations,Social Media,Women 25-34,30 days,0.11,18330.37,4.33,Chicago,English,1783,13584,8,Fashionistas,2023-04-12
TechCorp,Influencer,Women 35-44,30 days,0.02,17127.75,4.36,Las Vegas,English,1256,8788,10,Foodies,2023-04-11
TechCorp,Display,Women 25-34,60 days,0.02,5585.93,4.74,Chicago,English,660,3035,6,Health & Wellness,2023-04-29
DataTech Solutions,Search,All Ages,30 days,0.06,10972.43,4.96,Los Angeles,German,900,18827,2,Foodies,2023-04-13
TechCorp,Influencer,Men 25-34,60 days,0.01,5419.27,4.39,Nueva Orleans,English,1275,9650,3,Foodies,2023-04-22
Alpha Innovations,Social Media,All Ages,60 days,0.03,17394.1,5.14,New York,English,1813,13319,3,Health & Wellness,2023-04-10
DataTech Solutions,Display,All Ages,45 days,0.07,19011.32,7.0,New York,Spanish,384,2051,6,Health & Wellness,2023-04-19
DataTech Solutions,Search,Women 25-34,30 days,0.07,5482.17,7.33,Las Vegas,German,890,5919,2,Fashionistas,2023-04-14
NexGen Systems,Search,All Ages,45 days,0.06,8494.84,5.75,Los Angeles,French,1503,13051,3,Health & Wellness,2023-04-07
DataTech Solutions,Social Media,Women 35-44,15 days,0.07,8172.59,5.84,New York,English,1345,12399,1,Foodies,2023-04-19
DataTech Solutions,Display,Men 18-24,15 days,0.07,8469.92,2.97,Nueva Orleans,Spanish,198,13516,10,Fashionistas,2023-04-22
Alpha Innovations,Search,Women 25-34,15 days,0.06,9984.67,2.32,Miami,Mandarin,1467,3158,8,Fashionistas,2023-04-04
TechCorp,Social Media,Women 25-34,15 days,0.11,9567.78,6.27,Washington,English,1649,10065,2,Tech Enthusiasts,2023-04-22
DataTech Solutions,Search,Women 25-34,45 days,0.03,17532.11,4.8,Seattle,Spanish,1419,2257,1,Outdoor Adventurers,2023-04-09
Innovate Industries,Social Media,Women 25-34,45 days,0.14,16209.1,6.91,New York,English,1532,3500,10,Foodies,2023-04-26
Alpha Innovations,Social Media,Men 25-34,15 days,0.02,9011.62,6.93,Chicago,German,412,15755,3,Outdoor Adventurers,2023-04-05
NexGen Systems,Email,Men 25-34,60 days,0.05,9585.08,2.35,Chicago,Spanish,788,14247,4,Foodies,2023-04-17
TechCorp,Email,Women 25-34,45 days,0.06,11325.54,3.05,Seattle,French,908,15998,9,Outdoor Adventurers,2023-04-26
NexGen Systems,Email,Women 25-34,45 days,0.05,7288.06,3.98,Boston,German,188,17483,3,Tech Enthusiasts,2023-04-04
TechCorp,Email,All Ages,15 days,0.13,18292.72,5.64,Chicago,English,1992,19435,1,Foodies,2023-04-27
TechCorp,Social Media,Women 25-34,15 days,0.07,12294.52,7.72,Los Angeles,English,708,13390,3,Tech Enthusiasts,2023-04-18
TechCorp,Search,Women 25-34,45 days,0.06,17076.47,7.31,Chicago,German,863,16443,4,Tech Enthusiasts,2023-04-22
Alpha Innovations,Email,All Ages,15 days,0.15,10715.93,5.35,Nueva Orleans,French,1812,8711,1,Tech Enthusiasts,2023-04-13
DataTech Solutions,Display,Women 35-44,15 days,0.13,10606.37,7.95,Los Angeles,Mandarin,1287,19033,5,Health & Wellness,2023-04-24
TechCorp,Influencer,Men 25-34,15 days,0.02,10972.74,5.38,Los Angeles,Spanish,831,3596,7,Health & Wellness,2023-04-08
Alpha Innovations,Social Media,Women 35-44,60 days,0.08,14485.5,5.93,Seattle,French,973,18345,9,Foodies,2023-04-10
Alpha Innovations,Email,Men 18-24,60 days,0.15,13245.84,5.52,Seattle,English,253,18241,4,Foodies,2023-04-12
Innovate Industries,Display,Men 25-34,30 days,0.09,6403.41,5.61,Los Angeles,French,1095,13490,3,Foodies,2023-04-20
NexGen Systems,Display,Women 25-34,45 days,0.04,12433.1,2.84,Seattle,French,1745,5462,3,Tech Enthusiasts,2023-04-14
NexGen Systems,Display,All Ages,60 days,0.02,10246.66,4.1,Las Vegas,Mandarin,711,11747,7,Health & Wellness,2023-04-17
Alpha Innovations,Influencer,All Ages,30 days,0.14,17147.65,4.73,Miami,French,1739,4882,2,Tech Enthusiasts,2023-04-26
NexGen Systems,Email,Women 25-34,45 days,0.1,18269.96,2.77,Los Angeles,Mandarin,1479,7651,6,Tech Enthusiasts,2023-04-05
DataTech Solutions,Search,Women 35-44,30 days,0.04,11976.33,2.96,San Francisco,Spanish,1015,16417,1,Outdoor Adventurers,2023-04-19
Alpha Innovations,Email,Women 25-34,60 days,0.06,6433.82,2.03,Nueva Orleans,Spanish,1477,16977,4,Fashionistas,2023-04-20
NexGen Systems,Email,Women 25-34,60 days,0.12,15625.08,6.58,San Francisco,Mandarin,1688,14762,5,Foodies,2023-04-21
DataTech Solutions,Display,Men 18-24,30 days,0.14,6679.43,2.97,Los Angeles,French,1655,13623,2,Health & Wellness,2023-04-02
NexGen Systems,Social Media,Men 18-24,30 days,0.13,6029.18,6.96,Los Angeles,German,1498,6319,8,Outdoor Adventurers,2023-04-06
TechCorp,Influencer,Men 25-34,15 days,0.07,19060.75,4.59,Los Angeles,English,1954,16043,5,Fashionistas,2023-04-09
NexGen Systems,Search,Men 18-24,60 days,0.13,14898.33,2.26,Washington,French,440,9398,6,Foodies,2023-04-10
Alpha Innovations,Display,Women 35-44,15 days,0.15,16757.84,2.81,Seattle,French,721,14348,9,Health & Wellness,2023-04-12
TechCorp,Search,Women 35-44,45 days,0.12,6629.05,4.91,New York,Spanish,1048,8110,5,Health & Wellness,2023-04-14
Alpha Innovations,Influencer,Men 25-34,45 days,0.01,7222.59,4.98,Boston,Spanish,1184,7046,2,Fashionistas,2023-04-17
Alpha Innovations,Email,All Ages,15 days,0.14,7993.17,6.18,Washington,Spanish,610,18652,5,Foodies,2023-04-02
NexGen Systems,Influencer,All Ages,60 days,0.08,8931.64,5.97,New York,French,1975,14874,2,Tech Enthusiasts,2023-04-19
NexGen Systems,Social Media,Women 35-44,30 days,0.13,19224.1,4.11,Seattle,Spanish,1969,11837,10,Health & Wellness,2023-04-16
TechCorp,Email,Men 25-34,15 days,0.15,16887.17,4.19,Nueva Orleans,French,1358,7519,8,Tech Enthusiasts,2023-04-20
NexGen Systems,Email,All Ages,60 days,0.03,6258.42,2.4,San Francisco,English,366,18789,1,Health & Wellness,2023-04-24
TechCorp,Influencer,Men 25-34,30 days,0.02,19317.78,3.58,Las Vegas,French,296,4202,7,Outdoor Adventurers,2023-04-02
TechCorp,Influencer,Women 25-34,30 days,0.11,5949.32,6.02,Seattle,English,1144,4745,5,Foodies,2023-04-23
DataTech Solutions,Search,Women 35-44,45 days,0.04,13097.2,7.37,Miami,Spanish,1938,5247,9,Outdoor Adventurers,2023-04-14
Innovate Industries,Display,All Ages,60 days,0.07,10891.86,4.24,Chicago,German,1793,2520,2,Outdoor Adventurers,2023-04-13
NexGen Systems,Display,Women 25-34,60 days,0.03,5755.02,3.26,Chicago,German,387,9792,4,Tech Enthusiasts,2023-04-23
NexGen Systems,Social Media,Women 25-34,30 days,0.1,19021.66,5.95,Nueva Orleans,Spanish,130,17774,2,Health & Wellness,2023-04-08
Innovate Industries,Display,Men 18-24,15 days,0.11,16616.32,3.67,Chicago,Spanish,1085,17329,10,Outdoor Adventurers,2023-04-24
Alpha Innovations,Social Media,Women 25-34,30 days,0.04,19245.47,2.64,San Francisco,Spanish,1326,1166,7,Fashionistas,2023-04-29
NexGen Systems,Email,Men 25-34,45 days,0.06,16143.01,5.95,Seattle,German,1214,17419,8,Fashionistas,2023-04-07
Alpha Innovations,Search,Men 25-34,30 days,0.14,15550.03,3.94,Miami,Mandarin,689,8244,7,Foodies,2023-04-19
DataTech Solutions,Influencer,Men 25-34,15 days,0.11,18012.18,6.31,Los Angeles,German,1661,18826,8,Tech Enthusiasts,2023-04-14
NexGen Systems,Email,All Ages,60 days,0.01,9487.55,5.98,Miami,Spanish,1009,8720,8,Foodies,2023-04-12
Alpha Innovations,Email,Women 35-44,45 days,0.15,5892.75,2.55,Boston,English,1102,2018,5,Health & Wellness,2023-04-21
Innovate Industries,Social Media,Men 18-24,15 days,0.04,18862.45,6.31,San Francisco,French,821,18178,10,Health & Wellness,2023-04-01
Innovate Industries,Email,All Ages,45 days,0.03,13895.76,6.32,San Francisco,Spanish,141,6326,7,Fashionistas,2023-04-09
TechCorp,Search,Women 25-34,15 days,0.06,16536.94,4.42,Seattle,German,538,18097,2,Health & Wellness,2023-04-13
TechCorp,Email,Women 25-34,60 days,0.02,12770.89,5.88,Las Vegas,English,557,2864,1,Fashionistas,2023-04-17
TechCorp,Influencer,Women 35-44,45 days,0.09,10138.44,2.76,Los Angeles,French,1134,1420,10,Tech Enthusiasts,2023-04-15
TechCorp,Display,Men 25-34,45 days,0.04,10702.04,6.35,Los Angeles,Spanish,998,11866,7,Health & Wellness,2023-04-07
TechCorp,Email,Men 25-34,15 days,0.11,11991.92,5.15,Seattle,English,971,8983,4,Health & Wellness,2023-04-03
