Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Social Media,Women 35-44,45 days,0.13,9926.81,2.79,Los Angeles,English,620,6680,8,Fashionistas,2023-05-07
TechCorp,Social Media,Men 18-24,30 days,0.06,5621.89,7.58,Chicago,German,1281,13719,4,Foodies,2023-05-07
NexGen Systems,Display,Men 18-24,60 days,0.03,19042.35,3.02,New York,Spanish,1005,4657,10,Tech Enthusiasts,2023-05-06
TechCorp,Social Media,Men 25-34,60 days,0.11,13369.95,4.12,Los Angeles,English,977,16285,2,Fashionistas,2023-05-16
Alpha Innovations,Display,Men 18-24,15 days,0.02,7201.64,7.28,Chicago,Spanish,303,7482,1,Health & Wellness,2023-05-08
TechCorp,Influencer,Women 25-34,30 days,0.05,19102.05,3.71,San Francisco,German,1974,6836,3,Outdoor Adventurers,2023-05-04
Alpha Innovations,Search,All Ages,60 days,0.05,6577.35,3.13,Chicago,English,527,17650,1,Fashionistas,2023-05-27
NexGen Systems,Display,Men 25-34,15 days,0.13,18124.98,4.25,Nueva Orleans,German,1686,8317,9,Foodies,2023-05-29
DataTech Solutions,Influencer,Women 35-44,15 days,0.09,10740.02,3.49,San Francisco,Mandarin,1822,1947,4,Health & Wellness,2023-05-09
TechCorp,Display,All Ages,15 days,0.08,10303.77,3.95,San Francisco,German,1961,11804,7,Tech Enthusiasts,2023-05-19
Alpha Innovations,Social Media,Women 35-44,60 days,0.11,18844.11,6.18,Seattle,Mandarin,1782,14914,3,Foodies,2023-05-09
NexGen Systems,Email,Women 25-34,60 days,0.01,16534.85,3.31,Seattle,English,1176,19293,6,Tech Enthusiasts,2023-05-16
NexGen Systems,Email,Women 35-44,15 days,0.15,15646.54,4.11,Chicago,Mandarin,362,3563,8,Fashionistas,2023-05-21
Innovate Industries,Search,All Ages,15 days,0.15,8367.44,5.36,Las Vegas,French,1823,2091,5,Foodies,2023-05-08
DataTech Solutions,Search,Women 25-34,60 days,0.14,14803.81,5.99,Nueva Orleans,Spanish,756,8451,2,Fashionistas,2023-05-20
Innovate Industries,Influencer,Women 35-44,15 days,0.02,17749.02,2.59,Las Vegas,Spanish,1582,15458,9,Tech Enthusiasts,2023-05-08
DataTech Solutions,Influencer,Men 18-24,60 days,0.03,12737.23,7.52,Boston,German,1057,11705,1,Tech Enthusiasts,2023-05-01
NexGen Systems,Social Media,All Ages,15 days,0.05,8505.85,3.92,New York,English,712,4777,3,Outdoor Adventurers,2023-05-09
Alpha Innovations,Social Media,Women 25-34,45 days,0.02,10118.3,7.36,San Francisco,English,1704,18070,4,Foodies,2023-05-14
Alpha Innovations,Email,Women 25-34,60 days,0.1,10294.65,2.87,Miami,English,1635,6659,3,Fashionistas,2023-05-21
Innovate Industries,Email,Men 25-34,30 days,0.12,19251.51,6.87,Seattle,Mandarin,1017,7821,2,Foodies,2023-05-23
NexGen Systems,Influencer,Women 25-34,15 days,0.05,14362.01,4.5,Washington,French,1933,5400,2,Foodies,2023-05-07
Innovate Industries,Display,Men 25-34,15 days,0.1,12371.46,5.53,Los Angeles,French,1010,14109,1,Outdoor Adventurers,2023-05-11
