Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Men 18-24,30 days,0.03,5946.48,6.81,Los Angeles,Spanish,1121,9883,10,Tech Enthusiasts,2022-03-18
TechCorp,Display,Men 18-24,45 days,0.15,11419.38,3.84,Boston,Spanish,1895,8704,3,Outdoor Adventurers,2022-03-13
Innovate Industries,Influencer,All Ages,60 days,0.01,5113.52,7.35,Los Angeles,French,1125,19503,1,Tech Enthusiasts,2022-03-06
DataTech Solutions,Search,All Ages,45 days,0.11,10341.15,3.58,Nueva Orleans,French,1013,18750,4,Tech Enthusiasts,2022-03-12
TechCorp,Search,Women 25-34,60 days,0.1,5642.91,5.03,Seattle,Spanish,876,4879,2,Fashionistas,2022-03-04
Alpha Innovations,Social Media,Women 25-34,30 days,0.01,5746.01,4.55,Nueva Orleans,Mandarin,1014,14422,5,Fashionistas,2022-03-13
Innovate Industries,Display,All Ages,45 days,0.13,12607.43,4.48,Las Vegas,German,1745,10309,5,Foodies,2022-03-05
DataTech Solutions,Social Media,Men 18-24,60 days,0.15,15774.51,4.07,Los Angeles,German,1572,19553,9,Tech Enthusiasts,2022-03-24
DataTech Solutions,Email,Women 25-34,45 days,0.08,16707.62,5.65,New York,Spanish,741,7667,2,Foodies,2022-03-18
Alpha Innovations,Influencer,Women 25-34,45 days,0.09,13141.36,6.69,Nueva Orleans,German,166,12570,4,Outdoor Adventurers,2022-03-18
Alpha Innovations,Social Media,Men 18-24,30 days,0.05,11302.82,4.48,Seattle,Spanish,1397,18980,4,Fashionistas,2022-03-12
NexGen Systems,Search,All Ages,30 days,0.05,11948.9,7.97,Washington,French,1496,7412,6,Outdoor Adventurers,2022-03-26
TechCorp,Search,Men 25-34,45 days,0.08,15858.13,4.04,Los Angeles,Spanish,861,14300,5,Tech Enthusiasts,2022-03-10
Innovate Industries,Social Media,All Ages,15 days,0.09,11113.51,4.93,Los Angeles,German,964,14410,7,Outdoor Adventurers,2022-03-11
TechCorp,Email,Women 35-44,45 days,0.03,19257.19,6.0,Seattle,French,194,1815,2,Foodies,2022-03-02
Alpha Innovations,Search,All Ages,45 days,0.09,15909.58,5.28,Nueva Orleans,Mandarin,401,13151,4,Tech Enthusiasts,2022-03-24
DataTech Solutions,Email,Men 18-24,15 days,0.1,18826.56,5.72,Nueva Orleans,English,152,2508,1,Foodies,2022-03-08
Innovate Industries,Search,Women 25-34,15 days,0.09,17205.89,3.51,Las Vegas,Spanish,1114,10625,10,Foodies,2022-03-20
DataTech Solutions,Search,All Ages,60 days,0.14,14527.12,7.44,Los Angeles,German,1437,12564,9,Tech Enthusiasts,2022-03-27
DataTech Solutions,Social Media,Men 18-24,60 days,0.1,16628.3,2.75,Los Angeles,English,443,9021,7,Outdoor Adventurers,2022-03-06
NexGen Systems,Search,Women 25-34,60 days,0.01,8960.76,5.95,San Francisco,Mandarin,1687,19150,8,Fashionistas,2022-03-04
NexGen Systems,Email,Men 18-24,30 days,0.1,7733.77,7.88,Los Angeles,Mandarin,1008,1523,1,Fashionistas,2022-03-15
Alpha Innovations,Search,Men 18-24,15 days,0.13,9649.61,7.64,Nueva Orleans,Spanish,1467,7806,3,Health & Wellness,2022-03-25
Alpha Innovations,Social Media,All Ages,30 days,0.04,16896.8,3.32,Chicago,English,1970,18919,10,Health & Wellness,2022-03-22
DataTech Solutions,Email,Men 25-34,30 days,0.07,16524.42,2.64,Nueva Orleans,Spanish,864,16032,8,Outdoor Adventurers,2022-03-01
TechCorp,Email,All Ages,60 days,0.05,13896.64,5.33,Las Vegas,French,871,17906,10,Health & Wellness,2022-03-12
