Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Men 25-34,15 days,0.13,9702.29,3.58,Seattle,Spanish,1905,5608,1,Foodies,2023-10-28
DataTech Solutions,Email,Men 18-24,30 days,0.05,10581.14,4.98,Miami,German,1324,8441,5,Tech Enthusiasts,2023-10-27
DataTech Solutions,Display,Women 35-44,15 days,0.06,14321.83,4.84,Seattle,French,204,19312,3,Foodies,2023-10-17
Alpha Innovations,Display,Women 25-34,30 days,0.06,9222.32,7.99,Los Angeles,German,1923,1757,7,Foodies,2023-10-28
TechCorp,Search,Men 25-34,30 days,0.05,6988.57,6.96,Chicago,English,695,7030,6,Outdoor Adventurers,2023-10-11
NexGen Systems,Social Media,Women 25-34,15 days,0.05,13462.96,5.21,Los Angeles,Mandarin,1027,7779,9,Fashionistas,2023-10-28
TechCorp,Social Media,Women 35-44,45 days,0.1,6643.97,7.15,Miami,English,1690,2484,6,Tech Enthusiasts,2023-10-22
TechCorp,Search,Women 25-34,30 days,0.06,15656.95,6.8,Washington,German,1242,6448,9,Health & Wellness,2023-10-11
TechCorp,Search,All Ages,15 days,0.03,10278.37,3.71,Chicago,Mandarin,625,16464,2,Foodies,2023-10-26
DataTech Solutions,Email,Women 25-34,45 days,0.05,15018.87,2.27,Miami,Mandarin,237,15538,2,Outdoor Adventurers,2023-10-30
TechCorp,Search,Men 18-24,30 days,0.08,7395.9,5.05,Los Angeles,Spanish,1716,4568,9,Tech Enthusiasts,2023-10-02
Alpha Innovations,Influencer,All Ages,30 days,0.06,17712.62,2.73,San Francisco,English,1666,7078,4,Health & Wellness,2023-10-29
TechCorp,Influencer,Men 18-24,45 days,0.13,13159.96,3.52,Nueva Orleans,Spanish,1286,16551,8,Outdoor Adventurers,2023-10-24
DataTech Solutions,Search,Men 25-34,45 days,0.08,13438.3,7.77,Los Angeles,Spanish,991,6717,3,Health & Wellness,2023-10-27
Innovate Industries,Social Media,Men 25-34,30 days,0.14,13624.22,2.3,Nueva Orleans,Mandarin,970,2924,10,Health & Wellness,2023-10-28
NexGen Systems,Display,Women 35-44,60 days,0.03,16390.85,4.21,San Francisco,Mandarin,641,3450,4,Outdoor Adventurers,2023-10-03
NexGen Systems,Influencer,Women 35-44,45 days,0.03,8132.22,3.89,Washington,Spanish,1129,5252,2,Fashionistas,2023-10-14
Innovate Industries,Influencer,All Ages,30 days,0.03,17121.42,4.76,Nueva Orleans,French,239,17325,9,Foodies,2023-10-28
DataTech Solutions,Email,Men 18-24,60 days,0.03,12834.02,4.45,Chicago,French,770,16956,1,Outdoor Adventurers,2023-10-27
TechCorp,Search,Women 35-44,60 days,0.13,15684.74,7.7,Miami,Spanish,1192,19334,3,Outdoor Adventurers,2023-10-11
TechCorp,Influencer,Women 25-34,60 days,0.09,11362.97,7.02,Las Vegas,Spanish,295,4654,3,Fashionistas,2023-10-20
TechCorp,Search,Women 25-34,60 days,0.11,14629.11,7.32,Boston,Mandarin,233,14972,8,Outdoor Adventurers,2023-10-11
