Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Women 35-44,60 days,0.11,7665.35,7.05,Seattle,Mandarin,1833,4366,6,Foodies,2023-11-18
Alpha Innovations,Search,Men 25-34,45 days,0.07,7748.4,2.7,Los Angeles,French,1451,3767,5,Foodies,2023-11-17
NexGen Systems,Social Media,Men 25-34,60 days,0.02,12206.68,6.79,Washington,French,1775,14480,7,Tech Enthusiasts,2023-11-23
DataTech Solutions,Email,Men 25-34,60 days,0.14,8088.01,3.39,Las Vegas,Mandarin,520,11328,3,Health & Wellness,2023-11-06
NexGen Systems,Influencer,Men 18-24,45 days,0.04,16283.15,4.37,Las Vegas,Mandarin,310,11262,4,Tech Enthusiasts,2023-11-07
DataTech Solutions,Email,Women 35-44,15 days,0.1,19069.2,2.61,New York,Mandarin,1177,13872,6,Health & Wellness,2023-11-18
Alpha Innovations,Social Media,Men 18-24,45 days,0.06,17154.67,2.24,San Francisco,German,733,9575,10,Fashionistas,2023-11-02
Alpha Innovations,Search,Men 25-34,30 days,0.1,10682.75,3.9,Miami,Spanish,1932,8891,4,Outdoor Adventurers,2023-11-27
Alpha Innovations,Email,Women 25-34,45 days,0.04,6328.79,7.82,Los Angeles,French,429,7080,9,Foodies,2023-11-21
DataTech Solutions,Social Media,Men 18-24,15 days,0.09,9230.43,6.62,Las Vegas,French,1785,8267,2,Outdoor Adventurers,2023-11-24
DataTech Solutions,Social Media,Women 25-34,60 days,0.03,9568.84,4.39,Boston,Spanish,1918,12089,9,Health & Wellness,2023-11-02
TechCorp,Email,Women 35-44,15 days,0.1,7339.28,2.7,New York,Mandarin,1199,15691,5,Health & Wellness,2023-11-09
DataTech Solutions,Email,Men 18-24,60 days,0.09,18588.22,7.07,Seattle,English,452,13463,8,Outdoor Adventurers,2023-11-27
Innovate Industries,Social Media,Men 25-34,30 days,0.14,18489.07,6.29,San Francisco,Mandarin,1704,17373,5,Fashionistas,2023-11-04
NexGen Systems,Social Media,Women 25-34,30 days,0.04,14447.14,4.9,Nueva Orleans,Spanish,1695,7717,8,Tech Enthusiasts,2023-11-16
NexGen Systems,Email,Men 18-24,45 days,0.09,17995.97,3.87,Seattle,French,664,7541,3,Tech Enthusiasts,2023-11-22
NexGen Systems,Email,Men 25-34,15 days,0.11,12692.83,6.69,Seattle,French,1680,18762,6,Tech Enthusiasts,2023-11-08
