Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Influencer,Men 18-24,30 days,0.09,17895.46,3.07,Los Angeles,French,512,5079,9,Tech Enthusiasts,2022-04-29
NexGen Systems,Social Media,Men 25-34,60 days,0.05,16650.0,2.9,Nueva Orleans,German,1180,11025,6,Outdoor Adventurers,2022-04-05
DataTech Solutions,Display,Men 25-34,30 days,0.14,15558.88,5.21,Miami,English,543,9848,9,Outdoor Adventurers,2022-04-28
NexGen Systems,Email,Women 25-34,15 days,0.07,5530.49,7.26,Boston,German,1289,14165,2,Foodies,2022-04-16
DataTech Solutions,Search,Men 18-24,60 days,0.01,8826.09,3.27,Washington,English,436,10039,2,Health & Wellness,2022-04-11
NexGen Systems,Display,Women 25-34,15 days,0.08,15944.19,2.94,Nueva Orleans,German,797,4029,4,Outdoor Adventurers,2022-04-18
Innovate Industries,Email,Men 25-34,60 days,0.04,9182.4,4.5,New York,Mandarin,933,18104,6,Fashionistas,2022-04-12
Alpha Innovations,Influencer,All Ages,45 days,0.13,12118.99,4.83,Nueva Orleans,German,580,3552,3,Fashionistas,2022-04-05
TechCorp,Email,Men 25-34,45 days,0.13,9808.71,2.61,Miami,Spanish,1818,10274,4,Tech Enthusiasts,2022-04-29
Innovate Industries,Email,Men 18-24,15 days,0.04,6066.68,5.41,Nueva Orleans,Spanish,1179,3002,7,Tech Enthusiasts,2022-04-10
DataTech Solutions,Display,Men 25-34,45 days,0.12,8809.69,5.94,Nueva Orleans,Mandarin,233,3059,7,Fashionistas,2022-04-07
DataTech Solutions,Influencer,Women 35-44,60 days,0.03,13413.62,4.95,New York,Spanish,462,15733,3,Outdoor Adventurers,2022-04-15
Innovate Industries,Display,All Ages,30 days,0.01,6395.86,5.02,Nueva Orleans,French,1137,11410,6,Fashionistas,2022-04-17
NexGen Systems,Email,Men 18-24,45 days,0.05,10617.29,4.9,Miami,French,1008,17133,6,Tech Enthusiasts,2022-04-10
TechCorp,Social Media,All Ages,60 days,0.08,18189.29,4.18,Seattle,English,1637,12070,5,Outdoor Adventurers,2022-04-14
DataTech Solutions,Search,Women 35-44,30 days,0.05,19426.43,5.79,Boston,Spanish,1133,18610,3,Foodies,2022-04-11
DataTech Solutions,Search,Women 35-44,15 days,0.08,5531.64,6.15,Nueva Orleans,German,393,3830,10,Foodies,2022-04-01
TechCorp,Search,Men 25-34,30 days,0.05,19726.35,6.33,Boston,Spanish,1517,16038,9,Fashionistas,2022-04-10
DataTech Solutions,Influencer,Women 35-44,60 days,0.04,18464.09,5.25,Nueva Orleans,German,388,2739,2,Tech Enthusiasts,2022-04-28
NexGen Systems,Social Media,Women 25-34,60 days,0.09,12034.23,7.4,Washington,Spanish,1832,11080,9,Foodies,2022-04-05
TechCorp,Search,Men 25-34,15 days,0.08,7744.19,4.87,Boston,German,1814,9629,9,Foodies,2022-04-20
TechCorp,Email,All Ages,15 days,0.14,18961.96,6.66,New York,Spanish,1757,2728,5,Foodies,2022-04-05
DataTech Solutions,Search,Men 25-34,45 days,0.15,6535.43,5.56,San Francisco,German,1179,5778,3,Tech Enthusiasts,2022-04-28
DataTech Solutions,Email,Women 35-44,45 days,0.09,17306.5,7.92,Washington,German,706,6642,3,Outdoor Adventurers,2022-04-24
TechCorp,Search,Women 35-44,45 days,0.08,18617.52,3.55,Boston,Spanish,1798,11715,1,Health & Wellness,2022-04-10
Alpha Innovations,Display,Men 25-34,15 days,0.04,12807.55,6.01,Los Angeles,English,1628,2871,3,Fashionistas,2022-04-04
Alpha Innovations,Social Media,Men 25-34,45 days,0.06,9723.63,2.53,Washington,Spanish,1883,3677,2,Health & Wellness,2022-04-14
