Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Women 35-44,30 days,0.13,15606.64,3.96,Chicago,Spanish,1973,5719,5,Fashionistas,2022-02-25
Alpha Innovations,Social Media,Men 25-34,45 days,0.09,15403.75,5.57,Los Angeles,German,735,15121,3,Outdoor Adventurers,2022-02-27
Alpha Innovations,Social Media,All Ages,15 days,0.09,19628.16,6.67,Miami,French,1385,11443,4,Fashionistas,2022-02-16
NexGen Systems,Email,Women 35-44,60 days,0.14,15651.14,7.66,Las Vegas,Spanish,1988,19822,3,Outdoor Adventurers,2022-02-11
Innovate Industries,Search,Women 35-44,15 days,0.13,5035.44,6.57,Nueva Orleans,Mandarin,1134,11674,1,Health & Wellness,2022-02-10
NexGen Systems,Email,Men 18-24,45 days,0.07,18933.99,2.96,Nueva Orleans,German,524,2198,9,Foodies,2022-02-04
Innovate Industries,Social Media,Men 18-24,15 days,0.07,12226.57,2.88,Los Angeles,German,1821,15253,5,Outdoor Adventurers,2022-02-25
Alpha Innovations,Social Media,Men 18-24,15 days,0.12,10602.71,6.3,Washington,German,1732,2560,6,Fashionistas,2022-02-11
Innovate Industries,Search,Women 35-44,30 days,0.12,13034.07,3.12,Las Vegas,Spanish,825,13426,8,Outdoor Adventurers,2022-02-13
DataTech Solutions,Search,Men 18-24,30 days,0.1,13132.84,7.24,Miami,English,1720,9147,7,Foodies,2022-02-02
TechCorp,Email,Men 25-34,15 days,0.07,14450.28,2.3,Seattle,Mandarin,195,2820,8,Outdoor Adventurers,2022-02-20
TechCorp,Email,Men 18-24,30 days,0.06,10816.76,6.25,Miami,Spanish,1809,7117,8,Foodies,2022-02-23
NexGen Systems,Influencer,Men 25-34,30 days,0.04,5693.0,4.46,Las Vegas,Spanish,776,5885,4,Foodies,2022-02-22
NexGen Systems,Social Media,Women 25-34,60 days,0.11,12063.37,2.08,Washington,Mandarin,1004,10305,1,Health & Wellness,2022-02-07
Alpha Innovations,Email,Men 25-34,60 days,0.04,18250.91,5.03,Boston,Mandarin,537,1763,7,Health & Wellness,2022-02-25
DataTech Solutions,Display,Men 18-24,15 days,0.04,16817.75,5.29,Chicago,French,603,17060,2,Foodies,2022-02-20
DataTech Solutions,Search,Men 25-34,15 days,0.09,7670.48,6.71,San Francisco,Mandarin,1980,5745,6,Foodies,2022-02-05
DataTech Solutions,Email,Men 18-24,30 days,0.02,19552.66,5.67,Los Angeles,French,1636,16639,8,Fashionistas,2022-02-11
Alpha Innovations,Display,Men 25-34,60 days,0.14,12824.51,4.72,Boston,Spanish,1330,11838,10,Foodies,2022-02-10
TechCorp,Influencer,Women 25-34,45 days,0.09,12394.12,7.01,San Francisco,Spanish,1194,5123,3,Foodies,2022-02-08
NexGen Systems,Influencer,All Ages,45 days,0.08,9644.02,2.7,New York,English,139,14862,4,Health & Wellness,2022-02-16
Alpha Innovations,Display,Women 25-34,60 days,0.12,12836.63,5.42,San Francisco,French,1903,18750,2,Fashionistas,2022-02-02
Alpha Innovations,Search,Women 35-44,60 days,0.08,19443.5,3.55,Seattle,English,1636,2620,4,Fashionistas,2022-02-23
Alpha Innovations,Email,Men 18-24,15 days,0.07,10885.6,7.17,New York,English,530,17647,9,Foodies,2022-02-05
Innovate Industries,Email,Men 25-34,60 days,0.15,13434.2,7.09,Los Angeles,French,1855,2107,6,Outdoor Adventurers,2022-02-11
DataTech Solutions,Social Media,All Ages,45 days,0.02,19080.14,7.16,San Francisco,German,1343,6031,8,Foodies,2022-02-12
Alpha Innovations,Social Media,Men 18-24,30 days,0.11,6667.48,3.98,Chicago,French,240,3839,7,Health & Wellness,2022-02-21
TechCorp,Social Media,All Ages,60 days,0.01,19629.81,3.41,New York,French,500,13543,9,Health & Wellness,2022-02-16
