Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Women 35-44,30 days,0.08,7697.22,2.45,Boston,Spanish,1887,2972,4,Fashionistas,2023-08-06
DataTech Solutions,Social Media,Men 18-24,45 days,0.12,10518.88,2.25,Boston,Spanish,330,16912,8,Foodies,2023-08-11
TechCorp,Email,All Ages,30 days,0.09,5467.45,5.16,Chicago,English,242,15184,6,Fashionistas,2023-08-13
DataTech Solutions,Influencer,Men 25-34,60 days,0.15,17489.05,4.09,Boston,German,376,1339,2,Fashionistas,2023-08-02
NexGen Systems,Display,Men 25-34,15 days,0.09,8125.48,7.97,New York,English,177,2916,10,Health & Wellness,2023-08-30
TechCorp,Influencer,Men 25-34,45 days,0.02,7530.1,3.58,Nueva Orleans,French,1663,19260,7,Tech Enthusiasts,2023-08-22
Alpha Innovations,Email,Men 25-34,60 days,0.12,13695.25,7.06,Seattle,German,1985,15251,4,Health & Wellness,2023-08-03
Innovate Industries,Email,Men 18-24,60 days,0.1,14679.95,7.32,Boston,English,1650,18184,4,Foodies,2023-08-15
NexGen Systems,Display,Men 18-24,15 days,0.09,11793.52,6.62,Los Angeles,English,1827,5347,10,Tech Enthusiasts,2023-08-15
TechCorp,Email,All Ages,15 days,0.09,12601.42,6.33,Boston,Mandarin,1770,7925,9,Outdoor Adventurers,2023-08-19
DataTech Solutions,Social Media,Women 25-34,60 days,0.12,13157.6,5.02,Los Angeles,English,759,4047,8,Outdoor Adventurers,2023-08-28
NexGen Systems,Influencer,Men 25-34,30 days,0.09,10945.69,7.08,Las Vegas,English,1361,15064,6,Fashionistas,2023-08-29
NexGen Systems,Email,Women 35-44,15 days,0.15,13018.37,2.16,Boston,English,1615,2847,1,Outdoor Adventurers,2023-08-15
DataTech Solutions,Display,All Ages,30 days,0.05,10006.68,4.16,Nueva Orleans,English,1883,19020,7,Fashionistas,2023-08-05
DataTech Solutions,Search,Men 25-34,30 days,0.08,7921.84,5.9,Boston,French,1573,7118,6,Health & Wellness,2023-08-08
Innovate Industries,Search,All Ages,60 days,0.05,5091.89,4.48,San Francisco,English,1640,17097,8,Outdoor Adventurers,2023-08-14
DataTech Solutions,Social Media,All Ages,30 days,0.14,8319.19,4.83,San Francisco,Mandarin,1325,8281,9,Foodies,2023-08-19
