Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Women 25-34,60 days,0.02,12899.04,6.43,Los Angeles,French,1321,16023,8,Health & Wellness,2023-04-04
Alpha Innovations,Influencer,Women 25-34,30 days,0.08,12720.42,4.69,Las Vegas,Spanish,1934,15135,3,Tech Enthusiasts,2023-04-03
Innovate Industries,Influencer,All Ages,45 days,0.15,17301.51,3.57,Las Vegas,Mandarin,1307,3207,7,Tech Enthusiasts,2023-04-13
Alpha Innovations,Social Media,Women 35-44,45 days,0.14,9760.85,7.68,Los Angeles,Spanish,672,2274,9,Tech Enthusiasts,2023-04-17
Innovate Industries,Social Media,Men 18-24,15 days,0.14,5233.75,3.66,Chicago,Mandarin,650,19675,6,Tech Enthusiasts,2023-04-24
NexGen Systems,Social Media,Women 25-34,15 days,0.14,15263.94,6.85,San Francisco,French,154,9291,6,Outdoor Adventurers,2023-04-16
Alpha Innovations,Influencer,Men 18-24,15 days,0.08,12562.42,4.61,Washington,English,1028,10352,6,Foodies,2023-04-14
DataTech Solutions,Search,Men 25-34,45 days,0.1,11050.72,7.91,Washington,French,508,8060,3,Foodies,2023-04-29
TechCorp,Display,Men 25-34,60 days,0.13,7015.04,6.59,New York,German,470,7785,4,Health & Wellness,2023-04-01
Innovate Industries,Social Media,Women 35-44,30 days,0.06,19501.95,2.68,Las Vegas,French,1539,6913,2,Fashionistas,2023-04-09
Alpha Innovations,Social Media,Women 35-44,45 days,0.07,19047.27,7.21,San Francisco,German,744,8059,6,Tech Enthusiasts,2023-04-11
TechCorp,Social Media,Women 35-44,45 days,0.08,10812.54,6.38,San Francisco,Spanish,509,4246,9,Tech Enthusiasts,2023-04-27
Innovate Industries,Email,Men 25-34,45 days,0.09,19502.06,2.67,San Francisco,Spanish,319,5646,10,Health & Wellness,2023-04-15
TechCorp,Display,Men 25-34,15 days,0.08,15076.16,4.6,Chicago,Mandarin,1934,9671,4,Outdoor Adventurers,2023-04-24
Innovate Industries,Email,All Ages,30 days,0.05,10011.56,7.7,Las Vegas,Mandarin,945,17883,2,Foodies,2023-04-04
TechCorp,Social Media,All Ages,15 days,0.14,15516.24,3.35,Las Vegas,Mandarin,1470,7917,7,Outdoor Adventurers,2023-04-18
NexGen Systems,Social Media,All Ages,30 days,0.08,7161.14,4.52,Seattle,French,183,15418,8,Outdoor Adventurers,2023-04-14
NexGen Systems,Email,All Ages,45 days,0.02,19195.47,6.04,Las Vegas,German,804,1410,2,Outdoor Adventurers,2023-04-16
TechCorp,Search,Men 18-24,60 days,0.1,16569.55,5.53,New York,French,1443,9911,3,Health & Wellness,2023-04-22
NexGen Systems,Display,Women 25-34,60 days,0.09,5150.01,7.04,Las Vegas,French,1845,19896,8,Health & Wellness,2023-04-14
TechCorp,Email,Women 25-34,45 days,0.05,14681.33,5.99,Chicago,Mandarin,1562,19591,1,Tech Enthusiasts,2023-04-15
NexGen Systems,Social Media,Men 25-34,45 days,0.04,7700.07,6.18,Nueva Orleans,German,509,19979,10,Health & Wellness,2023-04-29
Alpha Innovations,Influencer,Men 18-24,45 days,0.03,9496.96,5.3,Las Vegas,Mandarin,648,8715,5,Outdoor Adventurers,2023-04-12
Alpha Innovations,Search,All Ages,30 days,0.07,15631.86,4.86,Nueva Orleans,French,1086,10637,5,Fashionistas,2023-04-08
Alpha Innovations,Social Media,Men 25-34,60 days,0.03,16309.49,7.39,Nueva Orleans,Mandarin,540,16825,9,Tech Enthusiasts,2023-04-22
DataTech Solutions,Display,Women 35-44,45 days,0.14,9208.99,4.0,Miami,English,1912,4564,8,Foodies,2023-04-19
NexGen Systems,Display,Men 25-34,45 days,0.1,6579.03,5.84,Los Angeles,Spanish,1972,18837,4,Fashionistas,2023-04-29
Innovate Industries,Social Media,Men 25-34,60 days,0.12,9249.36,2.4,Seattle,English,1041,11743,7,Tech Enthusiasts,2023-04-19
TechCorp,Social Media,All Ages,15 days,0.05,9440.67,7.88,Seattle,French,895,6235,8,Outdoor Adventurers,2023-04-09
