Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,All Ages,30 days,0.12,18002.71,6.94,New York,English,1691,12172,9,Fashionistas,2024-03-13
Alpha Innovations,Social Media,Men 18-24,30 days,0.04,18005.44,7.02,San Francisco,English,1385,15372,7,Tech Enthusiasts,2024-03-06
Innovate Industries,Search,All Ages,45 days,0.14,17973.79,5.68,Seattle,Mandarin,1818,17661,10,Tech Enthusiasts,2024-03-10
DataTech Solutions,Email,All Ages,60 days,0.01,12623.04,7.9,Boston,English,497,15846,5,Outdoor Adventurers,2024-03-17
Innovate Industries,Social Media,Men 25-34,15 days,0.12,11015.89,5.91,Las Vegas,German,937,2998,2,Tech Enthusiasts,2024-03-04
DataTech Solutions,Search,Women 35-44,60 days,0.09,15958.75,3.22,Miami,French,981,6646,2,Foodies,2024-03-08
DataTech Solutions,Display,Men 25-34,60 days,0.12,15860.98,2.7,Nueva Orleans,French,933,8094,2,Foodies,2024-03-19
TechCorp,Email,Men 18-24,15 days,0.06,16617.16,7.39,Boston,Spanish,1548,8200,7,Tech Enthusiasts,2024-03-19
TechCorp,Email,Men 18-24,45 days,0.12,15482.47,2.75,Nueva Orleans,Mandarin,994,19614,4,Outdoor Adventurers,2024-03-27
Alpha Innovations,Social Media,Men 18-24,30 days,0.01,14858.99,7.24,Boston,German,1993,13235,2,Foodies,2024-03-29
Alpha Innovations,Social Media,All Ages,15 days,0.11,6892.81,3.65,Washington,German,1411,8442,4,Health & Wellness,2024-03-12
TechCorp,Social Media,Women 35-44,15 days,0.12,12869.83,4.0,Boston,English,546,7117,10,Fashionistas,2024-03-05
Innovate Industries,Email,Men 25-34,30 days,0.12,9582.93,6.72,New York,English,595,8874,1,Fashionistas,2024-03-07
TechCorp,Email,Women 25-34,30 days,0.1,13522.15,7.21,Seattle,German,654,17411,1,Fashionistas,2024-03-02
TechCorp,Email,Men 18-24,45 days,0.13,7294.83,7.23,Miami,German,1576,1025,1,Foodies,2024-03-04
DataTech Solutions,Social Media,Men 18-24,60 days,0.09,14604.02,2.61,Las Vegas,German,920,3323,8,Fashionistas,2024-03-30
DataTech Solutions,Influencer,All Ages,45 days,0.05,17923.69,7.45,Washington,English,1601,2830,5,Health & Wellness,2024-03-27
Alpha Innovations,Search,Men 25-34,45 days,0.05,5339.51,3.21,New York,German,1782,18689,10,Outdoor Adventurers,2024-03-27
Innovate Industries,Influencer,All Ages,30 days,0.09,15018.87,7.0,Los Angeles,Spanish,1395,4578,8,Foodies,2024-03-24
NexGen Systems,Display,Women 35-44,30 days,0.02,11208.82,4.51,Los Angeles,English,1666,10236,5,Foodies,2024-03-13
TechCorp,Display,Men 18-24,15 days,0.04,11627.35,5.31,Seattle,German,952,8046,1,Health & Wellness,2024-03-04
TechCorp,Social Media,All Ages,45 days,0.11,11098.22,7.89,Los Angeles,English,1070,14690,5,Foodies,2024-03-25
TechCorp,Influencer,All Ages,45 days,0.13,16986.98,7.82,Miami,English,1331,5055,5,Outdoor Adventurers,2024-03-11
Innovate Industries,Display,Women 25-34,45 days,0.01,10108.17,7.32,Boston,English,1762,8450,1,Tech Enthusiasts,2024-03-11
NexGen Systems,Influencer,Women 35-44,15 days,0.08,18425.21,6.93,Las Vegas,Spanish,1027,4878,4,Foodies,2024-03-03
NexGen Systems,Social Media,All Ages,45 days,0.04,18424.91,5.09,Nueva Orleans,Spanish,719,9396,2,Foodies,2024-03-13
DataTech Solutions,Social Media,Women 25-34,15 days,0.15,7887.36,2.38,Washington,German,1498,19795,10,Outdoor Adventurers,2024-03-29
NexGen Systems,Social Media,Men 25-34,30 days,0.04,19572.25,4.46,Boston,Mandarin,1660,1271,2,Outdoor Adventurers,2024-03-09
Alpha Innovations,Email,Men 25-34,30 days,0.13,6328.49,2.68,Boston,English,691,15311,5,Health & Wellness,2024-03-29
NexGen Systems,Influencer,All Ages,15 days,0.07,19081.48,3.84,Chicago,Spanish,1428,4057,2,Outdoor Adventurers,2024-03-10
NexGen Systems,Search,Men 18-24,60 days,0.04,8168.14,4.1,Miami,German,1224,6058,4,Health & Wellness,2024-03-13
NexGen Systems,Social Media,Men 25-34,60 days,0.11,11764.88,2.41,Nueva Orleans,Mandarin,1639,19810,8,Outdoor Adventurers,2024-03-09
Alpha Innovations,Email,Men 18-24,15 days,0.11,10060.68,3.07,Chicago,Spanish,1384,7096,8,Tech Enthusiasts,2024-03-13
TechCorp,Influencer,Men 25-34,15 days,0.15,17700.25,6.9,Chicago,German,757,17372,4,Health & Wellness,2024-03-16
TechCorp,Email,All Ages,45 days,0.03,9670.05,7.77,San Francisco,Spanish,1202,19220,3,Foodies,2024-03-06
DataTech Solutions,Display,All Ages,45 days,0.01,9652.45,3.77,Los Angeles,Spanish,1291,2186,4,Foodies,2024-03-04
DataTech Solutions,Display,Women 25-34,30 days,0.12,14957.36,2.64,Miami,Spanish,1319,8367,3,Outdoor Adventurers,2024-03-01
TechCorp,Influencer,All Ages,60 days,0.1,8344.05,7.16,Boston,English,1957,6861,8,Foodies,2024-03-14
Alpha Innovations,Search,Men 25-34,60 days,0.14,11440.32,6.44,Miami,Spanish,1474,4467,7,Outdoor Adventurers,2024-03-27
TechCorp,Email,All Ages,45 days,0.04,12294.12,7.57,Las Vegas,Spanish,467,14765,6,Health & Wellness,2024-03-19
Innovate Industries,Social Media,Men 25-34,30 days,0.14,18199.41,2.92,Miami,French,1775,7976,10,Fashionistas,2024-03-07
DataTech Solutions,Social Media,Women 35-44,60 days,0.14,11440.47,4.45,Boston,English,1174,14229,9,Health & Wellness,2024-03-06
DataTech Solutions,Email,Men 25-34,60 days,0.11,19402.15,3.52,Miami,Spanish,453,8435,6,Outdoor Adventurers,2024-03-24
TechCorp,Display,Women 35-44,30 days,0.11,13610.04,5.83,Chicago,French,1285,3875,8,Foodies,2024-03-24
NexGen Systems,Social Media,All Ages,15 days,0.06,19514.91,5.65,Boston,French,511,5700,6,Foodies,2024-03-09
TechCorp,Display,Men 25-34,15 days,0.09,18079.88,6.09,Las Vegas,Mandarin,1240,13235,4,Fashionistas,2024-03-21
NexGen Systems,Social Media,Men 25-34,15 days,0.14,10131.41,2.65,Las Vegas,Spanish,793,19257,7,Tech Enthusiasts,2024-03-08
TechCorp,Search,Men 25-34,15 days,0.06,13378.67,4.12,Los Angeles,Mandarin,1927,13868,6,Tech Enthusiasts,2024-03-09
Alpha Innovations,Display,Women 35-44,15 days,0.11,7162.63,5.53,Nueva Orleans,German,1708,10679,9,Fashionistas,2024-03-11
TechCorp,Influencer,All Ages,15 days,0.11,14642.43,3.88,Washington,Spanish,278,19682,8,Tech Enthusiasts,2024-03-04
TechCorp,Social Media,Men 25-34,30 days,0.12,11068.14,5.65,Chicago,French,162,6129,5,Outdoor Adventurers,2024-03-28
