Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Men 18-24,45 days,0.03,16033.5,6.81,Boston,Spanish,1128,2548,8,Fashionistas,2022-02-11
DataTech Solutions,Display,Men 25-34,60 days,0.11,13510.5,3.5,New York,Spanish,899,13628,9,Foodies,2022-02-06
Alpha Innovations,Search,Women 25-34,60 days,0.14,5514.9,5.64,Chicago,Spanish,296,4059,4,Health & Wellness,2022-02-16
TechCorp,Influencer,All Ages,30 days,0.11,14401.99,4.7,Miami,French,796,3426,6,Tech Enthusiasts,2022-02-11
NexGen Systems,Social Media,Men 25-34,45 days,0.04,17857.54,7.05,Washington,Mandarin,563,6611,8,Health & Wellness,2022-02-19
DataTech Solutions,Social Media,All Ages,15 days,0.02,16085.47,6.56,Boston,English,222,15539,6,Health & Wellness,2022-02-06
TechCorp,Email,Women 35-44,15 days,0.02,9586.04,6.32,Boston,English,529,13133,1,Fashionistas,2022-02-27
NexGen Systems,Display,Women 25-34,60 days,0.07,7485.95,5.85,Boston,Mandarin,1884,17454,10,Health & Wellness,2022-02-08
TechCorp,Influencer,Men 18-24,30 days,0.03,16062.11,5.35,Las Vegas,Mandarin,278,3666,6,Outdoor Adventurers,2022-02-17
Alpha Innovations,Search,All Ages,30 days,0.01,16816.56,4.19,Washington,Spanish,1423,15430,2,Foodies,2022-02-05
NexGen Systems,Social Media,Women 25-34,60 days,0.06,15250.53,4.44,Seattle,Mandarin,915,17570,5,Tech Enthusiasts,2022-02-02
TechCorp,Social Media,Men 25-34,15 days,0.05,14914.21,6.75,Las Vegas,English,1318,3942,2,Outdoor Adventurers,2022-02-26
DataTech Solutions,Email,All Ages,15 days,0.01,16640.58,6.32,Nueva Orleans,Mandarin,659,15779,1,Outdoor Adventurers,2022-02-11
Alpha Innovations,Social Media,Men 18-24,15 days,0.07,8543.32,4.54,Las Vegas,French,1176,13675,9,Tech Enthusiasts,2022-02-04
Alpha Innovations,Display,All Ages,15 days,0.09,5178.47,3.39,Miami,Spanish,1848,12387,9,Foodies,2022-02-03
NexGen Systems,Search,Men 18-24,60 days,0.11,6569.55,2.6,Nueva Orleans,Mandarin,810,11873,5,Tech Enthusiasts,2022-02-11
Innovate Industries,Email,All Ages,60 days,0.13,12470.3,4.35,Seattle,Mandarin,1750,7107,1,Outdoor Adventurers,2022-02-08
TechCorp,Display,Men 25-34,15 days,0.11,13853.87,7.76,Los Angeles,Spanish,1131,11052,8,Health & Wellness,2022-02-13
TechCorp,Social Media,Women 25-34,45 days,0.09,9424.99,7.74,San Francisco,French,420,10419,10,Health & Wellness,2022-02-26
Alpha Innovations,Search,Men 25-34,30 days,0.07,10299.86,3.55,Los Angeles,English,507,19717,10,Health & Wellness,2022-02-03
Alpha Innovations,Email,Women 35-44,45 days,0.01,11720.92,7.53,Boston,Mandarin,668,10430,3,Foodies,2022-02-19
Innovate Industries,Social Media,Men 18-24,30 days,0.05,5783.54,3.78,Seattle,Mandarin,125,13214,6,Outdoor Adventurers,2022-02-19
NexGen Systems,Display,All Ages,45 days,0.05,11766.14,3.92,Washington,Mandarin,981,11319,4,Foodies,2022-02-20
TechCorp,Social Media,Men 25-34,60 days,0.02,8974.78,3.91,Miami,English,822,16014,10,Health & Wellness,2022-02-09
DataTech Solutions,Display,Women 25-34,60 days,0.11,13832.43,3.84,Chicago,Mandarin,217,9765,1,Foodies,2022-02-07
Alpha Innovations,Display,Women 25-34,15 days,0.06,14190.15,3.58,New York,German,1849,15929,9,Tech Enthusiasts,2022-02-17
DataTech Solutions,Search,Men 18-24,45 days,0.08,12413.3,3.15,Seattle,Spanish,1953,3879,2,Fashionistas,2022-02-17
Alpha Innovations,Email,Men 25-34,60 days,0.15,7928.81,6.2,Boston,Mandarin,1207,9569,10,Fashionistas,2022-02-11
TechCorp,Influencer,Men 18-24,30 days,0.12,15490.85,7.61,Boston,German,1535,19666,6,Fashionistas,2022-02-23
Alpha Innovations,Display,All Ages,30 days,0.06,14164.5,7.04,Miami,English,1732,9009,7,Health & Wellness,2022-02-05
TechCorp,Influencer,Men 25-34,60 days,0.12,19162.34,2.31,Chicago,Mandarin,1223,19997,10,Foodies,2022-02-14
Alpha Innovations,Search,Women 25-34,45 days,0.08,19871.25,2.92,Seattle,English,668,4152,10,Outdoor Adventurers,2022-02-11
Innovate Industries,Social Media,Women 35-44,30 days,0.06,12853.17,6.24,Nueva Orleans,Mandarin,1611,12146,7,Outdoor Adventurers,2022-02-19
TechCorp,Display,Men 18-24,45 days,0.1,19203.71,2.64,Boston,German,1221,4352,2,Health & Wellness,2022-02-17
DataTech Solutions,Display,Women 25-34,30 days,0.15,16764.27,3.37,Las Vegas,German,1764,8663,3,Fashionistas,2022-02-15
Alpha Innovations,Email,All Ages,30 days,0.02,9243.61,6.36,Chicago,German,293,19223,10,Health & Wellness,2022-02-05
NexGen Systems,Social Media,Men 25-34,60 days,0.06,18697.13,6.58,New York,English,212,18511,9,Tech Enthusiasts,2022-02-09
TechCorp,Display,All Ages,60 days,0.13,12007.93,3.73,Boston,Mandarin,1256,3680,2,Outdoor Adventurers,2022-02-17
TechCorp,Social Media,Men 25-34,30 days,0.05,18360.47,5.2,Miami,Mandarin,1349,11279,6,Fashionistas,2022-02-08
Innovate Industries,Influencer,Men 18-24,15 days,0.11,19955.96,6.72,New York,Spanish,334,14064,10,Tech Enthusiasts,2022-02-23
NexGen Systems,Search,Women 35-44,45 days,0.04,15824.36,3.53,Las Vegas,English,1655,6833,3,Tech Enthusiasts,2022-02-02
DataTech Solutions,Display,Women 35-44,30 days,0.13,19289.15,6.96,San Francisco,Spanish,1409,18511,6,Tech Enthusiasts,2022-02-03
TechCorp,Social Media,Men 18-24,15 days,0.15,7594.89,3.5,Chicago,Spanish,870,9021,1,Foodies,2022-02-12
NexGen Systems,Email,Women 35-44,60 days,0.05,12611.78,6.16,Nueva Orleans,German,1219,12820,10,Health & Wellness,2022-02-06
TechCorp,Search,Men 18-24,60 days,0.14,17854.18,3.08,Seattle,English,1529,7789,4,Outdoor Adventurers,2022-02-09
Alpha Innovations,Email,Women 25-34,45 days,0.13,7915.83,4.4,Chicago,French,918,1810,9,Fashionistas,2022-02-09
