Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,Women 25-34,15 days,0.12,17421.13,6.66,Chicago,German,1590,2647,10,Tech Enthusiasts,2022-10-21
NexGen Systems,Social Media,Women 25-34,45 days,0.06,5674.34,5.49,Washington,Mandarin,821,12317,4,Fashionistas,2022-10-25
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,14782.92,2.23,Las Vegas,Spanish,1251,13395,5,Health & Wellness,2022-10-22
NexGen Systems,Influencer,Women 25-34,15 days,0.09,18281.96,5.23,Los Angeles,English,244,2556,5,Health & Wellness,2022-10-28
TechCorp,Email,Men 18-24,45 days,0.05,14026.04,7.84,New York,English,410,8333,3,Health & Wellness,2022-10-26
Innovate Industries,Social Media,Women 35-44,30 days,0.12,11327.4,6.58,Washington,Mandarin,1529,9730,4,Foodies,2022-10-23
DataTech Solutions,Social Media,Women 25-34,30 days,0.13,11025.85,3.27,Nueva Orleans,Spanish,753,11355,1,Fashionistas,2022-10-03
DataTech Solutions,Email,Women 35-44,15 days,0.08,11980.41,2.36,Chicago,Mandarin,1591,3077,9,Outdoor Adventurers,2022-10-22
DataTech Solutions,Email,Men 18-24,60 days,0.02,10931.24,7.53,Boston,English,1392,7136,9,Health & Wellness,2022-10-09
TechCorp,Search,Women 25-34,30 days,0.09,18236.58,5.2,San Francisco,Mandarin,1079,14531,2,Fashionistas,2022-10-25
DataTech Solutions,Social Media,Men 25-34,60 days,0.08,15706.38,7.56,San Francisco,Mandarin,1997,14804,3,Outdoor Adventurers,2022-10-18
NexGen Systems,Search,Women 25-34,45 days,0.01,19183.32,2.84,Nueva Orleans,French,240,17976,4,Foodies,2022-10-07
NexGen Systems,Email,Men 25-34,45 days,0.01,6523.07,7.45,San Francisco,French,306,17196,4,Fashionistas,2022-10-24
TechCorp,Display,Women 25-34,15 days,0.03,16454.93,4.62,Las Vegas,Mandarin,740,14113,3,Foodies,2022-10-23
TechCorp,Email,Women 35-44,15 days,0.14,15032.01,4.53,San Francisco,Spanish,492,19934,1,Outdoor Adventurers,2022-10-24
DataTech Solutions,Influencer,Men 25-34,30 days,0.12,13223.7,3.32,Miami,Spanish,770,1433,10,Fashionistas,2022-10-29
Innovate Industries,Display,All Ages,60 days,0.09,13786.13,3.87,New York,English,458,9805,8,Fashionistas,2022-10-14
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,10871.23,4.51,Las Vegas,French,1293,13241,4,Tech Enthusiasts,2022-10-24
Alpha Innovations,Display,Women 35-44,30 days,0.15,13178.78,5.29,Las Vegas,German,1559,19365,5,Fashionistas,2022-10-01
TechCorp,Email,Women 25-34,45 days,0.01,9250.4,4.93,Las Vegas,French,1532,6757,2,Fashionistas,2022-10-19
TechCorp,Social Media,Men 18-24,30 days,0.14,5602.73,4.52,Chicago,Spanish,1656,6995,1,Outdoor Adventurers,2022-10-10
