Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,Women 35-44,60 days,0.03,9734.91,3.89,Miami,French,1977,3448,3,Tech Enthusiasts,2022-05-17
Alpha Innovations,Display,Women 25-34,45 days,0.08,16040.28,2.34,Seattle,English,1132,15153,3,Foodies,2022-05-02
Alpha Innovations,Search,Men 25-34,60 days,0.1,12265.04,7.62,Seattle,French,1301,9565,3,Fashionistas,2022-05-21
DataTech Solutions,Social Media,Women 35-44,60 days,0.07,19934.98,3.94,Las Vegas,Spanish,1185,5593,9,Health & Wellness,2022-05-26
TechCorp,Email,Men 25-34,60 days,0.09,7651.5,7.51,Los Angeles,English,183,17362,9,Outdoor Adventurers,2022-05-30
DataTech Solutions,Social Media,Men 25-34,30 days,0.05,5570.95,7.34,Nueva Orleans,Mandarin,1380,11709,5,Foodies,2022-05-12
DataTech Solutions,Influencer,Men 18-24,60 days,0.1,7110.52,2.29,Chicago,Mandarin,140,1342,4,Foodies,2022-05-27
DataTech Solutions,Social Media,Men 18-24,30 days,0.05,5818.88,4.28,San Francisco,English,296,11193,2,Foodies,2022-05-21
DataTech Solutions,Social Media,Men 18-24,15 days,0.04,10176.22,3.97,Chicago,German,668,1933,8,Health & Wellness,2022-05-01
Innovate Industries,Email,Women 25-34,60 days,0.09,12290.91,6.35,Las Vegas,German,822,17532,6,Outdoor Adventurers,2022-05-27
Innovate Industries,Social Media,Women 35-44,30 days,0.14,9035.0,6.71,San Francisco,English,1204,10754,5,Health & Wellness,2022-05-06
NexGen Systems,Email,Men 25-34,30 days,0.12,13954.74,5.88,New York,Spanish,105,1620,6,Health & Wellness,2022-05-15
Innovate Industries,Social Media,Women 35-44,15 days,0.13,10164.27,4.15,Las Vegas,English,908,18514,6,Tech Enthusiasts,2022-05-23
Innovate Industries,Influencer,Women 35-44,30 days,0.12,5143.11,7.8,Seattle,Mandarin,1918,19335,9,Fashionistas,2022-05-18
Innovate Industries,Influencer,Women 25-34,15 days,0.01,7034.59,2.53,New York,Spanish,1517,17674,7,Fashionistas,2022-05-08
Innovate Industries,Display,Women 25-34,45 days,0.09,7929.95,3.13,San Francisco,Mandarin,157,19748,8,Tech Enthusiasts,2022-05-24
Alpha Innovations,Search,Women 25-34,30 days,0.06,12156.42,5.94,New York,English,913,3690,9,Fashionistas,2022-05-28
NexGen Systems,Display,Men 25-34,15 days,0.11,13329.92,7.26,Washington,English,704,7582,10,Tech Enthusiasts,2022-05-26
Alpha Innovations,Email,Women 35-44,15 days,0.04,17778.16,6.66,Washington,English,1131,12681,2,Tech Enthusiasts,2022-05-06
Innovate Industries,Email,Women 35-44,15 days,0.08,18717.8,2.19,Seattle,French,1071,12847,5,Foodies,2022-05-25
NexGen Systems,Social Media,Women 25-34,45 days,0.03,12132.8,2.28,New York,Spanish,1656,11933,8,Foodies,2022-05-16
NexGen Systems,Search,Women 25-34,45 days,0.04,13418.61,7.64,Boston,French,902,12528,2,Tech Enthusiasts,2022-05-03
NexGen Systems,Search,Men 18-24,30 days,0.07,7452.17,5.44,Boston,German,1472,12286,6,Tech Enthusiasts,2022-05-23
DataTech Solutions,Influencer,Women 25-34,15 days,0.08,19914.73,7.58,Seattle,German,146,12626,3,Fashionistas,2022-05-25
Alpha Innovations,Search,Men 25-34,15 days,0.12,5286.04,5.73,Chicago,English,1202,13106,4,Fashionistas,2022-05-20
Innovate Industries,Display,Women 35-44,30 days,0.09,11162.43,3.37,Miami,French,1220,5646,7,Fashionistas,2022-05-11
Innovate Industries,Social Media,Men 25-34,60 days,0.1,13959.56,5.92,Nueva Orleans,English,259,3717,1,Foodies,2022-05-07
Alpha Innovations,Email,Women 25-34,60 days,0.02,5524.75,4.56,Seattle,French,302,8051,3,Foodies,2022-05-15
Innovate Industries,Email,All Ages,60 days,0.07,15651.29,5.32,Chicago,Mandarin,1823,5670,1,Outdoor Adventurers,2022-05-22
DataTech Solutions,Search,Men 18-24,15 days,0.11,17284.93,5.23,Miami,German,1491,13180,6,Fashionistas,2022-05-03
Alpha Innovations,Display,Women 35-44,30 days,0.02,10120.91,4.46,Seattle,Mandarin,1863,8035,3,Health & Wellness,2022-05-19
DataTech Solutions,Influencer,All Ages,45 days,0.13,9580.12,4.07,New York,Mandarin,1455,19021,10,Fashionistas,2022-05-26
NexGen Systems,Influencer,Men 18-24,60 days,0.06,16070.2,3.3,Boston,Mandarin,1447,13081,3,Health & Wellness,2022-05-26
TechCorp,Search,Men 25-34,30 days,0.08,17280.63,6.98,Las Vegas,German,207,19138,5,Tech Enthusiasts,2022-05-18
Innovate Industries,Email,Men 18-24,60 days,0.11,16827.24,4.24,Boston,Mandarin,1126,7701,5,Health & Wellness,2022-05-15
Alpha Innovations,Search,Women 35-44,60 days,0.03,19639.65,4.81,Los Angeles,Mandarin,802,5931,4,Health & Wellness,2022-05-24
Innovate Industries,Influencer,Men 18-24,45 days,0.06,6917.63,4.87,Las Vegas,German,964,4698,3,Health & Wellness,2022-05-23
Alpha Innovations,Social Media,Women 35-44,45 days,0.13,17547.88,4.51,Seattle,French,1453,11925,6,Outdoor Adventurers,2022-05-03
TechCorp,Influencer,Women 35-44,30 days,0.12,18493.2,5.64,San Francisco,Mandarin,860,13358,9,Outdoor Adventurers,2022-05-08
DataTech Solutions,Social Media,Women 25-34,60 days,0.11,6775.01,6.82,San Francisco,German,368,19887,3,Fashionistas,2022-05-03
Innovate Industries,Search,All Ages,15 days,0.07,9563.5,2.8,Los Angeles,Spanish,205,7726,5,Health & Wellness,2022-05-24
Alpha Innovations,Influencer,All Ages,15 days,0.14,10924.6,7.5,New York,Mandarin,700,16391,2,Outdoor Adventurers,2022-05-29
NexGen Systems,Influencer,Men 25-34,60 days,0.12,13068.31,3.16,Chicago,Mandarin,1199,17377,2,Fashionistas,2022-05-13
DataTech Solutions,Social Media,Men 18-24,30 days,0.06,13813.38,6.78,Seattle,French,304,7245,5,Health & Wellness,2022-05-26
DataTech Solutions,Display,Men 18-24,30 days,0.07,16110.49,2.64,Nueva Orleans,Spanish,1092,3351,6,Fashionistas,2022-05-03
NexGen Systems,Email,Women 25-34,15 days,0.06,8133.91,7.16,Seattle,English,224,19327,2,Outdoor Adventurers,2022-05-16
DataTech Solutions,Display,Women 35-44,45 days,0.08,8939.83,2.68,San Francisco,English,1990,5687,10,Fashionistas,2022-05-19
Alpha Innovations,Email,Men 25-34,15 days,0.11,12698.96,5.56,Washington,Spanish,1590,7841,8,Fashionistas,2022-05-30
DataTech Solutions,Display,Men 18-24,60 days,0.07,5876.17,7.69,New York,French,1770,8757,5,Outdoor Adventurers,2022-05-02
DataTech Solutions,Search,Women 35-44,60 days,0.15,9314.26,6.41,San Francisco,Mandarin,216,14048,9,Tech Enthusiasts,2022-05-06
DataTech Solutions,Search,Men 25-34,60 days,0.01,5923.42,7.84,Miami,Mandarin,533,6893,3,Foodies,2022-05-21
