Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Women 25-34,30 days,0.14,19478.07,4.87,Seattle,Mandarin,1694,11446,7,Foodies,2022-12-27
DataTech Solutions,Social Media,Men 25-34,15 days,0.06,14780.32,6.46,New York,Spanish,1472,4232,2,Health & Wellness,2022-12-02
Innovate Industries,Search,Men 25-34,45 days,0.1,10493.68,3.68,Nueva Orleans,Mandarin,184,15759,8,Health & Wellness,2022-12-09
NexGen Systems,Email,Women 25-34,45 days,0.07,5668.26,7.2,Seattle,Mandarin,1197,9070,10,Fashionistas,2022-12-12
NexGen Systems,Search,Women 35-44,15 days,0.02,5962.73,7.47,Chicago,English,1499,11113,4,Outdoor Adventurers,2022-12-13
Alpha Innovations,Search,Women 35-44,30 days,0.08,11009.54,6.56,Seattle,English,1720,14073,10,Tech Enthusiasts,2022-12-01
DataTech Solutions,Email,Women 25-34,15 days,0.08,10086.28,3.21,San Francisco,Mandarin,1070,5346,4,Health & Wellness,2022-12-30
TechCorp,Display,Women 35-44,60 days,0.05,19222.64,5.3,San Francisco,English,810,8123,9,Outdoor Adventurers,2022-12-03
Alpha Innovations,Influencer,Men 18-24,30 days,0.14,14841.25,3.33,Seattle,English,670,13025,3,Health & Wellness,2022-12-20
Alpha Innovations,Influencer,All Ages,45 days,0.01,14639.12,3.26,Washington,German,124,10717,9,Fashionistas,2022-12-30
NexGen Systems,Social Media,Men 18-24,15 days,0.11,12906.29,7.13,Chicago,French,1658,6931,1,Tech Enthusiasts,2022-12-13
DataTech Solutions,Display,Men 25-34,60 days,0.09,13168.69,6.86,Chicago,German,1491,1301,10,Foodies,2022-12-08
TechCorp,Email,All Ages,45 days,0.15,8924.89,4.05,Nueva Orleans,French,1251,15994,10,Fashionistas,2022-12-03
DataTech Solutions,Influencer,Women 35-44,30 days,0.13,8697.51,3.95,Seattle,English,613,7963,5,Fashionistas,2022-12-17
TechCorp,Search,Men 18-24,45 days,0.13,16088.34,5.0,San Francisco,French,306,19428,6,Fashionistas,2022-12-29
Alpha Innovations,Display,Men 25-34,60 days,0.08,14200.98,7.36,Las Vegas,German,1717,5536,10,Fashionistas,2022-12-11
Alpha Innovations,Influencer,Women 25-34,15 days,0.12,11329.03,7.79,Las Vegas,Mandarin,386,2158,2,Fashionistas,2022-12-09
TechCorp,Email,All Ages,30 days,0.06,7986.89,3.22,Miami,Mandarin,1613,4864,4,Fashionistas,2022-12-26
NexGen Systems,Email,Women 25-34,15 days,0.01,16228.66,3.4,Washington,French,1765,13672,9,Health & Wellness,2022-12-16
NexGen Systems,Influencer,Men 18-24,15 days,0.11,9903.01,2.81,Nueva Orleans,Mandarin,358,5172,4,Tech Enthusiasts,2022-12-27
Innovate Industries,Search,Women 25-34,15 days,0.11,10668.29,6.88,Miami,Spanish,1588,7105,2,Foodies,2022-12-02
Innovate Industries,Email,All Ages,60 days,0.11,14191.07,6.3,Nueva Orleans,German,1799,18721,3,Foodies,2022-12-08
DataTech Solutions,Display,Men 18-24,45 days,0.09,15284.29,7.3,Las Vegas,German,284,9998,4,Tech Enthusiasts,2022-12-07
Alpha Innovations,Email,Women 35-44,45 days,0.08,17683.3,7.7,Chicago,Mandarin,967,13514,8,Fashionistas,2022-12-18
TechCorp,Email,Women 25-34,30 days,0.13,7872.52,2.8,Los Angeles,French,1678,9034,10,Foodies,2022-12-16
Innovate Industries,Social Media,Women 35-44,45 days,0.09,8273.95,6.61,Boston,Mandarin,1397,1303,9,Tech Enthusiasts,2022-12-08
Innovate Industries,Search,All Ages,60 days,0.04,12566.88,4.46,Los Angeles,German,1549,16908,6,Fashionistas,2022-12-12
DataTech Solutions,Display,Men 18-24,60 days,0.06,10907.26,2.7,Seattle,German,1988,5634,7,Fashionistas,2022-12-04
Innovate Industries,Social Media,All Ages,60 days,0.1,7799.11,6.35,Chicago,French,1551,18245,6,Health & Wellness,2022-12-03
Innovate Industries,Search,Women 35-44,60 days,0.05,19738.68,7.77,New York,German,1381,4210,4,Outdoor Adventurers,2022-12-30
Alpha Innovations,Social Media,Men 25-34,15 days,0.01,10087.31,2.62,Washington,French,320,19494,4,Outdoor Adventurers,2022-12-08
NexGen Systems,Display,Women 25-34,45 days,0.11,18018.44,5.31,Boston,French,1570,2632,5,Health & Wellness,2022-12-30
Innovate Industries,Email,Women 35-44,60 days,0.07,16880.85,2.86,Seattle,German,448,10670,6,Tech Enthusiasts,2022-12-14
Alpha Innovations,Social Media,Women 35-44,60 days,0.06,18776.0,6.46,Washington,Mandarin,1522,3682,2,Foodies,2022-12-09
Innovate Industries,Display,Women 35-44,60 days,0.08,6817.06,7.53,Seattle,German,1150,18905,2,Fashionistas,2022-12-23
TechCorp,Social Media,Women 25-34,45 days,0.08,13580.78,4.46,Boston,Spanish,367,17409,8,Foodies,2022-12-30
NexGen Systems,Email,Men 25-34,60 days,0.08,14100.84,5.61,Washington,English,1512,3403,1,Foodies,2022-12-27
TechCorp,Email,Women 35-44,30 days,0.07,12010.12,3.92,Chicago,English,183,19652,9,Health & Wellness,2022-12-27
TechCorp,Social Media,All Ages,45 days,0.11,12526.5,5.86,New York,Mandarin,752,17267,9,Health & Wellness,2022-12-06
Alpha Innovations,Search,Women 25-34,30 days,0.03,16181.72,4.16,Las Vegas,Mandarin,504,12539,7,Health & Wellness,2022-12-18
TechCorp,Search,Women 25-34,30 days,0.08,17510.91,2.63,New York,Mandarin,1499,7526,3,Health & Wellness,2022-12-12
Alpha Innovations,Search,All Ages,60 days,0.02,5253.79,7.54,Seattle,English,905,2534,3,Foodies,2022-12-24
Innovate Industries,Display,Women 25-34,30 days,0.08,15788.55,6.98,Los Angeles,Mandarin,1028,4124,4,Foodies,2022-12-16
TechCorp,Email,Men 18-24,45 days,0.13,10181.12,4.27,Seattle,Mandarin,261,11310,4,Fashionistas,2022-12-03
TechCorp,Social Media,Men 25-34,30 days,0.14,12422.8,2.08,New York,Mandarin,639,3584,9,Outdoor Adventurers,2022-12-16
