Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Women 25-34,15 days,0.13,17388.78,6.0,Seattle,German,1294,3856,2,Fashionistas,2022-03-04
TechCorp,Social Media,All Ages,30 days,0.06,8489.9,6.98,Chicago,English,169,17131,7,Foodies,2022-03-04
Alpha Innovations,Search,Women 35-44,30 days,0.13,12700.66,6.54,Los Angeles,Spanish,1434,16687,2,Outdoor Adventurers,2022-03-08
TechCorp,Search,All Ages,60 days,0.13,10998.65,3.71,Las Vegas,Mandarin,1784,2503,7,Foodies,2022-03-19
DataTech Solutions,Search,Women 35-44,30 days,0.11,7271.89,7.7,New York,English,1671,18566,9,Fashionistas,2022-03-14
NexGen Systems,Search,Men 18-24,30 days,0.11,15592.65,6.1,New York,German,1266,16628,7,Foodies,2022-03-16
TechCorp,Display,Women 35-44,60 days,0.15,8774.0,3.81,Chicago,Mandarin,138,8523,2,Tech Enthusiasts,2022-03-06
NexGen Systems,Email,Men 18-24,45 days,0.08,7603.69,6.75,Miami,French,637,4399,4,Foodies,2022-03-28
Innovate Industries,Display,Men 18-24,30 days,0.11,7424.64,5.01,San Francisco,Spanish,207,18702,2,Foodies,2022-03-14
DataTech Solutions,Influencer,All Ages,60 days,0.15,11263.53,3.97,San Francisco,Mandarin,726,1070,10,Tech Enthusiasts,2022-03-10
Alpha Innovations,Influencer,Men 18-24,15 days,0.05,9413.2,4.91,Nueva Orleans,English,1790,7737,8,Tech Enthusiasts,2022-03-24
DataTech Solutions,Email,Women 25-34,45 days,0.08,19750.26,4.89,Miami,Mandarin,194,10038,8,Outdoor Adventurers,2022-03-26
NexGen Systems,Display,Women 25-34,45 days,0.1,10217.24,3.11,Boston,Mandarin,890,8549,8,Fashionistas,2022-03-16
TechCorp,Search,Men 18-24,60 days,0.03,15218.68,2.86,Nueva Orleans,German,328,17678,4,Foodies,2022-03-03
TechCorp,Display,Men 25-34,15 days,0.12,7563.49,3.03,Boston,French,185,15097,4,Foodies,2022-03-15
NexGen Systems,Social Media,All Ages,45 days,0.07,12325.71,6.68,Seattle,German,1463,12373,8,Foodies,2022-03-26
Alpha Innovations,Influencer,Men 25-34,15 days,0.01,8141.6,2.74,Los Angeles,English,1372,12733,8,Foodies,2022-03-03
DataTech Solutions,Search,Women 35-44,45 days,0.14,5222.28,3.36,New York,Mandarin,342,10268,1,Fashionistas,2022-03-18
Innovate Industries,Display,All Ages,30 days,0.11,17952.06,4.27,Washington,Mandarin,412,18360,5,Health & Wellness,2022-03-02
Innovate Industries,Display,Women 25-34,60 days,0.13,16045.0,4.14,Chicago,Mandarin,347,6905,1,Fashionistas,2022-03-24
DataTech Solutions,Display,Women 35-44,30 days,0.05,5556.28,2.19,San Francisco,Mandarin,868,6241,5,Health & Wellness,2022-03-18
Innovate Industries,Search,Men 25-34,45 days,0.06,5335.68,5.3,New York,Spanish,1879,14273,5,Tech Enthusiasts,2022-03-11
DataTech Solutions,Influencer,Men 25-34,30 days,0.11,15982.33,7.34,Chicago,German,979,2420,9,Health & Wellness,2022-03-13
Alpha Innovations,Display,All Ages,45 days,0.08,9909.67,4.86,Las Vegas,Spanish,1294,6375,3,Tech Enthusiasts,2022-03-06
TechCorp,Display,Men 18-24,60 days,0.03,17928.56,4.45,San Francisco,German,677,17551,3,Health & Wellness,2022-03-01
Alpha Innovations,Search,Men 25-34,60 days,0.11,13934.08,4.61,New York,English,1065,13486,5,Outdoor Adventurers,2022-03-25
Innovate Industries,Search,Women 25-34,15 days,0.07,16378.73,2.9,Las Vegas,Spanish,837,4558,6,Foodies,2022-03-01
Innovate Industries,Influencer,Men 25-34,60 days,0.08,7691.44,2.21,Miami,English,164,14609,8,Foodies,2022-03-19
NexGen Systems,Search,Women 25-34,45 days,0.09,9620.95,2.65,Seattle,Mandarin,120,9042,1,Health & Wellness,2022-03-20
Innovate Industries,Email,Men 18-24,30 days,0.1,19496.17,2.77,Las Vegas,Mandarin,1505,18935,3,Outdoor Adventurers,2022-03-14
DataTech Solutions,Social Media,All Ages,45 days,0.02,5813.52,2.29,Chicago,Mandarin,483,6285,10,Health & Wellness,2022-03-28
NexGen Systems,Influencer,All Ages,60 days,0.14,19159.4,4.75,Seattle,Spanish,1130,15587,6,Outdoor Adventurers,2022-03-07
Innovate Industries,Display,Men 25-34,45 days,0.05,6400.05,6.57,Washington,English,1269,1758,10,Fashionistas,2022-03-23
Innovate Industries,Influencer,Women 25-34,45 days,0.09,16072.41,6.61,San Francisco,French,669,3313,1,Fashionistas,2022-03-10
DataTech Solutions,Display,All Ages,15 days,0.05,13774.41,4.52,Seattle,German,699,1481,3,Health & Wellness,2022-03-26
Innovate Industries,Social Media,Men 18-24,45 days,0.02,14998.86,5.22,Nueva Orleans,Mandarin,316,9573,3,Tech Enthusiasts,2022-03-10
TechCorp,Email,Women 35-44,45 days,0.14,11723.56,3.2,San Francisco,Spanish,1044,6263,7,Health & Wellness,2022-03-12
Innovate Industries,Social Media,Women 35-44,30 days,0.13,6027.9,3.14,Seattle,German,175,12295,9,Foodies,2022-03-14
TechCorp,Display,All Ages,45 days,0.14,19422.9,4.38,San Francisco,German,1458,13756,2,Tech Enthusiasts,2022-03-10
NexGen Systems,Search,Men 25-34,15 days,0.03,7172.56,3.0,Chicago,Spanish,612,8551,7,Outdoor Adventurers,2022-03-19
NexGen Systems,Social Media,All Ages,30 days,0.06,13337.62,2.02,Washington,French,285,10060,9,Outdoor Adventurers,2022-03-07
Innovate Industries,Influencer,Women 25-34,45 days,0.04,12840.21,3.14,Washington,German,390,3133,5,Tech Enthusiasts,2022-03-01
Alpha Innovations,Search,Men 25-34,15 days,0.05,12158.42,4.3,Los Angeles,English,620,2065,9,Tech Enthusiasts,2022-03-16
NexGen Systems,Influencer,All Ages,60 days,0.11,17521.63,4.85,Nueva Orleans,German,856,19334,3,Tech Enthusiasts,2022-03-17
Alpha Innovations,Display,Women 25-34,15 days,0.03,13713.25,4.5,Seattle,French,1430,12795,5,Tech Enthusiasts,2022-03-13
NexGen Systems,Social Media,Men 25-34,15 days,0.09,12065.41,3.69,Chicago,Mandarin,812,13026,10,Foodies,2022-03-16
TechCorp,Display,All Ages,45 days,0.09,7624.64,2.12,Los Angeles,English,568,15150,1,Foodies,2022-03-28
DataTech Solutions,Social Media,Women 35-44,45 days,0.06,5935.96,2.27,Boston,Spanish,1227,4626,8,Health & Wellness,2022-03-19
DataTech Solutions,Social Media,All Ages,30 days,0.13,16703.74,4.79,Seattle,Spanish,1721,17167,9,Fashionistas,2022-03-26
DataTech Solutions,Influencer,All Ages,15 days,0.06,11783.33,7.95,Miami,English,1608,11515,2,Tech Enthusiasts,2022-03-15
NexGen Systems,Display,All Ages,60 days,0.06,15691.58,5.44,New York,French,1626,16580,10,Outdoor Adventurers,2022-03-21
Alpha Innovations,Search,Women 25-34,60 days,0.05,7762.48,6.88,San Francisco,French,668,1568,10,Tech Enthusiasts,2022-03-02
Innovate Industries,Influencer,Women 35-44,30 days,0.11,17814.09,2.21,San Francisco,English,196,18725,2,Health & Wellness,2022-03-05
Alpha Innovations,Influencer,Women 35-44,45 days,0.07,10163.97,6.77,San Francisco,German,1739,1897,4,Fashionistas,2022-03-25
Innovate Industries,Social Media,Men 25-34,45 days,0.13,10888.95,4.33,Nueva Orleans,Mandarin,1720,4800,1,Fashionistas,2022-03-05
Innovate Industries,Email,All Ages,15 days,0.03,6942.67,4.08,Nueva Orleans,German,328,12509,10,Outdoor Adventurers,2022-03-08
Innovate Industries,Search,Women 25-34,45 days,0.14,19151.59,3.34,Washington,Mandarin,1425,19319,9,Fashionistas,2022-03-30
Alpha Innovations,Influencer,Men 18-24,60 days,0.1,17190.08,5.03,Las Vegas,French,1311,8500,6,Foodies,2022-03-08
DataTech Solutions,Social Media,Men 25-34,30 days,0.09,13322.73,5.5,Las Vegas,French,1024,4103,10,Fashionistas,2022-03-04
NexGen Systems,Display,Men 18-24,60 days,0.05,12647.45,7.77,Los Angeles,Mandarin,187,2547,6,Tech Enthusiasts,2022-03-16
Alpha Innovations,Email,Men 25-34,15 days,0.07,16202.01,2.16,Boston,Spanish,881,1087,8,Health & Wellness,2022-03-26
DataTech Solutions,Search,Men 25-34,60 days,0.14,12969.35,7.5,Los Angeles,Spanish,619,2054,9,Fashionistas,2022-03-30
TechCorp,Influencer,All Ages,15 days,0.01,13053.99,5.24,Seattle,German,1072,6926,8,Foodies,2022-03-30
NexGen Systems,Search,All Ages,30 days,0.11,14221.65,5.18,Chicago,Mandarin,492,1572,6,Fashionistas,2022-03-06
Innovate Industries,Search,Women 35-44,15 days,0.08,18903.91,5.77,Miami,Mandarin,1789,12324,4,Outdoor Adventurers,2022-03-06
Alpha Innovations,Social Media,All Ages,30 days,0.08,13372.27,7.97,Miami,English,851,9931,5,Foodies,2022-03-12
Innovate Industries,Email,Women 25-34,60 days,0.04,5175.98,6.21,Miami,French,943,11257,9,Health & Wellness,2022-03-14
NexGen Systems,Search,Men 25-34,30 days,0.11,18629.34,2.43,New York,English,1372,13827,3,Outdoor Adventurers,2022-03-30
