Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Influencer,Men 18-24,60 days,0.14,17665.87,3.38,Los Angeles,German,185,7850,6,Health & Wellness,2023-08-11
NexGen Systems,Influencer,Men 18-24,45 days,0.13,11641.55,2.33,Seattle,English,290,11568,10,Tech Enthusiasts,2023-08-10
TechCorp,Influencer,Men 25-34,30 days,0.14,6817.42,7.66,Boston,Mandarin,1069,8904,2,Outdoor Adventurers,2023-08-18
Alpha Innovations,Email,Men 25-34,15 days,0.07,19567.49,5.61,Las Vegas,English,581,16046,4,Tech Enthusiasts,2023-08-02
DataTech Solutions,Search,Women 25-34,15 days,0.09,15895.64,2.77,Seattle,Mandarin,362,10014,9,Health & Wellness,2023-08-03
Innovate Industries,Search,All Ages,60 days,0.1,19527.59,6.52,New York,English,1931,17112,3,Fashionistas,2023-08-27
TechCorp,Display,All Ages,30 days,0.04,6953.09,6.06,San Francisco,French,1123,8716,3,Fashionistas,2023-08-06
Alpha Innovations,Email,All Ages,30 days,0.1,13835.54,4.36,Seattle,French,1352,4912,3,Tech Enthusiasts,2023-08-30
Alpha Innovations,Social Media,Women 25-34,60 days,0.13,19475.89,6.56,New York,French,1319,13755,8,Fashionistas,2023-08-12
Innovate Industries,Social Media,Women 25-34,60 days,0.1,7724.22,6.92,Miami,English,297,5731,5,Tech Enthusiasts,2023-08-23
TechCorp,Display,Women 25-34,60 days,0.02,6785.09,6.46,Nueva Orleans,French,1959,18770,6,Health & Wellness,2023-08-13
TechCorp,Display,All Ages,60 days,0.08,16523.61,6.93,Boston,Spanish,1526,10346,4,Tech Enthusiasts,2023-08-21
TechCorp,Influencer,Women 35-44,60 days,0.08,10084.5,7.09,San Francisco,English,1220,3775,4,Tech Enthusiasts,2023-08-28
Innovate Industries,Influencer,Women 25-34,15 days,0.02,9596.9,5.1,Las Vegas,German,1226,10498,1,Foodies,2023-08-12
NexGen Systems,Email,Men 18-24,60 days,0.04,17492.9,2.22,Washington,Spanish,548,19203,2,Health & Wellness,2023-08-14
NexGen Systems,Display,All Ages,30 days,0.11,10158.92,4.22,Chicago,German,1674,6776,4,Health & Wellness,2023-08-28
NexGen Systems,Email,Women 35-44,45 days,0.08,15308.93,5.25,Chicago,German,567,8556,9,Health & Wellness,2023-08-07
Alpha Innovations,Search,All Ages,45 days,0.03,19404.8,4.89,Boston,English,1913,17856,1,Foodies,2023-08-12
Innovate Industries,Display,Men 18-24,60 days,0.14,18088.48,2.73,Nueva Orleans,Spanish,1786,17733,9,Fashionistas,2023-08-13
DataTech Solutions,Display,Women 35-44,15 days,0.07,9159.16,2.77,Los Angeles,English,812,1718,10,Outdoor Adventurers,2023-08-07
Alpha Innovations,Display,All Ages,60 days,0.12,5424.49,2.9,Chicago,English,1691,3789,6,Fashionistas,2023-08-06
DataTech Solutions,Social Media,Women 25-34,30 days,0.11,9806.68,4.82,Seattle,Mandarin,776,2888,5,Foodies,2023-08-28
DataTech Solutions,Search,Women 35-44,60 days,0.02,15916.97,5.62,San Francisco,German,1157,11945,5,Tech Enthusiasts,2023-08-18
Innovate Industries,Display,Men 18-24,30 days,0.02,8056.65,3.03,Boston,English,1897,14168,7,Tech Enthusiasts,2023-08-04
NexGen Systems,Social Media,Men 25-34,60 days,0.13,13072.21,5.76,Seattle,French,1552,6113,3,Outdoor Adventurers,2023-08-09
Alpha Innovations,Email,Women 25-34,30 days,0.07,7602.84,7.12,Los Angeles,Mandarin,1720,11084,1,Health & Wellness,2023-08-22
DataTech Solutions,Display,Women 25-34,60 days,0.04,19869.73,6.88,New York,Mandarin,736,9815,6,Health & Wellness,2023-08-24
NexGen Systems,Influencer,Women 25-34,60 days,0.15,12777.01,2.84,New York,German,460,14711,10,Outdoor Adventurers,2023-08-13
DataTech Solutions,Influencer,Men 25-34,60 days,0.08,5630.78,7.47,Miami,Mandarin,1584,2607,3,Outdoor Adventurers,2023-08-19
Alpha Innovations,Influencer,Men 18-24,45 days,0.02,10887.53,3.23,Las Vegas,Mandarin,754,2241,9,Foodies,2023-08-14
TechCorp,Display,All Ages,15 days,0.1,17355.87,3.59,Washington,English,1493,2154,9,Tech Enthusiasts,2023-08-07
TechCorp,Email,Men 25-34,15 days,0.07,15178.9,6.25,Washington,Mandarin,356,5367,4,Health & Wellness,2023-08-01
NexGen Systems,Email,Women 35-44,15 days,0.11,18379.93,3.53,Seattle,English,795,19497,1,Outdoor Adventurers,2023-08-12
TechCorp,Influencer,Women 35-44,60 days,0.1,17548.22,2.61,New York,Mandarin,999,4198,1,Foodies,2023-08-02
TechCorp,Email,Men 18-24,60 days,0.11,15273.12,3.29,Boston,French,370,9259,10,Tech Enthusiasts,2023-08-14
TechCorp,Social Media,Women 25-34,45 days,0.12,9590.5,7.95,Los Angeles,German,1764,8935,2,Foodies,2023-08-09
DataTech Solutions,Social Media,All Ages,30 days,0.12,16324.2,4.79,Las Vegas,Mandarin,1544,6845,2,Foodies,2023-08-23
DataTech Solutions,Email,Women 35-44,15 days,0.06,7311.58,7.17,Seattle,Spanish,929,12747,10,Health & Wellness,2023-08-14
DataTech Solutions,Social Media,Men 25-34,15 days,0.15,12503.89,7.04,Los Angeles,German,1664,4844,9,Health & Wellness,2023-08-17
TechCorp,Display,Women 35-44,60 days,0.03,19911.88,2.84,Boston,Mandarin,699,12743,6,Outdoor Adventurers,2023-08-20
DataTech Solutions,Social Media,Men 25-34,60 days,0.13,17576.61,4.08,New York,Mandarin,1104,19259,3,Fashionistas,2023-08-04
DataTech Solutions,Email,Men 18-24,30 days,0.11,10321.24,6.17,San Francisco,French,232,3659,7,Health & Wellness,2023-08-21
Alpha Innovations,Email,All Ages,30 days,0.08,8423.21,5.1,New York,Spanish,1857,12256,9,Tech Enthusiasts,2023-08-24
NexGen Systems,Search,All Ages,30 days,0.03,17854.21,5.7,Boston,German,232,12661,6,Fashionistas,2023-08-01
Alpha Innovations,Display,Women 35-44,60 days,0.11,6508.46,7.72,Las Vegas,Spanish,1295,13033,10,Foodies,2023-08-05
Innovate Industries,Display,Women 35-44,45 days,0.08,10201.82,4.65,Washington,German,720,15768,10,Foodies,2023-08-08
Innovate Industries,Search,Women 25-34,30 days,0.06,13126.2,6.99,New York,German,806,8552,10,Outdoor Adventurers,2023-08-15
TechCorp,Search,All Ages,30 days,0.06,12897.64,2.68,New York,German,793,6692,3,Fashionistas,2023-08-29
Innovate Industries,Search,Women 25-34,15 days,0.06,15327.83,6.12,New York,French,1010,7946,4,Outdoor Adventurers,2023-08-28
Alpha Innovations,Email,Women 35-44,15 days,0.11,5383.81,6.56,San Francisco,Mandarin,647,17409,9,Health & Wellness,2023-08-26
DataTech Solutions,Display,Men 18-24,60 days,0.04,10726.48,6.22,Washington,English,337,1252,6,Foodies,2023-08-13
NexGen Systems,Email,Men 25-34,45 days,0.06,11878.71,6.46,Washington,French,1884,10079,2,Outdoor Adventurers,2023-08-06
Alpha Innovations,Influencer,Women 35-44,15 days,0.11,6940.73,6.75,Las Vegas,English,1313,18250,2,Tech Enthusiasts,2023-08-21
TechCorp,Social Media,Men 25-34,15 days,0.15,5241.79,4.37,Washington,Spanish,1042,14713,6,Fashionistas,2023-08-22
Innovate Industries,Display,Men 25-34,15 days,0.09,5785.7,5.97,Washington,German,1164,14162,9,Foodies,2023-08-09
DataTech Solutions,Social Media,Women 35-44,60 days,0.07,15909.2,6.25,Miami,English,839,13488,3,Health & Wellness,2023-08-02
DataTech Solutions,Display,Men 25-34,15 days,0.12,12348.8,5.6,Chicago,Spanish,1895,3367,9,Fashionistas,2023-08-30
TechCorp,Influencer,Men 18-24,15 days,0.06,13689.53,3.04,Washington,English,1488,4879,5,Health & Wellness,2023-08-01
Alpha Innovations,Influencer,Men 18-24,30 days,0.11,14599.77,7.31,San Francisco,Mandarin,1487,16092,5,Tech Enthusiasts,2023-08-22
NexGen Systems,Email,Men 25-34,60 days,0.06,14031.24,7.82,Seattle,English,890,19781,8,Health & Wellness,2023-08-20
Innovate Industries,Social Media,Men 25-34,60 days,0.06,18293.16,5.76,Chicago,Mandarin,1819,3697,9,Foodies,2023-08-15
Innovate Industries,Email,Women 25-34,15 days,0.03,9248.12,2.26,New York,Mandarin,513,16409,9,Fashionistas,2023-08-23
Alpha Innovations,Search,Men 25-34,30 days,0.01,14562.08,6.72,San Francisco,English,1395,13700,6,Fashionistas,2023-08-27
Innovate Industries,Email,All Ages,45 days,0.01,19005.35,6.66,Miami,German,673,6680,1,Fashionistas,2023-08-18
TechCorp,Display,Women 35-44,60 days,0.1,16896.36,2.52,Nueva Orleans,Mandarin,559,10669,10,Tech Enthusiasts,2023-08-02
Alpha Innovations,Email,Women 35-44,15 days,0.09,15694.4,5.58,Washington,Mandarin,1190,16164,8,Health & Wellness,2023-08-05
Innovate Industries,Social Media,All Ages,15 days,0.13,7264.39,6.46,Washington,Spanish,1724,12241,5,Outdoor Adventurers,2023-08-24
NexGen Systems,Social Media,Men 25-34,15 days,0.01,10475.7,2.58,Boston,Spanish,603,14760,3,Health & Wellness,2023-08-28
NexGen Systems,Search,All Ages,60 days,0.05,18390.59,2.11,New York,English,444,6917,1,Health & Wellness,2023-08-26
Alpha Innovations,Social Media,Men 25-34,30 days,0.09,17772.05,7.72,Nueva Orleans,French,128,16639,7,Foodies,2023-08-09
NexGen Systems,Display,All Ages,15 days,0.11,7353.95,2.13,Seattle,Spanish,1190,2156,7,Fashionistas,2023-08-30
Alpha Innovations,Social Media,Men 25-34,30 days,0.15,17660.74,3.67,Los Angeles,Mandarin,1547,16452,9,Foodies,2023-08-05
TechCorp,Influencer,Women 25-34,30 days,0.09,15735.6,2.02,Chicago,Spanish,1374,9218,4,Health & Wellness,2023-08-30
Alpha Innovations,Social Media,Women 25-34,45 days,0.03,15652.87,2.5,Nueva Orleans,French,1692,7901,9,Tech Enthusiasts,2023-08-29
TechCorp,Social Media,Men 18-24,30 days,0.02,10219.65,2.31,Miami,French,533,11844,8,Outdoor Adventurers,2023-08-23
Innovate Industries,Influencer,Women 35-44,60 days,0.06,15696.82,3.63,Washington,French,1628,3327,7,Tech Enthusiasts,2023-08-11
NexGen Systems,Influencer,Men 25-34,60 days,0.04,12021.6,5.03,Los Angeles,English,1082,19147,6,Health & Wellness,2023-08-20
TechCorp,Influencer,Women 25-34,60 days,0.09,14491.83,7.72,Boston,English,1141,18103,8,Outdoor Adventurers,2023-08-27
Innovate Industries,Social Media,Women 35-44,60 days,0.03,12788.83,6.8,New York,English,656,15232,3,Outdoor Adventurers,2023-08-13
Innovate Industries,Social Media,All Ages,45 days,0.01,7126.17,2.18,Los Angeles,French,577,1745,2,Tech Enthusiasts,2023-08-21
NexGen Systems,Email,Women 25-34,45 days,0.12,14585.23,7.91,Washington,Mandarin,438,3952,5,Fashionistas,2023-08-10
TechCorp,Search,Men 18-24,30 days,0.07,7037.23,3.82,San Francisco,German,1932,6091,6,Foodies,2023-08-07
DataTech Solutions,Email,Women 35-44,45 days,0.12,16180.64,7.16,Washington,French,789,12667,6,Foodies,2023-08-26
DataTech Solutions,Influencer,Men 25-34,45 days,0.02,17405.03,7.9,Washington,English,1529,4620,2,Foodies,2023-08-13
DataTech Solutions,Influencer,All Ages,60 days,0.03,19100.47,6.52,New York,Mandarin,1914,5864,4,Health & Wellness,2023-08-06
NexGen Systems,Social Media,All Ages,45 days,0.07,18619.62,7.3,San Francisco,English,1913,6049,4,Tech Enthusiasts,2023-08-04
DataTech Solutions,Email,Women 35-44,30 days,0.01,11203.58,4.29,Nueva Orleans,French,1261,15310,8,Health & Wellness,2023-08-16
Alpha Innovations,Email,All Ages,30 days,0.14,15650.93,2.35,Miami,English,829,5356,3,Fashionistas,2023-08-03
Innovate Industries,Display,All Ages,45 days,0.14,14596.21,4.37,Chicago,Mandarin,1870,14756,8,Foodies,2023-08-03
DataTech Solutions,Social Media,All Ages,60 days,0.04,14651.12,6.27,Miami,Mandarin,1346,5848,9,Health & Wellness,2023-08-09
DataTech Solutions,Social Media,Men 25-34,60 days,0.11,18480.87,3.16,Nueva Orleans,French,760,14275,1,Foodies,2023-08-12
TechCorp,Search,All Ages,45 days,0.08,16684.07,7.87,San Francisco,Mandarin,848,13096,7,Fashionistas,2023-08-03
Innovate Industries,Influencer,Men 25-34,30 days,0.02,6518.24,6.22,New York,French,876,14827,4,Tech Enthusiasts,2023-08-26
TechCorp,Influencer,Men 18-24,60 days,0.09,9782.22,7.03,San Francisco,Mandarin,520,18056,10,Foodies,2023-08-30
NexGen Systems,Display,Men 25-34,15 days,0.04,7237.07,5.6,Washington,English,1197,12558,6,Fashionistas,2023-08-04
NexGen Systems,Search,All Ages,45 days,0.06,14590.31,4.3,Seattle,French,1557,19033,7,Health & Wellness,2023-08-23
Innovate Industries,Social Media,Men 18-24,30 days,0.13,16414.1,6.34,Chicago,German,1538,11591,4,Tech Enthusiasts,2023-08-23
DataTech Solutions,Email,Men 25-34,30 days,0.03,8293.14,6.47,Los Angeles,Spanish,828,10401,4,Outdoor Adventurers,2023-08-23
Innovate Industries,Email,Women 35-44,45 days,0.08,12997.57,7.52,Washington,Spanish,1123,13407,2,Outdoor Adventurers,2023-08-25
TechCorp,Display,Women 25-34,45 days,0.07,8704.87,7.98,New York,French,149,13277,1,Outdoor Adventurers,2023-08-17
Alpha Innovations,Influencer,Men 18-24,45 days,0.03,13515.07,4.38,Las Vegas,English,181,9951,7,Foodies,2023-08-16
DataTech Solutions,Social Media,Men 25-34,60 days,0.03,11072.39,7.9,Seattle,Spanish,460,15458,7,Foodies,2023-08-11
Innovate Industries,Email,Women 35-44,15 days,0.07,11281.72,4.31,Miami,Mandarin,1305,10476,1,Fashionistas,2023-08-12
Innovate Industries,Search,Women 25-34,45 days,0.11,13079.36,7.99,San Francisco,English,1262,8956,9,Tech Enthusiasts,2023-08-22
Innovate Industries,Search,Women 25-34,45 days,0.02,18262.72,5.8,New York,Mandarin,1394,10203,4,Fashionistas,2023-08-26
Alpha Innovations,Search,Women 35-44,30 days,0.14,14232.97,7.95,New York,Mandarin,1929,5541,9,Tech Enthusiasts,2023-08-05
DataTech Solutions,Social Media,Men 18-24,30 days,0.01,8422.05,6.78,San Francisco,Mandarin,1675,14661,6,Foodies,2023-08-25
Alpha Innovations,Search,Women 35-44,60 days,0.14,19899.45,7.1,New York,French,833,19475,10,Outdoor Adventurers,2023-08-05
TechCorp,Social Media,All Ages,60 days,0.1,9961.13,5.25,Miami,French,1284,16769,8,Outdoor Adventurers,2023-08-24
NexGen Systems,Display,All Ages,30 days,0.08,9330.01,4.82,Washington,Mandarin,1157,3408,3,Tech Enthusiasts,2023-08-24
Innovate Industries,Email,Men 25-34,45 days,0.11,11281.79,6.12,Washington,Spanish,1173,19143,1,Tech Enthusiasts,2023-08-03
TechCorp,Display,Men 18-24,45 days,0.12,15186.27,7.2,San Francisco,Mandarin,1783,12521,5,Tech Enthusiasts,2023-08-21
Alpha Innovations,Social Media,Men 25-34,15 days,0.11,16151.73,2.23,Boston,Mandarin,1239,5394,6,Health & Wellness,2023-08-06
Alpha Innovations,Influencer,Women 25-34,15 days,0.15,8377.75,3.71,New York,English,812,4860,9,Fashionistas,2023-08-13
DataTech Solutions,Search,Women 25-34,30 days,0.12,11537.72,6.3,New York,Spanish,318,8002,7,Fashionistas,2023-08-05
DataTech Solutions,Search,Men 25-34,30 days,0.08,5634.71,5.57,San Francisco,Spanish,1908,7924,3,Tech Enthusiasts,2023-08-23
NexGen Systems,Social Media,Women 25-34,45 days,0.15,14702.5,7.35,Los Angeles,Mandarin,1132,8022,2,Tech Enthusiasts,2023-08-08
TechCorp,Search,Women 35-44,45 days,0.07,6872.74,6.96,Los Angeles,English,1256,2095,3,Fashionistas,2023-08-16
TechCorp,Email,Women 35-44,30 days,0.08,17590.95,5.79,Nueva Orleans,French,1810,18769,6,Foodies,2023-08-16
TechCorp,Search,Women 35-44,45 days,0.07,14472.28,4.71,Miami,Spanish,637,18910,8,Health & Wellness,2023-08-06
