Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,Men 25-34,30 days,0.06,14229.02,3.2,Boston,French,1139,2045,3,Fashionistas,2023-01-11
TechCorp,Display,Women 35-44,15 days,0.04,17250.78,7.8,Los Angeles,Mandarin,1608,2378,7,Health & Wellness,2023-01-06
TechCorp,Social Media,Women 25-34,15 days,0.14,12303.25,5.03,Boston,French,525,15442,1,Outdoor Adventurers,2023-01-21
Alpha Innovations,Display,All Ages,15 days,0.09,6280.85,6.97,Los Angeles,Mandarin,848,13109,6,Foodies,2023-01-04
Alpha Innovations,Email,All Ages,30 days,0.06,16227.62,6.05,San Francisco,French,364,9979,4,Fashionistas,2023-01-27
DataTech Solutions,Email,Women 35-44,15 days,0.09,12905.58,7.71,Washington,French,854,16543,3,Fashionistas,2023-01-24
DataTech Solutions,Social Media,Men 25-34,45 days,0.06,9191.13,7.3,Nueva Orleans,French,768,1394,3,Tech Enthusiasts,2023-01-26
TechCorp,Social Media,Men 18-24,60 days,0.05,12867.55,7.24,Las Vegas,Spanish,640,7021,4,Foodies,2023-01-26
Innovate Industries,Search,Men 18-24,30 days,0.02,9122.45,3.21,Seattle,German,187,2881,10,Fashionistas,2023-01-23
Alpha Innovations,Email,All Ages,30 days,0.04,13789.17,6.85,Washington,English,1396,2086,1,Fashionistas,2023-01-15
Alpha Innovations,Influencer,All Ages,30 days,0.08,13873.19,2.79,Seattle,Spanish,1102,12003,9,Outdoor Adventurers,2023-01-29
Innovate Industries,Social Media,Women 35-44,30 days,0.11,18536.64,3.75,Boston,Mandarin,1467,17943,4,Tech Enthusiasts,2023-01-02
NexGen Systems,Search,All Ages,15 days,0.12,10027.35,2.9,New York,Mandarin,1143,12260,1,Foodies,2023-01-18
DataTech Solutions,Email,Women 35-44,45 days,0.07,9764.35,7.27,Washington,Spanish,290,8441,7,Health & Wellness,2023-01-14
NexGen Systems,Influencer,Men 18-24,60 days,0.02,13358.21,4.41,San Francisco,German,1647,9150,2,Outdoor Adventurers,2023-01-10
Innovate Industries,Display,Men 18-24,15 days,0.05,16837.63,4.99,San Francisco,English,638,18458,9,Fashionistas,2023-01-23
TechCorp,Email,Women 35-44,60 days,0.08,19942.87,5.4,Chicago,German,627,10096,2,Tech Enthusiasts,2023-01-07
NexGen Systems,Influencer,All Ages,60 days,0.02,15486.21,4.64,Boston,English,1092,12729,4,Tech Enthusiasts,2023-01-28
DataTech Solutions,Search,Men 25-34,60 days,0.04,17153.2,6.05,Chicago,French,460,17653,4,Foodies,2023-01-02
DataTech Solutions,Display,Men 25-34,15 days,0.07,10642.02,4.66,Boston,German,1830,4066,5,Tech Enthusiasts,2023-01-12
Alpha Innovations,Influencer,All Ages,45 days,0.03,19069.06,6.56,Washington,French,1005,15846,6,Health & Wellness,2023-01-22
DataTech Solutions,Display,All Ages,30 days,0.15,12813.27,4.42,Washington,Mandarin,1432,15744,1,Tech Enthusiasts,2023-01-06
Alpha Innovations,Search,Women 25-34,45 days,0.07,11138.61,2.89,Las Vegas,French,840,1142,10,Health & Wellness,2023-01-28
TechCorp,Search,Men 18-24,15 days,0.06,17702.57,5.6,San Francisco,Spanish,1824,15039,8,Foodies,2023-01-12
Innovate Industries,Social Media,Women 35-44,60 days,0.02,14406.66,7.31,Nueva Orleans,Mandarin,849,9250,7,Outdoor Adventurers,2023-01-08
TechCorp,Display,Men 25-34,45 days,0.13,15826.37,4.73,Miami,English,611,12778,7,Tech Enthusiasts,2023-01-17
DataTech Solutions,Email,Men 25-34,60 days,0.05,9989.42,7.8,Las Vegas,Mandarin,1452,9504,4,Health & Wellness,2023-01-01
Alpha Innovations,Display,Men 18-24,60 days,0.07,19120.09,4.92,Washington,English,709,13894,9,Health & Wellness,2023-01-06
DataTech Solutions,Email,Men 18-24,60 days,0.04,19836.04,3.3,Los Angeles,Mandarin,1227,9456,10,Health & Wellness,2023-01-22
Innovate Industries,Search,Women 25-34,15 days,0.05,17147.73,5.5,Washington,German,965,12295,8,Outdoor Adventurers,2023-01-27
Alpha Innovations,Search,Men 25-34,15 days,0.05,14342.22,5.2,Boston,Spanish,1794,8360,4,Outdoor Adventurers,2023-01-08
Innovate Industries,Search,Women 35-44,45 days,0.06,18456.05,3.87,Seattle,Spanish,1785,15694,10,Health & Wellness,2023-01-05
TechCorp,Search,Women 35-44,60 days,0.04,10574.86,5.02,Nueva Orleans,German,1845,10026,7,Health & Wellness,2023-01-07
NexGen Systems,Display,Women 35-44,45 days,0.1,5321.13,5.3,Washington,Mandarin,1823,8880,7,Tech Enthusiasts,2023-01-09
NexGen Systems,Display,All Ages,60 days,0.11,17732.14,4.31,Seattle,French,807,2959,6,Foodies,2023-01-11
Alpha Innovations,Email,Men 18-24,60 days,0.05,13580.56,7.35,Washington,Mandarin,856,4930,9,Fashionistas,2023-01-14
NexGen Systems,Social Media,All Ages,15 days,0.02,16871.12,6.32,Boston,English,1124,2905,5,Fashionistas,2023-01-07
Alpha Innovations,Display,All Ages,60 days,0.1,19517.68,4.22,Chicago,Mandarin,1538,16175,4,Health & Wellness,2023-01-30
DataTech Solutions,Display,Women 25-34,45 days,0.14,16794.89,7.35,Miami,Spanish,1520,12123,3,Tech Enthusiasts,2023-01-08
NexGen Systems,Display,Women 35-44,45 days,0.02,8993.04,4.64,Miami,German,1951,18269,5,Foodies,2023-01-03
TechCorp,Display,Women 35-44,15 days,0.07,6460.56,3.82,Miami,French,1585,10195,7,Tech Enthusiasts,2023-01-22
DataTech Solutions,Search,Women 35-44,60 days,0.09,7350.01,2.93,San Francisco,Spanish,1077,16736,2,Foodies,2023-01-16
Alpha Innovations,Display,Women 25-34,15 days,0.02,18388.97,3.19,Las Vegas,French,864,7026,8,Fashionistas,2023-01-26
Alpha Innovations,Display,Men 18-24,60 days,0.06,11120.09,3.39,New York,Spanish,559,5395,3,Fashionistas,2023-01-13
DataTech Solutions,Display,Women 25-34,60 days,0.08,16208.5,5.03,Nueva Orleans,German,789,11849,6,Tech Enthusiasts,2023-01-08
Innovate Industries,Search,All Ages,15 days,0.07,9397.48,5.32,Nueva Orleans,Spanish,133,14992,7,Health & Wellness,2023-01-12
NexGen Systems,Search,All Ages,30 days,0.15,18090.15,7.9,Las Vegas,Mandarin,122,1169,1,Foodies,2023-01-08
NexGen Systems,Search,Men 25-34,15 days,0.03,11169.68,6.9,Nueva Orleans,English,1363,4335,5,Tech Enthusiasts,2023-01-11
Alpha Innovations,Display,All Ages,15 days,0.1,8290.29,6.43,Miami,Mandarin,651,6502,3,Outdoor Adventurers,2023-01-28
NexGen Systems,Search,All Ages,45 days,0.02,18925.33,6.88,Las Vegas,German,1894,1767,5,Tech Enthusiasts,2023-01-14
DataTech Solutions,Social Media,All Ages,60 days,0.04,15884.14,7.18,Nueva Orleans,French,1117,5626,10,Foodies,2023-01-29
Alpha Innovations,Social Media,Women 25-34,15 days,0.14,18644.55,2.32,New York,German,313,4026,2,Health & Wellness,2023-01-30
Innovate Industries,Influencer,Men 18-24,45 days,0.15,12905.81,2.63,New York,German,1800,17485,6,Foodies,2023-01-02
TechCorp,Influencer,Women 25-34,45 days,0.1,5630.94,2.57,New York,Mandarin,520,4008,1,Tech Enthusiasts,2023-01-07
DataTech Solutions,Influencer,Women 35-44,45 days,0.09,9454.67,4.47,New York,German,236,15140,6,Fashionistas,2023-01-21
DataTech Solutions,Social Media,Men 18-24,60 days,0.15,18285.15,5.62,Washington,Mandarin,672,11598,4,Health & Wellness,2023-01-21
Innovate Industries,Social Media,Women 25-34,15 days,0.05,15899.87,2.97,Miami,French,1486,3073,7,Outdoor Adventurers,2023-01-15
TechCorp,Influencer,Women 35-44,45 days,0.03,19412.01,7.1,Las Vegas,Mandarin,116,1698,8,Foodies,2023-01-11
DataTech Solutions,Display,Women 25-34,30 days,0.15,7587.86,3.49,San Francisco,Mandarin,431,15185,5,Foodies,2023-01-15
Innovate Industries,Social Media,Men 18-24,15 days,0.15,11568.15,6.08,San Francisco,English,604,17180,3,Foodies,2023-01-02
Alpha Innovations,Influencer,Men 25-34,15 days,0.11,18517.03,3.36,San Francisco,German,435,2594,9,Tech Enthusiasts,2023-01-26
DataTech Solutions,Email,Men 18-24,15 days,0.14,7194.01,5.41,Miami,English,502,7238,10,Health & Wellness,2023-01-18
Innovate Industries,Search,Men 25-34,45 days,0.02,10082.13,4.89,Boston,English,761,16047,3,Tech Enthusiasts,2023-01-30
NexGen Systems,Influencer,Men 25-34,60 days,0.02,9197.74,7.6,New York,German,574,10232,5,Health & Wellness,2023-01-27
Innovate Industries,Email,Women 35-44,30 days,0.04,9786.07,2.38,Miami,German,709,11396,5,Health & Wellness,2023-01-02
DataTech Solutions,Social Media,Men 18-24,45 days,0.07,8558.06,6.15,Los Angeles,German,133,17460,7,Outdoor Adventurers,2023-01-13
DataTech Solutions,Display,Men 18-24,45 days,0.03,7847.29,5.81,Las Vegas,Spanish,1105,14213,9,Health & Wellness,2023-01-03
TechCorp,Social Media,All Ages,15 days,0.05,19993.48,4.89,Las Vegas,French,1696,18712,10,Health & Wellness,2023-01-10
NexGen Systems,Social Media,Women 25-34,60 days,0.14,8017.95,7.35,Las Vegas,English,1728,5547,6,Fashionistas,2023-01-05
DataTech Solutions,Search,Women 25-34,15 days,0.1,15646.44,5.88,Washington,French,1138,19909,10,Fashionistas,2023-01-06
Innovate Industries,Display,All Ages,45 days,0.14,11660.69,6.88,Washington,French,1906,1499,10,Tech Enthusiasts,2023-01-26
TechCorp,Display,Women 35-44,45 days,0.1,12534.76,4.75,New York,English,413,9969,2,Outdoor Adventurers,2023-01-24
