Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,Men 25-34,30 days,0.06,14803.48,3.54,New York,English,1614,15198,6,Outdoor Adventurers,2023-02-20
DataTech Solutions,Social Media,Women 35-44,15 days,0.1,13279.76,5.42,Miami,French,231,3337,2,Fashionistas,2023-02-06
DataTech Solutions,Search,Women 25-34,60 days,0.11,8453.58,3.46,New York,French,1243,17432,9,Health & Wellness,2023-02-08
Innovate Industries,Search,All Ages,45 days,0.1,15320.62,6.14,New York,French,170,16560,9,Tech Enthusiasts,2023-02-19
TechCorp,Social Media,Men 18-24,15 days,0.02,17341.57,3.42,Boston,Spanish,294,12294,6,Tech Enthusiasts,2023-02-10
DataTech Solutions,Search,Women 25-34,15 days,0.05,12875.96,4.5,Los Angeles,English,1055,5801,6,Tech Enthusiasts,2023-02-27
TechCorp,Social Media,Men 18-24,15 days,0.11,10902.55,2.81,Las Vegas,German,203,7727,10,Foodies,2023-02-13
DataTech Solutions,Search,Women 25-34,60 days,0.09,9055.46,6.43,Los Angeles,English,902,5674,6,Health & Wellness,2023-02-21
Alpha Innovations,Social Media,Women 35-44,30 days,0.15,15300.1,6.97,Boston,Spanish,1719,9348,8,Tech Enthusiasts,2023-02-13
TechCorp,Search,Men 25-34,45 days,0.12,8233.84,7.13,Nueva Orleans,French,915,5529,10,Tech Enthusiasts,2023-02-19
Innovate Industries,Display,Men 25-34,30 days,0.12,18868.44,6.47,New York,Spanish,1932,14000,4,Fashionistas,2023-02-01
DataTech Solutions,Search,All Ages,45 days,0.02,13848.08,7.15,Seattle,English,1581,4907,3,Outdoor Adventurers,2023-02-11
TechCorp,Email,Men 25-34,30 days,0.06,15755.44,6.2,Seattle,English,1455,18311,6,Tech Enthusiasts,2023-02-05
NexGen Systems,Display,Men 18-24,45 days,0.13,18069.35,3.49,Washington,German,1541,18336,8,Foodies,2023-02-26
Alpha Innovations,Display,All Ages,30 days,0.03,18929.77,7.94,Seattle,French,370,9283,10,Tech Enthusiasts,2023-02-05
DataTech Solutions,Email,Men 25-34,15 days,0.04,16553.93,3.1,Miami,French,1019,19941,7,Fashionistas,2023-02-01
DataTech Solutions,Social Media,Women 35-44,15 days,0.09,19941.6,3.73,Nueva Orleans,English,1978,3072,3,Foodies,2023-02-03
Alpha Innovations,Email,Men 25-34,30 days,0.04,8279.22,7.0,Washington,French,745,19263,2,Health & Wellness,2023-02-20
Alpha Innovations,Social Media,Women 35-44,45 days,0.12,5647.54,4.62,San Francisco,English,1383,7798,8,Fashionistas,2023-02-22
Alpha Innovations,Email,Men 18-24,30 days,0.1,19522.5,7.96,Los Angeles,Spanish,120,6339,4,Outdoor Adventurers,2023-02-23
NexGen Systems,Email,All Ages,30 days,0.09,10087.33,5.08,Washington,Mandarin,293,9466,3,Outdoor Adventurers,2023-02-06
NexGen Systems,Influencer,Men 18-24,15 days,0.08,12471.64,3.99,New York,French,378,8402,4,Fashionistas,2023-02-02
NexGen Systems,Social Media,Men 18-24,60 days,0.1,10558.77,5.93,Las Vegas,English,444,8937,8,Fashionistas,2023-02-13
TechCorp,Email,Women 25-34,15 days,0.06,17056.93,3.91,Washington,German,1107,2781,1,Health & Wellness,2023-02-02
NexGen Systems,Search,Men 25-34,15 days,0.14,18534.79,6.47,Miami,German,1246,13011,8,Fashionistas,2023-02-04
TechCorp,Display,Women 35-44,30 days,0.09,18986.31,7.45,Washington,English,1657,1358,7,Foodies,2023-02-13
Alpha Innovations,Email,All Ages,15 days,0.03,8848.89,3.05,New York,English,1265,6017,7,Fashionistas,2023-02-10
TechCorp,Display,All Ages,60 days,0.04,12611.97,5.02,Boston,German,1516,7902,7,Tech Enthusiasts,2023-02-09
Innovate Industries,Display,Men 25-34,45 days,0.08,9142.43,5.06,Washington,French,894,6540,3,Health & Wellness,2023-02-27
NexGen Systems,Search,Women 25-34,45 days,0.05,8338.96,3.87,Chicago,German,1958,18544,2,Fashionistas,2023-02-14
DataTech Solutions,Email,Women 25-34,30 days,0.02,8723.15,7.9,Las Vegas,French,1222,16294,3,Foodies,2023-02-27
DataTech Solutions,Display,All Ages,60 days,0.04,10646.32,7.28,Seattle,English,417,19357,5,Health & Wellness,2023-02-01
NexGen Systems,Display,Women 35-44,15 days,0.13,15755.35,2.61,Miami,Spanish,803,14958,6,Foodies,2023-02-03
DataTech Solutions,Social Media,Women 25-34,15 days,0.06,19532.0,2.41,Los Angeles,Mandarin,1095,19187,2,Fashionistas,2023-02-20
NexGen Systems,Social Media,All Ages,60 days,0.14,12232.07,2.59,Los Angeles,Spanish,800,2920,7,Tech Enthusiasts,2023-02-05
NexGen Systems,Social Media,Women 35-44,30 days,0.14,19380.66,3.21,Chicago,German,362,5826,7,Foodies,2023-02-10
Alpha Innovations,Display,Women 35-44,60 days,0.04,7361.63,7.77,Chicago,French,1623,14232,3,Health & Wellness,2023-02-23
DataTech Solutions,Email,Men 25-34,30 days,0.05,14386.31,3.52,Seattle,English,1703,2145,2,Foodies,2023-02-06
