Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Men 25-34,45 days,0.07,10910.49,4.05,Chicago,English,1614,16255,6,Foodies,2023-10-07
Innovate Industries,Display,Men 18-24,15 days,0.07,15042.86,4.26,Seattle,German,1967,3563,9,Tech Enthusiasts,2023-10-03
DataTech Solutions,Influencer,Men 25-34,60 days,0.05,17211.29,2.47,Los Angeles,German,919,11528,5,Fashionistas,2023-10-08
NexGen Systems,Influencer,Women 25-34,45 days,0.13,6531.04,6.54,Washington,German,933,6584,4,Tech Enthusiasts,2023-10-13
NexGen Systems,Influencer,Men 25-34,60 days,0.06,13261.79,6.13,New York,German,1707,3459,10,Tech Enthusiasts,2023-10-04
Innovate Industries,Influencer,All Ages,45 days,0.09,18150.2,5.12,Chicago,French,409,19905,3,Outdoor Adventurers,2023-10-20
NexGen Systems,Display,Women 25-34,45 days,0.01,12782.97,6.74,San Francisco,French,1237,16819,5,Fashionistas,2023-10-27
TechCorp,Influencer,Men 25-34,30 days,0.08,9705.43,5.87,Chicago,English,1785,12803,7,Foodies,2023-10-24
DataTech Solutions,Email,All Ages,15 days,0.14,14720.78,7.7,San Francisco,Spanish,1625,8663,9,Tech Enthusiasts,2023-10-21
Alpha Innovations,Social Media,Men 18-24,15 days,0.14,14838.17,5.06,Seattle,French,514,19078,4,Tech Enthusiasts,2023-10-11
TechCorp,Display,Women 25-34,60 days,0.11,13287.29,4.01,Seattle,German,1157,2416,8,Foodies,2023-10-08
DataTech Solutions,Display,Women 25-34,15 days,0.03,17753.27,2.33,Chicago,Spanish,1703,17807,7,Tech Enthusiasts,2023-10-25
TechCorp,Display,Men 18-24,60 days,0.09,10062.61,7.03,Boston,Mandarin,530,19525,8,Health & Wellness,2023-10-03
DataTech Solutions,Email,Men 25-34,45 days,0.14,12965.32,7.57,San Francisco,French,986,6866,1,Outdoor Adventurers,2023-10-30
DataTech Solutions,Influencer,All Ages,30 days,0.09,11172.66,6.0,New York,German,788,18593,2,Foodies,2023-10-02
DataTech Solutions,Influencer,Women 25-34,15 days,0.11,19698.05,5.1,New York,Mandarin,811,4836,6,Health & Wellness,2023-10-05
DataTech Solutions,Display,All Ages,30 days,0.12,17392.05,5.13,Washington,English,467,8403,5,Health & Wellness,2023-10-24
TechCorp,Display,All Ages,30 days,0.08,17657.81,4.78,Seattle,French,161,18635,4,Health & Wellness,2023-10-20
Innovate Industries,Influencer,All Ages,15 days,0.1,7793.96,2.82,New York,French,757,6432,4,Fashionistas,2023-10-10
DataTech Solutions,Email,All Ages,30 days,0.15,19679.6,4.18,San Francisco,English,1958,3443,3,Health & Wellness,2023-10-05
DataTech Solutions,Social Media,Women 35-44,15 days,0.14,16869.96,7.77,San Francisco,Mandarin,163,6130,3,Outdoor Adventurers,2023-10-11
TechCorp,Search,Women 35-44,60 days,0.04,5150.4,2.55,San Francisco,English,319,19791,10,Outdoor Adventurers,2023-10-17
Alpha Innovations,Social Media,Women 25-34,45 days,0.01,19457.86,3.27,Las Vegas,German,1958,2286,9,Tech Enthusiasts,2023-10-13
DataTech Solutions,Display,Men 25-34,15 days,0.07,8591.06,4.88,Washington,Spanish,1550,15168,5,Foodies,2023-10-01
DataTech Solutions,Influencer,All Ages,45 days,0.12,11923.56,2.63,Seattle,Mandarin,330,13517,1,Outdoor Adventurers,2023-10-28
NexGen Systems,Search,Men 25-34,45 days,0.15,19289.82,6.23,Seattle,Spanish,326,9126,6,Health & Wellness,2023-10-27
