Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Influencer,Men 25-34,45 days,0.15,5680.84,5.42,Washington,English,1324,10652,9,Tech Enthusiasts,2023-05-27
TechCorp,Influencer,Men 25-34,15 days,0.15,12446.14,4.28,Seattle,French,1021,14309,3,Foodies,2023-05-22
NexGen Systems,Display,All Ages,15 days,0.12,16604.06,7.95,Boston,German,1204,14653,1,Tech Enthusiasts,2023-05-21
TechCorp,Email,Men 18-24,60 days,0.12,7698.42,3.18,Los Angeles,German,282,9140,8,Outdoor Adventurers,2023-05-26
TechCorp,Social Media,Women 25-34,60 days,0.14,10022.99,6.16,Las Vegas,French,774,1428,7,Foodies,2023-05-06
DataTech Solutions,Display,Women 25-34,30 days,0.13,12164.05,5.53,Seattle,Mandarin,495,10034,10,Fashionistas,2023-05-07
Innovate Industries,Display,Women 35-44,60 days,0.04,8563.83,5.65,Boston,English,1531,18216,4,Fashionistas,2023-05-01
TechCorp,Search,Men 18-24,30 days,0.09,18672.38,6.89,Nueva Orleans,German,1334,4924,10,Foodies,2023-05-18
NexGen Systems,Email,All Ages,30 days,0.14,18143.28,2.6,Seattle,Mandarin,1205,19089,8,Fashionistas,2023-05-21
DataTech Solutions,Social Media,Women 25-34,15 days,0.09,14905.97,7.56,Boston,French,1602,15011,1,Tech Enthusiasts,2023-05-21
Alpha Innovations,Display,Men 18-24,60 days,0.07,16441.75,7.07,San Francisco,French,1823,4224,1,Fashionistas,2023-05-20
DataTech Solutions,Search,Men 18-24,45 days,0.11,17825.95,5.75,Chicago,Mandarin,177,3621,8,Fashionistas,2023-05-03
TechCorp,Email,Men 25-34,30 days,0.02,5241.53,4.87,Seattle,Spanish,1421,5559,3,Health & Wellness,2023-05-02
TechCorp,Email,Women 25-34,30 days,0.12,17837.16,6.04,Nueva Orleans,French,562,11714,3,Outdoor Adventurers,2023-05-11
Alpha Innovations,Email,All Ages,45 days,0.06,7449.84,6.09,Las Vegas,Spanish,1061,19831,10,Fashionistas,2023-05-05
DataTech Solutions,Influencer,Women 25-34,15 days,0.12,6072.15,2.18,Washington,French,446,4513,4,Outdoor Adventurers,2023-05-21
NexGen Systems,Display,Women 35-44,30 days,0.06,18573.1,7.22,Los Angeles,Spanish,1141,19044,8,Outdoor Adventurers,2023-05-11
DataTech Solutions,Social Media,Women 35-44,60 days,0.02,18556.58,2.07,San Francisco,Mandarin,713,19376,2,Foodies,2023-05-02
