Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 25-34,60 days,0.09,19809.73,6.91,Chicago,Mandarin,510,8303,9,Health & Wellness,2023-04-13
TechCorp,Influencer,Men 18-24,45 days,0.06,16510.82,7.64,Washington,German,1315,8369,4,Fashionistas,2023-04-02
NexGen Systems,Email,Women 35-44,30 days,0.08,12886.09,2.87,Los Angeles,German,1348,17142,8,Fashionistas,2023-04-17
TechCorp,Email,Men 18-24,60 days,0.05,15183.68,5.79,San Francisco,English,575,11106,4,Fashionistas,2023-04-18
Alpha Innovations,Influencer,All Ages,30 days,0.08,12297.43,7.04,Las Vegas,Mandarin,690,2492,2,Foodies,2023-04-18
NexGen Systems,Display,Men 25-34,45 days,0.03,16135.42,3.42,Miami,Spanish,271,4159,1,Fashionistas,2023-04-08
TechCorp,Display,Men 25-34,60 days,0.14,19703.08,3.97,New York,German,1555,6810,5,Outdoor Adventurers,2023-04-22
Alpha Innovations,Display,Men 18-24,60 days,0.07,5971.96,6.11,Nueva Orleans,French,1401,18402,2,Fashionistas,2023-04-04
Alpha Innovations,Display,All Ages,45 days,0.06,19921.16,3.5,Boston,Spanish,392,9702,8,Fashionistas,2023-04-26
Innovate Industries,Email,All Ages,15 days,0.01,18446.72,4.65,San Francisco,Mandarin,198,19096,2,Foodies,2023-04-06
Alpha Innovations,Email,Women 35-44,45 days,0.09,7198.84,4.43,Nueva Orleans,Mandarin,1933,19080,4,Fashionistas,2023-04-21
Alpha Innovations,Display,Women 35-44,15 days,0.09,17142.07,2.77,Los Angeles,Spanish,152,4782,7,Outdoor Adventurers,2023-04-25
Innovate Industries,Influencer,Men 25-34,60 days,0.01,11362.52,2.71,New York,French,366,14266,8,Health & Wellness,2023-04-28
Innovate Industries,Search,All Ages,15 days,0.05,10891.58,5.57,Las Vegas,Mandarin,1440,13503,7,Tech Enthusiasts,2023-04-04
Alpha Innovations,Search,Women 35-44,60 days,0.01,10160.72,3.39,San Francisco,French,137,16288,7,Foodies,2023-04-24
DataTech Solutions,Email,Men 18-24,30 days,0.09,17404.27,2.11,New York,Spanish,201,15186,6,Outdoor Adventurers,2023-04-22
Innovate Industries,Email,Men 18-24,15 days,0.02,9339.77,5.44,Los Angeles,German,616,9247,5,Outdoor Adventurers,2023-04-03
Alpha Innovations,Email,Men 25-34,30 days,0.04,18843.2,4.17,Seattle,Spanish,1195,4274,4,Foodies,2023-04-25
Innovate Industries,Search,Men 18-24,60 days,0.02,12860.45,7.14,Seattle,Spanish,400,6717,2,Fashionistas,2023-04-27
DataTech Solutions,Search,Men 18-24,60 days,0.07,13608.25,5.97,Las Vegas,Spanish,732,8166,1,Outdoor Adventurers,2023-04-17
DataTech Solutions,Influencer,All Ages,60 days,0.15,13828.3,2.78,Miami,English,1836,19927,5,Fashionistas,2023-04-21
Innovate Industries,Influencer,All Ages,60 days,0.12,19086.97,6.87,Las Vegas,French,1568,14015,4,Foodies,2023-04-19
DataTech Solutions,Search,Women 35-44,30 days,0.08,15203.36,6.09,Washington,German,549,3104,3,Fashionistas,2023-04-09
Alpha Innovations,Search,Women 25-34,45 days,0.07,14868.93,2.19,Washington,Mandarin,344,16131,8,Outdoor Adventurers,2023-04-23
Alpha Innovations,Search,Men 25-34,60 days,0.03,8423.57,7.62,New York,English,405,5660,2,Health & Wellness,2023-04-08
NexGen Systems,Search,All Ages,30 days,0.15,18700.67,6.64,Seattle,German,1326,6110,7,Fashionistas,2023-04-21
