Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Search,Women 25-34,45 days,0.09,8447.69,4.0,Miami,Mandarin,359,5919,3,Foodies,2023-01-08
DataTech Solutions,Social Media,Men 18-24,45 days,0.09,6404.78,3.54,Chicago,Spanish,1933,12781,2,Outdoor Adventurers,2023-01-19
Alpha Innovations,Email,Men 18-24,45 days,0.05,5876.9,3.51,New York,English,394,2994,6,Health & Wellness,2023-01-28
NexGen Systems,Search,Women 35-44,45 days,0.01,7778.76,4.52,Boston,Spanish,1330,17032,5,Tech Enthusiasts,2023-01-07
Innovate Industries,Search,Women 25-34,45 days,0.09,15813.1,5.63,Las Vegas,English,1037,8048,3,Health & Wellness,2023-01-11
Innovate Industries,Influencer,Women 25-34,60 days,0.02,6305.38,4.21,Las Vegas,Mandarin,561,15078,6,Outdoor Adventurers,2023-01-01
Alpha Innovations,Social Media,Women 35-44,45 days,0.08,10297.33,2.29,San Francisco,French,194,10656,1,Foodies,2023-01-28
TechCorp,Display,Men 25-34,45 days,0.12,10064.64,5.3,Chicago,French,1566,2166,8,Foodies,2023-01-05
Alpha Innovations,Search,All Ages,30 days,0.05,14934.49,5.95,Washington,German,1830,1610,7,Tech Enthusiasts,2023-01-12
Alpha Innovations,Display,Women 25-34,15 days,0.14,9803.18,6.12,Nueva Orleans,French,1138,2947,7,Outdoor Adventurers,2023-01-24
TechCorp,Email,Men 18-24,60 days,0.02,8626.16,4.19,Boston,German,1775,18967,1,Outdoor Adventurers,2023-01-27
Innovate Industries,Search,All Ages,60 days,0.13,15537.58,2.39,Washington,German,1098,11379,9,Fashionistas,2023-01-11
DataTech Solutions,Influencer,Men 25-34,60 days,0.03,16658.92,4.86,Chicago,Spanish,1472,6851,9,Health & Wellness,2023-01-11
NexGen Systems,Search,All Ages,45 days,0.13,11068.23,5.55,Miami,French,1988,4788,3,Fashionistas,2023-01-29
NexGen Systems,Search,Men 25-34,45 days,0.06,17343.69,6.45,Chicago,Spanish,277,10799,1,Fashionistas,2023-01-06
DataTech Solutions,Email,Women 25-34,30 days,0.14,15758.65,3.56,Miami,Mandarin,248,6646,10,Fashionistas,2023-01-02
TechCorp,Influencer,Men 18-24,15 days,0.04,19476.45,3.75,Las Vegas,French,887,2385,2,Tech Enthusiasts,2023-01-25
TechCorp,Display,Men 25-34,45 days,0.14,12439.03,5.17,Miami,German,192,5666,10,Health & Wellness,2023-01-09
Alpha Innovations,Search,Men 25-34,60 days,0.04,16772.59,6.3,Chicago,German,1968,14942,4,Health & Wellness,2023-01-12
TechCorp,Display,Men 25-34,60 days,0.06,17356.8,6.92,Las Vegas,German,763,2294,4,Health & Wellness,2023-01-07
DataTech Solutions,Display,Men 25-34,45 days,0.03,8709.87,4.08,Miami,Mandarin,1379,10325,5,Health & Wellness,2023-01-11
NexGen Systems,Search,Men 18-24,45 days,0.11,11344.28,7.38,Miami,German,1830,19547,6,Fashionistas,2023-01-11
TechCorp,Social Media,Women 25-34,45 days,0.01,18104.28,6.2,Las Vegas,French,162,3640,5,Tech Enthusiasts,2023-01-09
NexGen Systems,Email,Men 18-24,15 days,0.11,19990.95,7.12,New York,Mandarin,859,5406,7,Health & Wellness,2023-01-20
TechCorp,Display,Women 25-34,30 days,0.05,9007.8,3.5,Los Angeles,Spanish,1631,1112,3,Outdoor Adventurers,2023-01-28
DataTech Solutions,Display,Women 25-34,30 days,0.15,9343.1,8.0,Miami,German,148,8989,2,Outdoor Adventurers,2023-01-20
NexGen Systems,Search,All Ages,30 days,0.12,12350.79,6.75,Las Vegas,Mandarin,1229,6327,9,Health & Wellness,2023-01-10
Alpha Innovations,Display,Men 18-24,15 days,0.1,18000.79,4.22,Chicago,Spanish,1411,11795,2,Foodies,2023-01-11
TechCorp,Search,Men 25-34,15 days,0.05,13585.97,4.08,Seattle,German,126,7016,5,Health & Wellness,2023-01-13
DataTech Solutions,Email,Men 25-34,30 days,0.11,10226.67,6.29,Las Vegas,German,1353,11264,4,Foodies,2023-01-03
Alpha Innovations,Search,Men 25-34,15 days,0.14,11719.67,3.29,Seattle,French,1807,4605,1,Fashionistas,2023-01-09
TechCorp,Search,Men 25-34,45 days,0.15,5799.56,2.62,Boston,German,211,9160,10,Foodies,2023-01-27
Alpha Innovations,Display,Men 18-24,30 days,0.11,16531.11,7.98,Miami,Spanish,1480,8038,4,Fashionistas,2023-01-21
Alpha Innovations,Email,Women 35-44,30 days,0.05,18866.53,5.82,New York,German,130,1412,6,Fashionistas,2023-01-05
DataTech Solutions,Display,All Ages,60 days,0.05,16043.21,6.52,Nueva Orleans,Mandarin,923,18936,3,Tech Enthusiasts,2023-01-04
NexGen Systems,Search,Men 25-34,30 days,0.04,5050.98,4.22,Boston,English,242,12540,8,Tech Enthusiasts,2023-01-20
Alpha Innovations,Social Media,Women 25-34,30 days,0.11,16780.53,5.07,Chicago,English,1865,4358,7,Outdoor Adventurers,2023-01-08
DataTech Solutions,Search,Men 18-24,15 days,0.08,16346.41,7.68,Miami,French,1234,4822,8,Health & Wellness,2023-01-29
Innovate Industries,Search,Men 18-24,60 days,0.14,16888.51,4.3,Chicago,Spanish,485,17539,5,Outdoor Adventurers,2023-01-21
TechCorp,Influencer,Women 35-44,45 days,0.06,7765.05,3.77,San Francisco,German,796,12739,9,Tech Enthusiasts,2023-01-16
NexGen Systems,Display,All Ages,30 days,0.14,15924.44,7.53,Los Angeles,French,1328,7871,8,Fashionistas,2023-01-25
Innovate Industries,Influencer,All Ages,45 days,0.06,12208.72,4.68,New York,Mandarin,443,17344,5,Tech Enthusiasts,2023-01-27
Innovate Industries,Email,All Ages,30 days,0.05,8512.71,2.36,San Francisco,Spanish,175,19500,3,Tech Enthusiasts,2023-01-30
DataTech Solutions,Search,Women 25-34,15 days,0.1,14923.11,6.12,Seattle,Mandarin,458,8494,3,Foodies,2023-01-14
NexGen Systems,Social Media,All Ages,45 days,0.01,15433.49,3.28,Chicago,English,920,1841,7,Outdoor Adventurers,2023-01-16
Alpha Innovations,Search,Women 25-34,45 days,0.12,5140.16,3.41,Seattle,German,572,1135,8,Foodies,2023-01-19
DataTech Solutions,Social Media,Women 25-34,60 days,0.06,12057.38,4.39,Las Vegas,French,1506,10051,6,Fashionistas,2023-01-15
DataTech Solutions,Influencer,Men 18-24,15 days,0.02,6456.11,4.79,Seattle,French,469,17472,7,Tech Enthusiasts,2023-01-08
NexGen Systems,Search,Women 35-44,15 days,0.1,8492.82,6.88,San Francisco,German,1603,6417,1,Outdoor Adventurers,2023-01-09
NexGen Systems,Display,All Ages,60 days,0.07,10646.42,5.41,New York,German,615,2108,5,Health & Wellness,2023-01-22
Innovate Industries,Influencer,Women 25-34,15 days,0.14,16365.57,6.43,Las Vegas,German,1669,3077,8,Tech Enthusiasts,2023-01-17
Alpha Innovations,Influencer,Men 18-24,30 days,0.03,16453.02,4.4,Chicago,German,868,10986,8,Fashionistas,2023-01-07
Alpha Innovations,Display,Women 35-44,60 days,0.12,11735.96,4.32,Nueva Orleans,English,1833,1887,2,Health & Wellness,2023-01-04
Alpha Innovations,Influencer,Men 25-34,60 days,0.13,19223.41,2.71,Chicago,French,1883,2783,3,Outdoor Adventurers,2023-01-25
Alpha Innovations,Email,Men 25-34,15 days,0.11,19839.02,4.88,Boston,Spanish,284,9703,3,Outdoor Adventurers,2023-01-14
NexGen Systems,Social Media,Women 25-34,15 days,0.09,9745.0,7.95,Washington,German,1260,8051,3,Tech Enthusiasts,2023-01-16
TechCorp,Email,Men 25-34,60 days,0.07,6110.18,4.38,Boston,German,111,5116,6,Health & Wellness,2023-01-29
DataTech Solutions,Email,Women 35-44,30 days,0.06,9516.34,7.66,Boston,Spanish,285,9428,4,Foodies,2023-01-11
NexGen Systems,Search,Men 25-34,45 days,0.03,14466.24,2.05,New York,English,402,8965,5,Health & Wellness,2023-01-21
DataTech Solutions,Email,Women 35-44,30 days,0.1,6421.83,7.62,Washington,Spanish,1373,17507,4,Outdoor Adventurers,2023-01-25
Innovate Industries,Display,Women 35-44,30 days,0.13,18214.19,3.49,Miami,French,1004,7750,10,Fashionistas,2023-01-18
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,5905.02,5.09,San Francisco,English,279,2497,4,Outdoor Adventurers,2023-01-18
NexGen Systems,Social Media,Women 35-44,60 days,0.1,9119.76,5.76,San Francisco,French,148,11837,2,Health & Wellness,2023-01-03
Alpha Innovations,Search,Women 25-34,45 days,0.11,6763.49,6.77,Chicago,Mandarin,645,5753,10,Foodies,2023-01-07
TechCorp,Influencer,All Ages,60 days,0.12,6840.65,3.85,Boston,Spanish,695,10480,5,Foodies,2023-01-04
Alpha Innovations,Social Media,Men 18-24,15 days,0.08,16946.3,5.03,Los Angeles,Spanish,1390,12622,8,Tech Enthusiasts,2023-01-19
NexGen Systems,Search,Women 35-44,45 days,0.1,13089.84,5.29,Chicago,French,1810,10551,7,Foodies,2023-01-15
TechCorp,Influencer,Men 18-24,15 days,0.09,7287.64,3.45,New York,Mandarin,1891,16608,5,Outdoor Adventurers,2023-01-10
TechCorp,Influencer,Women 35-44,15 days,0.03,19168.79,5.63,Las Vegas,English,1135,12332,9,Fashionistas,2023-01-12
Alpha Innovations,Display,Men 18-24,60 days,0.14,14161.75,4.79,San Francisco,French,1160,15615,5,Tech Enthusiasts,2023-01-01
Innovate Industries,Social Media,Men 25-34,45 days,0.05,10482.37,6.36,Chicago,French,695,13375,6,Fashionistas,2023-01-05
NexGen Systems,Display,Men 18-24,15 days,0.02,16560.91,5.39,Boston,Mandarin,1171,4856,2,Health & Wellness,2023-01-20
TechCorp,Search,Women 35-44,15 days,0.07,7490.34,5.83,Nueva Orleans,English,1149,9399,5,Health & Wellness,2023-01-14
Alpha Innovations,Social Media,Women 35-44,60 days,0.11,17786.49,2.19,Miami,English,621,15491,3,Outdoor Adventurers,2023-01-20
Innovate Industries,Display,All Ages,30 days,0.14,19540.87,6.13,Chicago,French,1223,16748,4,Tech Enthusiasts,2023-01-21
NexGen Systems,Social Media,All Ages,45 days,0.08,7426.36,5.15,Seattle,Spanish,1893,4231,2,Health & Wellness,2023-01-28
Alpha Innovations,Search,Men 25-34,60 days,0.08,7354.29,5.26,Chicago,Mandarin,744,7937,3,Foodies,2023-01-28
DataTech Solutions,Social Media,Men 18-24,45 days,0.05,5328.13,7.98,Boston,Spanish,1622,2482,1,Outdoor Adventurers,2023-01-02
DataTech Solutions,Search,All Ages,30 days,0.14,17916.33,4.33,Seattle,Spanish,665,1780,9,Health & Wellness,2023-01-27
TechCorp,Email,Men 25-34,60 days,0.08,9540.07,4.19,Miami,Mandarin,1041,11327,2,Outdoor Adventurers,2023-01-25
NexGen Systems,Search,Women 25-34,30 days,0.05,18739.53,3.7,Nueva Orleans,English,791,19893,6,Health & Wellness,2023-01-21
NexGen Systems,Influencer,Men 25-34,60 days,0.03,10978.14,5.1,Nueva Orleans,French,267,3372,7,Tech Enthusiasts,2023-01-05
NexGen Systems,Influencer,Men 18-24,15 days,0.03,15231.6,4.53,Las Vegas,English,851,16877,7,Tech Enthusiasts,2023-01-06
NexGen Systems,Social Media,All Ages,60 days,0.07,7125.17,3.58,Miami,Spanish,1405,17702,2,Fashionistas,2023-01-11
NexGen Systems,Influencer,Men 25-34,15 days,0.15,5005.61,5.8,Chicago,English,379,10753,8,Foodies,2023-01-13
TechCorp,Search,Women 35-44,45 days,0.12,5684.73,3.07,Seattle,French,1758,7016,4,Tech Enthusiasts,2023-01-27
Innovate Industries,Email,Men 18-24,60 days,0.11,12752.88,5.37,New York,Mandarin,1135,1969,2,Foodies,2023-01-25
DataTech Solutions,Search,Women 25-34,60 days,0.15,14384.89,5.15,Los Angeles,Spanish,1630,13808,10,Fashionistas,2023-01-07
NexGen Systems,Influencer,Men 25-34,45 days,0.01,16822.89,5.49,Los Angeles,Mandarin,701,16439,10,Fashionistas,2023-01-22
Innovate Industries,Influencer,Women 25-34,30 days,0.05,7287.51,6.48,Washington,German,1983,7184,9,Fashionistas,2023-01-12
Alpha Innovations,Search,Men 18-24,60 days,0.01,8743.66,6.47,Boston,French,260,14632,6,Tech Enthusiasts,2023-01-25
DataTech Solutions,Search,All Ages,30 days,0.03,9024.77,6.54,Chicago,Spanish,586,8507,8,Health & Wellness,2023-01-29
DataTech Solutions,Search,Men 18-24,60 days,0.14,17012.7,3.5,Seattle,German,874,3772,8,Fashionistas,2023-01-21
DataTech Solutions,Search,Women 25-34,30 days,0.08,18239.2,3.96,Las Vegas,French,1596,2120,10,Tech Enthusiasts,2023-01-25
Innovate Industries,Search,Men 18-24,30 days,0.06,7975.96,2.12,Miami,English,1250,12244,5,Foodies,2023-01-14
Innovate Industries,Search,Men 18-24,30 days,0.14,16758.45,7.55,San Francisco,Spanish,1292,11852,1,Tech Enthusiasts,2023-01-11
Alpha Innovations,Influencer,All Ages,15 days,0.11,12438.45,6.09,San Francisco,German,1763,3114,6,Health & Wellness,2023-01-14
Alpha Innovations,Influencer,All Ages,60 days,0.12,14628.16,5.35,San Francisco,English,1400,18031,4,Foodies,2023-01-26
Alpha Innovations,Email,Men 18-24,15 days,0.13,16246.46,4.81,Boston,Mandarin,719,14797,4,Fashionistas,2023-01-07
Alpha Innovations,Display,Women 35-44,30 days,0.1,14096.37,2.9,New York,German,968,12044,10,Fashionistas,2023-01-11
NexGen Systems,Social Media,Women 25-34,60 days,0.11,7753.05,5.48,Los Angeles,Spanish,1587,4369,9,Health & Wellness,2023-01-17
DataTech Solutions,Search,All Ages,60 days,0.15,19659.0,7.39,Miami,Mandarin,803,19340,3,Tech Enthusiasts,2023-01-15
DataTech Solutions,Display,Men 18-24,60 days,0.15,14109.96,4.06,Miami,English,1307,4526,6,Fashionistas,2023-01-01
TechCorp,Display,Men 25-34,15 days,0.08,15715.71,3.0,Seattle,Spanish,1520,4118,10,Outdoor Adventurers,2023-01-06
TechCorp,Social Media,Women 35-44,60 days,0.11,12898.75,4.65,Seattle,French,572,11066,1,Tech Enthusiasts,2023-01-11
Alpha Innovations,Social Media,All Ages,15 days,0.13,15601.96,2.04,Los Angeles,Mandarin,1944,10356,7,Health & Wellness,2023-01-12
TechCorp,Influencer,All Ages,45 days,0.09,18025.57,3.37,Chicago,German,1970,9657,10,Health & Wellness,2023-01-03
DataTech Solutions,Influencer,Men 25-34,15 days,0.01,12448.63,3.12,Washington,Mandarin,647,2111,8,Health & Wellness,2023-01-18
TechCorp,Search,Women 35-44,60 days,0.08,11098.66,4.1,Washington,Spanish,1241,14072,3,Outdoor Adventurers,2023-01-24
TechCorp,Influencer,Women 35-44,30 days,0.07,9913.81,7.99,Chicago,German,503,19738,9,Foodies,2023-01-18
NexGen Systems,Email,Women 35-44,45 days,0.09,13742.83,3.78,New York,French,1431,5056,2,Health & Wellness,2023-01-17
DataTech Solutions,Search,Men 18-24,30 days,0.04,17238.13,7.87,Las Vegas,Mandarin,1606,9358,6,Health & Wellness,2023-01-15
Alpha Innovations,Influencer,Men 18-24,30 days,0.04,19568.08,6.05,Los Angeles,Spanish,1618,17098,1,Outdoor Adventurers,2023-01-18
Innovate Industries,Display,Women 35-44,15 days,0.1,10534.25,7.95,New York,Spanish,140,18011,9,Outdoor Adventurers,2023-01-19
Innovate Industries,Email,All Ages,15 days,0.09,7493.04,6.46,Boston,German,1215,10978,7,Fashionistas,2023-01-29
TechCorp,Influencer,Men 18-24,60 days,0.14,15118.87,3.13,Seattle,French,193,12942,8,Foodies,2023-01-28
NexGen Systems,Email,Men 25-34,45 days,0.14,19870.0,5.27,Los Angeles,Mandarin,1241,12994,2,Foodies,2023-01-30
Innovate Industries,Social Media,Men 18-24,45 days,0.06,10120.68,4.1,Nueva Orleans,English,1545,9286,9,Tech Enthusiasts,2023-01-25
NexGen Systems,Social Media,Women 25-34,60 days,0.06,7090.89,7.33,Los Angeles,French,1275,15851,2,Foodies,2023-01-07
Alpha Innovations,Social Media,Men 25-34,15 days,0.08,7445.32,3.61,Miami,Spanish,892,4587,8,Fashionistas,2023-01-23
Innovate Industries,Email,All Ages,45 days,0.05,11887.65,4.25,Nueva Orleans,German,531,18181,7,Health & Wellness,2023-01-06
Innovate Industries,Display,Men 18-24,30 days,0.08,7200.86,5.32,Las Vegas,German,1088,14453,1,Fashionistas,2023-01-07
Alpha Innovations,Email,All Ages,15 days,0.03,10122.66,3.36,Boston,Mandarin,275,12522,3,Outdoor Adventurers,2023-01-07
DataTech Solutions,Search,Women 25-34,30 days,0.06,17214.22,5.44,Miami,German,854,15677,6,Outdoor Adventurers,2023-01-02
Innovate Industries,Social Media,Women 25-34,45 days,0.12,6890.26,2.05,New York,German,1233,13309,6,Fashionistas,2023-01-10
TechCorp,Social Media,All Ages,45 days,0.03,8293.29,3.0,Chicago,English,1646,3423,7,Health & Wellness,2023-01-17
Alpha Innovations,Display,Women 25-34,30 days,0.09,11051.42,5.73,New York,Spanish,519,6020,4,Foodies,2023-01-16
DataTech Solutions,Influencer,Men 25-34,15 days,0.07,13131.32,7.48,Boston,French,1440,8730,1,Fashionistas,2023-01-11
Alpha Innovations,Search,Women 35-44,30 days,0.06,8388.4,3.34,Washington,Spanish,1532,8827,9,Foodies,2023-01-21
NexGen Systems,Display,Men 18-24,60 days,0.09,11773.91,2.97,Nueva Orleans,German,437,9292,4,Foodies,2023-01-02
NexGen Systems,Search,All Ages,15 days,0.11,14498.6,6.42,Nueva Orleans,French,1736,1719,5,Foodies,2023-01-17
Innovate Industries,Influencer,Men 25-34,60 days,0.11,9311.03,7.27,Nueva Orleans,German,313,17489,1,Fashionistas,2023-01-11
NexGen Systems,Social Media,Women 35-44,30 days,0.1,5790.31,5.84,Los Angeles,French,1140,2777,2,Tech Enthusiasts,2023-01-27
