Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,All Ages,60 days,0.03,9805.12,5.12,New York,French,1135,11670,2,Tech Enthusiasts,2023-01-08
NexGen Systems,Display,Men 25-34,45 days,0.02,10050.28,4.84,Miami,French,1698,7362,6,Outdoor Adventurers,2023-01-21
Innovate Industries,Influencer,Women 25-34,60 days,0.14,9154.5,2.03,San Francisco,French,1180,4607,8,Fashionistas,2023-01-30
Innovate Industries,Display,Women 35-44,30 days,0.12,14235.16,6.36,Nueva Orleans,Spanish,1786,7374,4,Tech Enthusiasts,2023-01-10
Innovate Industries,Influencer,Men 18-24,45 days,0.1,15542.62,3.43,Nueva Orleans,Spanish,101,3409,7,Fashionistas,2023-01-14
TechCorp,Email,Women 35-44,15 days,0.06,6598.7,6.45,Seattle,German,142,14803,9,Fashionistas,2023-01-14
Alpha Innovations,Email,Women 25-34,45 days,0.05,6984.95,7.73,Boston,German,1335,18731,10,Outdoor Adventurers,2023-01-25
TechCorp,Email,Women 35-44,60 days,0.11,13735.43,2.92,Miami,English,1884,13632,7,Foodies,2023-01-19
TechCorp,Social Media,Women 25-34,15 days,0.12,9380.6,2.97,Nueva Orleans,Spanish,232,8727,9,Foodies,2023-01-07
Innovate Industries,Social Media,Men 25-34,45 days,0.13,7911.15,2.49,New York,English,1989,17514,2,Fashionistas,2023-01-22
TechCorp,Social Media,All Ages,45 days,0.07,17824.06,6.56,Miami,French,1866,15371,10,Tech Enthusiasts,2023-01-09
Innovate Industries,Display,Men 25-34,30 days,0.06,6169.62,5.07,Las Vegas,Mandarin,653,3657,8,Foodies,2023-01-29
DataTech Solutions,Influencer,Men 25-34,30 days,0.02,17566.1,6.23,Las Vegas,Mandarin,854,17842,10,Foodies,2023-01-17
TechCorp,Influencer,Men 25-34,15 days,0.06,5852.52,4.58,Nueva Orleans,Mandarin,487,13260,9,Fashionistas,2023-01-01
TechCorp,Display,All Ages,30 days,0.04,7144.5,6.81,Las Vegas,German,1818,15229,8,Tech Enthusiasts,2023-01-26
Alpha Innovations,Email,Men 25-34,60 days,0.13,9937.29,7.13,Los Angeles,French,1402,17721,7,Outdoor Adventurers,2023-01-09
Innovate Industries,Search,Men 25-34,15 days,0.12,8863.55,5.99,Los Angeles,German,1243,10789,4,Foodies,2023-01-03
Alpha Innovations,Social Media,Women 35-44,15 days,0.1,19806.28,7.01,Seattle,French,297,8047,8,Tech Enthusiasts,2023-01-16
DataTech Solutions,Influencer,All Ages,45 days,0.1,7979.7,2.47,Washington,German,289,15749,4,Fashionistas,2023-01-27
TechCorp,Influencer,Women 35-44,60 days,0.1,13994.5,7.34,Chicago,French,198,12144,2,Foodies,2023-01-02
TechCorp,Email,Women 25-34,60 days,0.07,14840.69,2.3,Chicago,Spanish,1592,4683,5,Outdoor Adventurers,2023-01-04
Innovate Industries,Display,Women 35-44,15 days,0.09,12727.52,4.06,Washington,English,870,4862,9,Tech Enthusiasts,2023-01-24
Innovate Industries,Social Media,Women 35-44,30 days,0.13,13743.94,6.25,Boston,German,736,4708,1,Fashionistas,2023-01-01
DataTech Solutions,Influencer,Women 35-44,30 days,0.08,15198.85,7.64,Boston,English,271,19390,7,Tech Enthusiasts,2023-01-30
DataTech Solutions,Email,Women 35-44,30 days,0.12,10156.17,6.57,Los Angeles,Mandarin,811,4482,4,Fashionistas,2023-01-12
DataTech Solutions,Display,Men 25-34,60 days,0.12,6403.83,2.37,Nueva Orleans,Spanish,1716,2599,1,Tech Enthusiasts,2023-01-10
Innovate Industries,Email,Women 35-44,60 days,0.02,6160.08,5.35,Seattle,French,873,1071,10,Tech Enthusiasts,2023-01-20
DataTech Solutions,Influencer,Women 35-44,30 days,0.03,15491.63,2.49,New York,French,259,18965,9,Outdoor Adventurers,2023-01-25
NexGen Systems,Email,Men 25-34,15 days,0.02,18453.88,4.91,Washington,French,1654,3917,1,Foodies,2023-01-23
Innovate Industries,Search,Men 18-24,60 days,0.07,5523.88,4.93,Las Vegas,English,1702,8275,2,Foodies,2023-01-10
NexGen Systems,Influencer,Women 35-44,45 days,0.11,14052.47,3.43,San Francisco,English,1054,15887,2,Foodies,2023-01-02
Innovate Industries,Display,Women 25-34,15 days,0.05,16089.32,7.21,Seattle,German,561,4361,6,Foodies,2023-01-25
Innovate Industries,Social Media,Men 18-24,15 days,0.09,8396.07,7.45,New York,German,1393,10137,9,Health & Wellness,2023-01-26
Innovate Industries,Search,All Ages,60 days,0.13,19683.15,3.0,Seattle,French,1890,3268,8,Outdoor Adventurers,2023-01-15
Alpha Innovations,Influencer,Men 25-34,45 days,0.02,18084.42,5.97,Boston,German,1922,17679,5,Fashionistas,2023-01-24
Innovate Industries,Email,All Ages,30 days,0.14,9464.67,3.46,Seattle,Spanish,453,3377,8,Foodies,2023-01-04
NexGen Systems,Search,Women 35-44,60 days,0.14,13307.68,5.26,New York,English,1146,9689,10,Outdoor Adventurers,2023-01-16
Innovate Industries,Email,Men 25-34,30 days,0.09,14345.28,5.17,Miami,English,1226,13024,6,Tech Enthusiasts,2023-01-13
NexGen Systems,Social Media,Women 25-34,60 days,0.06,10139.13,2.22,New York,Mandarin,399,6928,2,Health & Wellness,2023-01-10
Alpha Innovations,Email,Men 18-24,60 days,0.01,14231.98,5.53,Chicago,Mandarin,168,19543,5,Tech Enthusiasts,2023-01-22
TechCorp,Social Media,Men 25-34,45 days,0.08,18776.9,4.54,New York,French,1016,4731,10,Fashionistas,2023-01-02
DataTech Solutions,Display,Men 25-34,45 days,0.14,13197.15,3.14,Washington,German,1163,13742,5,Outdoor Adventurers,2023-01-30
Innovate Industries,Search,Men 18-24,45 days,0.07,16050.29,5.01,Miami,Mandarin,1176,13491,7,Fashionistas,2023-01-01
DataTech Solutions,Social Media,Women 35-44,30 days,0.07,6976.38,2.63,Las Vegas,French,661,6483,6,Foodies,2023-01-15
TechCorp,Search,Women 35-44,15 days,0.1,12308.25,2.93,New York,French,752,6835,4,Fashionistas,2023-01-06
NexGen Systems,Influencer,Women 25-34,45 days,0.07,8030.18,2.08,Washington,English,879,7537,9,Foodies,2023-01-30
DataTech Solutions,Influencer,Men 18-24,45 days,0.05,15834.97,4.08,Boston,Mandarin,1650,19806,7,Tech Enthusiasts,2023-01-24
Alpha Innovations,Search,Women 35-44,15 days,0.15,16897.87,6.67,Chicago,Mandarin,488,6800,6,Fashionistas,2023-01-12
Alpha Innovations,Influencer,Men 18-24,60 days,0.1,19981.36,3.68,Boston,German,296,13638,2,Outdoor Adventurers,2023-01-20
Innovate Industries,Email,All Ages,30 days,0.1,16813.94,7.49,New York,French,494,18966,4,Fashionistas,2023-01-30
Alpha Innovations,Influencer,Women 25-34,30 days,0.09,12877.17,2.69,New York,German,453,3911,10,Fashionistas,2023-01-02
Alpha Innovations,Influencer,Men 18-24,15 days,0.06,15110.35,7.08,San Francisco,German,1340,18095,8,Tech Enthusiasts,2023-01-28
DataTech Solutions,Email,Women 35-44,15 days,0.12,10819.29,3.38,New York,German,1271,6704,4,Tech Enthusiasts,2023-01-01
DataTech Solutions,Influencer,Women 35-44,15 days,0.03,13951.71,3.53,Seattle,Spanish,348,16461,4,Tech Enthusiasts,2023-01-20
Innovate Industries,Email,All Ages,15 days,0.06,18151.38,4.73,Miami,German,331,10187,9,Foodies,2023-01-13
NexGen Systems,Social Media,Women 25-34,60 days,0.02,13706.89,3.64,Los Angeles,Spanish,912,9224,7,Outdoor Adventurers,2023-01-30
NexGen Systems,Influencer,Women 25-34,15 days,0.01,15765.35,4.06,New York,Mandarin,995,6908,9,Fashionistas,2023-01-22
Innovate Industries,Search,Men 25-34,60 days,0.14,16905.1,3.28,New York,Mandarin,1380,2399,9,Foodies,2023-01-05
Alpha Innovations,Influencer,Women 25-34,15 days,0.11,12485.13,4.47,Las Vegas,French,1254,3871,10,Fashionistas,2023-01-24
Innovate Industries,Search,All Ages,60 days,0.11,14100.3,3.69,Washington,German,817,3829,4,Foodies,2023-01-03
Alpha Innovations,Display,All Ages,45 days,0.11,12387.54,3.33,Seattle,English,1994,9312,1,Outdoor Adventurers,2023-01-17
TechCorp,Search,Women 25-34,15 days,0.03,13048.07,2.43,Nueva Orleans,French,502,18322,6,Tech Enthusiasts,2023-01-05
DataTech Solutions,Influencer,All Ages,45 days,0.04,18615.21,7.08,San Francisco,Mandarin,841,8163,6,Health & Wellness,2023-01-09
TechCorp,Display,All Ages,60 days,0.07,16228.03,5.93,Washington,English,686,11506,6,Health & Wellness,2023-01-23
Innovate Industries,Search,Women 35-44,45 days,0.09,8851.79,6.79,Washington,French,890,8264,1,Fashionistas,2023-01-26
TechCorp,Display,Men 25-34,45 days,0.03,13277.44,3.37,Los Angeles,English,1671,13534,1,Fashionistas,2023-01-15
Innovate Industries,Search,Men 18-24,60 days,0.12,11791.43,3.42,San Francisco,Mandarin,1437,13833,10,Fashionistas,2023-01-05
