Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Email,Women 25-34,45 days,0.14,15940.55,3.8,Las Vegas,Mandarin,1612,2516,10,Outdoor Adventurers,2024-02-08
DataTech Solutions,Social Media,Women 35-44,45 days,0.03,15776.82,4.59,Los Angeles,English,1622,8580,8,Foodies,2024-02-17
NexGen Systems,Search,All Ages,30 days,0.02,6658.94,3.23,Boston,Mandarin,1108,17078,5,Fashionistas,2024-02-28
DataTech Solutions,Display,Women 35-44,15 days,0.12,14146.45,5.35,Nueva Orleans,German,154,15168,3,Tech Enthusiasts,2024-02-27
Alpha Innovations,Search,All Ages,45 days,0.05,9983.17,2.98,San Francisco,French,1227,16662,1,Fashionistas,2024-02-26
NexGen Systems,Email,Men 18-24,30 days,0.12,15533.56,5.1,Miami,Mandarin,685,17240,4,Foodies,2024-02-17
TechCorp,Display,Men 18-24,30 days,0.08,18452.49,7.75,Miami,English,1604,16212,2,Outdoor Adventurers,2024-02-16
DataTech Solutions,Influencer,Men 25-34,45 days,0.13,7965.91,5.97,Las Vegas,German,590,17844,6,Health & Wellness,2024-02-14
DataTech Solutions,Influencer,Men 18-24,15 days,0.13,14602.77,3.83,San Francisco,German,111,16974,6,Foodies,2024-02-14
Alpha Innovations,Display,All Ages,45 days,0.05,5095.54,6.62,Los Angeles,Spanish,1535,17735,1,Foodies,2024-02-28
TechCorp,Search,Women 25-34,60 days,0.06,10763.9,3.16,Washington,English,680,1395,10,Tech Enthusiasts,2024-02-23
NexGen Systems,Social Media,Women 25-34,15 days,0.04,15154.83,6.65,Boston,German,890,1188,10,Outdoor Adventurers,2024-02-23
Alpha Innovations,Display,Women 25-34,15 days,0.14,16280.57,7.51,Nueva Orleans,English,895,7652,2,Fashionistas,2024-02-16
DataTech Solutions,Social Media,Women 35-44,60 days,0.03,18807.02,4.36,Chicago,German,955,2754,5,Tech Enthusiasts,2024-02-28
Alpha Innovations,Search,Women 25-34,45 days,0.02,8185.17,5.9,Boston,Spanish,368,19148,5,Health & Wellness,2024-02-26
NexGen Systems,Influencer,Men 25-34,45 days,0.02,17322.7,4.87,Washington,Spanish,1544,2161,5,Health & Wellness,2024-02-21
NexGen Systems,Influencer,All Ages,30 days,0.13,8347.61,4.15,Boston,English,996,18548,2,Health & Wellness,2024-02-08
Alpha Innovations,Search,All Ages,60 days,0.12,17368.54,3.89,Seattle,English,138,6703,1,Health & Wellness,2024-02-24
Innovate Industries,Email,Men 25-34,15 days,0.06,17929.57,7.86,Boston,German,1804,18271,2,Fashionistas,2024-02-11
NexGen Systems,Search,Men 25-34,45 days,0.14,16813.26,3.45,Las Vegas,English,1815,4231,3,Tech Enthusiasts,2024-02-05
NexGen Systems,Display,Women 35-44,30 days,0.03,9241.34,5.41,Seattle,French,359,4853,6,Foodies,2024-02-02
Alpha Innovations,Social Media,Women 35-44,15 days,0.12,14648.29,5.92,Los Angeles,German,1700,11758,1,Tech Enthusiasts,2024-02-03
Innovate Industries,Social Media,Men 25-34,45 days,0.03,16836.35,5.49,Los Angeles,French,534,5704,9,Foodies,2024-02-19
TechCorp,Search,Women 25-34,45 days,0.08,7476.9,6.13,Miami,Mandarin,1464,10715,4,Foodies,2024-02-02
DataTech Solutions,Influencer,Women 25-34,30 days,0.13,9800.35,2.82,Washington,German,1937,9991,10,Outdoor Adventurers,2024-02-28
Innovate Industries,Social Media,Men 25-34,15 days,0.07,11331.86,7.03,Nueva Orleans,German,1964,15985,4,Fashionistas,2024-02-06
NexGen Systems,Display,Men 18-24,60 days,0.14,16705.27,7.29,San Francisco,German,797,9934,10,Health & Wellness,2024-02-17
Innovate Industries,Display,All Ages,45 days,0.09,12496.53,2.47,Miami,English,1029,12835,6,Outdoor Adventurers,2024-02-07
Alpha Innovations,Influencer,Women 35-44,60 days,0.08,13952.86,5.83,Miami,Spanish,532,11637,9,Foodies,2024-02-07
DataTech Solutions,Search,All Ages,45 days,0.03,17406.27,3.06,Los Angeles,English,516,11471,9,Health & Wellness,2024-02-27
Innovate Industries,Influencer,Men 18-24,60 days,0.14,11879.46,6.04,Nueva Orleans,Mandarin,897,2397,4,Fashionistas,2024-02-16
NexGen Systems,Email,Women 25-34,60 days,0.08,17336.31,2.9,Miami,French,1829,12726,10,Health & Wellness,2024-02-11
Alpha Innovations,Display,Men 25-34,15 days,0.1,7295.61,2.95,San Francisco,German,1137,8180,7,Health & Wellness,2024-02-06
Alpha Innovations,Display,All Ages,45 days,0.03,16290.71,4.82,Boston,English,1461,7037,1,Health & Wellness,2024-02-12
Innovate Industries,Influencer,Men 18-24,60 days,0.01,16483.07,4.75,Chicago,French,482,2799,4,Foodies,2024-02-16
DataTech Solutions,Influencer,Women 35-44,60 days,0.09,9862.43,5.19,Chicago,Spanish,1738,18704,5,Foodies,2024-02-04
Innovate Industries,Email,Women 25-34,15 days,0.08,11350.44,2.85,Miami,German,681,14366,5,Outdoor Adventurers,2024-02-27
TechCorp,Social Media,Women 35-44,30 days,0.14,5434.29,6.81,Seattle,French,785,8459,2,Foodies,2024-02-07
DataTech Solutions,Display,Women 35-44,30 days,0.02,5319.42,2.77,Washington,German,460,1471,1,Foodies,2024-02-19
NexGen Systems,Display,Women 35-44,45 days,0.09,6520.71,3.19,Miami,English,171,8032,9,Tech Enthusiasts,2024-02-14
Innovate Industries,Display,All Ages,30 days,0.14,5056.87,3.44,Las Vegas,German,1437,9100,3,Outdoor Adventurers,2024-02-11
DataTech Solutions,Influencer,Women 35-44,15 days,0.14,5134.16,3.86,Los Angeles,German,388,19286,8,Health & Wellness,2024-02-16
TechCorp,Social Media,Women 25-34,60 days,0.14,5843.42,4.49,Nueva Orleans,French,1204,7869,4,Tech Enthusiasts,2024-02-23
Innovate Industries,Search,Women 25-34,60 days,0.05,17150.04,3.56,Boston,English,181,11810,9,Health & Wellness,2024-02-17
Alpha Innovations,Social Media,All Ages,15 days,0.1,13264.5,2.16,Boston,Mandarin,394,12315,4,Foodies,2024-02-10
DataTech Solutions,Social Media,Women 35-44,30 days,0.12,13531.08,6.62,Los Angeles,French,604,8439,2,Tech Enthusiasts,2024-02-13
Alpha Innovations,Search,Men 25-34,60 days,0.13,18456.38,4.25,Nueva Orleans,English,306,10576,8,Fashionistas,2024-02-26
DataTech Solutions,Email,Women 35-44,60 days,0.12,7270.32,3.43,Las Vegas,Mandarin,1753,7133,2,Foodies,2024-02-14
TechCorp,Search,Women 35-44,30 days,0.12,15157.55,7.82,Seattle,Spanish,217,4212,5,Tech Enthusiasts,2024-02-15
TechCorp,Influencer,Men 25-34,30 days,0.1,17886.31,5.02,Nueva Orleans,English,669,11980,7,Fashionistas,2024-02-23
TechCorp,Social Media,Men 18-24,60 days,0.04,7546.3,6.42,San Francisco,German,404,11344,4,Health & Wellness,2024-02-23
DataTech Solutions,Influencer,Women 35-44,60 days,0.07,6791.83,3.06,San Francisco,French,155,17222,6,Health & Wellness,2024-02-03
Alpha Innovations,Influencer,Men 18-24,60 days,0.03,16639.72,5.57,New York,Spanish,968,15234,7,Tech Enthusiasts,2024-02-19
Alpha Innovations,Display,All Ages,60 days,0.08,18039.79,3.55,Nueva Orleans,German,850,13603,6,Foodies,2024-02-03
NexGen Systems,Display,Men 25-34,60 days,0.09,6578.37,6.06,Boston,Mandarin,1880,9826,6,Outdoor Adventurers,2024-02-27
Alpha Innovations,Display,Women 35-44,15 days,0.06,14464.07,5.72,Los Angeles,English,1054,8930,1,Health & Wellness,2024-02-04
TechCorp,Social Media,Men 18-24,15 days,0.07,10233.27,2.31,Seattle,Mandarin,1558,2361,5,Foodies,2024-02-11
NexGen Systems,Email,Men 25-34,45 days,0.03,8195.6,7.04,Los Angeles,French,1703,6990,9,Foodies,2024-02-11
Innovate Industries,Influencer,Women 25-34,30 days,0.11,7274.8,6.18,Washington,Mandarin,756,14772,1,Health & Wellness,2024-02-20
NexGen Systems,Email,Women 25-34,45 days,0.06,13453.31,5.6,Los Angeles,Spanish,1792,19553,4,Fashionistas,2024-02-14
Alpha Innovations,Display,All Ages,60 days,0.06,6309.3,7.75,New York,Spanish,1731,8620,7,Fashionistas,2024-02-18
