Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Search,All Ages,45 days,0.1,15820.74,2.51,Miami,English,1768,10274,10,Outdoor Adventurers,2023-09-26
NexGen Systems,Social Media,Women 35-44,30 days,0.05,16836.25,2.4,Washington,English,863,10325,1,Outdoor Adventurers,2023-09-11
TechCorp,Email,Men 18-24,15 days,0.06,11398.56,2.3,Boston,English,1881,1288,8,Health & Wellness,2023-09-16
NexGen Systems,Search,Women 25-34,45 days,0.08,18782.99,5.59,San Francisco,Spanish,163,15462,4,Health & Wellness,2023-09-14
Alpha Innovations,Search,Women 35-44,60 days,0.14,11804.59,4.84,Nueva Orleans,Spanish,1627,18827,9,Foodies,2023-09-29
Innovate Industries,Search,Men 18-24,30 days,0.01,14003.23,2.47,Los Angeles,German,1111,8918,9,Fashionistas,2023-09-07
TechCorp,Search,Women 35-44,30 days,0.11,7812.92,7.8,Los Angeles,English,1003,12063,10,Foodies,2023-09-20
Innovate Industries,Search,Women 35-44,45 days,0.07,15725.84,6.0,Los Angeles,Mandarin,1419,6551,4,Health & Wellness,2023-09-19
Alpha Innovations,Social Media,Men 18-24,60 days,0.06,12271.56,4.9,Nueva Orleans,French,1859,10603,9,Tech Enthusiasts,2023-09-27
Alpha Innovations,Email,Men 18-24,30 days,0.09,19712.08,7.6,Los Angeles,Mandarin,1350,1583,3,Foodies,2023-09-24
Innovate Industries,Social Media,Men 18-24,30 days,0.02,18589.25,7.88,Seattle,French,877,5094,3,Tech Enthusiasts,2023-09-15
Alpha Innovations,Search,All Ages,15 days,0.02,15210.36,6.0,Chicago,German,1004,10086,1,Tech Enthusiasts,2023-09-21
Innovate Industries,Email,Men 25-34,45 days,0.14,17449.4,5.71,New York,English,583,13412,4,Tech Enthusiasts,2023-09-14
Alpha Innovations,Email,Women 35-44,60 days,0.14,11411.06,6.78,Las Vegas,English,1114,6761,1,Health & Wellness,2023-09-22
