Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Women 35-44,30 days,0.06,14563.29,2.99,Los Angeles,German,821,9354,9,Foodies,2023-12-18
Innovate Industries,Email,All Ages,30 days,0.07,5953.51,7.78,New York,English,1587,13223,1,Outdoor Adventurers,2023-12-17
TechCorp,Social Media,Women 35-44,45 days,0.05,16230.44,4.1,Washington,Mandarin,221,11355,6,Outdoor Adventurers,2023-12-16
DataTech Solutions,Search,Men 25-34,30 days,0.03,10168.76,6.03,Miami,Spanish,759,1507,5,Health & Wellness,2023-12-23
NexGen Systems,Email,Women 35-44,45 days,0.07,9828.2,2.16,Los Angeles,German,1973,9876,6,Foodies,2023-12-23
Innovate Industries,Social Media,All Ages,15 days,0.15,5048.72,5.58,New York,French,1310,4832,8,Foodies,2023-12-03
TechCorp,Social Media,Men 18-24,15 days,0.03,18758.66,7.25,Los Angeles,French,1348,15018,5,Outdoor Adventurers,2023-12-29
NexGen Systems,Display,Men 18-24,15 days,0.05,11417.67,6.38,Las Vegas,English,1920,17650,10,Fashionistas,2023-12-12
NexGen Systems,Social Media,Men 25-34,15 days,0.13,18273.51,6.29,Washington,German,479,10766,3,Tech Enthusiasts,2023-12-23
TechCorp,Social Media,All Ages,45 days,0.06,12429.51,2.73,Nueva Orleans,English,575,4407,1,Health & Wellness,2023-12-26
TechCorp,Display,Women 25-34,60 days,0.14,15397.27,3.47,Miami,German,739,12600,5,Fashionistas,2023-12-21
Innovate Industries,Social Media,Men 25-34,30 days,0.14,18257.32,6.65,San Francisco,Mandarin,277,7160,6,Foodies,2023-12-04
Innovate Industries,Email,Men 25-34,30 days,0.1,12797.62,4.17,Chicago,Mandarin,782,15528,2,Outdoor Adventurers,2023-12-08
DataTech Solutions,Search,Men 25-34,60 days,0.02,17984.99,2.84,Nueva Orleans,French,1774,10376,7,Tech Enthusiasts,2023-12-13
NexGen Systems,Display,Men 25-34,60 days,0.1,16638.8,7.58,Boston,Mandarin,1454,15281,5,Outdoor Adventurers,2023-12-01
NexGen Systems,Display,Women 35-44,15 days,0.11,19665.25,4.59,Miami,French,1472,17723,2,Fashionistas,2023-12-04
Alpha Innovations,Display,Men 25-34,15 days,0.12,11038.73,5.54,Miami,French,1504,7770,9,Outdoor Adventurers,2023-12-11
Alpha Innovations,Influencer,Men 25-34,30 days,0.06,18403.32,5.69,New York,Mandarin,1643,8108,3,Fashionistas,2023-12-17
