Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
NexGen Systems,Social Media,Men 25-34,45 days,0.02,17165.89,3.25,Las Vegas,English,1251,2258,4,Foodies,2023-09-03
Innovate Industries,Search,Men 25-34,60 days,0.1,19312.82,3.03,Nueva Orleans,Spanish,1879,6916,4,Tech Enthusiasts,2023-09-28
DataTech Solutions,Display,Men 25-34,60 days,0.1,12226.69,3.54,Chicago,German,1213,14355,10,Health & Wellness,2023-09-01
Innovate Industries,Influencer,Women 35-44,45 days,0.06,11099.88,4.39,Las Vegas,English,326,15652,3,Foodies,2023-09-01
Alpha Innovations,Search,Men 18-24,15 days,0.14,13434.25,7.09,Nueva Orleans,German,549,1407,6,Foodies,2023-09-18
DataTech Solutions,Email,Women 35-44,60 days,0.1,9589.02,4.29,Miami,German,676,14237,2,Outdoor Adventurers,2023-09-19
Innovate Industries,Display,Women 25-34,60 days,0.08,14203.75,7.1,Washington,Mandarin,424,10815,4,Outdoor Adventurers,2023-09-07
Alpha Innovations,Display,Men 25-34,30 days,0.08,5409.71,4.08,Seattle,English,1315,1673,7,Fashionistas,2023-09-18
NexGen Systems,Influencer,All Ages,30 days,0.15,14832.93,6.27,Boston,Spanish,256,19420,4,Foodies,2023-09-08
NexGen Systems,Influencer,Men 25-34,60 days,0.02,18607.11,6.21,San Francisco,Spanish,1326,3749,9,Health & Wellness,2023-09-19
DataTech Solutions,Search,All Ages,60 days,0.12,14507.79,7.92,Washington,English,1412,10982,3,Fashionistas,2023-09-19
Innovate Industries,Search,Women 25-34,15 days,0.03,5754.13,2.81,Las Vegas,German,1206,11659,6,Outdoor Adventurers,2023-09-01
Alpha Innovations,Search,Women 25-34,45 days,0.11,8915.03,7.94,Seattle,French,1813,17164,5,Health & Wellness,2023-09-21
Innovate Industries,Search,Women 35-44,30 days,0.01,10911.05,7.5,Boston,English,677,18337,3,Health & Wellness,2023-09-09
