Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Influencer,Women 35-44,30 days,0.13,11737.85,6.75,Boston,Spanish,1348,16897,3,Tech Enthusiasts,2023-12-04
Alpha Innovations,Influencer,Women 35-44,45 days,0.12,19132.72,3.18,Las Vegas,Mandarin,1039,16216,7,Fashionistas,2023-12-26
NexGen Systems,Social Media,Men 25-34,30 days,0.03,9988.1,3.07,Boston,English,519,16172,6,Foodies,2023-12-26
Alpha Innovations,Social Media,Women 35-44,15 days,0.12,12526.92,7.06,New York,Mandarin,1395,8195,3,Foodies,2023-12-28
NexGen Systems,Search,All Ages,60 days,0.09,17156.8,3.34,Los Angeles,French,921,11929,1,Tech Enthusiasts,2023-12-11
DataTech Solutions,Email,Men 25-34,45 days,0.05,18257.08,3.43,Washington,English,1362,13883,6,Outdoor Adventurers,2023-12-04
Alpha Innovations,Influencer,Men 18-24,15 days,0.15,12514.0,3.83,Chicago,French,328,17549,5,Health & Wellness,2023-12-22
TechCorp,Email,Men 18-24,15 days,0.1,9113.46,7.75,Miami,Mandarin,1986,7813,4,Fashionistas,2023-12-19
TechCorp,Social Media,Men 18-24,60 days,0.05,14139.74,7.66,Washington,Mandarin,153,1486,6,Outdoor Adventurers,2023-12-16
TechCorp,Search,All Ages,45 days,0.1,13375.36,6.81,San Francisco,French,1205,13280,5,Health & Wellness,2023-12-11
NexGen Systems,Social Media,Women 25-34,60 days,0.06,7859.52,5.48,Washington,French,844,13007,6,Tech Enthusiasts,2023-12-06
TechCorp,Display,All Ages,15 days,0.05,15366.81,2.5,Nueva Orleans,English,323,10064,2,Fashionistas,2023-12-01
Innovate Industries,Social Media,Men 18-24,60 days,0.04,15349.97,3.37,Las Vegas,German,505,11484,8,Health & Wellness,2023-12-01
Alpha Innovations,Social Media,Men 18-24,15 days,0.13,5009.53,5.79,New York,English,326,3519,9,Tech Enthusiasts,2023-12-11
TechCorp,Influencer,All Ages,60 days,0.06,5486.53,7.37,Chicago,German,619,8858,3,Foodies,2023-12-05
DataTech Solutions,Email,Women 25-34,45 days,0.14,12101.07,7.44,New York,Spanish,1863,5963,10,Outdoor Adventurers,2023-12-17
TechCorp,Influencer,Men 18-24,45 days,0.05,18852.46,4.65,Boston,Mandarin,768,14508,10,Health & Wellness,2023-12-27
TechCorp,Influencer,Women 35-44,15 days,0.11,6553.73,2.05,New York,Spanish,1637,9488,2,Tech Enthusiasts,2023-12-04
TechCorp,Email,Women 35-44,30 days,0.1,7495.9,6.01,Miami,French,999,10190,4,Foodies,2023-12-21
Alpha Innovations,Search,Women 25-34,60 days,0.03,16496.22,7.65,Chicago,Spanish,1523,5598,7,Outdoor Adventurers,2023-12-20
TechCorp,Influencer,Men 25-34,60 days,0.14,18596.58,6.55,Nueva Orleans,French,748,1472,9,Outdoor Adventurers,2023-12-10
Alpha Innovations,Email,Women 25-34,15 days,0.11,18734.78,6.78,Boston,English,1256,11341,10,Health & Wellness,2023-12-07
