Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Influencer,Men 25-34,30 days,0.05,8191.75,6.91,Los Angeles,German,1144,7982,3,Fashionistas,2022-03-24
Alpha Innovations,Influencer,Women 35-44,60 days,0.04,19715.62,5.86,Las Vegas,Mandarin,368,1042,2,Tech Enthusiasts,2022-03-29
DataTech Solutions,Email,Women 35-44,30 days,0.13,7872.19,6.99,Nueva Orleans,Spanish,1986,17321,2,Outdoor Adventurers,2022-03-11
DataTech Solutions,Display,Men 18-24,60 days,0.08,10603.69,7.22,Las Vegas,Mandarin,205,15140,7,Health & Wellness,2022-03-30
DataTech Solutions,Email,Men 25-34,60 days,0.08,19339.24,5.15,Boston,German,1384,13760,4,Foodies,2022-03-22
Alpha Innovations,Social Media,All Ages,30 days,0.09,17744.35,6.98,San Francisco,French,1619,15324,2,Fashionistas,2022-03-18
TechCorp,Influencer,Men 25-34,60 days,0.11,13084.5,6.86,San Francisco,Mandarin,135,6204,9,Fashionistas,2022-03-11
DataTech Solutions,Display,Women 25-34,45 days,0.11,10817.64,3.08,Boston,Spanish,1992,12971,9,Health & Wellness,2022-03-14
Innovate Industries,Search,All Ages,15 days,0.09,18053.82,4.78,Nueva Orleans,German,1488,1547,4,Fashionistas,2022-03-03
NexGen Systems,Email,Women 25-34,60 days,0.08,10197.2,3.13,Seattle,French,596,4901,6,Outdoor Adventurers,2022-03-05
TechCorp,Search,All Ages,30 days,0.14,6463.41,6.44,Los Angeles,English,409,14507,5,Tech Enthusiasts,2022-03-06
NexGen Systems,Email,All Ages,30 days,0.11,7435.25,5.67,New York,German,1239,7924,10,Outdoor Adventurers,2022-03-24
Alpha Innovations,Social Media,Women 25-34,60 days,0.04,13852.8,2.37,Nueva Orleans,English,1490,6568,4,Fashionistas,2022-03-16
Innovate Industries,Search,Men 25-34,15 days,0.02,6681.48,2.86,Las Vegas,Spanish,1994,10663,10,Foodies,2022-03-04
NexGen Systems,Social Media,Women 25-34,30 days,0.06,7387.57,7.22,Los Angeles,English,1468,10220,8,Fashionistas,2022-03-11
TechCorp,Influencer,Men 18-24,30 days,0.07,8227.89,6.35,Las Vegas,Spanish,1274,16430,4,Foodies,2022-03-08
Alpha Innovations,Email,All Ages,15 days,0.12,17188.62,4.41,Washington,German,1251,14000,5,Foodies,2022-03-06
Innovate Industries,Social Media,Women 25-34,60 days,0.02,15333.71,2.05,Seattle,Mandarin,1265,10296,10,Foodies,2022-03-28
NexGen Systems,Social Media,Men 25-34,15 days,0.14,14656.66,7.51,Las Vegas,French,264,13197,1,Health & Wellness,2022-03-08
Alpha Innovations,Email,Women 35-44,45 days,0.01,11775.89,5.28,Washington,English,171,1739,3,Fashionistas,2022-03-27
DataTech Solutions,Display,All Ages,30 days,0.15,18588.08,5.09,Chicago,French,212,14513,2,Foodies,2022-03-13
Alpha Innovations,Display,Women 35-44,30 days,0.04,10916.54,3.72,San Francisco,Spanish,1367,10686,2,Fashionistas,2022-03-21
Innovate Industries,Display,Women 25-34,15 days,0.05,7206.08,3.53,Nueva Orleans,Spanish,1176,2538,7,Outdoor Adventurers,2022-03-15
DataTech Solutions,Display,Men 25-34,15 days,0.01,11918.17,4.51,Los Angeles,English,388,7712,8,Outdoor Adventurers,2022-03-10
Alpha Innovations,Email,All Ages,60 days,0.15,8683.18,7.54,Miami,English,1002,4686,5,Fashionistas,2022-03-19
NexGen Systems,Influencer,All Ages,15 days,0.05,10257.24,6.39,Las Vegas,French,1244,19119,10,Foodies,2022-03-28
Alpha Innovations,Display,Women 25-34,30 days,0.13,10041.72,6.05,Seattle,German,1280,19797,8,Fashionistas,2022-03-25
NexGen Systems,Influencer,Women 25-34,15 days,0.06,6715.42,4.99,Washington,German,1133,5426,4,Fashionistas,2022-03-21
Alpha Innovations,Influencer,Women 25-34,45 days,0.08,5410.78,6.0,Las Vegas,German,1769,8820,5,Foodies,2022-03-13
NexGen Systems,Email,Men 25-34,15 days,0.13,10870.74,4.17,Seattle,Mandarin,769,18292,6,Tech Enthusiasts,2022-03-21
Alpha Innovations,Search,Women 35-44,45 days,0.14,18394.37,4.1,Nueva Orleans,French,1504,17061,4,Fashionistas,2022-03-14
DataTech Solutions,Display,Men 25-34,15 days,0.13,7242.72,4.17,New York,German,1183,11969,4,Fashionistas,2022-03-11
Alpha Innovations,Email,Men 18-24,45 days,0.1,19603.5,6.01,Nueva Orleans,Mandarin,1614,16462,4,Foodies,2022-03-24
NexGen Systems,Social Media,Women 25-34,30 days,0.07,16989.45,7.17,Miami,Mandarin,526,2710,3,Outdoor Adventurers,2022-03-25
Innovate Industries,Email,Men 18-24,60 days,0.07,11857.9,2.83,Las Vegas,Spanish,1342,5100,1,Foodies,2022-03-14
DataTech Solutions,Search,Women 25-34,60 days,0.1,8955.13,4.91,Las Vegas,English,1935,14752,7,Tech Enthusiasts,2022-03-17
NexGen Systems,Social Media,Men 25-34,30 days,0.1,5876.25,5.56,San Francisco,English,1873,11531,3,Foodies,2022-03-23
Alpha Innovations,Influencer,All Ages,15 days,0.09,17390.72,5.53,Nueva Orleans,French,152,11042,10,Tech Enthusiasts,2022-03-25
