Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Social Media,Women 25-34,30 days,0.14,16441.64,6.05,Boston,Spanish,1751,8113,2,Tech Enthusiasts,2024-02-27
NexGen Systems,Display,Women 35-44,45 days,0.11,11271.05,3.1,Miami,English,912,10197,9,Health & Wellness,2024-02-16
NexGen Systems,Search,All Ages,60 days,0.14,8385.41,2.63,New York,English,757,10679,9,Fashionistas,2024-02-10
TechCorp,Email,Women 35-44,30 days,0.03,17218.9,6.65,Nueva Orleans,French,1912,11193,1,Foodies,2024-02-04
Innovate Industries,Email,All Ages,30 days,0.14,7551.47,2.56,Boston,German,392,7565,7,Fashionistas,2024-02-23
DataTech Solutions,Influencer,Men 18-24,45 days,0.11,15309.97,2.05,Los Angeles,French,1672,7413,7,Tech Enthusiasts,2024-02-16
TechCorp,Search,Men 18-24,15 days,0.06,14115.9,6.33,New York,English,1246,2242,4,Health & Wellness,2024-02-18
DataTech Solutions,Email,Women 35-44,15 days,0.01,12725.45,7.16,Nueva Orleans,German,918,17909,1,Outdoor Adventurers,2024-02-02
TechCorp,Email,Men 18-24,30 days,0.11,14704.43,7.79,Las Vegas,French,323,16663,10,Foodies,2024-02-16
DataTech Solutions,Social Media,Women 35-44,30 days,0.12,7867.79,3.01,Boston,English,1319,12431,2,Foodies,2024-02-17
NexGen Systems,Influencer,Women 35-44,60 days,0.09,8000.95,2.17,Seattle,Mandarin,1943,8361,7,Foodies,2024-02-09
TechCorp,Search,Men 25-34,60 days,0.13,13675.18,6.44,Chicago,German,1516,12686,2,Health & Wellness,2024-02-04
NexGen Systems,Display,Women 25-34,45 days,0.06,18709.66,6.46,Las Vegas,Spanish,943,7349,1,Fashionistas,2024-02-05
TechCorp,Search,Women 35-44,60 days,0.1,9555.02,3.49,New York,German,1642,1270,8,Outdoor Adventurers,2024-02-09
Innovate Industries,Search,Women 35-44,15 days,0.14,11231.13,7.7,Los Angeles,English,1073,18642,3,Outdoor Adventurers,2024-02-08
Alpha Innovations,Influencer,Women 25-34,15 days,0.09,8403.69,4.16,Chicago,French,838,17696,1,Tech Enthusiasts,2024-02-11
Alpha Innovations,Social Media,Men 25-34,60 days,0.13,7798.7,2.13,Miami,Mandarin,367,1832,8,Foodies,2024-02-03
TechCorp,Influencer,Women 35-44,15 days,0.1,8821.84,5.0,Washington,Spanish,529,9371,10,Outdoor Adventurers,2024-02-19
Alpha Innovations,Search,Women 35-44,15 days,0.08,17046.71,3.78,Las Vegas,English,1482,10123,5,Fashionistas,2024-02-16
Innovate Industries,Email,All Ages,15 days,0.07,16824.23,6.05,Las Vegas,French,590,1818,10,Foodies,2024-02-28
DataTech Solutions,Search,Women 25-34,60 days,0.14,8471.78,3.38,Los Angeles,Spanish,1466,9441,10,Outdoor Adventurers,2024-02-25
Alpha Innovations,Social Media,All Ages,45 days,0.11,12764.67,2.98,Los Angeles,English,565,18230,9,Foodies,2024-02-02
Innovate Industries,Email,Women 25-34,15 days,0.01,9050.09,2.94,New York,English,1396,16387,2,Outdoor Adventurers,2024-02-18
Innovate Industries,Social Media,Men 25-34,30 days,0.12,14585.18,4.63,Boston,French,1537,8396,8,Outdoor Adventurers,2024-02-19
NexGen Systems,Display,All Ages,60 days,0.04,17370.23,2.76,Washington,Mandarin,1330,16993,7,Foodies,2024-02-06
DataTech Solutions,Search,Women 35-44,45 days,0.13,14904.38,7.23,Nueva Orleans,Spanish,365,18069,3,Fashionistas,2024-02-17
Alpha Innovations,Email,All Ages,45 days,0.15,18355.13,3.01,New York,Spanish,941,12656,6,Health & Wellness,2024-02-13
NexGen Systems,Display,All Ages,15 days,0.1,17687.63,7.49,New York,English,651,14339,2,Foodies,2024-02-24
NexGen Systems,Search,All Ages,45 days,0.11,7985.53,7.91,Boston,Spanish,1908,9553,7,Health & Wellness,2024-02-12
DataTech Solutions,Email,All Ages,45 days,0.04,7599.15,5.11,Miami,German,1627,5093,3,Foodies,2024-02-13
DataTech Solutions,Social Media,All Ages,15 days,0.03,7998.05,4.29,Miami,English,1179,9776,7,Fashionistas,2024-02-17
Alpha Innovations,Email,Men 25-34,45 days,0.11,12522.7,5.35,New York,English,339,1223,7,Tech Enthusiasts,2024-02-13
Innovate Industries,Search,Men 18-24,30 days,0.15,15071.66,2.49,Washington,English,1276,17022,2,Health & Wellness,2024-02-06
NexGen Systems,Search,Men 25-34,15 days,0.02,15668.12,2.46,Los Angeles,Mandarin,954,18443,4,Outdoor Adventurers,2024-02-16
Innovate Industries,Search,Women 25-34,30 days,0.15,5821.95,2.58,Seattle,English,1971,5165,2,Fashionistas,2024-02-05
TechCorp,Search,Men 25-34,30 days,0.05,19823.59,4.97,San Francisco,English,1616,8746,8,Outdoor Adventurers,2024-02-16
DataTech Solutions,Display,Women 25-34,30 days,0.13,7750.66,7.44,Boston,French,1241,8623,4,Tech Enthusiasts,2024-02-19
TechCorp,Display,Women 25-34,45 days,0.13,8824.8,5.56,Las Vegas,English,1527,18587,4,Health & Wellness,2024-02-16
NexGen Systems,Search,Men 25-34,45 days,0.07,6049.73,2.49,Seattle,English,196,2044,2,Fashionistas,2024-02-05
NexGen Systems,Email,Men 18-24,45 days,0.12,10419.23,6.71,Los Angeles,French,392,6469,9,Tech Enthusiasts,2024-02-23
Innovate Industries,Email,Men 25-34,60 days,0.15,13680.09,4.17,Miami,Mandarin,1950,10783,8,Outdoor Adventurers,2024-02-20
NexGen Systems,Influencer,Men 18-24,15 days,0.04,19227.89,3.68,New York,Mandarin,695,9587,1,Health & Wellness,2024-02-10
Alpha Innovations,Email,Men 18-24,60 days,0.11,17720.66,4.78,Nueva Orleans,English,1616,15334,6,Tech Enthusiasts,2024-02-14
NexGen Systems,Search,All Ages,60 days,0.07,12183.6,2.96,Los Angeles,German,1412,16955,10,Tech Enthusiasts,2024-02-26
NexGen Systems,Social Media,Women 35-44,30 days,0.13,9190.26,2.73,San Francisco,French,1551,18091,10,Outdoor Adventurers,2024-02-28
Alpha Innovations,Display,Women 25-34,45 days,0.12,16069.99,6.97,Washington,Spanish,306,10450,10,Health & Wellness,2024-02-16
Alpha Innovations,Influencer,Men 18-24,30 days,0.07,17632.79,5.1,Chicago,French,926,17437,6,Fashionistas,2024-02-11
TechCorp,Search,Men 18-24,30 days,0.09,9608.15,4.24,Nueva Orleans,Mandarin,186,19160,3,Fashionistas,2024-02-12
NexGen Systems,Email,All Ages,30 days,0.05,16486.61,4.12,Chicago,Spanish,1688,3524,4,Tech Enthusiasts,2024-02-12
DataTech Solutions,Search,Men 18-24,45 days,0.13,13816.72,2.98,Nueva Orleans,Spanish,994,19344,9,Foodies,2024-02-04
DataTech Solutions,Display,Men 18-24,15 days,0.07,12490.18,5.08,Las Vegas,Mandarin,1397,7134,1,Fashionistas,2024-02-24
DataTech Solutions,Influencer,All Ages,30 days,0.12,7912.18,6.41,Las Vegas,German,1360,17587,1,Outdoor Adventurers,2024-02-06
DataTech Solutions,Social Media,Women 25-34,15 days,0.14,13535.7,4.06,Los Angeles,French,343,10690,1,Foodies,2024-02-25
TechCorp,Email,All Ages,45 days,0.08,16046.22,4.8,Seattle,English,962,16193,4,Tech Enthusiasts,2024-02-20
Innovate Industries,Search,Women 25-34,15 days,0.07,14599.0,4.3,Miami,Mandarin,716,15016,2,Health & Wellness,2024-02-18
Alpha Innovations,Email,Women 35-44,45 days,0.05,19504.37,7.09,Nueva Orleans,French,463,10651,9,Fashionistas,2024-02-14
NexGen Systems,Social Media,All Ages,30 days,0.05,15595.49,7.79,Miami,German,678,12045,6,Fashionistas,2024-02-07
NexGen Systems,Social Media,Men 25-34,45 days,0.14,13883.87,6.91,Los Angeles,German,142,17285,8,Fashionistas,2024-02-13
Innovate Industries,Search,Women 35-44,45 days,0.04,13401.79,7.31,Nueva Orleans,English,318,8940,2,Foodies,2024-02-23
DataTech Solutions,Influencer,Women 35-44,45 days,0.03,10652.81,3.72,Nueva Orleans,German,179,1619,6,Fashionistas,2024-02-24
Alpha Innovations,Search,Men 25-34,30 days,0.03,14239.11,3.4,Las Vegas,German,485,12886,1,Health & Wellness,2024-02-02
DataTech Solutions,Social Media,All Ages,30 days,0.15,10118.53,5.08,Chicago,English,1431,3620,6,Foodies,2024-02-21
DataTech Solutions,Influencer,All Ages,30 days,0.14,14768.53,3.87,Boston,Mandarin,252,2843,8,Health & Wellness,2024-02-28
Alpha Innovations,Display,Men 25-34,30 days,0.01,19839.23,3.13,Nueva Orleans,Spanish,1272,7768,10,Foodies,2024-02-21
Innovate Industries,Search,Women 25-34,60 days,0.09,19833.14,3.77,Seattle,Mandarin,1608,6346,4,Foodies,2024-02-23
DataTech Solutions,Search,Women 25-34,15 days,0.14,7153.96,3.34,Nueva Orleans,English,961,18166,10,Fashionistas,2024-02-23
NexGen Systems,Influencer,All Ages,60 days,0.02,5851.34,3.33,Las Vegas,English,1992,1906,7,Health & Wellness,2024-02-08
NexGen Systems,Social Media,Men 25-34,30 days,0.14,12042.89,3.06,Washington,German,946,18853,3,Health & Wellness,2024-02-22
DataTech Solutions,Social Media,Men 18-24,60 days,0.05,12177.64,4.15,Chicago,English,755,11500,10,Fashionistas,2024-02-12
TechCorp,Display,Men 18-24,30 days,0.1,15757.49,4.93,Washington,English,1662,4313,6,Tech Enthusiasts,2024-02-21
DataTech Solutions,Display,Men 18-24,30 days,0.13,7393.06,5.4,Los Angeles,Mandarin,103,8892,2,Outdoor Adventurers,2024-02-04
TechCorp,Influencer,All Ages,30 days,0.03,11136.47,7.35,Washington,English,353,15365,3,Health & Wellness,2024-02-24
DataTech Solutions,Social Media,Men 25-34,60 days,0.06,10145.08,6.39,Boston,English,1080,19113,9,Tech Enthusiasts,2024-02-01
Alpha Innovations,Search,All Ages,15 days,0.11,16774.19,4.57,Washington,French,924,5074,8,Tech Enthusiasts,2024-02-09
NexGen Systems,Social Media,Women 25-34,60 days,0.15,12565.12,7.79,Nueva Orleans,English,999,17235,5,Health & Wellness,2024-02-19
NexGen Systems,Influencer,All Ages,30 days,0.03,16086.43,6.4,Las Vegas,Spanish,654,13021,4,Tech Enthusiasts,2024-02-18
NexGen Systems,Search,Women 25-34,60 days,0.12,19773.21,7.75,Seattle,Spanish,1991,1481,2,Fashionistas,2024-02-16
TechCorp,Influencer,Men 18-24,45 days,0.02,10777.93,6.58,San Francisco,Spanish,259,12494,6,Health & Wellness,2024-02-10
Innovate Industries,Social Media,Men 25-34,45 days,0.05,18498.58,5.13,Seattle,English,1540,11819,10,Tech Enthusiasts,2024-02-17
NexGen Systems,Display,All Ages,30 days,0.13,17552.94,7.22,Miami,Spanish,1122,19418,6,Fashionistas,2024-02-05
Alpha Innovations,Display,Men 18-24,15 days,0.15,16874.37,3.56,Chicago,English,884,15255,6,Outdoor Adventurers,2024-02-11
NexGen Systems,Influencer,Men 18-24,15 days,0.04,15974.59,2.22,Nueva Orleans,Spanish,1146,7421,3,Tech Enthusiasts,2024-02-02
DataTech Solutions,Search,Men 25-34,60 days,0.11,14811.11,5.14,Washington,English,450,10079,7,Fashionistas,2024-02-08
DataTech Solutions,Influencer,Men 18-24,45 days,0.05,19323.71,2.53,Washington,Spanish,412,9636,4,Tech Enthusiasts,2024-02-09
DataTech Solutions,Influencer,All Ages,30 days,0.04,14823.58,7.87,Las Vegas,English,1511,3868,5,Outdoor Adventurers,2024-02-02
DataTech Solutions,Social Media,Women 25-34,60 days,0.02,15222.86,6.02,Miami,German,1199,6923,4,Outdoor Adventurers,2024-02-03
DataTech Solutions,Display,All Ages,15 days,0.05,18905.45,5.77,Los Angeles,German,403,6586,6,Health & Wellness,2024-02-25
Alpha Innovations,Social Media,All Ages,15 days,0.05,13029.95,2.75,Nueva Orleans,French,1047,10901,1,Foodies,2024-02-27
TechCorp,Email,Women 35-44,30 days,0.08,17549.59,6.01,Seattle,English,563,17508,2,Foodies,2024-02-19
DataTech Solutions,Email,Women 25-34,30 days,0.02,8652.74,7.3,Nueva Orleans,French,1861,5252,5,Health & Wellness,2024-02-08
DataTech Solutions,Search,Women 25-34,60 days,0.03,17966.02,2.8,Las Vegas,Mandarin,561,1489,3,Health & Wellness,2024-02-23
NexGen Systems,Search,Men 18-24,30 days,0.09,17030.87,6.38,Chicago,German,556,16644,5,Foodies,2024-02-13
Alpha Innovations,Display,Men 18-24,15 days,0.05,11458.11,5.12,Chicago,Spanish,483,8056,1,Fashionistas,2024-02-07
DataTech Solutions,Display,Men 18-24,60 days,0.06,5857.71,6.56,Chicago,Mandarin,1459,10604,10,Tech Enthusiasts,2024-02-13
DataTech Solutions,Display,Men 25-34,60 days,0.01,6969.47,6.44,San Francisco,French,823,4351,9,Foodies,2024-02-21
DataTech Solutions,Influencer,Women 25-34,60 days,0.06,8933.95,5.77,Los Angeles,German,241,2902,3,Foodies,2024-02-19
Alpha Innovations,Display,All Ages,45 days,0.08,18463.03,3.68,San Francisco,English,1057,15170,10,Outdoor Adventurers,2024-02-08
TechCorp,Search,Women 25-34,15 days,0.02,10143.38,3.15,Seattle,Mandarin,529,6187,4,Fashionistas,2024-02-01
Alpha Innovations,Display,Men 18-24,60 days,0.08,5918.9,5.15,Chicago,German,115,3826,6,Outdoor Adventurers,2024-02-05
TechCorp,Influencer,Women 35-44,30 days,0.14,5490.85,3.3,Boston,Spanish,1785,13545,6,Health & Wellness,2024-02-09
Alpha Innovations,Influencer,All Ages,60 days,0.09,15484.64,5.32,Miami,Mandarin,702,14785,5,Health & Wellness,2024-02-27
Innovate Industries,Search,Women 25-34,30 days,0.1,6334.31,4.2,Chicago,French,1688,17102,7,Fashionistas,2024-02-04
Innovate Industries,Influencer,Men 25-34,15 days,0.02,14718.76,5.99,San Francisco,English,804,16713,6,Fashionistas,2024-02-20
Alpha Innovations,Social Media,Women 25-34,15 days,0.14,9195.83,2.61,Washington,Spanish,1103,16550,8,Fashionistas,2024-02-03
NexGen Systems,Social Media,Women 35-44,15 days,0.06,13894.22,6.87,New York,English,1390,9073,3,Foodies,2024-02-19
NexGen Systems,Influencer,All Ages,45 days,0.04,15027.89,4.08,Chicago,French,1671,12280,9,Tech Enthusiasts,2024-02-06
TechCorp,Display,Women 35-44,45 days,0.11,5011.1,4.66,New York,French,1590,18947,10,Outdoor Adventurers,2024-02-24
TechCorp,Email,Men 18-24,60 days,0.03,11109.11,2.78,Washington,French,1758,10425,1,Foodies,2024-02-01
NexGen Systems,Influencer,Women 25-34,45 days,0.14,10586.76,7.67,Chicago,Mandarin,1799,5158,7,Health & Wellness,2024-02-21
DataTech Solutions,Display,All Ages,60 days,0.04,15339.08,3.67,Chicago,French,204,18160,9,Outdoor Adventurers,2024-02-17
DataTech Solutions,Display,Men 25-34,60 days,0.01,9643.6,2.06,Boston,English,1236,6309,3,Outdoor Adventurers,2024-02-04
Innovate Industries,Influencer,Men 18-24,15 days,0.02,15270.08,3.62,New York,English,447,15427,6,Outdoor Adventurers,2024-02-04
TechCorp,Email,Women 35-44,30 days,0.08,17137.71,2.34,San Francisco,Mandarin,1405,7556,10,Outdoor Adventurers,2024-02-23
Innovate Industries,Social Media,Men 25-34,60 days,0.02,19819.02,3.93,Los Angeles,Spanish,1463,1642,8,Health & Wellness,2024-02-26
NexGen Systems,Email,All Ages,60 days,0.04,15726.84,2.61,Los Angeles,English,578,19211,4,Health & Wellness,2024-02-21
NexGen Systems,Display,Men 25-34,30 days,0.04,6019.19,4.23,New York,French,1116,19737,7,Fashionistas,2024-02-24
DataTech Solutions,Email,All Ages,15 days,0.08,14588.23,2.47,Chicago,Mandarin,500,7399,3,Tech Enthusiasts,2024-02-23
Alpha Innovations,Email,Men 25-34,60 days,0.15,11911.07,6.76,Seattle,French,1572,6001,1,Health & Wellness,2024-02-27
DataTech Solutions,Search,Men 18-24,15 days,0.07,16064.67,4.9,Nueva Orleans,German,1522,8717,1,Outdoor Adventurers,2024-02-01
TechCorp,Search,Women 35-44,30 days,0.11,17847.88,3.95,Seattle,German,483,8562,5,Outdoor Adventurers,2024-02-15
NexGen Systems,Influencer,Men 18-24,15 days,0.06,17573.57,2.04,Miami,French,1618,16265,8,Health & Wellness,2024-02-07
DataTech Solutions,Display,All Ages,45 days,0.02,11151.76,7.48,Nueva Orleans,German,1002,15019,9,Outdoor Adventurers,2024-02-14
Alpha Innovations,Search,Women 25-34,60 days,0.07,14803.67,2.51,Washington,Spanish,541,3497,6,Foodies,2024-02-06
DataTech Solutions,Influencer,Women 35-44,45 days,0.03,7876.88,5.59,Boston,German,258,2875,1,Tech Enthusiasts,2024-02-01
TechCorp,Search,Women 25-34,15 days,0.1,15177.29,5.43,Los Angeles,Mandarin,203,2906,4,Foodies,2024-02-04
TechCorp,Email,Men 25-34,45 days,0.13,15025.3,4.32,New York,Mandarin,1021,14721,4,Outdoor Adventurers,2024-02-24
TechCorp,Display,Men 25-34,60 days,0.13,16651.47,7.99,Seattle,English,1891,14057,8,Fashionistas,2024-02-17
Alpha Innovations,Display,Men 18-24,60 days,0.14,19584.72,3.94,Nueva Orleans,French,984,19875,4,Fashionistas,2024-02-13
DataTech Solutions,Social Media,Men 25-34,60 days,0.11,19284.64,5.48,Seattle,Spanish,385,17550,2,Fashionistas,2024-02-28
TechCorp,Email,Women 35-44,15 days,0.14,19186.65,2.58,Miami,Spanish,737,8264,6,Outdoor Adventurers,2024-02-11
Innovate Industries,Search,All Ages,45 days,0.12,14382.81,4.02,New York,German,1459,3974,7,Fashionistas,2024-02-07
DataTech Solutions,Social Media,All Ages,60 days,0.14,14072.52,3.47,New York,Spanish,1177,11970,5,Tech Enthusiasts,2024-02-20
NexGen Systems,Social Media,All Ages,30 days,0.06,5824.85,2.16,Chicago,Mandarin,1978,8443,6,Fashionistas,2024-02-22
DataTech Solutions,Email,Women 25-34,15 days,0.06,12789.63,7.82,Nueva Orleans,Spanish,1400,14443,6,Outdoor Adventurers,2024-02-10
Alpha Innovations,Display,Women 25-34,60 days,0.13,18059.05,7.39,Seattle,French,325,12105,10,Tech Enthusiasts,2024-02-16
TechCorp,Social Media,Men 18-24,15 days,0.04,9633.78,6.1,Washington,French,1430,1068,8,Fashionistas,2024-02-13
Alpha Innovations,Display,All Ages,45 days,0.1,8668.92,7.64,Nueva Orleans,French,630,18700,7,Tech Enthusiasts,2024-02-20
NexGen Systems,Influencer,Men 18-24,45 days,0.09,18197.11,4.29,Las Vegas,English,1389,7979,1,Foodies,2024-02-09
Innovate Industries,Display,All Ages,15 days,0.13,16914.97,5.93,Boston,English,815,16885,7,Health & Wellness,2024-02-14
Innovate Industries,Influencer,Women 35-44,60 days,0.08,16589.86,2.33,Nueva Orleans,English,1825,8055,5,Fashionistas,2024-02-21
Alpha Innovations,Display,Women 25-34,15 days,0.04,18492.98,3.1,Chicago,English,619,9790,7,Foodies,2024-02-10
DataTech Solutions,Email,All Ages,60 days,0.13,7574.24,5.05,Boston,English,614,17977,1,Outdoor Adventurers,2024-02-14
DataTech Solutions,Email,Women 35-44,60 days,0.05,19343.84,5.26,Seattle,English,260,11295,7,Fashionistas,2024-02-11
Innovate Industries,Social Media,All Ages,30 days,0.01,5692.92,7.8,New York,Mandarin,1930,10208,3,Fashionistas,2024-02-20
Alpha Innovations,Social Media,Women 35-44,15 days,0.12,5602.31,6.21,New York,Spanish,980,8089,7,Foodies,2024-02-14
TechCorp,Influencer,Women 35-44,30 days,0.1,11749.27,7.64,Nueva Orleans,Mandarin,1447,15120,10,Outdoor Adventurers,2024-02-02
Innovate Industries,Social Media,Men 18-24,30 days,0.07,7301.16,2.16,Washington,French,879,16937,2,Outdoor Adventurers,2024-02-01
NexGen Systems,Influencer,All Ages,15 days,0.08,15227.36,6.14,Miami,German,467,16879,10,Fashionistas,2024-02-20
TechCorp,Search,Men 18-24,15 days,0.01,13076.41,3.86,Nueva Orleans,Mandarin,830,2885,6,Tech Enthusiasts,2024-02-21
Alpha Innovations,Social Media,All Ages,15 days,0.12,6392.95,3.06,Miami,French,425,19671,7,Fashionistas,2024-02-11
NexGen Systems,Search,Men 25-34,30 days,0.03,14913.68,4.7,Los Angeles,French,1406,8926,7,Foodies,2024-02-06
DataTech Solutions,Search,Women 25-34,60 days,0.13,14993.49,6.16,Washington,French,1915,3494,7,Health & Wellness,2024-02-14
Innovate Industries,Search,Women 35-44,30 days,0.1,7438.97,5.16,Washington,German,221,7827,5,Tech Enthusiasts,2024-02-03
NexGen Systems,Social Media,Men 25-34,30 days,0.08,18781.39,6.45,Miami,German,148,3515,10,Fashionistas,2024-02-20
DataTech Solutions,Email,All Ages,30 days,0.11,14805.58,6.56,Nueva Orleans,English,1709,7349,2,Tech Enthusiasts,2024-02-24
Innovate Industries,Display,All Ages,15 days,0.02,19758.43,3.7,Miami,German,419,16655,2,Outdoor Adventurers,2024-02-11
TechCorp,Influencer,All Ages,15 days,0.02,5185.39,6.44,Las Vegas,French,1492,15314,7,Fashionistas,2024-02-10
DataTech Solutions,Influencer,Men 25-34,60 days,0.04,12826.26,7.15,Nueva Orleans,French,1909,19324,2,Outdoor Adventurers,2024-02-20
DataTech Solutions,Email,Women 35-44,15 days,0.07,8998.92,3.22,New York,French,1909,11068,1,Fashionistas,2024-02-18
Alpha Innovations,Display,Men 18-24,45 days,0.04,12416.11,6.67,Washington,French,1745,2855,3,Tech Enthusiasts,2024-02-06
Alpha Innovations,Display,Men 25-34,15 days,0.07,12064.77,4.2,Boston,Spanish,623,3900,6,Foodies,2024-02-09
Alpha Innovations,Influencer,All Ages,45 days,0.05,15291.15,4.15,Las Vegas,French,277,14809,6,Tech Enthusiasts,2024-02-12
NexGen Systems,Email,Women 25-34,30 days,0.04,6543.07,6.97,Las Vegas,Spanish,507,19086,1,Outdoor Adventurers,2024-02-10
DataTech Solutions,Influencer,Women 25-34,30 days,0.06,11599.72,5.29,Miami,French,608,13115,4,Foodies,2024-02-11
Innovate Industries,Display,Women 25-34,45 days,0.04,19208.47,2.16,Washington,German,1296,7166,5,Foodies,2024-02-25
Innovate Industries,Email,Men 18-24,15 days,0.14,9680.26,3.88,Los Angeles,English,739,5638,9,Outdoor Adventurers,2024-02-12
Alpha Innovations,Search,All Ages,60 days,0.01,13430.2,3.35,Boston,English,551,7794,5,Foodies,2024-02-12
TechCorp,Search,Women 25-34,45 days,0.05,15314.05,3.47,Boston,Mandarin,1340,6471,4,Foodies,2024-02-27
Innovate Industries,Display,Women 35-44,15 days,0.08,18627.38,2.29,Las Vegas,French,1091,15353,8,Outdoor Adventurers,2024-02-02
TechCorp,Social Media,Men 18-24,30 days,0.1,17976.76,5.99,Las Vegas,Mandarin,1603,5328,2,Fashionistas,2024-02-02
Innovate Industries,Search,Women 35-44,15 days,0.04,19161.42,2.57,Washington,English,551,2071,8,Tech Enthusiasts,2024-02-13
TechCorp,Search,Men 18-24,30 days,0.01,9574.72,4.12,Seattle,French,431,8689,1,Fashionistas,2024-02-15
Innovate Industries,Influencer,Men 25-34,15 days,0.12,7031.91,5.69,Seattle,English,1820,16927,7,Foodies,2024-02-24
TechCorp,Influencer,Women 35-44,15 days,0.02,15302.49,5.72,Nueva Orleans,Spanish,303,3656,10,Health & Wellness,2024-02-19
NexGen Systems,Search,All Ages,60 days,0.03,11887.77,7.65,Chicago,French,1076,12049,9,Health & Wellness,2024-02-01
DataTech Solutions,Search,Women 35-44,60 days,0.14,16988.31,2.17,Miami,Spanish,1341,12996,6,Foodies,2024-02-10
DataTech Solutions,Display,Women 35-44,60 days,0.05,6446.28,2.27,Miami,Spanish,500,13537,10,Outdoor Adventurers,2024-02-13
NexGen Systems,Search,Women 25-34,60 days,0.06,17416.07,2.68,San Francisco,French,903,10244,5,Tech Enthusiasts,2024-02-01
TechCorp,Email,All Ages,30 days,0.14,6488.89,7.38,New York,English,1449,18780,10,Tech Enthusiasts,2024-02-08
NexGen Systems,Influencer,All Ages,60 days,0.12,18111.79,6.12,Las Vegas,Spanish,668,16902,3,Outdoor Adventurers,2024-02-23
TechCorp,Display,All Ages,30 days,0.08,6838.34,2.76,Chicago,Spanish,166,7381,2,Fashionistas,2024-02-20
Alpha Innovations,Display,Men 25-34,15 days,0.12,10686.11,4.11,Boston,Spanish,750,19963,1,Foodies,2024-02-01
TechCorp,Display,Women 35-44,30 days,0.05,6014.83,4.9,Boston,Spanish,739,5416,3,Foodies,2024-02-19
Alpha Innovations,Email,Men 25-34,45 days,0.08,19488.25,7.86,Miami,German,1491,13187,2,Health & Wellness,2024-02-07
Alpha Innovations,Search,All Ages,30 days,0.01,5322.18,4.51,Miami,Spanish,333,10308,10,Foodies,2024-02-14
TechCorp,Search,Women 35-44,30 days,0.12,12307.39,2.5,Seattle,English,581,17490,6,Tech Enthusiasts,2024-02-14
