Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Influencer,Women 25-34,30 days,0.14,19154.39,7.95,Washington,Mandarin,322,9693,2,Outdoor Adventurers,2024-03-19
DataTech Solutions,Email,All Ages,30 days,0.1,14764.31,5.46,New York,German,1879,14063,1,Outdoor Adventurers,2024-03-21
TechCorp,Search,All Ages,60 days,0.14,6299.72,4.68,New York,English,1784,4411,7,Fashionistas,2024-03-10
Innovate Industries,Influencer,Women 35-44,15 days,0.13,11253.54,3.81,New York,German,785,15542,8,Tech Enthusiasts,2024-03-15
NexGen Systems,Search,Women 25-34,45 days,0.08,9062.7,2.3,Miami,German,756,12478,7,Tech Enthusiasts,2024-03-29
NexGen Systems,Search,Men 25-34,60 days,0.05,11139.47,3.98,Boston,Mandarin,466,16361,1,Outdoor Adventurers,2024-03-07
DataTech Solutions,Social Media,Men 25-34,30 days,0.13,5841.68,4.01,Nueva Orleans,French,1648,12524,6,Tech Enthusiasts,2024-03-10
NexGen Systems,Email,Men 25-34,45 days,0.03,9164.86,5.9,Seattle,Mandarin,819,5632,3,Foodies,2024-03-20
Innovate Industries,Search,All Ages,45 days,0.14,18299.69,3.44,Washington,English,1828,11041,10,Health & Wellness,2024-03-11
Innovate Industries,Email,Women 35-44,60 days,0.07,9897.42,3.33,Boston,Spanish,599,4769,10,Outdoor Adventurers,2024-03-28
NexGen Systems,Social Media,Women 25-34,60 days,0.12,9949.49,7.89,New York,French,1056,19842,9,Fashionistas,2024-03-17
DataTech Solutions,Display,Men 25-34,30 days,0.06,18554.97,6.1,Los Angeles,English,874,9647,6,Fashionistas,2024-03-01
DataTech Solutions,Display,All Ages,60 days,0.07,18042.7,5.21,Miami,Mandarin,1338,1342,3,Tech Enthusiasts,2024-03-21
Alpha Innovations,Search,Women 25-34,15 days,0.03,12515.4,4.33,San Francisco,Mandarin,489,9453,8,Tech Enthusiasts,2024-03-20
Innovate Industries,Influencer,Women 35-44,30 days,0.07,8171.04,4.93,Boston,Spanish,827,14988,1,Health & Wellness,2024-03-23
Alpha Innovations,Social Media,Men 25-34,45 days,0.11,9730.86,5.46,New York,Spanish,1976,9982,7,Outdoor Adventurers,2024-03-08
NexGen Systems,Search,All Ages,60 days,0.14,11151.02,6.7,Seattle,Spanish,374,13377,4,Tech Enthusiasts,2024-03-08
Innovate Industries,Search,Men 25-34,60 days,0.04,17909.01,7.85,San Francisco,English,1553,7505,4,Tech Enthusiasts,2024-03-09
NexGen Systems,Display,Women 35-44,60 days,0.12,7385.84,7.22,San Francisco,Mandarin,1423,2114,8,Tech Enthusiasts,2024-03-24
NexGen Systems,Email,All Ages,30 days,0.09,5032.17,7.86,Nueva Orleans,Mandarin,1477,19291,5,Foodies,2024-03-03
Alpha Innovations,Search,Men 25-34,15 days,0.08,19652.01,4.82,Boston,Mandarin,360,17312,7,Outdoor Adventurers,2024-03-19
NexGen Systems,Display,Women 25-34,30 days,0.05,10693.31,2.7,Boston,German,907,18231,6,Foodies,2024-03-07
Innovate Industries,Influencer,Men 18-24,45 days,0.15,16618.76,5.61,San Francisco,Mandarin,1926,8665,1,Foodies,2024-03-14
TechCorp,Search,All Ages,45 days,0.08,14313.97,7.27,Miami,English,1091,14100,8,Tech Enthusiasts,2024-03-21
NexGen Systems,Display,Women 25-34,45 days,0.1,15607.98,6.83,Las Vegas,French,1061,14105,4,Fashionistas,2024-03-16
TechCorp,Email,Men 25-34,15 days,0.05,13894.08,2.71,Boston,German,921,3697,8,Health & Wellness,2024-03-12
TechCorp,Social Media,Women 25-34,15 days,0.1,6394.04,2.18,Seattle,German,1014,14437,7,Outdoor Adventurers,2024-03-16
DataTech Solutions,Influencer,Men 18-24,60 days,0.01,7971.89,5.12,Chicago,English,1661,2296,4,Outdoor Adventurers,2024-03-30
TechCorp,Social Media,Women 25-34,60 days,0.14,19562.06,7.66,Miami,French,465,1008,9,Foodies,2024-03-25
Innovate Industries,Influencer,Women 25-34,30 days,0.13,13533.84,2.57,Seattle,German,1549,9347,1,Foodies,2024-03-30
Alpha Innovations,Display,Women 25-34,30 days,0.08,13890.36,3.65,Seattle,Mandarin,1501,5361,2,Health & Wellness,2024-03-10
Innovate Industries,Display,Women 35-44,15 days,0.04,9879.24,5.57,Miami,English,912,17270,6,Outdoor Adventurers,2024-03-09
TechCorp,Social Media,Men 25-34,60 days,0.12,7061.84,3.61,Las Vegas,Spanish,210,2106,9,Fashionistas,2024-03-07
NexGen Systems,Influencer,Men 18-24,15 days,0.01,16657.29,7.66,Boston,German,1775,17414,10,Tech Enthusiasts,2024-03-30
Innovate Industries,Email,Men 25-34,15 days,0.08,13319.1,7.19,Seattle,Spanish,759,18259,1,Fashionistas,2024-03-20
Innovate Industries,Email,All Ages,60 days,0.09,6605.92,2.45,Las Vegas,English,498,3990,8,Health & Wellness,2024-03-10
NexGen Systems,Display,Men 18-24,45 days,0.1,9116.6,4.76,New York,Mandarin,703,8855,3,Foodies,2024-03-19
TechCorp,Email,All Ages,15 days,0.13,13813.95,6.69,Miami,Mandarin,1520,4745,1,Fashionistas,2024-03-12
NexGen Systems,Email,Women 25-34,45 days,0.01,7860.71,2.89,Washington,French,550,4724,8,Outdoor Adventurers,2024-03-17
NexGen Systems,Display,Women 35-44,60 days,0.08,8653.7,7.33,Las Vegas,Mandarin,621,17710,4,Fashionistas,2024-03-18
NexGen Systems,Display,Women 25-34,30 days,0.1,19845.41,4.39,Nueva Orleans,German,284,14285,7,Tech Enthusiasts,2024-03-05
Alpha Innovations,Influencer,Men 18-24,15 days,0.12,11235.96,6.13,New York,Spanish,1548,14741,3,Fashionistas,2024-03-14
Alpha Innovations,Display,Men 25-34,30 days,0.05,10157.46,6.54,Miami,English,1300,15015,4,Health & Wellness,2024-03-05
DataTech Solutions,Social Media,Women 25-34,60 days,0.14,6439.98,5.9,San Francisco,French,440,10468,2,Foodies,2024-03-10
Alpha Innovations,Social Media,Men 25-34,15 days,0.01,10429.97,2.94,Las Vegas,French,1408,14811,9,Tech Enthusiasts,2024-03-13
DataTech Solutions,Social Media,All Ages,60 days,0.13,8676.13,2.64,New York,English,1326,6305,9,Foodies,2024-03-29
Innovate Industries,Display,Men 25-34,60 days,0.12,7755.22,7.9,Boston,French,1803,5121,6,Outdoor Adventurers,2024-03-02
DataTech Solutions,Influencer,Women 35-44,30 days,0.09,5194.17,6.7,New York,German,1747,10182,3,Outdoor Adventurers,2024-03-08
NexGen Systems,Display,Men 18-24,15 days,0.13,8474.69,6.78,Nueva Orleans,German,309,2406,8,Health & Wellness,2024-03-12
NexGen Systems,Influencer,Men 25-34,15 days,0.03,18966.37,3.95,Chicago,French,837,8554,3,Foodies,2024-03-27
Innovate Industries,Social Media,Men 25-34,15 days,0.02,12274.45,2.54,Seattle,German,383,17541,1,Tech Enthusiasts,2024-03-30
TechCorp,Display,All Ages,15 days,0.01,15912.19,2.26,Chicago,German,1613,3234,1,Fashionistas,2024-03-06
DataTech Solutions,Search,Women 35-44,60 days,0.15,18325.68,2.27,Miami,English,167,13981,2,Health & Wellness,2024-03-07
NexGen Systems,Social Media,Men 25-34,30 days,0.09,19729.03,3.08,Los Angeles,English,1090,2799,1,Outdoor Adventurers,2024-03-22
DataTech Solutions,Influencer,Men 25-34,30 days,0.02,18403.46,3.03,Los Angeles,Mandarin,1591,16424,8,Tech Enthusiasts,2024-03-08
Alpha Innovations,Influencer,Women 35-44,60 days,0.11,16291.99,3.74,Seattle,Mandarin,586,16703,8,Tech Enthusiasts,2024-03-09
DataTech Solutions,Display,All Ages,30 days,0.06,17931.69,4.87,New York,German,1518,8162,7,Outdoor Adventurers,2024-03-03
Innovate Industries,Display,Men 18-24,45 days,0.09,11274.41,7.51,Nueva Orleans,Spanish,1894,11116,4,Tech Enthusiasts,2024-03-26
DataTech Solutions,Display,Men 25-34,30 days,0.07,12832.67,4.28,San Francisco,English,598,1420,2,Foodies,2024-03-30
TechCorp,Search,All Ages,60 days,0.14,6886.97,3.93,Washington,English,1027,8540,4,Tech Enthusiasts,2024-03-22
TechCorp,Influencer,Women 25-34,30 days,0.14,14462.71,7.5,New York,Mandarin,1268,12591,5,Health & Wellness,2024-03-21
Innovate Industries,Influencer,Women 25-34,15 days,0.08,6450.15,5.63,Los Angeles,French,1941,5620,8,Foodies,2024-03-29
NexGen Systems,Search,All Ages,60 days,0.1,14901.22,5.32,Washington,Mandarin,1714,14778,6,Fashionistas,2024-03-09
TechCorp,Display,All Ages,60 days,0.09,18840.25,6.68,Las Vegas,English,186,18965,7,Fashionistas,2024-03-16
Alpha Innovations,Search,Women 35-44,45 days,0.1,11231.63,7.97,Chicago,German,983,3508,7,Outdoor Adventurers,2024-03-25
Innovate Industries,Display,Women 35-44,60 days,0.03,5769.43,7.27,Miami,Mandarin,1520,19818,7,Outdoor Adventurers,2024-03-27
TechCorp,Search,Men 25-34,45 days,0.07,15483.24,2.6,New York,English,1573,17971,8,Tech Enthusiasts,2024-03-05
NexGen Systems,Social Media,Women 35-44,30 days,0.06,12218.66,6.67,San Francisco,German,989,3053,8,Foodies,2024-03-04
TechCorp,Email,All Ages,30 days,0.02,19902.35,2.34,New York,Mandarin,661,4352,8,Health & Wellness,2024-03-06
NexGen Systems,Social Media,Men 18-24,15 days,0.13,18519.07,3.22,New York,English,331,11461,3,Tech Enthusiasts,2024-03-05
NexGen Systems,Search,Women 35-44,30 days,0.02,5236.45,7.44,Seattle,English,417,1455,2,Health & Wellness,2024-03-15
Innovate Industries,Social Media,Women 25-34,30 days,0.03,14412.92,7.75,Seattle,French,684,2107,3,Foodies,2024-03-09
NexGen Systems,Search,Women 35-44,30 days,0.08,18279.07,2.61,San Francisco,Mandarin,1127,6605,9,Health & Wellness,2024-03-03
DataTech Solutions,Influencer,All Ages,30 days,0.05,6947.76,5.58,Seattle,German,600,8592,8,Foodies,2024-03-06
Innovate Industries,Display,Women 25-34,30 days,0.14,10010.54,4.66,Los Angeles,German,1925,9108,7,Fashionistas,2024-03-22
NexGen Systems,Email,Men 25-34,30 days,0.1,15908.48,4.65,Washington,German,1913,19706,9,Tech Enthusiasts,2024-03-18
DataTech Solutions,Search,Men 25-34,60 days,0.15,18208.44,7.63,Nueva Orleans,English,1771,19790,8,Fashionistas,2024-03-05
