Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,Men 25-34,60 days,0.1,7135.38,2.62,San Francisco,Spanish,996,10788,2,Fashionistas,2022-06-25
Alpha Innovations,Influencer,Women 25-34,60 days,0.12,16664.81,4.33,Las Vegas,Spanish,1373,8892,3,Tech Enthusiasts,2022-06-17
NexGen Systems,Search,Women 35-44,15 days,0.09,14133.06,3.74,Chicago,French,641,17701,6,Outdoor Adventurers,2022-06-24
NexGen Systems,Influencer,Men 18-24,30 days,0.08,15646.26,4.87,San Francisco,Spanish,810,15272,7,Foodies,2022-06-27
Alpha Innovations,Display,Women 35-44,60 days,0.04,7173.93,6.6,Los Angeles,English,977,10245,8,Tech Enthusiasts,2022-06-22
Alpha Innovations,Search,Women 25-34,60 days,0.15,11921.23,4.36,Washington,Mandarin,1582,19544,2,Foodies,2022-06-22
TechCorp,Display,Men 18-24,60 days,0.08,14744.76,2.23,New York,Spanish,1716,9026,6,Outdoor Adventurers,2022-06-02
NexGen Systems,Influencer,Men 25-34,30 days,0.08,18863.84,2.78,Los Angeles,French,1721,16465,1,Foodies,2022-06-26
TechCorp,Search,Men 18-24,45 days,0.05,9419.57,7.78,San Francisco,German,1335,11206,6,Foodies,2022-06-23
Innovate Industries,Email,All Ages,30 days,0.03,6952.53,6.92,Washington,French,650,19364,2,Health & Wellness,2022-06-01
DataTech Solutions,Social Media,Women 25-34,60 days,0.04,10202.49,6.54,Washington,German,288,19419,3,Tech Enthusiasts,2022-06-22
TechCorp,Influencer,All Ages,45 days,0.12,14331.67,2.36,Seattle,Spanish,1652,9255,6,Fashionistas,2022-06-12
NexGen Systems,Influencer,Men 25-34,45 days,0.09,12139.73,3.57,Los Angeles,French,966,16463,5,Fashionistas,2022-06-07
NexGen Systems,Display,Men 25-34,15 days,0.12,13242.01,4.07,San Francisco,French,419,14301,6,Tech Enthusiasts,2022-06-25
Alpha Innovations,Display,Men 25-34,60 days,0.15,6516.32,2.51,Los Angeles,English,1176,4569,6,Tech Enthusiasts,2022-06-12
NexGen Systems,Search,Women 35-44,30 days,0.15,15130.34,2.0,Chicago,German,449,6793,1,Health & Wellness,2022-06-14
DataTech Solutions,Social Media,All Ages,15 days,0.03,7825.22,2.4,Washington,German,912,7133,9,Fashionistas,2022-06-29
Alpha Innovations,Social Media,All Ages,15 days,0.05,19446.89,3.84,Miami,English,885,8325,4,Tech Enthusiasts,2022-06-13
Alpha Innovations,Social Media,All Ages,60 days,0.03,14400.5,7.42,Chicago,French,1983,13314,10,Fashionistas,2022-06-21
NexGen Systems,Social Media,Men 18-24,60 days,0.09,17011.99,2.29,New York,Mandarin,720,18165,8,Tech Enthusiasts,2022-06-25
TechCorp,Social Media,Women 35-44,60 days,0.12,15158.98,2.21,Los Angeles,Spanish,798,8662,7,Health & Wellness,2022-06-22
DataTech Solutions,Display,Women 25-34,60 days,0.02,11104.66,6.3,Nueva Orleans,English,1020,1488,7,Health & Wellness,2022-06-09
NexGen Systems,Display,Women 25-34,15 days,0.08,19009.07,7.85,Nueva Orleans,Mandarin,512,3875,2,Foodies,2022-06-15
Alpha Innovations,Social Media,All Ages,60 days,0.02,12674.38,3.63,Miami,Mandarin,1045,14305,2,Health & Wellness,2022-06-09
NexGen Systems,Email,All Ages,60 days,0.14,6063.78,6.46,Seattle,Mandarin,1828,16871,8,Fashionistas,2022-06-28
DataTech Solutions,Email,Women 25-34,15 days,0.03,16701.15,5.61,Los Angeles,German,649,11953,1,Foodies,2022-06-14
Alpha Innovations,Search,Men 25-34,60 days,0.13,19599.23,5.64,Boston,German,1222,18280,10,Tech Enthusiasts,2022-06-19
DataTech Solutions,Influencer,Men 25-34,45 days,0.06,16860.48,5.33,San Francisco,German,1149,16756,3,Outdoor Adventurers,2022-06-28
Alpha Innovations,Search,Women 35-44,45 days,0.05,5262.12,4.08,New York,Spanish,1025,14235,10,Tech Enthusiasts,2022-06-25
Alpha Innovations,Email,All Ages,30 days,0.04,7912.83,6.54,Miami,Spanish,833,12852,2,Foodies,2022-06-02
Innovate Industries,Search,Women 35-44,45 days,0.03,12506.74,4.41,San Francisco,French,1906,4231,9,Health & Wellness,2022-06-21
TechCorp,Social Media,Men 18-24,15 days,0.15,8280.17,2.58,Washington,Spanish,1167,18888,10,Foodies,2022-06-24
Innovate Industries,Influencer,Women 35-44,30 days,0.08,15361.03,4.01,Washington,English,801,16353,1,Outdoor Adventurers,2022-06-05
NexGen Systems,Influencer,All Ages,30 days,0.03,16800.24,6.05,Washington,Spanish,1666,1437,7,Tech Enthusiasts,2022-06-09
DataTech Solutions,Influencer,All Ages,15 days,0.13,12343.3,2.72,New York,French,514,15628,1,Fashionistas,2022-06-02
DataTech Solutions,Display,Women 25-34,15 days,0.05,18805.85,7.7,Boston,Mandarin,358,15418,2,Fashionistas,2022-06-29
DataTech Solutions,Influencer,Men 18-24,45 days,0.14,5546.39,7.19,Las Vegas,Mandarin,1976,1100,4,Foodies,2022-06-12
DataTech Solutions,Email,Women 25-34,30 days,0.02,6466.1,3.17,Nueva Orleans,English,1351,15979,6,Tech Enthusiasts,2022-06-08
TechCorp,Display,All Ages,30 days,0.02,6387.24,7.68,Nueva Orleans,English,411,13936,3,Tech Enthusiasts,2022-06-21
Alpha Innovations,Search,Men 18-24,30 days,0.13,13804.93,7.18,Los Angeles,Spanish,1415,14792,1,Fashionistas,2022-06-13
DataTech Solutions,Influencer,Men 18-24,30 days,0.04,11971.07,5.1,Boston,French,911,11213,1,Tech Enthusiasts,2022-06-18
DataTech Solutions,Email,Women 25-34,60 days,0.02,11167.15,5.05,New York,German,1316,10514,6,Tech Enthusiasts,2022-06-13
Alpha Innovations,Influencer,Men 18-24,45 days,0.03,12117.98,2.91,Nueva Orleans,English,683,12078,6,Tech Enthusiasts,2022-06-24
Alpha Innovations,Social Media,Men 25-34,60 days,0.12,8194.17,4.6,Chicago,German,1369,7104,5,Outdoor Adventurers,2022-06-09
TechCorp,Search,Men 18-24,30 days,0.11,12478.82,3.98,Washington,French,1294,13536,1,Foodies,2022-06-29
Alpha Innovations,Search,Women 25-34,45 days,0.13,17154.56,5.72,San Francisco,French,193,11224,2,Foodies,2022-06-04
DataTech Solutions,Email,Women 25-34,15 days,0.05,13263.8,3.37,Los Angeles,Mandarin,295,12441,9,Health & Wellness,2022-06-27
NexGen Systems,Influencer,Women 25-34,30 days,0.12,6803.52,5.28,Boston,Spanish,825,12934,3,Tech Enthusiasts,2022-06-24
DataTech Solutions,Display,Women 35-44,15 days,0.05,19809.43,7.92,Chicago,Mandarin,950,4802,5,Health & Wellness,2022-06-06
TechCorp,Display,Women 35-44,60 days,0.13,13097.31,2.01,Las Vegas,French,1313,16432,4,Tech Enthusiasts,2022-06-07
DataTech Solutions,Email,All Ages,45 days,0.15,14769.08,6.75,Boston,French,771,14878,7,Fashionistas,2022-06-09
Alpha Innovations,Social Media,Women 35-44,45 days,0.11,13935.48,6.63,Seattle,English,212,9478,8,Health & Wellness,2022-06-24
DataTech Solutions,Email,Women 35-44,45 days,0.04,5774.55,2.95,Los Angeles,Mandarin,159,19929,6,Outdoor Adventurers,2022-06-15
Alpha Innovations,Email,Men 25-34,30 days,0.06,14017.79,7.77,Miami,Mandarin,1776,10171,8,Outdoor Adventurers,2022-06-24
NexGen Systems,Social Media,Women 25-34,45 days,0.01,19399.31,6.95,Las Vegas,English,227,17213,9,Fashionistas,2022-06-13
NexGen Systems,Email,Women 25-34,60 days,0.12,12896.7,3.99,Chicago,English,1408,19669,8,Outdoor Adventurers,2022-06-05
Innovate Industries,Display,Women 35-44,45 days,0.1,6325.8,7.08,Boston,Mandarin,829,16040,4,Fashionistas,2022-06-20
DataTech Solutions,Email,Men 18-24,45 days,0.01,18598.89,3.78,Boston,German,778,7450,3,Fashionistas,2022-06-01
NexGen Systems,Search,Women 35-44,45 days,0.04,5424.87,3.26,New York,Spanish,582,17455,7,Tech Enthusiasts,2022-06-06
Alpha Innovations,Display,Women 35-44,60 days,0.09,14660.08,5.5,Chicago,German,1267,2901,9,Health & Wellness,2022-06-29
DataTech Solutions,Search,Men 25-34,30 days,0.13,16714.66,3.21,Seattle,French,1977,14182,3,Fashionistas,2022-06-08
DataTech Solutions,Influencer,Men 25-34,45 days,0.09,11809.97,4.5,Chicago,Spanish,331,12306,7,Outdoor Adventurers,2022-06-28
Innovate Industries,Email,Women 35-44,45 days,0.13,12664.11,6.9,Nueva Orleans,Mandarin,1793,17889,2,Outdoor Adventurers,2022-06-21
Innovate Industries,Display,All Ages,30 days,0.12,13444.07,3.2,Las Vegas,English,1277,15919,2,Fashionistas,2022-06-08
Alpha Innovations,Social Media,Women 35-44,15 days,0.04,19075.22,3.96,Boston,German,743,12815,4,Outdoor Adventurers,2022-06-03
TechCorp,Email,Women 35-44,30 days,0.13,9958.5,3.62,Seattle,French,1468,10343,3,Fashionistas,2022-06-14
