Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Email,Women 35-44,30 days,0.13,19866.14,3.24,San Francisco,Spanish,1574,4113,6,Health & Wellness,2023-10-18
Alpha Innovations,Influencer,Men 25-34,30 days,0.09,12688.1,6.16,Los Angeles,French,1308,11383,10,Health & Wellness,2023-10-04
Alpha Innovations,Search,Women 35-44,45 days,0.05,5011.52,7.54,Seattle,German,1912,5374,8,Fashionistas,2023-10-01
NexGen Systems,Influencer,Men 25-34,45 days,0.11,14855.35,6.03,Washington,French,1414,11483,2,Foodies,2023-10-23
Innovate Industries,Influencer,Men 25-34,15 days,0.08,19525.81,4.99,New York,English,303,1010,10,Health & Wellness,2023-10-30
NexGen Systems,Display,Women 35-44,45 days,0.02,13235.21,7.07,Seattle,German,538,15815,1,Tech Enthusiasts,2023-10-01
Alpha Innovations,Search,Men 18-24,60 days,0.14,9383.97,6.8,Nueva Orleans,French,1678,15561,5,Health & Wellness,2023-10-05
NexGen Systems,Email,Men 25-34,60 days,0.06,17957.11,6.41,New York,French,242,2031,6,Tech Enthusiasts,2023-10-20
TechCorp,Social Media,Women 25-34,15 days,0.08,7301.64,5.98,Boston,German,1580,7103,5,Outdoor Adventurers,2023-10-07
Alpha Innovations,Display,Women 25-34,60 days,0.11,7157.37,6.39,Miami,Mandarin,1668,10845,10,Health & Wellness,2023-10-26
TechCorp,Search,Women 25-34,60 days,0.13,14928.95,4.6,Chicago,Spanish,1438,3139,3,Outdoor Adventurers,2023-10-20
NexGen Systems,Search,Men 18-24,60 days,0.12,15772.98,3.17,Los Angeles,French,1299,8501,6,Outdoor Adventurers,2023-10-15
NexGen Systems,Email,Men 18-24,45 days,0.13,19152.72,5.38,Boston,French,1839,2567,8,Tech Enthusiasts,2023-10-04
DataTech Solutions,Social Media,Women 25-34,60 days,0.14,15348.52,2.08,Seattle,French,1412,7844,10,Health & Wellness,2023-10-30
Alpha Innovations,Email,All Ages,30 days,0.09,10433.33,7.53,Las Vegas,Spanish,1701,1621,9,Tech Enthusiasts,2023-10-07
TechCorp,Search,Men 18-24,45 days,0.12,16146.06,6.18,Seattle,Mandarin,1308,8220,6,Foodies,2023-10-24
Alpha Innovations,Social Media,Men 25-34,45 days,0.06,14800.93,3.22,Seattle,Spanish,1626,8235,3,Tech Enthusiasts,2023-10-15
DataTech Solutions,Display,Men 18-24,60 days,0.03,11391.43,4.07,Miami,German,240,12501,6,Health & Wellness,2023-10-30
DataTech Solutions,Display,Women 35-44,60 days,0.14,18690.71,4.8,San Francisco,German,1697,10011,10,Tech Enthusiasts,2023-10-17
TechCorp,Influencer,Women 25-34,45 days,0.08,13968.99,7.29,Miami,English,793,3637,10,Foodies,2023-10-14
NexGen Systems,Search,Women 25-34,30 days,0.13,10257.23,7.11,Washington,Spanish,966,19338,5,Outdoor Adventurers,2023-10-17
TechCorp,Search,Men 25-34,60 days,0.13,15407.46,6.1,Boston,Mandarin,1316,14325,5,Tech Enthusiasts,2023-10-16
Alpha Innovations,Search,Men 18-24,45 days,0.15,17267.29,5.4,Washington,English,340,13780,2,Tech Enthusiasts,2023-10-07
