Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Email,Women 35-44,15 days,0.15,14010.8,4.58,New York,Spanish,871,9402,1,Health & Wellness,2023-10-23
DataTech Solutions,Email,All Ages,45 days,0.07,12702.43,6.15,Las Vegas,French,1891,5135,8,Health & Wellness,2023-10-17
DataTech Solutions,Email,Men 18-24,15 days,0.08,6140.5,2.95,Las Vegas,German,451,6097,4,Fashionistas,2023-10-26
Innovate Industries,Display,Men 25-34,60 days,0.14,9293.11,3.87,Washington,English,1515,9914,2,Fashionistas,2023-10-28
TechCorp,Social Media,Men 18-24,30 days,0.08,8924.55,6.58,New York,German,1434,13058,9,Health & Wellness,2023-10-11
TechCorp,Display,Women 35-44,60 days,0.12,6835.82,4.01,Boston,German,1777,17096,10,Outdoor Adventurers,2023-10-07
Alpha Innovations,Search,Men 25-34,60 days,0.13,11289.87,2.64,Chicago,French,959,15986,3,Health & Wellness,2023-10-01
NexGen Systems,Influencer,Men 18-24,15 days,0.02,5165.85,2.19,New York,Mandarin,1962,16540,10,Health & Wellness,2023-10-04
Innovate Industries,Search,Women 35-44,60 days,0.14,17569.25,7.49,Seattle,Spanish,1361,7401,8,Fashionistas,2023-10-09
Innovate Industries,Social Media,Women 35-44,30 days,0.05,8779.14,5.63,New York,Mandarin,542,4461,1,Foodies,2023-10-30
DataTech Solutions,Social Media,Men 25-34,60 days,0.04,17971.22,4.64,Miami,German,1564,8940,5,Fashionistas,2023-10-27
Alpha Innovations,Social Media,Women 35-44,45 days,0.13,17878.13,5.31,Seattle,Spanish,1831,2422,5,Fashionistas,2023-10-19
Innovate Industries,Social Media,Women 25-34,45 days,0.1,16751.58,2.6,Nueva Orleans,English,479,18403,3,Outdoor Adventurers,2023-10-19
DataTech Solutions,Email,Men 18-24,60 days,0.07,11083.77,5.06,Boston,English,1854,7095,10,Fashionistas,2023-10-26
TechCorp,Email,Women 35-44,30 days,0.08,8726.65,4.61,Washington,Mandarin,559,16836,2,Tech Enthusiasts,2023-10-20
Alpha Innovations,Display,Men 25-34,30 days,0.05,9418.58,2.3,Boston,Mandarin,1146,9853,3,Foodies,2023-10-26
TechCorp,Email,Women 35-44,15 days,0.07,15372.76,4.77,Chicago,Mandarin,827,15573,4,Fashionistas,2023-10-20
Innovate Industries,Display,Men 25-34,60 days,0.09,16775.17,5.66,Los Angeles,Spanish,425,19611,9,Health & Wellness,2023-10-05
Alpha Innovations,Search,Women 25-34,15 days,0.06,17559.83,3.55,San Francisco,Mandarin,1196,15760,10,Foodies,2023-10-30
Innovate Industries,Display,Men 18-24,45 days,0.13,13548.81,3.65,Nueva Orleans,English,1246,4034,3,Outdoor Adventurers,2023-10-01
DataTech Solutions,Social Media,Women 35-44,45 days,0.14,6261.41,4.32,Las Vegas,French,390,12495,1,Health & Wellness,2023-10-25
TechCorp,Email,All Ages,30 days,0.11,11656.15,7.8,San Francisco,German,887,5486,4,Outdoor Adventurers,2023-10-19
TechCorp,Display,Women 35-44,15 days,0.04,5921.41,6.25,Chicago,French,1618,16978,6,Health & Wellness,2023-10-10
DataTech Solutions,Display,Men 18-24,30 days,0.04,15097.16,3.06,Miami,German,1362,17421,1,Tech Enthusiasts,2023-10-30
Innovate Industries,Display,Men 18-24,30 days,0.13,11004.65,5.64,Chicago,Mandarin,513,5106,8,Health & Wellness,2023-10-07
TechCorp,Influencer,Women 25-34,15 days,0.12,10185.25,7.85,Chicago,German,1869,13715,5,Tech Enthusiasts,2023-10-02
Alpha Innovations,Email,Men 25-34,30 days,0.06,10855.87,6.31,Nueva Orleans,English,200,3852,4,Health & Wellness,2023-10-08
NexGen Systems,Email,All Ages,60 days,0.14,9224.22,7.03,Chicago,Mandarin,1522,7776,9,Fashionistas,2023-10-30
Alpha Innovations,Search,Men 25-34,45 days,0.14,13959.62,5.65,Miami,French,466,17680,3,Foodies,2023-10-25
Innovate Industries,Email,Men 25-34,45 days,0.11,19329.56,7.73,Washington,Mandarin,602,3313,10,Outdoor Adventurers,2023-10-22
DataTech Solutions,Social Media,Women 25-34,45 days,0.03,5085.12,7.19,Miami,French,187,2884,7,Tech Enthusiasts,2023-10-15
DataTech Solutions,Search,Women 25-34,30 days,0.15,8851.04,6.08,Miami,French,1317,3353,6,Tech Enthusiasts,2023-10-15
DataTech Solutions,Social Media,All Ages,15 days,0.04,12053.32,3.11,Nueva Orleans,German,1195,19935,6,Tech Enthusiasts,2023-10-21
DataTech Solutions,Influencer,Women 35-44,30 days,0.12,12327.12,5.35,San Francisco,French,1620,11130,2,Health & Wellness,2023-10-18
TechCorp,Influencer,All Ages,30 days,0.1,12559.04,5.67,San Francisco,French,1152,4329,5,Tech Enthusiasts,2023-10-03
TechCorp,Influencer,Men 18-24,15 days,0.08,13968.45,7.04,Los Angeles,French,1987,13991,1,Fashionistas,2023-10-09
TechCorp,Email,Women 35-44,60 days,0.06,10008.33,4.44,Boston,Mandarin,1415,6588,9,Fashionistas,2023-10-12
Innovate Industries,Influencer,Men 25-34,45 days,0.01,8560.4,2.2,Washington,Spanish,370,17970,1,Health & Wellness,2023-10-27
DataTech Solutions,Search,Men 18-24,45 days,0.06,13898.23,3.18,Boston,English,188,6690,7,Tech Enthusiasts,2023-10-18
NexGen Systems,Search,Women 25-34,60 days,0.07,18462.65,2.95,Chicago,German,830,8690,8,Health & Wellness,2023-10-28
NexGen Systems,Email,All Ages,30 days,0.06,13111.19,6.85,Boston,English,219,18577,2,Tech Enthusiasts,2023-10-15
Innovate Industries,Display,Men 18-24,60 days,0.02,7809.93,7.94,Chicago,German,1109,13201,5,Outdoor Adventurers,2023-10-13
DataTech Solutions,Social Media,Men 25-34,30 days,0.09,18277.62,5.55,Miami,French,126,5574,10,Health & Wellness,2023-10-15
DataTech Solutions,Social Media,All Ages,60 days,0.14,6317.47,6.82,Las Vegas,Spanish,1115,4320,9,Health & Wellness,2023-10-15
NexGen Systems,Social Media,Women 35-44,30 days,0.13,12496.4,6.91,Washington,English,163,1540,8,Fashionistas,2023-10-23
TechCorp,Display,Men 25-34,45 days,0.06,11170.41,5.3,Miami,German,1739,18348,9,Health & Wellness,2023-10-04
Alpha Innovations,Email,All Ages,15 days,0.09,18078.67,7.81,Seattle,French,685,7880,7,Foodies,2023-10-02
NexGen Systems,Display,Men 25-34,15 days,0.13,7416.68,3.65,Washington,German,951,14730,1,Health & Wellness,2023-10-05
TechCorp,Display,All Ages,30 days,0.13,16669.25,7.83,Washington,Mandarin,1790,11928,6,Outdoor Adventurers,2023-10-16
TechCorp,Display,Men 18-24,45 days,0.07,11335.45,4.0,Boston,Mandarin,1815,11914,6,Fashionistas,2023-10-12
TechCorp,Influencer,Women 25-34,15 days,0.1,17418.86,6.96,Miami,English,1642,3220,8,Fashionistas,2023-10-22
NexGen Systems,Search,Women 25-34,30 days,0.14,7394.6,4.3,Boston,Mandarin,125,11822,4,Fashionistas,2023-10-01
NexGen Systems,Influencer,Women 35-44,45 days,0.14,10766.27,7.22,Miami,English,1076,5050,10,Tech Enthusiasts,2023-10-26
DataTech Solutions,Email,Women 35-44,30 days,0.13,6423.07,4.15,New York,French,1113,7834,7,Fashionistas,2023-10-27
TechCorp,Display,Men 18-24,60 days,0.11,10925.98,3.65,Los Angeles,English,442,7021,6,Health & Wellness,2023-10-16
DataTech Solutions,Influencer,All Ages,30 days,0.07,18047.54,7.07,Washington,English,1298,12348,3,Tech Enthusiasts,2023-10-12
TechCorp,Influencer,Men 25-34,45 days,0.04,14453.69,4.58,New York,Spanish,1567,14801,8,Health & Wellness,2023-10-20
Innovate Industries,Display,Women 25-34,30 days,0.03,15063.8,2.6,Boston,German,1435,12770,10,Fashionistas,2023-10-04
Alpha Innovations,Email,Men 25-34,15 days,0.11,14479.83,6.54,Washington,Mandarin,1162,3436,9,Fashionistas,2023-10-04
NexGen Systems,Search,Men 25-34,60 days,0.05,6743.38,7.16,Washington,English,1583,5666,9,Fashionistas,2023-10-11
Innovate Industries,Social Media,All Ages,30 days,0.02,7095.28,2.96,Boston,Mandarin,1354,4975,7,Tech Enthusiasts,2023-10-19
Innovate Industries,Email,Men 18-24,30 days,0.1,13994.97,4.72,Boston,German,1593,9834,2,Outdoor Adventurers,2023-10-18
DataTech Solutions,Display,Women 25-34,60 days,0.07,7341.79,3.47,Los Angeles,Spanish,568,5383,8,Fashionistas,2023-10-07
TechCorp,Display,All Ages,60 days,0.05,5632.56,4.5,Miami,French,237,14751,4,Fashionistas,2023-10-27
Innovate Industries,Search,Women 25-34,45 days,0.05,18822.16,2.78,Los Angeles,Mandarin,986,15684,2,Health & Wellness,2023-10-15
NexGen Systems,Email,Women 25-34,30 days,0.02,17644.67,2.12,Nueva Orleans,Spanish,416,11559,10,Fashionistas,2023-10-09
Innovate Industries,Social Media,Men 18-24,60 days,0.03,7049.81,6.22,Chicago,Mandarin,1159,6917,4,Outdoor Adventurers,2023-10-10
DataTech Solutions,Influencer,Men 18-24,30 days,0.04,18747.74,5.88,San Francisco,French,635,17627,5,Fashionistas,2023-10-25
DataTech Solutions,Email,Men 25-34,60 days,0.08,8630.65,2.66,Nueva Orleans,Spanish,344,12816,6,Fashionistas,2023-10-08
TechCorp,Email,Women 35-44,15 days,0.07,6134.89,5.52,Las Vegas,French,729,15198,9,Health & Wellness,2023-10-01
Innovate Industries,Email,All Ages,30 days,0.13,6714.17,3.16,Seattle,Mandarin,1393,9250,6,Outdoor Adventurers,2023-10-22
NexGen Systems,Display,All Ages,60 days,0.13,18431.1,3.05,Seattle,French,1927,11656,5,Outdoor Adventurers,2023-10-04
Innovate Industries,Search,Women 25-34,15 days,0.04,6891.59,3.15,New York,Spanish,433,13686,5,Fashionistas,2023-10-19
NexGen Systems,Social Media,All Ages,45 days,0.04,17486.99,6.56,Miami,German,1022,9148,6,Outdoor Adventurers,2023-10-01
NexGen Systems,Influencer,Women 25-34,60 days,0.1,18420.63,6.06,San Francisco,French,640,10079,4,Health & Wellness,2023-10-01
NexGen Systems,Influencer,Men 25-34,15 days,0.06,7065.44,7.05,Las Vegas,German,1128,8996,2,Foodies,2023-10-17
Innovate Industries,Search,Men 18-24,30 days,0.14,9552.21,7.06,Miami,English,1693,18476,10,Outdoor Adventurers,2023-10-11
TechCorp,Email,Women 25-34,15 days,0.14,9506.39,5.43,Miami,Spanish,1790,4844,9,Tech Enthusiasts,2023-10-01
Innovate Industries,Social Media,All Ages,15 days,0.02,16643.03,6.57,Washington,Spanish,1916,8177,5,Tech Enthusiasts,2023-10-23
Innovate Industries,Influencer,Men 18-24,60 days,0.03,5011.47,5.53,Chicago,German,1653,13097,7,Outdoor Adventurers,2023-10-07
NexGen Systems,Influencer,Men 18-24,45 days,0.14,9327.56,3.95,Seattle,French,1645,11295,8,Fashionistas,2023-10-18
DataTech Solutions,Email,Men 18-24,60 days,0.03,8280.29,2.03,Chicago,French,1575,10414,10,Foodies,2023-10-19
NexGen Systems,Social Media,Men 25-34,15 days,0.11,7090.33,4.62,San Francisco,English,1676,18281,5,Tech Enthusiasts,2023-10-07
