Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Social Media,Men 25-34,45 days,0.08,15056.99,2.32,Las Vegas,English,1407,12848,7,Tech Enthusiasts,2023-12-23
NexGen Systems,Social Media,Women 35-44,30 days,0.04,17366.08,7.04,San Francisco,French,973,4984,7,Tech Enthusiasts,2023-12-30
Alpha Innovations,Email,Women 35-44,45 days,0.11,12188.95,5.13,Washington,Spanish,1332,3545,6,Tech Enthusiasts,2023-12-26
TechCorp,Search,Men 25-34,60 days,0.14,16329.5,5.04,Nueva Orleans,German,1404,16586,1,Foodies,2023-12-22
Alpha Innovations,Social Media,Women 25-34,60 days,0.1,6791.3,5.46,Chicago,Mandarin,1433,2719,8,Fashionistas,2023-12-05
TechCorp,Influencer,Men 18-24,15 days,0.09,13692.24,6.19,New York,Spanish,1474,4961,6,Outdoor Adventurers,2023-12-09
DataTech Solutions,Search,Men 25-34,15 days,0.1,7211.75,7.68,Nueva Orleans,German,1375,19772,8,Outdoor Adventurers,2023-12-28
Innovate Industries,Email,Women 25-34,45 days,0.05,14119.31,5.92,Miami,English,1220,4671,7,Fashionistas,2023-12-09
DataTech Solutions,Social Media,Women 25-34,30 days,0.13,15239.91,7.99,San Francisco,French,1880,16204,7,Fashionistas,2023-12-18
NexGen Systems,Search,Women 25-34,45 days,0.07,17697.97,2.23,Washington,French,419,13335,6,Health & Wellness,2023-12-12
DataTech Solutions,Email,Women 25-34,45 days,0.12,7780.79,3.67,Chicago,German,1248,14867,3,Outdoor Adventurers,2023-12-20
Alpha Innovations,Influencer,All Ages,30 days,0.08,12905.39,2.75,Washington,French,435,15067,8,Tech Enthusiasts,2023-12-02
NexGen Systems,Display,Men 18-24,45 days,0.13,10495.44,4.73,Nueva Orleans,Mandarin,750,6672,3,Outdoor Adventurers,2023-12-02
TechCorp,Display,Men 25-34,15 days,0.05,8420.25,3.03,New York,Mandarin,766,1886,8,Health & Wellness,2023-12-06
Alpha Innovations,Search,All Ages,60 days,0.01,9638.35,3.14,New York,French,1145,14438,5,Tech Enthusiasts,2023-12-17
Alpha Innovations,Display,Women 35-44,45 days,0.06,11245.76,7.85,Nueva Orleans,English,1745,19529,8,Fashionistas,2023-12-08
Innovate Industries,Social Media,All Ages,15 days,0.06,12124.22,6.05,Nueva Orleans,Spanish,930,6926,2,Outdoor Adventurers,2023-12-04
Alpha Innovations,Influencer,Men 18-24,30 days,0.13,9201.47,5.89,Chicago,French,1399,14833,10,Tech Enthusiasts,2023-12-20
DataTech Solutions,Social Media,Men 25-34,30 days,0.01,6625.51,7.26,Los Angeles,English,1840,14579,4,Fashionistas,2023-12-16
Innovate Industries,Display,Men 18-24,45 days,0.08,11608.11,7.61,Las Vegas,Mandarin,1758,9105,2,Tech Enthusiasts,2023-12-19
Innovate Industries,Search,All Ages,15 days,0.14,17372.59,2.87,Nueva Orleans,German,718,19195,3,Fashionistas,2023-12-19
DataTech Solutions,Search,Women 35-44,45 days,0.08,15705.18,5.93,San Francisco,French,1203,8935,5,Health & Wellness,2023-12-25
TechCorp,Search,Women 35-44,30 days,0.07,16012.78,2.1,Las Vegas,Mandarin,1537,18175,1,Outdoor Adventurers,2023-12-11
Alpha Innovations,Display,Men 25-34,15 days,0.08,14901.69,5.12,Miami,German,821,16889,10,Outdoor Adventurers,2023-12-20
NexGen Systems,Display,All Ages,60 days,0.03,8170.3,7.41,San Francisco,English,1391,11836,8,Outdoor Adventurers,2023-12-02
NexGen Systems,Display,All Ages,45 days,0.05,9453.28,5.68,San Francisco,Spanish,570,8796,4,Health & Wellness,2023-12-27
TechCorp,Social Media,Women 35-44,15 days,0.11,17966.74,4.33,New York,English,1280,19654,10,Health & Wellness,2023-12-14
TechCorp,Influencer,Women 35-44,30 days,0.07,8365.63,3.13,Chicago,English,979,5624,1,Foodies,2023-12-24
TechCorp,Display,Women 25-34,15 days,0.1,7651.68,4.63,Boston,Mandarin,1403,7326,1,Outdoor Adventurers,2023-12-18
Innovate Industries,Social Media,Women 25-34,30 days,0.11,14045.98,2.31,San Francisco,German,503,6503,3,Outdoor Adventurers,2023-12-10
Alpha Innovations,Search,All Ages,60 days,0.02,12497.14,7.06,Boston,French,1246,9704,3,Fashionistas,2023-12-10
DataTech Solutions,Social Media,Women 35-44,30 days,0.02,11587.71,2.88,Las Vegas,Mandarin,584,13304,6,Health & Wellness,2023-12-23
DataTech Solutions,Social Media,All Ages,15 days,0.04,18054.12,4.34,Boston,English,1080,4532,6,Health & Wellness,2023-12-07
TechCorp,Display,Men 18-24,45 days,0.1,11667.12,2.05,Los Angeles,Mandarin,183,11703,10,Health & Wellness,2023-12-13
NexGen Systems,Display,Men 18-24,60 days,0.13,16674.93,7.77,Los Angeles,Spanish,1078,11161,6,Tech Enthusiasts,2023-12-12
