Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Display,Men 18-24,15 days,0.02,9062.9,5.95,San Francisco,Spanish,1453,1787,8,Tech Enthusiasts,2022-02-06
NexGen Systems,Search,All Ages,15 days,0.01,19685.38,4.09,Seattle,French,525,14464,1,Foodies,2022-02-12
Alpha Innovations,Influencer,Women 25-34,15 days,0.08,11252.13,5.43,Miami,French,743,6646,2,Health & Wellness,2022-02-16
Innovate Industries,Influencer,Women 25-34,30 days,0.09,13401.19,5.69,Las Vegas,French,1984,12742,5,Tech Enthusiasts,2022-02-15
TechCorp,Email,Men 18-24,60 days,0.12,8160.73,6.25,San Francisco,Spanish,1162,13047,10,Fashionistas,2022-02-15
DataTech Solutions,Display,All Ages,60 days,0.09,6720.35,4.33,Los Angeles,French,1502,12927,6,Outdoor Adventurers,2022-02-13
Innovate Industries,Display,Women 25-34,30 days,0.08,9505.76,7.4,Washington,French,1711,5179,9,Foodies,2022-02-23
TechCorp,Influencer,Men 25-34,15 days,0.12,9629.03,3.02,Las Vegas,Mandarin,688,14048,10,Health & Wellness,2022-02-11
DataTech Solutions,Influencer,Women 25-34,15 days,0.02,17833.7,3.53,Washington,French,840,16735,8,Fashionistas,2022-02-22
DataTech Solutions,Influencer,Women 25-34,45 days,0.12,10602.1,6.56,New York,French,1563,6001,4,Health & Wellness,2022-02-01
DataTech Solutions,Influencer,Men 25-34,60 days,0.11,6189.94,3.63,New York,Mandarin,838,3730,8,Outdoor Adventurers,2022-02-12
NexGen Systems,Search,Men 18-24,60 days,0.04,17809.19,5.66,Chicago,Spanish,1767,16200,8,Outdoor Adventurers,2022-02-08
TechCorp,Email,Men 25-34,15 days,0.04,16929.15,7.0,Nueva Orleans,French,771,18334,7,Foodies,2022-02-16
NexGen Systems,Social Media,Men 18-24,45 days,0.01,16797.01,7.43,Chicago,English,1158,3704,4,Health & Wellness,2022-02-13
Innovate Industries,Display,Women 25-34,30 days,0.02,10138.42,7.16,Washington,German,1689,8870,2,Outdoor Adventurers,2022-02-23
Innovate Industries,Display,Men 25-34,45 days,0.05,7607.21,3.94,Chicago,Spanish,279,15827,4,Tech Enthusiasts,2022-02-17
DataTech Solutions,Search,Women 25-34,45 days,0.11,5805.64,5.76,Miami,Spanish,1924,17516,9,Tech Enthusiasts,2022-02-27
Alpha Innovations,Influencer,Women 25-34,15 days,0.02,18203.17,3.64,Nueva Orleans,English,826,11491,6,Tech Enthusiasts,2022-02-09
NexGen Systems,Display,Women 25-34,15 days,0.06,17467.93,6.66,Seattle,Spanish,1566,11495,3,Tech Enthusiasts,2022-02-27
Innovate Industries,Email,Women 35-44,45 days,0.09,13809.29,5.66,Nueva Orleans,English,659,3350,9,Fashionistas,2022-02-24
NexGen Systems,Influencer,All Ages,30 days,0.03,18848.93,4.42,Boston,Mandarin,385,12920,5,Foodies,2022-02-09
Alpha Innovations,Display,Women 35-44,60 days,0.02,15096.18,2.28,San Francisco,French,1158,14045,2,Fashionistas,2022-02-21
DataTech Solutions,Social Media,Women 25-34,60 days,0.1,17636.88,4.05,Chicago,English,1433,1269,2,Fashionistas,2022-02-09
Alpha Innovations,Display,All Ages,60 days,0.02,13805.82,6.44,New York,English,765,13576,7,Fashionistas,2022-02-04
TechCorp,Search,Men 25-34,60 days,0.07,18322.09,3.98,Washington,English,1660,5521,8,Tech Enthusiasts,2022-02-21
NexGen Systems,Influencer,Women 35-44,30 days,0.04,10203.49,2.26,Los Angeles,Mandarin,512,19036,8,Fashionistas,2022-02-19
TechCorp,Display,All Ages,15 days,0.09,12157.71,5.97,Boston,Mandarin,1449,17697,5,Outdoor Adventurers,2022-02-05
NexGen Systems,Social Media,Men 18-24,15 days,0.05,19873.79,7.92,Washington,German,1559,16307,8,Foodies,2022-02-13
Alpha Innovations,Search,Women 35-44,15 days,0.08,13412.89,4.38,New York,English,1858,2749,2,Tech Enthusiasts,2022-02-16
Alpha Innovations,Search,All Ages,60 days,0.13,12936.79,7.82,Chicago,French,588,12801,2,Foodies,2022-02-02
TechCorp,Influencer,Women 35-44,45 days,0.06,8372.05,3.27,New York,German,462,15632,7,Outdoor Adventurers,2022-02-05
NexGen Systems,Influencer,Women 35-44,15 days,0.01,13515.75,4.58,San Francisco,Mandarin,407,18205,5,Outdoor Adventurers,2022-02-01
Alpha Innovations,Social Media,All Ages,45 days,0.08,15105.46,4.14,Los Angeles,Mandarin,1171,16710,9,Tech Enthusiasts,2022-02-16
TechCorp,Influencer,Women 25-34,60 days,0.05,10135.47,6.38,Washington,Spanish,1545,3763,6,Fashionistas,2022-02-01
Alpha Innovations,Social Media,Women 35-44,45 days,0.13,18711.04,6.73,Miami,German,678,17444,8,Foodies,2022-02-10
Alpha Innovations,Display,Women 35-44,15 days,0.14,15020.83,6.11,Miami,English,127,16339,1,Outdoor Adventurers,2022-02-07
TechCorp,Email,Men 25-34,15 days,0.08,11787.3,4.21,New York,German,1495,17770,9,Tech Enthusiasts,2022-02-17
Innovate Industries,Search,Men 25-34,30 days,0.04,5450.9,5.19,Las Vegas,German,1174,3605,1,Tech Enthusiasts,2022-02-14
NexGen Systems,Display,All Ages,60 days,0.12,12731.13,7.05,Washington,German,950,18302,10,Health & Wellness,2022-02-15
DataTech Solutions,Search,Women 25-34,30 days,0.13,6360.29,7.59,Boston,French,1406,16123,4,Tech Enthusiasts,2022-02-09
