Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Email,Women 35-44,15 days,0.03,9377.54,2.49,Seattle,French,949,5246,7,Foodies,2023-11-23
Innovate Industries,Search,Women 35-44,15 days,0.07,11297.38,3.74,San Francisco,Mandarin,569,1331,1,Fashionistas,2023-11-17
Alpha Innovations,Search,Women 35-44,60 days,0.08,15176.78,7.79,Nueva Orleans,Mandarin,779,10817,6,Tech Enthusiasts,2023-11-25
NexGen Systems,Email,Men 25-34,60 days,0.06,6176.46,2.44,Boston,Mandarin,1920,16200,6,Health & Wellness,2023-11-02
NexGen Systems,Email,Women 35-44,30 days,0.06,12432.07,5.46,San Francisco,French,1471,7418,1,Outdoor Adventurers,2023-11-11
TechCorp,Search,Men 18-24,15 days,0.08,12007.85,7.65,Chicago,French,1402,16507,7,Fashionistas,2023-11-23
TechCorp,Influencer,Women 25-34,45 days,0.01,18356.6,3.74,San Francisco,Spanish,1897,9775,3,Fashionistas,2023-11-26
TechCorp,Search,Men 18-24,30 days,0.03,12339.58,2.04,Chicago,Spanish,1650,6748,6,Health & Wellness,2023-11-10
TechCorp,Display,All Ages,60 days,0.06,11569.12,2.11,Miami,German,1329,18488,3,Outdoor Adventurers,2023-11-04
Alpha Innovations,Influencer,Men 18-24,60 days,0.08,8405.52,4.28,San Francisco,German,1425,4800,5,Tech Enthusiasts,2023-11-22
TechCorp,Email,Men 18-24,15 days,0.03,19715.88,7.27,Nueva Orleans,German,861,8720,2,Tech Enthusiasts,2023-11-10
Innovate Industries,Search,Women 25-34,45 days,0.15,15216.53,7.78,Las Vegas,English,340,7414,7,Tech Enthusiasts,2023-11-07
NexGen Systems,Email,Women 25-34,15 days,0.03,11750.05,4.63,New York,Mandarin,727,16320,8,Outdoor Adventurers,2023-11-11
DataTech Solutions,Social Media,Women 35-44,30 days,0.02,12058.7,4.48,Los Angeles,Spanish,1726,6195,5,Tech Enthusiasts,2023-11-28
Innovate Industries,Display,Men 18-24,60 days,0.11,19694.3,7.1,Washington,German,1765,6464,6,Foodies,2023-11-13
Alpha Innovations,Social Media,Men 25-34,30 days,0.03,14205.8,3.05,Seattle,Mandarin,1594,5269,3,Outdoor Adventurers,2023-11-29
TechCorp,Influencer,Men 25-34,45 days,0.04,19666.79,3.33,Las Vegas,German,1391,18470,4,Tech Enthusiasts,2023-11-06
DataTech Solutions,Influencer,Women 25-34,45 days,0.13,18553.21,7.36,Nueva Orleans,Spanish,500,18134,3,Outdoor Adventurers,2023-11-22
NexGen Systems,Search,Men 18-24,45 days,0.08,12373.14,3.55,Seattle,English,852,14846,6,Outdoor Adventurers,2023-11-16
Alpha Innovations,Email,Men 18-24,45 days,0.05,15397.49,6.06,Chicago,Spanish,931,11157,5,Tech Enthusiasts,2023-11-17
DataTech Solutions,Display,All Ages,45 days,0.11,10127.28,4.74,Boston,French,1667,1102,1,Tech Enthusiasts,2023-11-13
TechCorp,Influencer,Men 18-24,45 days,0.11,15012.94,6.27,Chicago,German,173,9995,3,Foodies,2023-11-17
Alpha Innovations,Search,Men 18-24,45 days,0.1,18213.57,2.89,Las Vegas,German,1010,6532,8,Tech Enthusiasts,2023-11-23
NexGen Systems,Search,Women 35-44,30 days,0.07,16004.01,5.82,Chicago,Mandarin,1280,6150,8,Health & Wellness,2023-11-29
DataTech Solutions,Email,Women 25-34,15 days,0.07,10666.94,3.8,Miami,German,1037,14233,9,Fashionistas,2023-11-02
Alpha Innovations,Display,All Ages,60 days,0.03,15811.79,7.54,Miami,German,430,9526,8,Tech Enthusiasts,2023-11-07
TechCorp,Email,Men 25-34,30 days,0.13,13176.44,2.1,Seattle,Mandarin,1415,18410,9,Outdoor Adventurers,2023-11-24
DataTech Solutions,Influencer,Women 25-34,15 days,0.12,14991.2,6.84,Seattle,English,1805,3149,4,Tech Enthusiasts,2023-11-21
NexGen Systems,Social Media,Men 25-34,45 days,0.02,10588.1,2.36,San Francisco,Mandarin,269,12447,3,Tech Enthusiasts,2023-11-02
Innovate Industries,Influencer,Women 35-44,60 days,0.07,6946.06,6.43,Seattle,English,239,6989,1,Fashionistas,2023-11-09
