Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Alpha Innovations,Display,Women 35-44,45 days,0.07,7459.96,7.89,San Francisco,English,1513,10766,7,Fashionistas,2023-06-04
Alpha Innovations,Social Media,Men 18-24,30 days,0.05,6388.25,7.92,Chicago,Spanish,562,14307,5,Health & Wellness,2023-06-19
Alpha Innovations,Search,All Ages,45 days,0.06,14802.03,3.0,Nueva Orleans,French,429,10372,6,Health & Wellness,2023-06-03
Alpha Innovations,Influencer,Women 25-34,15 days,0.02,9129.59,7.6,New York,Mandarin,1965,16650,1,Tech Enthusiasts,2023-06-25
NexGen Systems,Search,Women 25-34,60 days,0.13,9695.43,5.05,Chicago,Spanish,236,19944,1,Foodies,2023-06-16
Alpha Innovations,Email,Men 18-24,45 days,0.03,10263.32,7.59,Nueva Orleans,English,1816,18357,5,Health & Wellness,2023-06-20
Alpha Innovations,Search,Women 35-44,60 days,0.06,13446.66,5.83,Nueva Orleans,German,1020,14413,1,Outdoor Adventurers,2023-06-18
DataTech Solutions,Display,Men 18-24,30 days,0.15,19662.99,4.49,Miami,English,1562,5376,5,Foodies,2023-06-08
Innovate Industries,Email,Women 35-44,45 days,0.03,9796.74,3.72,New York,German,1296,6550,6,Fashionistas,2023-06-18
TechCorp,Influencer,Men 25-34,30 days,0.15,11722.21,7.48,Los Angeles,French,471,12087,5,Foodies,2023-06-01
Alpha Innovations,Email,Men 18-24,45 days,0.09,8131.5,6.79,San Francisco,French,1290,10233,9,Fashionistas,2023-06-11
NexGen Systems,Influencer,Men 25-34,15 days,0.03,16097.87,7.39,Las Vegas,German,414,2743,5,Tech Enthusiasts,2023-06-26
Alpha Innovations,Influencer,All Ages,60 days,0.09,16459.25,2.89,Miami,English,717,18347,8,Tech Enthusiasts,2023-06-15
Alpha Innovations,Email,Women 35-44,15 days,0.09,7154.35,7.21,Chicago,French,1753,5831,7,Fashionistas,2023-06-15
Alpha Innovations,Search,All Ages,45 days,0.04,12503.89,2.64,Nueva Orleans,French,1827,8173,4,Foodies,2023-06-26
TechCorp,Search,Men 18-24,45 days,0.14,13629.65,6.43,Nueva Orleans,French,352,16678,4,Fashionistas,2023-06-26
Innovate Industries,Search,Women 25-34,15 days,0.14,7673.63,7.22,Washington,German,201,7538,8,Tech Enthusiasts,2023-06-25
TechCorp,Display,Men 25-34,30 days,0.05,16144.82,7.95,Boston,German,1038,4499,6,Tech Enthusiasts,2023-06-18
TechCorp,Influencer,All Ages,30 days,0.02,16488.24,5.69,Miami,French,502,12994,9,Foodies,2023-06-25
TechCorp,Influencer,Women 35-44,15 days,0.14,8271.54,2.14,Washington,Mandarin,109,9104,6,Health & Wellness,2023-06-14
TechCorp,Social Media,Men 25-34,60 days,0.04,11385.37,2.08,Los Angeles,French,856,13623,5,Tech Enthusiasts,2023-06-06
