Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Social Media,All Ages,60 days,0.12,10515.82,7.6,New York,French,454,11221,9,Foodies,2022-02-07
NexGen Systems,Influencer,All Ages,45 days,0.05,7171.63,5.03,New York,French,1021,12546,1,Outdoor Adventurers,2022-02-08
TechCorp,Social Media,Women 25-34,15 days,0.07,8068.65,4.36,Nueva Orleans,French,243,9448,6,Tech Enthusiasts,2022-02-15
DataTech Solutions,Search,Women 25-34,30 days,0.01,18484.92,2.37,Los Angeles,Spanish,1811,1921,7,Health & Wellness,2022-02-14
DataTech Solutions,Social Media,Men 18-24,15 days,0.02,15595.51,4.66,San Francisco,Spanish,140,1098,3,Foodies,2022-02-27
TechCorp,Search,Men 18-24,60 days,0.08,13972.54,5.86,New York,English,1374,18785,4,Tech Enthusiasts,2022-02-10
Alpha Innovations,Email,Men 18-24,30 days,0.03,10797.29,7.76,Los Angeles,German,1458,16653,2,Foodies,2022-02-27
DataTech Solutions,Influencer,Men 18-24,30 days,0.02,19661.28,4.19,Boston,Spanish,189,17343,8,Fashionistas,2022-02-12
Alpha Innovations,Social Media,All Ages,60 days,0.08,7617.42,2.28,Nueva Orleans,Mandarin,1846,9990,5,Health & Wellness,2022-02-22
Alpha Innovations,Display,Men 18-24,45 days,0.13,8101.42,6.26,Miami,Spanish,1507,17145,5,Tech Enthusiasts,2022-02-24
Innovate Industries,Email,Women 35-44,30 days,0.13,14875.43,5.71,Miami,French,1123,6472,6,Fashionistas,2022-02-02
NexGen Systems,Social Media,Men 18-24,15 days,0.05,8446.62,5.61,Las Vegas,German,609,6544,9,Outdoor Adventurers,2022-02-10
DataTech Solutions,Email,All Ages,30 days,0.04,9739.4,6.26,Washington,Mandarin,741,2801,3,Fashionistas,2022-02-01
Innovate Industries,Influencer,Women 35-44,15 days,0.15,9723.56,7.87,Miami,English,1980,16303,5,Tech Enthusiasts,2022-02-06
TechCorp,Search,All Ages,60 days,0.08,12766.87,3.51,San Francisco,French,910,4170,2,Outdoor Adventurers,2022-02-15
NexGen Systems,Email,Men 25-34,30 days,0.04,15268.12,3.89,San Francisco,German,846,14637,1,Foodies,2022-02-03
NexGen Systems,Social Media,Women 25-34,30 days,0.13,13338.34,4.05,Nueva Orleans,English,387,3398,9,Outdoor Adventurers,2022-02-06
Innovate Industries,Social Media,Men 18-24,60 days,0.12,19102.35,7.08,Seattle,English,238,1101,5,Tech Enthusiasts,2022-02-18
NexGen Systems,Email,Women 25-34,60 days,0.12,14559.57,7.56,Washington,French,513,13392,2,Foodies,2022-02-07
Alpha Innovations,Social Media,Men 25-34,60 days,0.08,18271.39,7.39,Los Angeles,English,331,8903,4,Fashionistas,2022-02-19
DataTech Solutions,Display,Men 25-34,45 days,0.04,15163.2,3.84,Chicago,German,122,9666,2,Health & Wellness,2022-02-08
Alpha Innovations,Display,Men 25-34,60 days,0.05,10984.07,6.47,Las Vegas,French,1341,5231,10,Fashionistas,2022-02-20
Alpha Innovations,Email,Men 18-24,45 days,0.03,16094.24,2.63,Los Angeles,German,524,5799,4,Foodies,2022-02-03
TechCorp,Search,Women 25-34,15 days,0.14,10267.7,3.98,Miami,English,591,2765,9,Health & Wellness,2022-02-17
Alpha Innovations,Display,Women 35-44,30 days,0.13,11849.98,2.7,Chicago,English,268,1630,2,Foodies,2022-02-03
Innovate Industries,Social Media,Men 18-24,60 days,0.03,14488.78,4.09,Miami,English,1024,3750,4,Outdoor Adventurers,2022-02-16
TechCorp,Search,Men 18-24,30 days,0.02,9745.64,2.39,Boston,English,322,11006,2,Fashionistas,2022-02-07
TechCorp,Display,All Ages,60 days,0.03,12305.08,7.8,Boston,Mandarin,892,7938,8,Tech Enthusiasts,2022-02-19
Alpha Innovations,Search,All Ages,60 days,0.14,14030.8,4.38,New York,French,552,14974,4,Outdoor Adventurers,2022-02-04
Alpha Innovations,Influencer,Women 35-44,30 days,0.12,15145.16,4.92,Nueva Orleans,Spanish,548,19587,10,Outdoor Adventurers,2022-02-21
NexGen Systems,Email,Women 35-44,30 days,0.11,6073.1,6.95,Nueva Orleans,English,1800,2927,10,Foodies,2022-02-13
DataTech Solutions,Influencer,Women 35-44,45 days,0.11,16443.87,5.74,Las Vegas,Mandarin,1160,15131,2,Tech Enthusiasts,2022-02-14
Alpha Innovations,Display,Men 18-24,60 days,0.08,14500.14,3.76,Miami,Spanish,1251,12999,5,Health & Wellness,2022-02-21
TechCorp,Display,Women 25-34,45 days,0.04,14896.71,7.56,Los Angeles,German,683,14393,2,Tech Enthusiasts,2022-02-21
NexGen Systems,Influencer,Women 25-34,45 days,0.01,11504.65,5.99,New York,English,312,15525,5,Tech Enthusiasts,2022-02-12
DataTech Solutions,Influencer,Women 35-44,45 days,0.12,14240.09,5.87,Seattle,German,265,12001,8,Tech Enthusiasts,2022-02-18
NexGen Systems,Display,Men 25-34,30 days,0.05,16665.63,3.52,Nueva Orleans,German,1054,11355,3,Foodies,2022-02-04
NexGen Systems,Influencer,Women 25-34,15 days,0.04,5138.08,2.49,Washington,Spanish,958,6320,7,Health & Wellness,2022-02-17
