Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
TechCorp,Display,All Ages,60 days,0.04,12580.87,3.11,Miami,Spanish,743,9797,3,Tech Enthusiasts,2022-03-09
Alpha Innovations,Display,Women 35-44,60 days,0.12,17061.45,6.97,Nueva Orleans,German,1058,17576,7,Outdoor Adventurers,2022-03-17
Alpha Innovations,Influencer,Men 18-24,45 days,0.11,18370.57,2.03,Las Vegas,French,1943,10141,5,Tech Enthusiasts,2022-03-18
Alpha Innovations,Email,Women 35-44,15 days,0.09,12712.96,7.18,Nueva Orleans,French,1262,5144,4,Tech Enthusiasts,2022-03-26
DataTech Solutions,Influencer,Men 18-24,45 days,0.13,6616.48,5.57,Los Angeles,French,469,17990,10,Health & Wellness,2022-03-14
NexGen Systems,Influencer,Men 18-24,45 days,0.04,19735.96,7.2,Las Vegas,Mandarin,718,8706,6,Fashionistas,2022-03-16
Innovate Industries,Search,Women 35-44,45 days,0.05,15226.4,6.88,Miami,French,1627,5123,2,Tech Enthusiasts,2022-03-29
NexGen Systems,Search,Men 25-34,30 days,0.08,14954.15,6.31,Chicago,German,296,13722,4,Fashionistas,2022-03-28
NexGen Systems,Display,Men 18-24,45 days,0.12,15636.81,2.6,Las Vegas,German,1375,13007,10,Health & Wellness,2022-03-09
Alpha Innovations,Email,Women 25-34,60 days,0.01,18700.32,2.21,Washington,Spanish,1465,3511,5,Outdoor Adventurers,2022-03-15
Alpha Innovations,Social Media,All Ages,60 days,0.03,5469.95,4.07,San Francisco,Spanish,360,11338,3,Health & Wellness,2022-03-01
Innovate Industries,Email,Men 25-34,30 days,0.1,11252.85,7.78,Boston,Spanish,851,5248,3,Tech Enthusiasts,2022-03-05
Innovate Industries,Search,Women 35-44,60 days,0.09,5496.62,4.51,Miami,German,1615,3495,7,Outdoor Adventurers,2022-03-24
DataTech Solutions,Display,Women 35-44,15 days,0.14,13989.13,5.71,Miami,Mandarin,1728,2126,10,Fashionistas,2022-03-27
TechCorp,Social Media,Men 18-24,45 days,0.01,11202.88,4.94,Miami,French,187,19303,4,Health & Wellness,2022-03-14
TechCorp,Display,Women 35-44,45 days,0.09,6559.03,2.3,New York,Spanish,187,4236,3,Health & Wellness,2022-03-16
Innovate Industries,Influencer,Men 18-24,15 days,0.04,6125.95,2.73,Nueva Orleans,French,615,11947,4,Tech Enthusiasts,2022-03-12
Innovate Industries,Search,All Ages,60 days,0.03,15856.24,6.22,New York,French,1097,6344,10,Outdoor Adventurers,2022-03-10
Innovate Industries,Social Media,Women 25-34,60 days,0.03,19026.81,3.56,Los Angeles,Spanish,1518,3306,5,Foodies,2022-03-12
TechCorp,Display,Men 25-34,30 days,0.12,14803.94,4.56,Las Vegas,German,594,3882,1,Tech Enthusiasts,2022-03-11
Innovate Industries,Display,Women 25-34,45 days,0.04,14396.64,2.95,Las Vegas,German,1039,10095,10,Health & Wellness,2022-03-02
Alpha Innovations,Display,Women 35-44,15 days,0.1,9143.31,2.36,Los Angeles,English,917,19788,5,Tech Enthusiasts,2022-03-13
Innovate Industries,Display,Women 35-44,45 days,0.02,19999.13,5.41,Los Angeles,French,416,8338,2,Fashionistas,2022-03-20
NexGen Systems,Search,Men 25-34,60 days,0.04,16595.32,4.39,New York,English,1812,12581,3,Foodies,2022-03-20
TechCorp,Display,Men 18-24,30 days,0.03,11020.65,6.22,Washington,German,1911,10104,6,Health & Wellness,2022-03-26
Innovate Industries,Social Media,Men 18-24,30 days,0.03,5690.79,2.2,Nueva Orleans,German,553,2920,2,Health & Wellness,2022-03-13
DataTech Solutions,Email,Women 35-44,30 days,0.13,9635.83,5.72,Chicago,German,217,15938,4,Health & Wellness,2022-03-17
DataTech Solutions,Email,All Ages,45 days,0.05,5753.04,6.46,Washington,German,1591,12363,6,Foodies,2022-03-01
DataTech Solutions,Display,Men 18-24,30 days,0.03,19962.5,7.93,Miami,Spanish,1684,9481,9,Outdoor Adventurers,2022-03-07
Alpha Innovations,Email,Women 35-44,60 days,0.08,13430.59,3.96,San Francisco,German,590,5546,5,Fashionistas,2022-03-25
Innovate Industries,Influencer,All Ages,60 days,0.06,8220.66,7.42,Nueva Orleans,English,1612,15003,3,Health & Wellness,2022-03-06
Innovate Industries,Search,Women 35-44,60 days,0.14,12308.25,3.91,Boston,English,1007,10670,4,Outdoor Adventurers,2022-03-25
Alpha Innovations,Influencer,Men 25-34,60 days,0.06,6219.99,6.19,Boston,English,1834,5916,7,Fashionistas,2022-03-11
Innovate Industries,Email,Men 18-24,30 days,0.05,8774.81,2.47,Chicago,Mandarin,818,9468,4,Foodies,2022-03-09
Innovate Industries,Display,All Ages,15 days,0.14,16324.46,6.74,Boston,French,640,11838,2,Health & Wellness,2022-03-23
TechCorp,Social Media,Women 25-34,60 days,0.02,10089.4,2.91,Nueva Orleans,German,264,10066,6,Health & Wellness,2022-03-15
TechCorp,Search,Men 18-24,60 days,0.08,12657.27,5.94,Seattle,Spanish,554,4389,1,Health & Wellness,2022-03-05
Alpha Innovations,Email,Women 35-44,15 days,0.13,12512.13,2.73,New York,Mandarin,1416,8641,1,Health & Wellness,2022-03-27
TechCorp,Influencer,Men 18-24,30 days,0.11,5119.12,4.24,San Francisco,French,1390,18313,9,Tech Enthusiasts,2022-03-23
NexGen Systems,Display,All Ages,45 days,0.13,19611.43,7.38,New York,English,1855,12083,7,Outdoor Adventurers,2022-03-30
Innovate Industries,Social Media,All Ages,45 days,0.08,14436.35,2.6,San Francisco,French,849,8644,9,Tech Enthusiasts,2022-03-22
NexGen Systems,Email,Women 35-44,60 days,0.02,10617.73,3.68,Chicago,Mandarin,967,10461,9,Fashionistas,2022-03-07
DataTech Solutions,Display,Men 18-24,60 days,0.01,16019.12,2.0,Boston,French,930,10365,2,Tech Enthusiasts,2022-03-10
Alpha Innovations,Email,Women 35-44,45 days,0.14,11189.64,5.71,Miami,Spanish,446,3720,10,Outdoor Adventurers,2022-03-08
Alpha Innovations,Email,Men 18-24,15 days,0.08,14890.63,4.44,San Francisco,German,385,1640,1,Fashionistas,2022-03-26
TechCorp,Email,Women 35-44,60 days,0.13,8115.06,5.8,New York,Mandarin,452,1216,1,Tech Enthusiasts,2022-03-05
Innovate Industries,Email,Men 18-24,30 days,0.12,12484.36,4.18,Las Vegas,German,883,7279,5,Fashionistas,2022-03-20
Innovate Industries,Display,Women 25-34,30 days,0.03,12676.62,5.43,Miami,German,1723,8976,10,Outdoor Adventurers,2022-03-28
DataTech Solutions,Influencer,Women 35-44,15 days,0.03,8108.68,6.27,Los Angeles,French,360,5762,8,Fashionistas,2022-03-15
TechCorp,Display,Women 35-44,15 days,0.13,15520.84,4.51,Los Angeles,Mandarin,1594,5640,1,Outdoor Adventurers,2022-03-02
TechCorp,Display,Men 18-24,15 days,0.15,9916.3,3.12,Seattle,German,486,18961,8,Outdoor Adventurers,2022-03-09
TechCorp,Search,Men 25-34,45 days,0.05,13688.44,2.38,Los Angeles,Spanish,305,11786,5,Fashionistas,2022-03-28
DataTech Solutions,Influencer,Men 25-34,30 days,0.05,8492.5,5.45,Seattle,German,1680,3477,3,Outdoor Adventurers,2022-03-12
DataTech Solutions,Search,Women 25-34,15 days,0.01,17980.64,4.25,Miami,Spanish,700,18800,10,Tech Enthusiasts,2022-03-15
