Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
DataTech Solutions,Search,Women 25-34,15 days,0.15,7625.72,3.14,San Francisco,English,1820,1285,5,Outdoor Adventurers,2022-05-25
NexGen Systems,Social Media,Men 18-24,45 days,0.01,18428.93,6.97,Miami,Mandarin,1672,8716,5,Tech Enthusiasts,2022-05-26
DataTech Solutions,Email,Women 35-44,30 days,0.07,5397.0,6.48,New York,French,1907,5260,4,Tech Enthusiasts,2022-05-24
DataTech Solutions,Display,All Ages,45 days,0.14,15739.41,7.11,Las Vegas,German,1395,3786,2,Fashionistas,2022-05-25
DataTech Solutions,Influencer,Women 25-34,15 days,0.02,14751.24,5.03,Chicago,Spanish,514,1866,2,Outdoor Adventurers,2022-05-01
NexGen Systems,Social Media,Women 35-44,15 days,0.11,15807.34,2.68,Los Angeles,English,1721,8744,2,Fashionistas,2022-05-03
DataTech Solutions,Social Media,Men 18-24,15 days,0.11,14527.35,5.1,Nueva Orleans,German,1485,2879,2,Foodies,2022-05-04
DataTech Solutions,Search,Men 18-24,45 days,0.03,6124.22,5.81,Los Angeles,German,1441,9511,8,Health & Wellness,2022-05-25
Alpha Innovations,Display,Women 35-44,60 days,0.02,14480.85,7.24,Boston,English,1425,17259,6,Outdoor Adventurers,2022-05-29
Alpha Innovations,Display,Women 35-44,15 days,0.07,13906.6,4.85,Los Angeles,English,1842,10025,1,Foodies,2022-05-07
NexGen Systems,Influencer,Women 35-44,15 days,0.06,13219.19,2.79,New York,Mandarin,1425,7284,2,Foodies,2022-05-30
NexGen Systems,Social Media,Women 35-44,30 days,0.06,5644.78,2.14,Nueva Orleans,German,1621,13618,10,Tech Enthusiasts,2022-05-29
Alpha Innovations,Email,Men 18-24,15 days,0.1,9640.84,5.61,New York,German,224,12439,1,Foodies,2022-05-29
NexGen Systems,Search,All Ages,15 days,0.08,17812.05,7.15,Boston,English,1728,4527,8,Health & Wellness,2022-05-29
NexGen Systems,Search,Women 25-34,60 days,0.08,10873.18,6.47,Chicago,German,727,15918,4,Fashionistas,2022-05-17
Alpha Innovations,Social Media,Men 18-24,45 days,0.1,6885.44,3.98,New York,Spanish,142,14342,10,Fashionistas,2022-05-26
DataTech Solutions,Social Media,Men 25-34,30 days,0.13,13388.08,4.18,Miami,Spanish,1733,13102,2,Fashionistas,2022-05-15
TechCorp,Influencer,Women 35-44,15 days,0.07,10212.62,7.03,Los Angeles,Spanish,1113,4999,9,Fashionistas,2022-05-06
Innovate Industries,Email,Women 25-34,30 days,0.06,18334.05,4.87,Los Angeles,German,1776,10666,5,Health & Wellness,2022-05-02
Alpha Innovations,Search,Women 25-34,45 days,0.03,8648.9,3.08,Miami,German,1661,6880,7,Foodies,2022-05-20
DataTech Solutions,Search,All Ages,60 days,0.13,17120.53,6.45,Nueva Orleans,French,1008,19868,9,Health & Wellness,2022-05-28
DataTech Solutions,Email,All Ages,15 days,0.05,17887.6,4.29,Miami,German,658,1601,10,Foodies,2022-05-09
TechCorp,Social Media,Men 25-34,60 days,0.02,12613.51,6.72,New York,Spanish,1773,1330,8,Tech Enthusiasts,2022-05-29
DataTech Solutions,Display,Men 25-34,15 days,0.02,10830.96,3.11,Las Vegas,Mandarin,1449,19969,1,Fashionistas,2022-05-24
Alpha Innovations,Search,All Ages,45 days,0.11,15602.6,2.58,New York,Spanish,372,6177,8,Health & Wellness,2022-05-20
Alpha Innovations,Influencer,All Ages,60 days,0.09,11509.03,2.54,Miami,Mandarin,1364,14606,10,Health & Wellness,2022-05-13
NexGen Systems,Display,Women 25-34,15 days,0.04,6033.18,2.59,Chicago,German,905,9230,3,Foodies,2022-05-04
NexGen Systems,Social Media,Women 35-44,15 days,0.02,11614.73,4.42,San Francisco,Spanish,1507,8785,4,Tech Enthusiasts,2022-05-17
Innovate Industries,Email,All Ages,60 days,0.04,12194.54,4.56,Los Angeles,Spanish,566,15355,5,Foodies,2022-05-15
Innovate Industries,Influencer,Men 18-24,60 days,0.06,6179.93,6.45,San Francisco,French,1674,4086,9,Tech Enthusiasts,2022-05-23
Innovate Industries,Social Media,Women 25-34,30 days,0.05,8217.48,3.95,Las Vegas,English,1573,19406,10,Tech Enthusiasts,2022-05-06
NexGen Systems,Search,All Ages,60 days,0.14,6288.37,3.86,Washington,German,1890,8432,2,Foodies,2022-05-03
TechCorp,Influencer,All Ages,15 days,0.11,18996.5,2.9,Las Vegas,Mandarin,155,17058,9,Tech Enthusiasts,2022-05-17
DataTech Solutions,Email,Men 25-34,60 days,0.12,14411.96,5.13,San Francisco,Spanish,776,11933,2,Tech Enthusiasts,2022-05-04
DataTech Solutions,Influencer,Women 25-34,45 days,0.03,5940.47,2.98,Boston,German,1271,14098,6,Tech Enthusiasts,2022-05-09
