Company,Campaign_Type,Target_Audience,Duration,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
Innovate Industries,Search,Men 18-24,60 days,0.11,12197.73,2.9,Boston,German,1499,15903,5,Tech Enthusiasts,2023-08-09
Innovate Industries,Display,Men 18-24,30 days,0.08,18976.34,2.2,Chicago,Spanish,172,13626,1,Fashionistas,2023-08-06
Alpha Innovations,Display,Men 18-24,30 days,0.06,8376.74,3.33,San Francisco,Spanish,1547,2596,4,Foodies,2023-08-13
TechCorp,Social Media,Women 25-34,30 days,0.01,10204.77,4.34,Miami,Spanish,842,14703,9,Tech Enthusiasts,2023-08-11
NexGen Systems,Influencer,All Ages,30 days,0.1,18890.37,4.54,Boston,Mandarin,1195,2523,3,Tech Enthusiasts,2023-08-03
Alpha Innovations,Display,All Ages,30 days,0.14,15592.98,4.44,Nueva Orleans,Spanish,1281,1508,6,Foodies,2023-08-04
NexGen Systems,Search,Men 25-34,45 days,0.04,16170.26,4.49,Seattle,German,915,18754,8,Outdoor Adventurers,2023-08-17
Innovate Industries,Search,Women 35-44,15 days,0.06,17199.43,6.27,New York,Mandarin,1578,1408,6,Outdoor Adventurers,2023-08-07
Alpha Innovations,Email,Men 18-24,15 days,0.12,12739.38,2.61,Washington,German,967,13247,3,Tech Enthusiasts,2023-08-25
Alpha Innovations,Email,All Ages,15 days,0.1,5424.78,7.32,New York,German,1681,19871,5,Tech Enthusiasts,2023-08-25
TechCorp,Social Media,Men 18-24,60 days,0.07,17819.64,3.64,Washington,Spanish,620,8746,8,Health & Wellness,2023-08-29
TechCorp,Social Media,Men 25-34,15 days,0.08,17155.01,7.46,Washington,French,185,12519,4,Tech Enthusiasts,2023-08-11
TechCorp,Social Media,Men 18-24,15 days,0.14,16061.84,7.53,San Francisco,Spanish,199,5560,9,Fashionistas,2023-08-24
Alpha Innovations,Display,All Ages,15 days,0.14,12583.2,2.65,New York,Mandarin,1894,14011,6,Foodies,2023-08-09
Alpha Innovations,Search,All Ages,30 days,0.14,12491.12,4.76,Los Angeles,French,1477,2931,3,Outdoor Adventurers,2023-08-19
NexGen Systems,Search,Men 25-34,60 days,0.09,8855.38,7.79,San Francisco,German,1746,1230,2,Outdoor Adventurers,2023-08-28
Innovate Industries,Social Media,Men 25-34,15 days,0.09,9219.82,2.56,Los Angeles,Spanish,735,16655,9,Fashionistas,2023-08-02
TechCorp,Email,Men 18-24,45 days,0.13,19923.48,5.68,Boston,French,1661,10112,6,Tech Enthusiasts,2023-08-16
Alpha Innovations,Social Media,Women 25-34,60 days,0.04,15178.71,6.92,San Francisco,Spanish,1068,6655,7,Foodies,2023-08-30
NexGen Systems,Email,Women 25-34,45 days,0.15,15141.9,5.18,Chicago,English,1018,5983,9,Fashionistas,2023-08-09
TechCorp,Display,Men 25-34,30 days,0.02,19733.47,2.08,Washington,German,910,7747,6,Tech Enthusiasts,2023-08-05
TechCorp,Social Media,Women 35-44,45 days,0.09,18903.26,7.46,Seattle,French,423,9302,9,Outdoor Adventurers,2023-08-14
DataTech Solutions,Search,Men 25-34,30 days,0.03,17842.2,6.03,Miami,Spanish,208,1060,1,Fashionistas,2023-08-10
TechCorp,Influencer,All Ages,60 days,0.04,12882.89,2.48,Las Vegas,English,628,9723,6,Health & Wellness,2023-08-08
DataTech Solutions,Search,Women 25-34,30 days,0.15,7233.16,4.12,Washington,French,1368,14775,10,Tech Enthusiasts,2023-08-06
TechCorp,Social Media,All Ages,60 days,0.09,13543.06,7.07,Chicago,French,1628,16516,4,Fashionistas,2023-08-02
NexGen Systems,Display,Women 35-44,60 days,0.06,5680.91,4.5,Seattle,Mandarin,1642,18568,10,Fashionistas,2023-08-15
NexGen Systems,Email,Men 25-34,45 days,0.05,8543.33,6.04,Chicago,Mandarin,869,7438,10,Foodies,2023-08-29
NexGen Systems,Email,Women 35-44,30 days,0.05,18524.71,2.77,Washington,Spanish,1477,7846,3,Outdoor Adventurers,2023-08-26
Alpha Innovations,Search,Women 35-44,30 days,0.11,11418.29,4.23,San Francisco,French,165,1629,7,Health & Wellness,2023-08-09
Innovate Industries,Influencer,Men 25-34,15 days,0.02,18633.93,6.35,Nueva Orleans,German,1472,19650,5,Tech Enthusiasts,2023-08-12
TechCorp,Social Media,Men 18-24,60 days,0.06,7679.45,3.41,Nueva Orleans,German,1153,1976,10,Health & Wellness,2023-08-19
NexGen Systems,Search,Women 35-44,15 days,0.12,10467.06,5.71,Los Angeles,German,331,11586,7,Outdoor Adventurers,2023-08-12
Innovate Industries,Display,Women 35-44,45 days,0.08,18905.95,3.91,Las Vegas,Spanish,1837,11914,3,Tech Enthusiasts,2023-08-09
TechCorp,Social Media,Women 25-34,60 days,0.06,13303.0,4.17,Boston,English,1370,1530,7,Tech Enthusiasts,2023-08-02
NexGen Systems,Search,Men 18-24,45 days,0.01,15096.81,2.28,New York,French,757,16327,8,Foodies,2023-08-13
Innovate Industries,Search,Men 18-24,30 days,0.08,15827.55,2.66,Miami,Spanish,865,6718,2,Outdoor Adventurers,2023-08-03
NexGen Systems,Social Media,Men 18-24,45 days,0.12,19175.02,6.28,New York,German,1068,4131,1,Health & Wellness,2023-08-02
DataTech Solutions,Search,Men 25-34,60 days,0.04,14426.45,7.85,Nueva Orleans,English,475,5367,2,Foodies,2023-08-10
Alpha Innovations,Display,Men 18-24,15 days,0.05,10259.81,6.23,Boston,English,1529,13280,10,Foodies,2023-08-11
NexGen Systems,Email,All Ages,15 days,0.1,5795.62,7.5,Nueva Orleans,Spanish,1147,6831,10,Tech Enthusiasts,2023-08-28
DataTech Solutions,Influencer,Women 35-44,60 days,0.07,11682.26,3.98,Los Angeles,Spanish,1078,2564,8,Fashionistas,2023-08-22
Innovate Industries,Display,All Ages,15 days,0.09,18638.98,6.48,Miami,German,682,9524,7,Foodies,2023-08-23
DataTech Solutions,Email,Men 18-24,15 days,0.1,5093.17,5.15,Las Vegas,English,616,19216,7,Outdoor Adventurers,2023-08-16
NexGen Systems,Influencer,All Ages,60 days,0.15,6754.37,4.77,New York,German,1467,18087,3,Health & Wellness,2023-08-22
Alpha Innovations,Display,Men 18-24,15 days,0.07,10124.14,3.82,Boston,Spanish,462,19745,1,Outdoor Adventurers,2023-08-29
NexGen Systems,Influencer,Men 18-24,30 days,0.03,10660.88,3.55,Washington,French,1575,17531,6,Outdoor Adventurers,2023-08-12
Innovate Industries,Search,Women 25-34,30 days,0.14,19718.3,7.16,San Francisco,Spanish,1302,9533,9,Fashionistas,2023-08-11
DataTech Solutions,Influencer,Men 25-34,15 days,0.1,17016.63,5.68,Seattle,Mandarin,1037,2615,7,Outdoor Adventurers,2023-08-17
Alpha Innovations,Display,Women 35-44,30 days,0.13,6252.68,4.98,Chicago,French,1583,4259,5,Health & Wellness,2023-08-25
NexGen Systems,Influencer,Men 25-34,30 days,0.03,19496.81,4.05,Nueva Orleans,English,1363,4854,9,Health & Wellness,2023-08-08
Innovate Industries,Display,All Ages,30 days,0.15,13271.57,5.85,Las Vegas,German,151,8524,1,Tech Enthusiasts,2023-08-23
Alpha Innovations,Influencer,Women 35-44,60 days,0.01,8553.25,6.58,Boston,Spanish,1810,1835,8,Health & Wellness,2023-08-30
Innovate Industries,Search,Men 18-24,15 days,0.1,17291.85,2.17,Boston,French,1167,3117,9,Tech Enthusiasts,2023-08-05
TechCorp,Search,Men 18-24,60 days,0.12,16445.87,3.29,New York,Spanish,431,15442,2,Health & Wellness,2023-08-04
